,latitude,longitude
120,-77.375488,39.301121
121,-77.374886,39.298325
122,-77.37175,39.297455
123,-77.371178,39.294029
124,-77.367798,39.293415
125,-77.367226,39.289978
126,-77.363693,39.28912
127,-77.367203,39.288231
128,-77.367203,39.282009
129,-77.363731,39.28112
130,-77.36718,39.280209
131,-77.367798,39.268829
132,-77.382927,39.267963
133,-77.386879,39.259911
134,-77.400085,39.256199
135,-77.404091,39.265682
136,-77.407265,39.256294
137,-77.413788,39.249115
138,-77.406799,39.246407
139,-77.407143,39.241119
140,-77.421265,39.226299
141,-77.421165,39.220043
142,-77.412086,39.226337
143,-77.404091,39.222092
144,-77.39608,39.221943
145,-77.394577,39.218628
146,-77.38343,39.217121
147,-77.383598,39.212631
148,-77.386528,39.211559
149,-77.39209,39.20422
150,-77.397545,39.202579
151,-77.400085,39.199467
152,-77.405968,39.199249
153,-77.408104,39.201126
154,-77.408684,39.196529
155,-77.404091,39.195137
156,-77.402855,39.193115
157,-77.406044,39.191074
158,-77.407486,39.184513
159,-77.412628,39.184574
160,-77.422127,39.19508
161,-77.425209,39.196003
162,-77.424553,39.201118
163,-77.429138,39.204075
164,-77.430199,39.209118
165,-77.42688,39.21312
166,-77.427879,39.217327
167,-77.433128,39.214161
168,-77.434921,39.207958
169,-77.444878,39.20512
170,-77.444084,39.203712
171,-77.436089,39.202751
172,-77.42997,39.195236
173,-77.426971,39.194237
174,-77.427071,39.189121
175,-77.423454,39.185757
176,-77.422989,39.180027
177,-77.440086,39.179211
178,-77.444084,39.181374
179,-77.445679,39.177124
180,-77.444084,39.174294
181,-77.419502,39.173706
182,-77.419373,39.168404
183,-77.421097,39.16811
184,-77.42408,39.170937
185,-77.431137,39.165119
186,-77.423264,39.161953
187,-77.423103,39.153118
188,-77.424088,39.151939
189,-77.428085,39.154892
190,-77.440086,39.155735
191,-77.442543,39.158661
192,-77.449303,39.159912
193,-77.452087,39.162281
194,-77.458809,39.161121
195,-77.454536,39.158669
196,-77.452095,39.153839
197,-77.44693,39.154274
198,-77.442429,39.14912
199,-77.44133,39.143867
200,-77.440086,39.143085
201,-77.437134,39.146164
202,-77.432091,39.146179
203,-77.431015,39.141121
204,-77.437965,39.138988
205,-77.440086,39.135403
206,-77.444084,39.135838
207,-77.449608,39.139603
208,-77.452087,39.144325
209,-77.453621,39.12912
210,-77.460754,39.125782
211,-77.462097,39.12112
212,-77.466545,39.117119
213,-77.466927,39.111958
214,-77.472893,39.105118
215,-77.474838,39.103867
216,-77.488091,39.104401
217,-77.492325,39.100883
218,-77.492897,39.104305
219,-77.500427,39.105118
220,-77.50071,39.116497
221,-77.508087,39.11681
222,-77.508881,39.120323
223,-77.516083,39.120762
224,-77.51693,39.124283
225,-77.524345,39.124859
226,-77.524872,39.132332
227,-77.529434,39.135769
228,-77.532089,39.136219
229,-77.535774,39.132809
230,-77.540092,39.132771
231,-77.540764,39.13644
232,-77.544441,39.137119
233,-77.529594,39.138622
234,-77.529594,39.143616
235,-77.532448,39.145473
236,-77.521164,39.146194
237,-77.522346,39.158852
238,-77.525505,39.163708
239,-77.528488,39.164719
240,-77.528679,39.169121
241,-77.527443,39.169769
242,-77.524086,39.167015
243,-77.518784,39.16782
244,-77.513893,39.173115
245,-77.513412,39.182446
246,-77.5103,39.18512
247,-77.516083,39.187294
248,-77.524086,39.180046
249,-77.526009,39.187195
250,-77.532814,39.193119
251,-77.53035,39.19886
252,-77.532745,39.201775
253,-77.530952,39.202255
254,-77.529068,39.200142
255,-77.522293,39.205124
256,-77.52346,39.20974
257,-77.530167,39.207191
258,-77.533882,39.209118
259,-77.526817,39.217117
260,-77.530083,39.221119
261,-77.532089,39.231155
262,-77.537064,39.226097
263,-77.538689,39.219727
264,-77.54409,39.217972
265,-77.548088,39.222008
266,-77.551277,39.212307
267,-77.557037,39.209118
268,-77.548088,39.206322
269,-77.54409,39.202229
270,-77.539474,39.201733
271,-77.543289,39.197121
272,-77.53936,39.193119
273,-77.539474,39.181118
274,-77.541168,39.181118
275,-77.54409,39.186726
276,-77.557373,39.18512
277,-77.559608,39.17712
278,-77.556725,39.173119
279,-77.557724,39.166748
280,-77.564079,39.167038
281,-77.567696,39.165119
282,-77.561882,39.155327
283,-77.555634,39.15358
284,-77.555519,39.14912
285,-77.55719,39.152016
286,-77.564087,39.152229
287,-77.565857,39.155346
288,-77.570534,39.15556
289,-77.57048,39.145123
290,-77.574471,39.143501
291,-77.575729,39.136761
292,-77.577301,39.139908
293,-77.580437,39.140774
294,-77.580986,39.145123
295,-77.574631,39.151657
296,-77.574829,39.161121
297,-77.581863,39.163345
298,-77.582832,39.178383
299,-77.589127,39.18008
300,-77.592186,39.189121
301,-77.597488,39.193115
302,-77.59198,39.197014
303,-77.590187,39.20512
304,-77.592087,39.206604
305,-77.596779,39.205814
306,-77.598824,39.199852
307,-77.608086,39.192051
308,-77.613739,39.193119
309,-77.61245,39.197124
310,-77.621361,39.198395
311,-77.622673,39.191708
312,-77.625969,39.189121
313,-77.620087,39.186184
314,-77.615387,39.180416
315,-77.629402,39.178429
316,-77.631615,39.172649
317,-77.63475,39.171787
318,-77.640091,39.16457
319,-77.641281,39.167931
320,-77.644737,39.169121
321,-77.641113,39.173119
322,-77.642311,39.178905
323,-77.652084,39.180061
324,-77.65609,39.184628
325,-77.664803,39.18441
326,-77.664078,39.186871
327,-77.660088,39.18652
328,-77.658829,39.187866
329,-77.660088,39.190426
330,-77.668091,39.192963
331,-77.676086,39.191631
332,-77.680641,39.189674
333,-77.683243,39.185123
334,-77.68306,39.180084
335,-77.689339,39.178368
336,-77.693237,39.173119
337,-77.697746,39.170773
338,-77.698792,39.165119
339,-77.695145,39.161121
340,-77.704086,39.157585
341,-77.706451,39.14912
342,-77.714348,39.149124
343,-77.716087,39.155014
344,-77.719803,39.148846
345,-77.748093,39.147869
346,-77.750374,39.143398
347,-77.764091,39.138817
348,-77.768089,39.132141
349,-77.779602,39.12912
350,-77.764091,39.128239
351,-77.752113,39.137138
352,-77.748085,39.137768
353,-77.744095,39.142391
354,-77.728088,39.142792
355,-77.719643,39.141563
356,-77.712372,39.136833
357,-77.708084,39.137615
358,-77.704086,39.134315
359,-77.700096,39.134525
360,-77.697617,39.133118
361,-77.696182,39.129025
362,-77.692085,39.12812
363,-77.688095,39.130974
364,-77.68129,39.129116
365,-77.67569,39.12112
366,-77.671776,39.120811
367,-77.668968,39.125996
368,-77.664085,39.12608
369,-77.660088,39.129814
370,-77.659264,39.12112
371,-77.662186,39.119213
372,-77.663078,39.11211
373,-77.666412,39.109119
374,-77.660088,39.101948
375,-77.657112,39.106144
376,-77.654686,39.105118
377,-77.658798,39.10112
378,-77.658592,39.091621
379,-77.662666,39.089119
380,-77.65609,39.087093
381,-77.652084,39.079727
382,-77.648087,39.080898
383,-77.640953,39.089981
384,-77.636086,39.085964
385,-77.627403,39.085808
386,-77.627625,39.080647
387,-77.638367,39.079395
388,-77.643623,39.07312
389,-77.641426,39.067783
390,-77.638794,39.066425
391,-77.638496,39.06271
392,-77.634804,39.058399
393,-77.627647,39.057564
394,-77.626915,39.050297
395,-77.62355,39.049118
396,-77.626938,39.04797
397,-77.627647,39.036678
398,-77.629631,39.039577
399,-77.637535,39.043674
400,-77.648087,39.043999
401,-77.657303,39.037121
402,-77.655434,39.033115
403,-77.657333,39.030365
404,-77.663773,39.029121
405,-77.652084,39.027096
406,-77.649277,39.030312
407,-77.646271,39.030941
408,-77.644623,39.028584
409,-77.640091,39.027641
410,-77.636086,39.033958
411,-77.634575,39.030632
412,-77.62809,39.029835
413,-77.627571,39.028599
414,-77.632095,39.023941
415,-77.641296,39.022324
416,-77.644089,39.016525
417,-77.640091,39.015858
418,-77.636078,39.018806
419,-77.62809,39.018238
420,-77.624077,39.021896
421,-77.62252,39.018684
422,-77.61924,39.01712
423,-77.628716,39.013123
424,-77.62532,39.006355
425,-77.627815,39.004841
426,-77.628082,38.999336
427,-77.632088,38.998871
428,-77.633339,38.99712
429,-77.634827,38.991859
430,-77.638557,38.987591
431,-77.639198,38.981121
432,-77.644669,38.980545
433,-77.648788,38.984413
434,-77.650444,38.990753
435,-77.657028,38.992184
436,-77.664085,38.998924
437,-77.668091,38.991211
438,-77.676498,38.997536
439,-77.676865,38.993118
440,-77.672432,38.985119
441,-77.673965,38.981121
442,-77.676086,38.979687
443,-77.688087,38.978992
444,-77.692909,38.973942
445,-77.70163,38.973118
446,-77.68409,38.971283
447,-77.680084,38.974712
448,-77.672089,38.974403
449,-77.670937,38.97197
450,-77.673492,38.96912
451,-77.672089,38.965248
452,-77.666534,38.96756
453,-77.664871,38.9739
454,-77.660088,38.974113
455,-77.658958,38.971992
456,-77.660812,38.96912
457,-77.65609,38.960052
458,-77.653587,38.96912
459,-77.648682,38.973717
460,-77.646599,38.970612
461,-77.639412,38.96912
462,-77.639503,38.964542
463,-77.644089,38.964031
464,-77.646996,38.961121
465,-77.642685,38.950531
466,-77.639763,38.948795
467,-77.636086,38.952114
468,-77.636086,38.946747
469,-77.645882,38.938915
470,-77.652657,38.929119
471,-77.663605,38.920635
472,-77.668091,38.909241
473,-77.672722,38.909752
474,-77.677406,38.902439
475,-77.676872,38.89312
476,-77.672089,38.890873
477,-77.671379,38.888409
478,-77.680084,38.88039
479,-77.684868,38.880344
480,-77.688087,38.88335
481,-77.689766,38.882797
482,-77.691032,38.877121
483,-77.687462,38.873119
484,-77.694794,38.871822
485,-77.696091,38.86858
486,-77.697014,38.873119
487,-77.693489,38.877121
488,-77.693123,38.88409
489,-77.696091,38.887138
490,-77.698441,38.881119
491,-77.702934,38.877125
492,-77.704086,38.868496
493,-77.705635,38.871574
494,-77.71302,38.873119
495,-77.709366,38.877121
496,-77.709831,38.885117
497,-77.71209,38.887375
498,-77.71714,38.886177
499,-77.720085,38.876141
500,-77.722572,38.882637
501,-77.728088,38.887012
502,-77.732086,38.87574
503,-77.75209,38.875576
504,-77.756081,38.872036
505,-77.756828,38.881859
506,-77.749107,38.890133
507,-77.744034,38.893066
508,-77.739868,38.901119
509,-77.740334,38.904877
510,-77.744087,38.904984
511,-77.745483,38.901119
512,-77.750969,38.895992
513,-77.75679,38.897118
514,-77.759285,38.888321
515,-77.765831,38.882858
516,-77.767532,38.876568
517,-77.770508,38.875542
518,-77.771629,38.86866
519,-77.785034,38.869122
520,-77.779114,38.873119
521,-77.777695,38.878727
522,-77.774597,38.881119
523,-77.776077,38.885773
524,-77.782928,38.879963
525,-77.792091,38.879864
526,-77.795433,38.885784
527,-77.800087,38.886505
528,-77.801186,38.881119
529,-77.799263,38.877121
530,-77.797813,38.875397
531,-77.792091,38.874374
532,-77.791473,38.872501
533,-77.800095,38.872219
534,-77.804085,38.875668
535,-77.809151,38.872055
536,-77.811684,38.872715
537,-77.810539,38.870667
538,-77.812088,38.86795
539,-77.813522,38.869118
540,-77.810669,38.875698
541,-77.811546,38.88166
542,-77.817268,38.878304
543,-77.820084,38.871792
544,-77.828087,38.871815
545,-77.832085,38.876686
546,-77.83609,38.872051
547,-77.852676,38.872536
548,-77.852928,38.87796
549,-77.84964,38.881119
550,-77.849655,38.89312
551,-77.852089,38.897388
552,-77.854134,38.891167
553,-77.864197,38.88512
554,-77.86261,38.877121
555,-77.867363,38.869122
556,-77.866867,38.86512
557,-77.872086,38.864464
558,-77.874115,38.8671
559,-77.880577,38.868629
560,-77.881889,38.871323
561,-77.888603,38.872604
562,-77.889725,38.875484
563,-77.896088,38.876957
564,-77.900703,38.880497
565,-77.906067,38.897118
566,-77.899597,38.905609
567,-77.904091,38.906357
568,-77.906548,38.903576
569,-77.909355,38.903854
570,-77.916313,38.90889
571,-77.920097,38.916832
572,-77.923424,38.91312
573,-77.92247,38.907501
574,-77.928085,38.903381
575,-77.940086,38.902519
576,-77.944084,38.906494
577,-77.956085,38.905308
578,-77.945244,38.903957
579,-77.944641,38.900562
580,-77.940086,38.899368
581,-77.92408,38.899017
582,-77.921303,38.895905
583,-77.914833,38.894371
584,-77.910805,38.8904
585,-77.906181,38.875027
586,-77.903374,38.873837
587,-77.902222,38.870983
588,-77.896996,38.869118
589,-77.903511,38.86512
590,-77.900909,38.860294
591,-77.901665,38.854694
592,-77.906036,38.853119
593,-77.905876,38.851337
594,-77.904091,38.848942
595,-77.89209,38.858566
596,-77.888084,38.85384
597,-77.884415,38.853123
598,-77.892715,38.841118
599,-77.888084,38.840248
600,-77.885521,38.842552
601,-77.883095,38.84211
602,-77.882454,38.835487
603,-77.885345,38.833118
604,-77.884087,38.829941
605,-77.879189,38.832218
606,-77.877411,38.83844
607,-77.8713,38.844334
608,-77.868813,38.849846
609,-77.867203,38.850006
610,-77.86409,38.845394
611,-77.86216,38.847187
612,-77.860588,38.853622
613,-77.85125,38.853119
614,-77.851318,38.848347
615,-77.854309,38.845119
616,-77.853867,38.841118
617,-77.848091,38.837681
618,-77.842354,38.841118
619,-77.845108,38.844097
620,-77.844658,38.849689
621,-77.840088,38.849834
622,-77.838562,38.846645
623,-77.83152,38.845676
624,-77.83461,38.841118
625,-77.826988,38.832024
626,-77.836861,38.825119
627,-77.828087,38.819725
628,-77.820091,38.818672
629,-77.818924,38.81712
630,-77.82119,38.812023
631,-77.818184,38.80703
632,-77.822769,38.795799
633,-77.825806,38.793121
634,-77.824089,38.776947
635,-77.822655,38.785118
636,-77.818909,38.78793
637,-77.816963,38.793995
638,-77.811211,38.796242
639,-77.810623,38.801121
640,-77.806229,38.805119
641,-77.804802,38.809826
642,-77.800087,38.81102
643,-77.794441,38.815468
644,-77.792572,38.829601
645,-77.788086,38.826618
646,-77.786423,38.82745
647,-77.784904,38.833118
648,-77.785713,38.835491
649,-77.788574,38.836636
650,-77.788078,38.838043
651,-77.779037,38.838169
652,-77.776085,38.83474
653,-77.773323,38.838356
654,-77.768089,38.839252
655,-77.76516,38.842186
656,-77.75209,38.841457
657,-77.751427,38.837784
658,-77.747871,38.837341
659,-77.747437,38.833771
660,-77.743866,38.833336
661,-77.743454,38.829754
662,-77.739883,38.82933
663,-77.739716,38.824749
664,-77.746857,38.823887
665,-77.748085,38.820469
666,-77.756088,38.820251
667,-77.760078,38.815971
668,-77.764091,38.818783
669,-77.767227,38.81712
670,-77.763214,38.809116
671,-77.766953,38.805119
672,-77.767189,38.80022
673,-77.774582,38.791618
674,-77.780777,38.78912
675,-77.780083,38.787491
676,-77.772087,38.785995
677,-77.769386,38.790417
678,-77.761192,38.794224
679,-77.760811,38.801842
680,-77.754196,38.803223
681,-77.75293,38.809116
682,-77.749588,38.810619
683,-77.74855,38.813583
684,-77.739693,38.813511
685,-77.742638,38.811665
686,-77.743401,38.804432
687,-77.750572,38.797119
688,-77.751152,38.788174
689,-77.753609,38.787594
690,-77.756554,38.789589
691,-77.758171,38.777119
692,-77.765511,38.774544
693,-77.771797,38.769123
694,-77.769249,38.759949
695,-77.76371,38.761505
696,-77.76255,38.754665
697,-77.755714,38.753498
698,-77.755753,38.748775
699,-77.757469,38.751736
700,-77.764648,38.75256
701,-77.76609,38.755116
702,-77.773521,38.759682
703,-77.77813,38.765121
704,-77.780098,38.773907
705,-77.784096,38.769119
706,-77.782043,38.765121
707,-77.783287,38.756325
708,-77.785507,38.757118
709,-77.788086,38.762909
710,-77.793617,38.763596
711,-77.796089,38.766018
712,-77.803635,38.765121
713,-77.800713,38.764496
714,-77.800087,38.759815
715,-77.796089,38.758537
716,-77.791183,38.754028
717,-77.793991,38.749119
718,-77.791077,38.74614
719,-77.792091,38.742504
720,-77.800713,38.74049
721,-77.804276,38.740921
722,-77.809059,38.744148
723,-77.811562,38.75312
724,-77.809181,38.765121
725,-77.814842,38.766357
726,-77.816086,38.769196
727,-77.816925,38.765957
728,-77.81366,38.76112
729,-77.823303,38.75312
730,-77.815048,38.746159
731,-77.814339,38.741119
732,-77.80822,38.733124
733,-77.812218,38.729118
734,-77.809776,38.725121
735,-77.80983,38.717121
736,-77.80809,38.715672
737,-77.805122,38.718151
738,-77.800087,38.719254
739,-77.798729,38.71312
740,-77.794502,38.710709
741,-77.789642,38.703564
742,-77.788086,38.702103
743,-77.784088,38.703487
744,-77.783577,38.700603
745,-77.786949,38.699982
746,-77.790215,38.689121
747,-77.788086,38.675167
748,-77.785637,38.68512
749,-77.774345,38.699375
750,-77.773918,38.706955
751,-77.767128,38.709118
752,-77.776863,38.712345
753,-77.777489,38.725121
754,-77.772087,38.729786
755,-77.769821,38.723392
756,-77.763115,38.722099
757,-77.760086,38.717396
758,-77.756088,38.719662
759,-77.748077,38.71941
760,-77.740089,38.726261
761,-77.735153,38.726063
762,-77.732086,38.720665
763,-77.728943,38.725975
764,-77.720085,38.725937
765,-77.719261,38.724293
766,-77.722504,38.721119
767,-77.720406,38.716805
768,-77.716087,38.718513
769,-77.708084,38.718208
770,-77.704086,38.709
771,-77.699257,38.709949
772,-77.692085,38.70752
773,-77.683617,38.709118
774,-77.686897,38.710308
775,-77.688194,38.71312
776,-77.686775,38.715805
777,-77.681442,38.717125
778,-77.681946,38.725124
779,-77.685135,38.728077
780,-77.68409,38.729855
781,-77.67942,38.729786
782,-77.67939,38.725815
783,-77.676086,38.723572
784,-77.668083,38.72686
785,-77.660088,38.725971
786,-77.650299,38.727329
787,-77.648087,38.729847
788,-77.645798,38.727413
789,-77.642151,38.727184
790,-77.636086,38.730984
791,-77.62809,38.730301
792,-77.624077,38.734028
793,-77.620636,38.721119
794,-77.621864,38.718903
795,-77.626587,38.717121
796,-77.622459,38.714748
797,-77.620087,38.709625
798,-77.609001,38.70512
799,-77.604851,38.697121
800,-77.60968,38.695526
801,-77.611511,38.696541
802,-77.611427,38.692455
803,-77.616089,38.692009
804,-77.617172,38.694206
805,-77.61245,38.697117
806,-77.614166,38.699043
807,-77.625259,38.699944
808,-77.62809,38.703087
809,-77.635239,38.705959
810,-77.642288,38.70512
811,-77.636963,38.700249
812,-77.630783,38.698429
813,-77.626617,38.693115
814,-77.62706,38.684086
815,-77.631905,38.681118
816,-77.633278,38.67831
817,-77.633522,38.666546
818,-77.636169,38.665119
819,-77.632683,38.66452
820,-77.624046,38.669117
821,-77.626106,38.673119
822,-77.619576,38.67712
823,-77.61689,38.685921
824,-77.607285,38.685921
825,-77.604095,38.677437
826,-77.601295,38.68232
827,-77.598358,38.683384
828,-77.596687,38.689716
829,-77.592087,38.686581
830,-77.588089,38.693836
831,-77.582909,38.693119
832,-77.580215,38.672993
833,-77.560089,38.671715
834,-77.560089,38.673969
835,-77.565567,38.675636
836,-77.565254,38.678288
837,-77.560089,38.677536
838,-77.552788,38.681118
839,-77.55793,38.687283
840,-77.564423,38.688789
841,-77.564995,38.693123
842,-77.552895,38.69392
843,-77.550529,38.695564
844,-77.549706,38.70512
845,-77.552086,38.707497
846,-77.556099,38.704048
847,-77.55661,38.709118
848,-77.546074,38.711098
849,-77.541725,38.714752
850,-77.540077,38.721542
851,-77.539169,38.718029
852,-77.535614,38.717121
853,-77.535385,38.704418
854,-77.538933,38.703968
855,-77.540581,38.701611
856,-77.536385,38.69281
857,-77.532089,38.693302
858,-77.530205,38.695236
859,-77.528091,38.705803
860,-77.526558,38.702644
861,-77.52327,38.701118
862,-77.521729,38.69548
863,-77.515533,38.69368
864,-77.519196,38.689121
865,-77.51609,38.685486
866,-77.511688,38.685513
867,-77.511658,38.681118
868,-77.508087,38.678802
869,-77.500092,38.682186
870,-77.496086,38.678417
871,-77.487419,38.677784
872,-77.488091,38.675182
873,-77.49231,38.673119
874,-77.477142,38.665119
875,-77.478531,38.661121
876,-77.474586,38.65712
877,-77.476387,38.653118
878,-77.474335,38.650871
879,-77.47464,38.647671
880,-77.488091,38.641647
881,-77.494797,38.641121
882,-77.492653,38.636559
883,-77.484085,38.635445
884,-77.480087,38.638657
885,-77.47789,38.635323
886,-77.471245,38.633968
887,-77.468086,38.630146
888,-77.448097,38.629803
889,-77.442993,38.622215
890,-77.439362,38.62112
891,-77.437691,38.607517
892,-77.436089,38.606716
893,-77.432091,38.609962
894,-77.430466,38.606739
895,-77.427567,38.605633
896,-77.427452,38.597118
897,-77.430885,38.595917
898,-77.431496,38.593121
899,-77.431595,38.577122
900,-77.431091,38.574116
901,-77.427773,38.573437
902,-77.42717,38.570038
903,-77.4198,38.569408
904,-77.419243,38.565964
905,-77.415817,38.565392
906,-77.415276,38.561928
907,-77.395844,38.561352
908,-77.395393,38.557816
909,-77.391655,38.557121
910,-77.394913,38.553123
911,-77.393967,38.551235
912,-77.388084,38.547115
913,-77.385269,38.550308
914,-77.384087,38.557446
915,-77.375893,38.557327
916,-77.375488,38.553722
917,-77.371887,38.553318
918,-77.371498,38.549706
919,-77.367882,38.549324
920,-77.367249,38.541958
921,-77.3638,38.540829
922,-77.367165,38.540192
923,-77.367813,38.536839
924,-77.371277,38.536308
925,-77.371826,38.532864
926,-77.375381,38.532406
927,-77.375893,38.524921
928,-77.383415,38.524452
929,-77.384087,38.520767
930,-77.385475,38.527725
931,-77.398994,38.528027
932,-77.400093,38.524673
933,-77.401039,38.528172
934,-77.404427,38.528786
935,-77.405151,38.532051
936,-77.420494,38.532715
937,-77.421158,38.54512
938,-77.418312,38.549118
939,-77.421951,38.55312
940,-77.424088,38.559597
941,-77.426018,38.557121
942,-77.426498,38.549118
943,-77.431046,38.54512
944,-77.429306,38.537121
945,-77.443192,38.532219
946,-77.445274,38.522308
947,-77.448021,38.521118
948,-77.44548,38.51973
949,-77.440086,38.519497
950,-77.436081,38.522419
951,-77.432091,38.51598
952,-77.428879,38.525906
953,-77.424088,38.52573
954,-77.4244,38.521118
955,-77.422501,38.518703
956,-77.42009,38.518215
957,-77.416084,38.521675
958,-77.414276,38.518929
959,-77.408669,38.51712
960,-77.406586,38.514618
961,-77.396088,38.513535
962,-77.395012,38.506195
963,-77.384087,38.505524
964,-77.383759,38.501118
965,-77.387421,38.500458
966,-77.387856,38.496891
967,-77.391396,38.496429
968,-77.391853,38.492886
969,-77.395378,38.492409
970,-77.395851,38.488876
971,-77.400093,38.487186
972,-77.416084,38.48716
973,-77.42009,38.484634
974,-77.424088,38.488842
975,-77.428085,38.490162
976,-77.432091,38.489277
977,-77.436081,38.486259
978,-77.440758,38.48579
979,-77.448082,38.47942
980,-77.453423,38.478458
981,-77.456085,38.475075
982,-77.463577,38.47261
983,-77.465134,38.470161
984,-77.463013,38.466194
985,-77.452087,38.464775
986,-77.44239,38.458813
987,-77.440079,38.455036
988,-77.432091,38.455704
989,-77.427116,38.453121
990,-77.432091,38.447613
991,-77.441284,38.445118
992,-77.43959,38.436626
993,-77.444084,38.434978
994,-77.450378,38.437119
995,-77.448769,38.43644
996,-77.449341,38.433121
997,-77.445503,38.431705
998,-77.439064,38.422146
999,-77.437363,38.41312
1000,-77.434891,38.410316
1001,-77.438828,38.395859
1002,-77.446068,38.395096
1003,-77.454636,38.383663
1004,-77.460091,38.379642
1005,-77.468086,38.378338
1006,-77.470329,38.378883
1007,-77.472092,38.383068
1008,-77.476089,38.382961
1009,-77.47644,38.380768
1010,-77.469452,38.373119
1011,-77.472092,38.358101
1012,-77.471008,38.360031
1013,-77.467537,38.360561
1014,-77.466515,38.36755
1015,-77.462105,38.369122
1016,-77.460091,38.372971
1017,-77.456085,38.374065
1018,-77.453674,38.378712
1019,-77.441391,38.390415
1020,-77.43441,38.391441
1021,-77.433548,38.397118
1022,-77.430267,38.399296
1023,-77.428604,38.405636
1024,-77.425179,38.406216
1025,-77.420792,38.409821
1026,-77.412971,38.410004
1027,-77.408089,38.411922
1028,-77.404091,38.418343
1029,-77.400688,38.416523
1030,-77.39814,38.417118
1031,-77.398727,38.42112
1032,-77.39621,38.425121
1033,-77.39785,38.429119
1034,-77.391571,38.432606
1035,-77.389404,38.442432
1036,-77.38192,38.445118
1037,-77.382149,38.44912
1038,-77.385231,38.453121
1039,-77.381294,38.457119
1040,-77.37677,38.477802
1041,-77.366219,38.479248
1042,-77.36528,38.481121
1043,-77.368698,38.484509
1044,-77.368088,38.485901
1045,-77.351173,38.486031
1046,-77.348099,38.483059
1047,-77.345253,38.485119
1048,-77.344429,38.493118
1049,-77.348091,38.495335
1050,-77.352089,38.492081
1051,-77.353783,38.495426
1052,-77.360474,38.496727
1053,-77.361153,38.504047
1054,-77.364426,38.504784
1055,-77.364357,38.509384
1056,-77.360085,38.506176
1057,-77.353035,38.506062
1058,-77.350319,38.507343
1059,-77.346634,38.513119
1060,-77.33609,38.51408
1061,-77.328087,38.506477
1062,-77.312088,38.50642
1063,-77.308083,38.501751
1064,-77.304634,38.509666
1065,-77.296089,38.510159
1066,-77.292625,38.513653
1067,-77.28611,38.515144
1068,-77.282013,38.519039
1069,-77.281311,38.530342
