,latitude,longitude
78,-77.058823,38.882374
79,-77.055054,38.882153
80,-77.054848,38.881119
81,-77.055244,38.881962
82,-77.05674,38.881775
83,-77.057083,38.878178
84,-77.05719,38.879005
85,-77.058098,38.879101
86,-77.057861,38.880119
87,-77.058571,38.881626
88,-77.061775,38.884422
89,-77.062416,38.884449
90,-77.06308,38.883675
91,-77.066048,38.884117
92,-77.065193,38.884228
93,-77.065086,38.884838
94,-77.06385,38.884895
95,-77.062889,38.885921
96,-77.062927,38.88728
97,-77.064079,38.88826
98,-77.066833,38.888374
99,-77.067085,38.888702
100,-77.068085,38.888443
101,-77.068283,38.890118
102,-77.070084,38.890644
103,-77.070816,38.890118
104,-77.070488,38.888714
105,-77.068398,38.888119
106,-77.072083,38.887897
107,-77.074074,38.890121
108,-77.075073,38.889702
109,-77.07608,38.889896
110,-77.077492,38.888531
111,-77.078285,38.888317
112,-77.079636,38.886673
113,-77.082314,38.886353
114,-77.084297,38.884327
115,-77.084427,38.882774
116,-77.083534,38.882118
117,-77.083809,38.877388
118,-77.082779,38.877117
119,-77.082825,38.876118
120,-77.083084,38.875004
121,-77.085037,38.875072
122,-77.085083,38.874466
123,-77.085114,38.876148
124,-77.084663,38.876709
125,-77.085304,38.879337
126,-77.085007,38.880119
127,-77.086777,38.881119
128,-77.085083,38.881542
129,-77.084679,38.882519
130,-77.085487,38.88271
131,-77.08609,38.88414
132,-77.086845,38.883881
133,-77.088013,38.884117
134,-77.087959,38.88512
135,-77.086288,38.88612
136,-77.086769,38.887119
137,-77.084084,38.89003
138,-77.081322,38.889118
139,-77.081451,38.888119
140,-77.081017,38.888054
141,-77.081039,38.889072
142,-77.080017,38.889118
143,-77.080673,38.890121
144,-77.079659,38.891117
145,-77.079948,38.89212
146,-77.078072,38.893555
147,-77.076111,38.894096
148,-77.075272,38.893929
149,-77.074944,38.89312
150,-77.072891,38.892933
151,-77.072075,38.894112
152,-77.073502,38.895119
153,-77.072746,38.897118
154,-77.073761,38.898117
155,-77.075081,38.898571
156,-77.07608,38.898552
157,-77.076683,38.897728
158,-77.078308,38.897343
159,-77.079086,38.896248
160,-77.080086,38.896194
161,-77.081085,38.896523
162,-77.085083,38.896267
163,-77.086082,38.897423
164,-77.093086,38.897751
165,-77.095085,38.895916
166,-77.097191,38.896225
167,-77.100426,38.893463
168,-77.10083,38.891869
169,-77.101913,38.890945
170,-77.103737,38.890778
171,-77.10408,38.889946
172,-77.10791,38.889946
173,-77.108086,38.889027
174,-77.111954,38.888988
175,-77.112083,38.888077
176,-77.115623,38.888119
177,-77.112198,38.888237
178,-77.111984,38.889221
179,-77.108299,38.889328
180,-77.108093,38.890224
181,-77.104393,38.89043
182,-77.10408,38.891323
183,-77.102501,38.891537
184,-77.101357,38.89312
185,-77.101303,38.894348
186,-77.098679,38.896721
187,-77.098412,38.897446
188,-77.095764,38.8978
189,-77.095627,38.898571
190,-77.096687,38.89912
191,-77.096085,38.899605
192,-77.09008,38.899498
193,-77.089081,38.900501
194,-77.086082,38.900387
195,-77.085365,38.901119
196,-77.086082,38.901836
197,-77.087082,38.90173
198,-77.087395,38.902805
199,-77.09108,38.902557
200,-77.091782,38.903412
201,-77.093277,38.903919
202,-77.093628,38.904575
203,-77.09536,38.90485
204,-77.096085,38.905643
205,-77.096283,38.906925
206,-77.098282,38.906921
207,-77.101082,38.90979
208,-77.101234,38.910961
209,-77.103081,38.911057
210,-77.10318,38.912014
211,-77.104256,38.912117
212,-77.104111,38.914089
213,-77.105156,38.91412
214,-77.10508,38.915314
215,-77.104935,38.914268
216,-77.104019,38.914177
217,-77.103706,38.912491
218,-77.102928,38.91227
219,-77.102577,38.911613
220,-77.100891,38.911308
221,-77.097458,38.907742
222,-77.095787,38.907425
223,-77.094414,38.905785
224,-77.093086,38.905643
225,-77.092079,38.904667
226,-77.09108,38.904675
227,-77.09008,38.903694
228,-77.087082,38.903728
229,-77.086082,38.90274
230,-77.07708,38.902809
231,-77.07608,38.901821
232,-77.071083,38.901848
233,-77.07058,38.902119
234,-77.070473,38.903511
235,-77.071083,38.904724
236,-77.07608,38.904636
237,-77.077087,38.905678
238,-77.079086,38.905762
239,-77.080086,38.904839
240,-77.083168,38.905197
241,-77.081512,38.905556
242,-77.081085,38.907066
243,-77.080887,38.906322
244,-77.07708,38.906788
245,-77.075089,38.906387
246,-77.074081,38.906639
247,-77.073074,38.905704
248,-77.06765,38.905693
249,-77.0653,38.908119
250,-77.065819,38.909119
251,-77.065086,38.910412
252,-77.062721,38.909763
253,-77.06208,38.91066
254,-77.060074,38.91077
255,-77.059189,38.912228
256,-77.058456,38.912491
257,-77.056793,38.912403
258,-77.056084,38.910637
259,-77.055084,38.911392
260,-77.054085,38.910946
261,-77.053345,38.911118
262,-77.054016,38.911182
263,-77.053932,38.912266
264,-77.055649,38.912544
265,-77.055939,38.913265
266,-77.057632,38.91357
267,-77.058617,38.914585
268,-77.059082,38.917538
269,-77.06263,38.918118
270,-77.061562,38.919117
271,-77.064079,38.920998
272,-77.064079,38.923855
273,-77.063744,38.922447
274,-77.062889,38.922306
275,-77.061455,38.920746
276,-77.0597,38.920738
277,-77.059082,38.922085
278,-77.055084,38.920055
279,-77.05484,38.920876
280,-77.052086,38.920818
281,-77.051765,38.92112
282,-77.053085,38.922756
283,-77.055412,38.923119
284,-77.052681,38.924713
285,-77.051849,38.925888
286,-77.052498,38.928116
287,-77.052032,38.928173
288,-77.051796,38.92741
289,-77.050903,38.927299
290,-77.050079,38.926525
291,-77.049721,38.92448
292,-77.04908,38.92432
293,-77.048462,38.9245
294,-77.04808,38.925644
295,-77.047081,38.925621
296,-77.044785,38.926823
297,-77.044083,38.928883
298,-77.043983,38.928215
