,latitude,longitude
92,-76.973442,38.912479
93,-76.97509,38.912106
94,-76.976364,38.910393
95,-76.976639,38.908676
96,-76.977364,38.908119
97,-76.976089,38.906845
98,-76.971085,38.906776
99,-76.96917,38.908199
100,-76.967506,38.908539
101,-76.967094,38.909122
102,-76.966225,38.908119
103,-76.967506,38.907539
104,-76.967682,38.904716
105,-76.971359,38.904118
106,-76.969635,38.903564
107,-76.969414,38.903118
108,-76.969383,38.899117
109,-76.968086,38.897827
110,-76.959831,38.897118
111,-76.960083,38.896702
112,-76.96209,38.896687
113,-76.964088,38.896114
114,-76.966087,38.896454
115,-76.966606,38.895119
116,-76.965607,38.894119
117,-76.965881,38.893909
118,-76.967087,38.893745
119,-76.967728,38.89447
120,-76.969086,38.894741
121,-76.969635,38.893677
122,-76.971252,38.893288
123,-76.971085,38.892868
124,-76.970322,38.892876
125,-76.970085,38.892075
126,-76.969086,38.892544
127,-76.967087,38.890499
128,-76.965065,38.890118
129,-76.966545,38.88958
130,-76.968086,38.887962
131,-76.969086,38.888554
132,-76.969666,38.887707
133,-76.971176,38.887207
134,-76.972084,38.884464
135,-76.973686,38.885513
136,-76.974342,38.88538
137,-76.973518,38.883678
138,-76.972351,38.883118
139,-76.97509,38.882607
140,-76.975548,38.882118
141,-76.97509,38.881489
142,-76.973625,38.881123
143,-76.973778,38.880119
144,-76.974876,38.879913
145,-76.975594,38.87912
146,-76.978081,38.878723
147,-76.978806,38.87812
148,-76.977089,38.876717
149,-76.975555,38.876118
150,-76.978294,38.875919
151,-76.978729,38.876472
152,-76.980087,38.876556
153,-76.981209,38.877239
154,-76.983086,38.876907
155,-76.984085,38.875763
156,-76.987694,38.874729
157,-76.9879,38.873936
158,-76.98909,38.873695
159,-76.989586,38.873119
160,-76.989487,38.871723
161,-76.987053,38.871147
162,-76.988083,38.870888
163,-76.989426,38.869453
164,-76.989464,38.86874
165,-76.988747,38.868118
166,-76.989029,38.86705
167,-76.990776,38.868431
168,-76.991333,38.868355
169,-76.991753,38.86478
170,-76.995399,38.864437
171,-76.995667,38.86412
172,-76.994652,38.863552
173,-76.994652,38.862686
174,-76.996277,38.862312
175,-76.998085,38.860435
176,-77.001083,38.860443
177,-77.002075,38.859394
178,-77.004089,38.85939
179,-77.004814,38.860119
180,-77.004822,38.861122
181,-77.003876,38.862118
182,-77.003929,38.866119
183,-77.004974,38.867229
184,-77.005806,38.867393
185,-77.006088,38.868252
186,-77.008171,38.868202
187,-77.008362,38.866398
188,-77.009171,38.866211
189,-77.009369,38.865402
190,-77.010178,38.865215
191,-77.011375,38.863411
192,-77.012794,38.863411
193,-77.013092,38.864258
194,-77.013351,38.863392
195,-77.014175,38.863209
196,-77.015411,38.861446
197,-77.016754,38.861446
198,-77.017921,38.863113
199,-77.017761,38.863789
200,-77.016937,38.86412
201,-77.016945,38.86512
202,-77.017807,38.865395
203,-77.017952,38.866123
204,-77.017792,38.867825
205,-77.017006,38.868031
206,-77.016968,38.869118
207,-77.018799,38.869404
208,-77.01902,38.871189
209,-77.020905,38.8713
210,-77.020996,38.873119
211,-77.021912,38.873299
212,-77.022018,38.877121
213,-77.024956,38.877247
214,-77.02504,38.878162
215,-77.026962,38.878246
216,-77.027039,38.879158
217,-77.027969,38.879242
218,-77.028046,38.880157
219,-77.029083,38.880184
220,-77.028206,38.879993
221,-77.02813,38.879078
222,-77.027214,38.878994
223,-77.027122,38.878075
224,-77.026215,38.877991
225,-77.026131,38.877075
226,-77.025215,38.876984
227,-77.025124,38.876076
228,-77.024216,38.875977
229,-77.024132,38.875072
230,-77.023224,38.874973
231,-77.02314,38.873074
232,-77.02224,38.872971
233,-77.022171,38.870117
234,-77.021248,38.869949
235,-77.021332,38.857368
236,-77.023827,38.857376
237,-77.023994,38.858208
238,-77.024811,38.858387
239,-77.025002,38.860199
240,-77.025848,38.860359
241,-77.026001,38.862202
242,-77.026817,38.862377
243,-77.026985,38.864216
244,-77.027794,38.86441
245,-77.027977,38.866226
246,-77.028755,38.866444
247,-77.028969,38.867237
248,-77.029716,38.867481
249,-77.029953,38.869251
250,-77.031609,38.87059
251,-77.031906,38.872295
252,-77.033768,38.874119
253,-77.034958,38.874252
254,-77.035019,38.875118
255,-77.035957,38.875244
256,-77.036041,38.87616
257,-77.037964,38.87624
258,-77.038078,38.877178
259,-77.040146,38.877178
260,-77.04026,38.876289
261,-77.041168,38.876118
262,-77.041252,38.874287
263,-77.042168,38.874119
264,-77.041245,38.873951
265,-77.041145,38.873066
266,-77.04026,38.872944
267,-77.040138,38.872063
268,-77.039268,38.871937
269,-77.039146,38.871059
270,-77.038277,38.87093
271,-77.038155,38.869049
272,-77.037292,38.868912
273,-77.037308,38.864346
274,-77.03817,38.864201
275,-77.038376,38.863403
276,-77.042175,38.863205
277,-77.042351,38.862392
278,-77.043182,38.862217
279,-77.043381,38.861412
280,-77.044182,38.861221
281,-77.044426,38.859455
282,-77.045273,38.859119
283,-77.045357,38.855118
284,-77.045975,38.854118
285,-77.045517,38.852119
286,-77.046852,38.850887
287,-77.046982,38.85001
288,-77.047836,38.849876
289,-77.048088,38.847118
290,-77.048546,38.850121
291,-77.047646,38.85112
292,-77.048088,38.853584
293,-77.049088,38.852684
294,-77.05027,38.852299
295,-77.051086,38.850502
296,-77.052078,38.850529
297,-77.053307,38.849331
298,-77.054756,38.848793
299,-77.05645,38.849751
300,-77.058311,38.850121
301,-77.062088,38.853535
302,-77.063087,38.852539
303,-77.064087,38.853485
304,-77.067085,38.854744
305,-77.068092,38.854153
306,-77.071083,38.855156
307,-77.07309,38.852993
308,-77.074089,38.853062
309,-77.073357,38.85339
310,-77.074364,38.857121
311,-77.073486,38.85812
312,-77.07518,38.859119
313,-77.075256,38.861118
314,-77.076088,38.863651
315,-77.076576,38.863609
316,-77.077087,38.862606
317,-77.078087,38.862816
318,-77.078903,38.861927
319,-77.080086,38.861668
320,-77.081085,38.861702
321,-77.082085,38.862659
322,-77.084084,38.861923
323,-77.085884,38.863117
324,-77.081581,38.868118
325,-77.081848,38.869118
326,-77.080933,38.870117
327,-77.081184,38.872219
328,-77.080734,38.871464
329,-77.079865,38.871334
330,-77.076088,38.86787
331,-77.074089,38.867905
332,-77.072784,38.869808
333,-77.069084,38.869987
334,-77.068832,38.870869
335,-77.066086,38.871006
336,-77.065872,38.871906
337,-77.060028,38.872063
338,-77.059929,38.873962
339,-77.059036,38.874065
340,-77.058937,38.875969
341,-77.058044,38.876068
342,-77.058029,38.877121
343,-77.058937,38.87727
344,-77.059029,38.878174
345,-77.059914,38.878292
346,-77.06002,38.879181
347,-77.060898,38.879307
348,-77.061081,38.880226
349,-77.064957,38.880245
350,-77.065048,38.882156
351,-77.065971,38.882229
352,-77.066048,38.883156
353,-77.066971,38.883232
354,-77.066971,38.886005
355,-77.066025,38.88612
356,-77.066956,38.886242
357,-77.067047,38.887161
358,-77.071075,38.887184
359,-77.07122,38.886257
360,-77.073143,38.886166
361,-77.073257,38.884285
362,-77.074142,38.884174
363,-77.074249,38.883282
364,-77.07692,38.883282
365,-77.077087,38.8862
366,-77.081085,38.886196
367,-77.081253,38.885288
368,-77.083145,38.885178
369,-77.083282,38.87912
370,-77.082314,38.87812
371,-77.082344,38.874863
372,-77.081757,38.874439
373,-77.081718,38.87376
374,-77.082085,38.873425
375,-77.083084,38.873474
376,-77.084076,38.874458
377,-77.085083,38.873379
378,-77.086761,38.873119
379,-77.086624,38.871658
380,-77.090088,38.867764
381,-77.090797,38.868412
382,-77.093994,38.869118
383,-77.093475,38.869507
384,-77.09359,38.871117
385,-77.094093,38.871521
386,-77.094711,38.87112
387,-77.095085,38.869343
388,-77.097084,38.870796
389,-77.10009,38.87072
390,-77.102295,38.871914
391,-77.103889,38.872116
392,-77.104187,38.873028
393,-77.104759,38.872791
394,-77.107079,38.873116
395,-77.107094,38.874439
396,-77.110229,38.874119
397,-77.11055,38.875118
398,-77.109497,38.876118
399,-77.110565,38.877121
400,-77.109848,38.879356
401,-77.111389,38.879429
402,-77.112076,38.878593
403,-77.113899,38.879314
404,-77.114983,38.879227
405,-77.116089,38.879772
406,-77.116882,38.881321
407,-77.118088,38.881313
408,-77.1194,38.882118
409,-77.117653,38.883686
410,-77.117096,38.885124
411,-77.116089,38.884876
412,-77.114998,38.886116
413,-77.114746,38.887115
414,-77.115089,38.887421
415,-77.116508,38.887539
416,-77.117088,38.88673
417,-77.117844,38.887119
418,-77.117371,38.887405
419,-77.117416,38.888779
420,-77.118439,38.889118
421,-77.114662,38.890694
422,-77.114372,38.891834
423,-77.115028,38.89212
424,-77.114075,38.893124
425,-77.115578,38.893631
426,-77.115898,38.897308
427,-77.117088,38.898418
428,-77.118088,38.897484
429,-77.119713,38.89912
430,-77.119087,38.89975
431,-77.116898,38.899929
432,-77.116089,38.90559
433,-77.115089,38.905312
434,-77.114342,38.906372
435,-77.11274,38.90678
436,-77.11261,38.908123
437,-77.113533,38.909119
438,-77.113083,38.912384
439,-77.111427,38.912121
440,-77.112541,38.911579
441,-77.112083,38.910622
442,-77.111084,38.910454
443,-77.110085,38.911392
444,-77.108086,38.911121
445,-77.108788,38.910118
446,-77.108093,38.909595
447,-77.107086,38.909538
448,-77.106468,38.910503
449,-77.10508,38.910633
450,-77.104088,38.911743
451,-77.103333,38.910877
452,-77.102089,38.910763
453,-77.10144,38.910122
454,-77.101288,38.908916
455,-77.099609,38.907597
456,-77.099236,38.905968
457,-77.098839,38.90612
458,-77.098564,38.907608
459,-77.097588,38.907608
460,-77.09726,38.904945
461,-77.096352,38.904842
462,-77.096092,38.903992
463,-77.09581,38.904846
464,-77.093361,38.904846
465,-77.093178,38.904026
466,-77.092354,38.903847
467,-77.092087,38.901989
468,-77.089088,38.901974
469,-77.08876,38.902794
470,-77.088089,38.902958
471,-77.08741,38.902794
472,-77.08709,38.901966
473,-77.084442,38.901756
474,-77.08416,38.901039
475,-77.083031,38.901073
476,-77.082947,38.901978
477,-77.079086,38.902058
478,-77.076225,38.901985
479,-77.07608,38.901062
480,-77.07209,38.901066
481,-77.071999,38.902027
482,-77.071037,38.902119
483,-77.071053,38.903149
484,-77.072998,38.903206
485,-77.07309,38.90416
486,-77.085976,38.904228
487,-77.086082,38.905178
488,-77.088966,38.905235
489,-77.089088,38.906181
490,-77.091965,38.906246
491,-77.092049,38.907162
492,-77.093964,38.907249
493,-77.09404,38.908161
494,-77.094955,38.908249
495,-77.095039,38.909161
496,-77.095955,38.909252
497,-77.096039,38.910164
498,-77.096939,38.910255
499,-77.097038,38.911163
500,-77.097939,38.911259
501,-77.098038,38.912167
502,-77.098938,38.91227
503,-77.09903,38.91317
504,-77.099937,38.91328
505,-77.100037,38.915173
506,-77.100922,38.915287
507,-77.101021,38.916176
508,-77.101845,38.916359
509,-77.10202,38.917187
510,-77.102875,38.917336
511,-77.103027,38.919186
512,-77.103889,38.919315
513,-77.104019,38.920189
514,-77.104881,38.920322
515,-77.105011,38.921192
516,-77.106857,38.921341
517,-77.10701,38.922192
518,-77.107857,38.922352
519,-77.108002,38.923203
520,-77.108772,38.923431
521,-77.108978,38.924217
522,-77.109741,38.924465
523,-77.10997,38.925224
524,-77.11161,38.92659
525,-77.111946,38.928253
526,-77.112923,38.929279
527,-77.115097,38.929405
528,-77.116089,38.928452
529,-77.1185,38.928703
530,-77.1185,38.929531
531,-77.117081,38.929775
532,-77.116547,38.930576
533,-77.113853,38.931118
534,-77.114075,38.932129
535,-77.115471,38.933735
536,-77.11573,38.935474
537,-77.116631,38.936577
538,-77.117928,38.937119
539,-77.116249,38.939274
540,-77.115089,38.939495
541,-77.115593,38.938118
542,-77.11409,38.936413
543,-77.113205,38.935993
544,-77.113121,38.935081
545,-77.110092,38.934658
546,-77.108292,38.932911
547,-77.106842,38.93288
548,-77.104088,38.935238
549,-77.103638,38.936668
550,-77.102859,38.936901
551,-77.104576,38.938622
552,-77.104576,38.939613
553,-77.103088,38.939869
554,-77.100937,38.937973
555,-77.097946,38.940983
556,-77.097801,38.943115
557,-77.096771,38.944805
558,-77.095978,38.945015
559,-77.095772,38.945808
560,-77.094398,38.945808
561,-77.094086,38.944969
562,-77.093773,38.945805
563,-77.092087,38.945961
564,-77.091759,38.946793
565,-77.091087,38.946957
566,-77.090408,38.946793
567,-77.090195,38.946014
568,-77.089394,38.945805
569,-77.089188,38.945019
570,-77.088394,38.944809
571,-77.088181,38.944019
572,-77.08709,38.943947
573,-77.086739,38.94577
574,-77.084915,38.946117
575,-77.084969,38.947239
576,-77.086716,38.947491
577,-77.086716,38.94875
578,-77.085083,38.94894
579,-77.084709,38.949753
580,-77.08297,38.950001
581,-77.082718,38.951756
582,-77.081085,38.952938
583,-77.079453,38.952747
584,-77.079086,38.951935
585,-77.076469,38.951736
586,-77.075974,38.951008
587,-77.075729,38.951763
588,-77.074951,38.951977
589,-77.074585,38.952618
590,-77.072945,38.952972
591,-77.073837,38.954117
592,-77.073578,38.955612
593,-77.07196,38.95599
594,-77.071678,38.95771
595,-77.070084,38.95792
596,-77.069084,38.958908
597,-77.068085,38.95792
598,-77.067665,38.958698
599,-77.066086,38.9589
600,-77.065079,38.957897
601,-77.062546,38.957657
602,-77.062233,38.955971
603,-77.060577,38.955624
604,-77.060097,38.953899
605,-77.05909,38.954887
606,-77.05809,38.954872
607,-77.057083,38.953926
608,-77.056671,38.954708
609,-77.055496,38.954708
610,-77.054314,38.952881
611,-77.05262,38.952579
612,-77.052361,38.951118
613,-77.051231,38.94997
614,-77.050087,38.950344
615,-77.049484,38.949718
616,-77.047684,38.94952
617,-77.047348,38.946114
618,-77.048241,38.945274
619,-77.048195,38.944118
620,-77.045883,38.944118
621,-77.044434,38.946465
622,-77.040901,38.949944
623,-77.04039,38.951431
624,-77.038086,38.951782
625,-77.036896,38.95293
626,-77.036774,38.955433
627,-77.039146,38.956062
628,-77.037491,38.957119
629,-77.03804,38.958118
630,-77.034676,38.959713
631,-77.033089,38.961117
632,-77.032089,38.959949
633,-77.030075,38.960125
