,latitude,longitude
358,-76.922668,38.889118
359,-76.922897,38.887119
360,-76.924088,38.88604
361,-76.924591,38.886616
362,-76.930084,38.886433
363,-76.931992,38.885014
364,-76.931938,38.881119
365,-76.930466,38.878738
366,-76.92691,38.879116
367,-76.926613,38.875118
368,-76.922798,38.872406
369,-76.91925,38.871956
370,-76.916977,38.868233
371,-76.912788,38.865116
372,-76.913002,38.859119
373,-76.910645,38.85656
374,-76.910416,38.854794
375,-76.908585,38.85561
376,-76.904091,38.855473
377,-76.903618,38.85112
378,-76.899918,38.849285
379,-76.899727,38.847477
380,-76.894989,38.847118
381,-76.900337,38.846867
382,-76.902084,38.848362
383,-76.906097,38.847679
384,-76.910088,38.850811
385,-76.916679,38.84771
386,-76.912117,38.841084
387,-76.90863,38.843655
388,-76.90609,38.843597
389,-76.90477,38.840446
390,-76.902084,38.840088
391,-76.900085,38.837128
392,-76.897522,38.838551
393,-76.895149,38.838062
394,-76.89209,38.836063
395,-76.888084,38.836571
396,-76.886093,38.836033
397,-76.884842,38.834366
398,-76.882088,38.833805
399,-76.87928,38.834309
400,-76.87738,38.836403
401,-76.876465,38.839493
402,-76.875229,38.839985
403,-76.874084,38.839474
404,-76.873306,38.837116
405,-76.873909,38.835121
406,-76.872086,38.830566
407,-76.86808,38.829586
408,-76.856934,38.830273
409,-76.855148,38.829113
410,-76.856369,38.827396
411,-76.872086,38.828224
412,-76.877312,38.826332
413,-76.877922,38.824955
414,-76.882042,38.825066
415,-76.88208,38.823742
416,-76.882088,38.825188
417,-76.878624,38.825649
418,-76.879135,38.828072
419,-76.882011,38.831196
420,-76.886086,38.831696
421,-76.888084,38.833569
422,-76.892136,38.833164
423,-76.890648,38.828552
424,-76.88765,38.825119
425,-76.887985,38.821217
426,-76.887276,38.821117
427,-76.889694,38.820721
428,-76.892479,38.821117
429,-76.894035,38.825165
430,-76.896896,38.825928
431,-76.898087,38.824978
432,-76.900749,38.826458
433,-76.901718,38.829483
434,-76.904007,38.829041
435,-76.906349,38.830856
436,-76.906189,38.833118
437,-76.907188,38.834015
438,-76.918091,38.833488
439,-76.92009,38.831554
440,-76.926949,38.831985
441,-76.926651,38.828556
442,-76.921791,38.827118
443,-76.922989,38.826015
444,-76.922775,38.824429
445,-76.919617,38.821598
446,-76.919189,38.820015
447,-76.917503,38.819118
448,-76.916084,38.81601
449,-76.916206,38.816994
450,-76.918167,38.817043
451,-76.918442,38.818768
452,-76.922188,38.819023
453,-76.929993,38.819023
454,-76.931381,38.818405
455,-76.932091,38.816711
456,-76.950089,38.816666
457,-76.951744,38.814774
458,-76.956085,38.814606
459,-76.957603,38.81263
460,-76.960876,38.811905
461,-76.96312,38.808144
462,-76.966583,38.807117
463,-76.966087,38.806107
464,-76.963608,38.805119
465,-76.9673,38.80312
466,-76.972084,38.803486
467,-76.974091,38.801483
468,-76.978088,38.799927
469,-76.982536,38.801567
470,-76.983978,38.801003
471,-76.984215,38.799118
472,-76.985329,38.798367
473,-76.990089,38.800133
474,-76.992088,38.796337
475,-76.994087,38.796093
476,-76.996086,38.797901
477,-76.997002,38.784203
478,-76.995682,38.782715
479,-76.992882,38.783916
480,-76.992088,38.785889
481,-76.990089,38.78656
482,-76.989601,38.785114
483,-76.990089,38.779724
484,-76.994209,38.779118
485,-76.994858,38.774345
486,-76.993134,38.767117
487,-76.994087,38.764862
488,-76.994751,38.76712
489,-76.996758,38.769119
490,-76.997391,38.777821
491,-77.000092,38.778149
492,-77.00209,38.777428
493,-77.006088,38.778881
494,-77.00808,38.777573
495,-77.020309,38.778896
496,-77.020081,38.780033
497,-77.017593,38.780621
498,-77.019386,38.783119
499,-77.019386,38.785118
500,-77.015755,38.78912
501,-77.017448,38.789761
502,-77.018089,38.791824
503,-77.046295,38.791325
504,-77.046761,38.789787
505,-77.050293,38.787323
506,-77.050667,38.785702
507,-77.052383,38.785122
508,-77.052399,38.783119
509,-77.050941,38.782261
510,-77.050331,38.778877
511,-77.048088,38.77861
512,-77.0466,38.777119
513,-77.048088,38.775623
514,-77.050331,38.77536
515,-77.050484,38.769119
516,-77.05088,38.767906
517,-77.052498,38.767117
518,-77.049011,38.764198
519,-77.048409,38.760792
520,-77.046585,38.759117
521,-77.047104,38.75613
522,-77.04863,38.755119
523,-77.049049,38.751118
524,-77.045921,38.745117
525,-77.04644,38.742764
526,-77.04454,38.741119
527,-77.045464,38.737118
528,-77.044914,38.735119
529,-77.046028,38.733116
530,-77.043785,38.731419
531,-77.043404,38.729801
532,-77.041939,38.729259
533,-77.042084,38.726742
534,-77.042351,38.728851
535,-77.044273,38.728935
536,-77.046089,38.730217
537,-77.04892,38.730286
538,-77.052086,38.733116
539,-77.052002,38.737118
540,-77.054863,38.739117
541,-77.051826,38.74086
542,-77.050285,38.743118
543,-77.055641,38.747562
544,-77.05809,38.748329
545,-77.060364,38.750843
546,-77.059647,38.753117
547,-77.061737,38.755119
548,-77.060509,38.755539
549,-77.060234,38.757118
550,-77.062088,38.758522
551,-77.065308,38.759117
552,-77.068085,38.767284
553,-77.070213,38.768993
554,-77.073967,38.769238
555,-77.0756,38.771118
556,-77.072968,38.771996
557,-77.071251,38.774277
558,-77.073486,38.779728
559,-77.078117,38.779144
560,-77.079971,38.773006
561,-77.082031,38.773117
562,-77.081352,38.775116
563,-77.083466,38.777119
564,-77.083931,38.779118
565,-77.081673,38.782707
566,-77.082085,38.784451
567,-77.083405,38.785118
568,-77.083069,38.786091
569,-77.082085,38.786076
570,-77.082085,38.787754
571,-77.083458,38.787117
572,-77.083138,38.786163
573,-77.08609,38.785625
574,-77.088089,38.783859
575,-77.090088,38.784832
576,-77.098091,38.783531
577,-77.098091,38.785706
578,-77.09436,38.78912
579,-77.102913,38.791119
580,-77.100677,38.791702
581,-77.098091,38.7939
582,-77.096069,38.793106
583,-77.093636,38.796669
584,-77.093933,38.799118
585,-77.09594,38.801262
586,-77.108086,38.802074
587,-77.110085,38.799896
588,-77.116089,38.799965
589,-77.118088,38.797771
590,-77.122086,38.797604
591,-77.122414,38.795437
592,-77.130013,38.795113
593,-77.130028,38.793118
594,-77.126099,38.792019
595,-77.124725,38.790482
596,-77.123077,38.791119
597,-77.123283,38.793118
598,-77.122086,38.794056
599,-77.116615,38.790588
600,-77.113342,38.789867
601,-77.11071,38.789738
602,-77.108246,38.791275
603,-77.106598,38.791115
604,-77.107536,38.78912
605,-77.111069,38.787117
606,-77.116089,38.786068
607,-77.116539,38.779564
608,-77.118057,38.779083
609,-77.119438,38.77977
610,-77.122086,38.783207
611,-77.122978,38.780006
612,-77.126678,38.777714
613,-77.128952,38.77512
614,-77.126091,38.773495
615,-77.127716,38.771118
616,-77.123665,38.769539
617,-77.122765,38.767117
618,-77.123466,38.765118
619,-77.125252,38.765118
620,-77.124557,38.765587
621,-77.125214,38.767994
622,-77.13208,38.768166
623,-77.137817,38.766853
624,-77.140091,38.764198
625,-77.14209,38.764996
626,-77.14325,38.764278
627,-77.147591,38.764626
628,-77.148087,38.763466
629,-77.149063,38.766098
630,-77.146423,38.767452
631,-77.146095,38.769123
632,-77.143654,38.771118
633,-77.146088,38.773251
634,-77.151474,38.769123
635,-77.148949,38.767117
636,-77.149109,38.766132
637,-77.151443,38.765118
638,-77.150871,38.763119
639,-77.154091,38.763515
640,-77.157608,38.762638
641,-77.158089,38.761414
642,-77.158379,38.763119
643,-77.162086,38.766243
644,-77.17009,38.766499
645,-77.174088,38.765347
646,-77.17218,38.763119
647,-77.173073,38.76112
648,-77.177559,38.756592
649,-77.180084,38.75602
650,-77.182335,38.753361
651,-77.183441,38.744465
652,-77.18454,38.742672
653,-77.181641,38.742668
654,-77.180084,38.743629
655,-77.179428,38.739773
656,-77.180084,38.734882
657,-77.183235,38.732254
658,-77.183342,38.727119
659,-77.181213,38.726238
660,-77.180092,38.727459
661,-77.178085,38.727226
662,-77.179031,38.725121
663,-77.176079,38.721855
664,-77.172096,38.722164
665,-77.168091,38.719967
666,-77.166084,38.720436
667,-77.162682,38.715118
668,-77.164085,38.711411
669,-77.165176,38.716026
670,-77.168091,38.716354
671,-77.170334,38.714874
672,-77.1707,38.717117
673,-77.173454,38.719753
674,-77.174713,38.719746
675,-77.176086,38.718304
676,-77.178085,38.718586
677,-77.180084,38.72187
678,-77.186745,38.721775
679,-77.190086,38.717449
680,-77.19175,38.716785
681,-77.194084,38.714123
682,-77.195038,38.717117
683,-77.191284,38.720318
684,-77.190666,38.723118
685,-77.192085,38.724609
686,-77.194565,38.725117
687,-77.192093,38.725471
688,-77.190773,38.727119
689,-77.192085,38.728722
690,-77.196098,38.729214
691,-77.203316,38.722343
692,-77.206726,38.721756
693,-77.211418,38.716446
694,-77.214088,38.716049
695,-77.217003,38.714035
696,-77.220749,38.709778
697,-77.22332,38.701118
698,-77.225533,38.699116
699,-77.225914,38.691116
700,-77.227654,38.690678
701,-77.228088,38.683651
702,-77.228706,38.691116
703,-77.226456,38.693481
704,-77.227089,38.701118
705,-77.225212,38.703117
706,-77.227913,38.705116
707,-77.227386,38.707119
708,-77.223244,38.708275
709,-77.222603,38.711628
710,-77.21917,38.714203
711,-77.217018,38.718052
712,-77.214088,38.718094
713,-77.211441,38.72047
714,-77.209526,38.724552
715,-77.208305,38.725117
716,-77.20842,38.727119
717,-77.206764,38.727802
718,-77.205345,38.730377
719,-77.204086,38.731113
720,-77.202087,38.729828
721,-77.197479,38.737728
722,-77.206367,38.738831
723,-77.208084,38.74041
724,-77.210091,38.740414
725,-77.21209,38.738869
726,-77.214088,38.740704
727,-77.216087,38.740486
728,-77.216713,38.741119
729,-77.215012,38.743118
730,-77.216827,38.745117
731,-77.216759,38.747116
732,-77.214897,38.749119
733,-77.217468,38.75174
734,-77.218025,38.757175
735,-77.220085,38.758259
736,-77.222816,38.757847
737,-77.224091,38.7565
738,-77.233154,38.757118
739,-77.228409,38.757442
740,-77.22274,38.761116
741,-77.223877,38.765331
742,-77.226562,38.768642
743,-77.228088,38.769867
744,-77.232086,38.770737
745,-77.234085,38.774574
746,-77.236084,38.774406
747,-77.237587,38.775616
748,-77.243713,38.774742
749,-77.248924,38.775116
750,-77.246864,38.775883
751,-77.246086,38.778454
752,-77.242088,38.778645
753,-77.239418,38.781116
754,-77.240089,38.789101
755,-77.238091,38.787998
756,-77.236259,38.784943
757,-77.234085,38.785717
758,-77.232086,38.784081
759,-77.230919,38.787121
760,-77.231636,38.78912
761,-77.230095,38.789986
762,-77.226089,38.787579
763,-77.224091,38.789448
764,-77.222084,38.788708
765,-77.220558,38.786644
766,-77.217575,38.785629
767,-77.214981,38.782223
768,-77.208084,38.778599
769,-77.202087,38.778767
770,-77.202087,38.779655
771,-77.206863,38.780334
772,-77.207275,38.783119
773,-77.204086,38.786629
774,-77.201881,38.787117
775,-77.202339,38.793118
776,-77.200981,38.795116
777,-77.201263,38.795948
778,-77.204086,38.796036
779,-77.212097,38.793282
780,-77.213448,38.795761
781,-77.218086,38.795769
782,-77.220085,38.7976
783,-77.226089,38.797779
784,-77.228081,38.799999
785,-77.230087,38.800846
786,-77.232086,38.79982
787,-77.236801,38.799828
788,-77.238091,38.798676
789,-77.243866,38.798901
790,-77.24408,38.796989
791,-77.245346,38.797119
792,-77.244713,38.801117
793,-77.246948,38.80312
794,-77.247307,38.805119
795,-77.248276,38.805119
796,-77.250084,38.802612
797,-77.254089,38.804241
798,-77.256088,38.80608
799,-77.257851,38.804882
800,-77.25972,38.805119
801,-77.258751,38.805786
802,-77.258331,38.808876
803,-77.262085,38.809059
804,-77.266129,38.811077
805,-77.266762,38.812447
806,-77.266846,38.81712
807,-77.268661,38.819687
808,-77.268089,38.821186
809,-77.26609,38.820625
810,-77.264084,38.82214
811,-77.26355,38.823654
812,-77.26609,38.826958
813,-77.268089,38.82399
814,-77.269318,38.827888
815,-77.271729,38.829117
816,-77.273323,38.837883
817,-77.276085,38.839706
818,-77.278084,38.838326
819,-77.280006,38.839207
820,-77.280289,38.840916
821,-77.28701,38.843117
822,-77.282089,38.845238
823,-77.28009,38.844303
824,-77.275703,38.844738
825,-77.276085,38.84552
826,-77.279297,38.845905
827,-77.280273,38.847118
828,-77.278084,38.849789
829,-77.276642,38.84856
830,-77.275696,38.848721
831,-77.273247,38.85627
832,-77.27169,38.857121
833,-77.271828,38.859375
834,-77.278084,38.859612
835,-77.28009,38.857716
836,-77.282547,38.857574
837,-77.281929,38.852951
838,-77.288086,38.853703
839,-77.290085,38.852539
840,-77.297104,38.853123
841,-77.292519,38.857552
842,-77.292389,38.859119
843,-77.296555,38.859589
844,-77.297203,38.856232
845,-77.300705,38.853115
846,-77.300087,38.852123
847,-77.2976,38.851604
848,-77.297554,38.849113
849,-77.299156,38.84819
850,-77.300591,38.845119
851,-77.306358,38.843395
852,-77.310081,38.84005
853,-77.311638,38.843117
854,-77.310455,38.845119
855,-77.315498,38.847706
856,-77.318085,38.848198
857,-77.32209,38.846855
858,-77.327614,38.84959
859,-77.338089,38.849762
860,-77.343895,38.853119
861,-77.3423,38.855118
862,-77.344749,38.858452
863,-77.352089,38.859676
864,-77.356087,38.85955
865,-77.358086,38.85775
866,-77.366081,38.857986
867,-77.368088,38.855862
868,-77.376083,38.856361
869,-77.380089,38.853714
870,-77.384979,38.854008
871,-77.385941,38.853119
872,-77.385643,38.851562
873,-77.383797,38.849411
874,-77.383667,38.847534
875,-77.37841,38.847118
876,-77.384087,38.846935
877,-77.38443,38.848778
878,-77.386742,38.849117
879,-77.388664,38.852539
880,-77.390091,38.85265
881,-77.392082,38.851845
882,-77.398087,38.851955
883,-77.400085,38.852703
884,-77.401329,38.852364
885,-77.402092,38.850109
886,-77.413795,38.850822
887,-77.414085,38.848694
888,-77.418465,38.849117
889,-77.414291,38.849319
890,-77.414085,38.851223
891,-77.406082,38.852009
892,-77.404091,38.851429
893,-77.40274,38.851765
894,-77.402084,38.853558
895,-77.396088,38.853653
896,-77.394409,38.855427
897,-77.391251,38.856274
898,-77.386848,38.861881
899,-77.382668,38.863693
900,-77.382545,38.866657
901,-77.384087,38.868111
902,-77.384499,38.872707
903,-77.385948,38.87326
904,-77.386528,38.874683
905,-77.390091,38.875679
906,-77.391388,38.877823
907,-77.394455,38.878754
908,-77.397346,38.881119
909,-77.394089,38.881481
910,-77.392082,38.879868
911,-77.387604,38.88063
912,-77.387589,38.881611
913,-77.390434,38.882778
914,-77.39045,38.887119
915,-77.389503,38.883705
916,-77.384483,38.883514
917,-77.384087,38.884136
918,-77.38121,38.87999
919,-77.37513,38.876076
920,-77.374084,38.874462
921,-77.372803,38.875118
922,-77.374084,38.876808
923,-77.374893,38.876308
924,-77.374832,38.877117
925,-77.372475,38.877502
926,-77.372047,38.879116
927,-77.370705,38.879734
928,-77.370689,38.882515
929,-77.374252,38.88295
930,-77.374557,38.884647
931,-77.376312,38.885117
932,-77.376091,38.886463
933,-77.375809,38.885395
934,-77.367607,38.883598
935,-77.364487,38.883514
936,-77.364143,38.885174
937,-77.36348,38.885113
938,-77.364723,38.881119
939,-77.35984,38.877361
940,-77.357727,38.877113
941,-77.360085,38.876766
942,-77.361603,38.875118
943,-77.35743,38.873779
944,-77.356224,38.868977
945,-77.354088,38.869118
946,-77.354378,38.866829
947,-77.352745,38.867119
948,-77.354088,38.869118
949,-77.35009,38.871334
950,-77.348137,38.87112
951,-77.348427,38.868786
952,-77.340149,38.869114
953,-77.338089,38.866203
954,-77.336258,38.869118
955,-77.336845,38.871117
956,-77.33609,38.874508
957,-77.334091,38.872982
958,-77.330086,38.877483
959,-77.327225,38.873974
960,-77.32354,38.873665
961,-77.323174,38.87112
962,-77.322083,38.870598
963,-77.320099,38.870659
964,-77.319252,38.87228
965,-77.317802,38.872849
966,-77.317146,38.876179
967,-77.31385,38.876881
968,-77.314087,38.877644
969,-77.318848,38.878357
970,-77.319,38.880028
971,-77.317215,38.881119
972,-77.318085,38.882038
973,-77.319199,38.880219
974,-77.320953,38.879978
975,-77.322083,38.87867
976,-77.322998,38.879116
977,-77.323944,38.88126
978,-77.327698,38.885117
979,-77.327789,38.887119
980,-77.326027,38.889118
981,-77.320091,38.891987
982,-77.318802,38.888409
983,-77.31723,38.887119
984,-77.317093,38.886124
985,-77.318703,38.885727
986,-77.318535,38.884663
987,-77.317627,38.884663
988,-77.317085,38.886112
989,-77.314041,38.887066
990,-77.314964,38.891117
991,-77.313545,38.895119
992,-77.312088,38.89645
993,-77.310097,38.89592
994,-77.306488,38.899113
995,-77.310646,38.902554
996,-77.310844,38.90387
997,-77.306084,38.904312
998,-77.303467,38.905739
999,-77.302361,38.905392
1000,-77.302086,38.907204
1001,-77.301872,38.905327
1002,-77.300087,38.905388
1003,-77.294098,38.907745
1004,-77.292282,38.904922
1005,-77.287621,38.905579
1006,-77.286896,38.904316
1007,-77.284363,38.902847
1008,-77.2836,38.903122
1009,-77.284325,38.906879
1010,-77.286087,38.907982
1011,-77.286613,38.910595
1012,-77.287971,38.911121
1013,-77.286087,38.912075
1014,-77.282722,38.910488
1015,-77.28009,38.910297
1016,-77.278252,38.913288
1017,-77.279503,38.915707
1018,-77.282669,38.916546
1019,-77.286743,38.920467
1020,-77.287048,38.92712
1021,-77.288033,38.929119
1022,-77.290085,38.9296
1023,-77.292625,38.928581
1024,-77.293327,38.931118
1025,-77.291611,38.932644
1026,-77.291382,38.93512
1027,-77.294418,38.93679
1028,-77.29438,38.939117
1029,-77.294083,38.940014
1030,-77.292084,38.939934
1031,-77.291229,38.94112
1032,-77.29319,38.943123
1033,-77.295738,38.943474
1034,-77.298088,38.945217
1035,-77.302773,38.943806
1036,-77.300835,38.93837
1037,-77.297585,38.93512
1038,-77.299919,38.932945
1039,-77.302086,38.932724
1040,-77.302811,38.931843
1041,-77.303665,38.927116
1042,-77.306084,38.923569
1043,-77.307159,38.93005
1044,-77.31144,38.931122
1045,-77.309143,38.932163
1046,-77.310089,38.934986
1047,-77.312088,38.934807
1048,-77.31575,38.937454
1049,-77.317474,38.937733
1050,-77.318085,38.939156
1051,-77.320023,38.937054
1052,-77.322548,38.937576
1053,-77.324089,38.935539
1054,-77.326088,38.936825
1055,-77.330078,38.937176
1056,-77.332085,38.939426
1057,-77.336098,38.940079
1058,-77.346077,38.944275
1059,-77.348091,38.943523
1060,-77.350342,38.947376
1061,-77.350098,38.948338
1062,-77.348099,38.947933
1063,-77.348091,38.949387
1064,-77.354355,38.949387
1065,-77.358086,38.945717
1066,-77.360085,38.944954
1067,-77.360909,38.947117
1068,-77.359001,38.948025
