MLS #,Cat,Status,Address,City,County,Zip,Beds,Structure Type,Status Contractual Search Date,List Office Name,Current Price
1001815117,RES,CLS,601 Pennsylvania Ave NW #1106,Washington,"Washington, DC",20004,1,Unit/Flat/Apartment,7/7/14,"McEnearney Associates, Inc. (MCE7)","$470,000 "
1002797592,RES,CLS,601 Pennsylvania Ave NW #309,Washington,"Washington, DC",20004,1,Unit/Flat/Apartment,5/2/14,"W.C. & A.N. Miller, Realtors, A Long & Foster Co. (MIL2)","$330,000 "
1002810482,RES,CLS,616 E St NW #1118,Washington,"Washington, DC",20004,2,Unit/Flat/Apartment,2/28/14,Century 21 New Millennium (CENT2001),"$790,000 "
1002810724,RES,CLS,915 E St NW #407,Washington,"Washington, DC",20004,1,Unit/Flat/Apartment,3/14/14,M Squared Real Estate LLC (MSQU1),"$374,000 "
1002811628,RES,CLS,601 Pennsylvania Ave NW #501,Washington,"Washington, DC",20004,2,Unit/Flat/Apartment,7/2/14,TTR Sothebys International Realty (TTRS3),"$535,000 "
1002831826,RES,CLS,616 E St NW #809,Washington,"Washington, DC",20004,1,Unit/Flat/Apartment,8/25/14,"Gerlach real estate, inc. (KGB1)","$407,500 "
1002832840,RES,CLS,601 Pennsylvania Ave NW #1402,Washington,"Washington, DC",20004,1,Unit/Flat/Apartment,4/4/14,"Long & Foster Real Estate, Inc. (LNG42)","$500,000 "
1002834498,RES,CLS,912 F St NW #201,Washington,"Washington, DC",20004,1,Unit/Flat/Apartment,5/30/14,Keller Williams Capital Properties (KWCP1),"$465,000 "
1002836118,RES,CLS,915 E St NW #1008,Washington,"Washington, DC",20004,1,Unit/Flat/Apartment,4/7/14,RE/MAX Premiere Selections (RPC1),"$412,400 "
1002841666,RES,CLS,616 E St NW #247,Washington,"Washington, DC",20004,2,Unit/Flat/Apartment,3/18/14,"Long & Foster Real Estate, Inc. (LNG1)","$640,000 "
1002848526,RES,CLS,601 Pennsylvania Ave NW #211,Washington,"Washington, DC",20004,1,Unit/Flat/Apartment,6/11/14,Keller Williams Capital Properties (KWCP1),"$327,000 "
1002852210,RES,CLS,631 D St NW #1236,Washington,"Washington, DC",20004,1,Unit/Flat/Apartment,6/19/14,"Long & Foster Real Estate, Inc. (LNG1)","$420,000 "
1002857962,RES,CLS,631 D St NW #626,Washington,"Washington, DC",20004,2,Unit/Flat/Apartment,5/30/14,RE/MAX Allegiance (RMAX127),"$535,000 "
1002874452,RES,CLS,915 E St NW #515,Washington,"Washington, DC",20004,1,Unit/Flat/Apartment,5/20/14,RE/MAX Gateway (RMAX153),"$489,000 "
1002885556,RES,CLS,616 E St NW #320,Washington,"Washington, DC",20004,1,Unit/Flat/Apartment,5/19/14,"Washington Fine Properties, LLC (WFP1)","$449,000 "
1002889672,RES,CLS,631 D St NW #632,Washington,"Washington, DC",20004,1,Unit/Flat/Apartment,5/30/14,RLAH Real Estate* (RLVH1),"$435,000 "
1002898454,RES,CLS,631 D St NW #932,Washington,"Washington, DC",20004,1,Unit/Flat/Apartment,5/9/14,KW Metro Center (KWR17),"$450,000 "
1002907040,RES,CLS,631 D St NW #637,Washington,"Washington, DC",20004,1,Unit/Flat/Apartment,5/5/14,"Weichert, REALTORS (WEI70)","$420,000 "
1002934734,RES,CLS,601 Pennsylvania Ave NW #610,Washington,"Washington, DC",20004,1,Unit/Flat/Apartment,5/15/14,Berkshire Hathaway HomeServices PenFed Realty (PFED4),"$384,500 "
1002952814,RES,CLS,601 Pennsylvania Ave NW #609,Washington,"Washington, DC",20004,1,Unit/Flat/Apartment,6/16/14,Berkshire Hathaway HomeServices PenFed Realty (PFED4),"$300,000 "
1002955406,RES,CLS,616 E St NW #402,Washington,"Washington, DC",20004,1,Unit/Flat/Apartment,5/30/14,Coldwell Banker Residential Brokerage (CBRB106),"$451,000 "
1002955648,RES,CLS,601 Pennsylvania Ave NW #1207,Washington,"Washington, DC",20004,2,Unit/Flat/Apartment,6/20/14,Redfin Corp (REFC3),"$715,000 "
1002956930,RES,CLS,801 Pennsylvania Ave NW #Ph13,Washington,"Washington, DC",20004,1,Unit/Flat/Apartment,5/30/14,Berkshire Hathaway HomeServices PenFed Realty (PFED4),"$525,000 "
1002975124,RES,CLS,675 E St NW #310,Washington,"Washington, DC",20004,2,Unit/Flat/Apartment,6/4/14,Keller Williams Capital Properties (KWCP1),"$1,270,000 "
1002975622,RES,CLS,801 Pennsylvania Ave NW #Ph11,Washington,"Washington, DC",20004,1,Unit/Flat/Apartment,6/24/14,RE/MAX By Invitation (RXBI1),"$560,000 "
1002986170,RES,CLS,915 E St NW #306,Washington,"Washington, DC",20004,0,Unit/Flat/Apartment,6/27/14,RE/MAX Gateway (RMAX153),"$279,000 "
1003000992,RES,CLS,631 D St NW #837,Washington,"Washington, DC",20004,1,Unit/Flat/Apartment,6/12/14,RE/MAX All Pro (RXAP1),"$439,900 "
1003010112,RES,CLS,631 D St NW #1139,Washington,"Washington, DC",20004,3,Unit/Flat/Apartment,8/8/14,"Long & Foster Real Estate, Inc. (LNG147)","$784,000 "
1003034938,RES,CLS,616 E St NW #502,Washington,"Washington, DC",20004,1,Unit/Flat/Apartment,7/25/14,Dwell Residential Brokerage (DRB1),"$449,000 "
1003044774,RES,CLS,701 Pennsylvania Ave NW #1012,Washington,"Washington, DC",20004,1,Unit/Flat/Apartment,8/22/14,"W.C. & A.N. Miller, Realtors, A Long & Foster Co. (MIL2)","$323,000 "
