MLS #,Cat,Status,Address,City,County,Zip,Beds,Structure Type,Status Contractual Search Date,List Office Name,Current Price
1000325722,RES,CLS,1763 W St SE,Washington,"Washington, DC",20020,3,Detached,7/25/14,EXIT Elite Realty (EER3),"$85,000 "
1002784580,RES,CLS,1918 U Pl SE,Washington,"Washington, DC",20020,2,Row/Townhouse,2/21/14,Redfin Corporation (REFC1),"$243,000 "
1002785966,RES,CLS,1907 Good Hope Rd SE #310,Washington,"Washington, DC",20020,2,Unit/Flat/Apartment,1/24/14,Golston Real Estate Inc. (GORE1),"$58,000 "
1002786546,RES,CLS,2810 Fort Baker Dr SE,Washington,"Washington, DC",20020,3,Detached,2/25/14,RE/MAX Allegiance (RMAX20),"$499,000 "
1002786664,RES,CLS,1340 Morris Rd SE,Washington,"Washington, DC",20020,4,Twin/Semi-Detached,2/5/14,"Long & Foster Real Estate, Inc. (LNG194)","$279,000 "
1002790294,RES,CLS,2320 Chester St SE #101,Washington,"Washington, DC",20020,2,Unit/Flat/Apartment,3/31/14,KW Metro Center (KWR9),"$28,000 "
1002790650,RES,CLS,3221 Pope St SE,Washington,"Washington, DC",20020,3,Detached,4/1/14,"Envision Realty, LLC (ENVI1)","$315,000 "
1002793812,RES,CLS,1706 29th St SE,Washington,"Washington, DC",20020,3,Twin/Semi-Detached,7/7/14,Montgomery & Associates Realty LLC (MONG1),"$290,000 "
1002795808,RES,CLS,1459 Congress Pl SE,Washington,"Washington, DC",20020,2,Row/Townhouse,4/30/14,"Washington Area Properties, LLC (WAPT1)","$121,100 "
1002797108,RES,CLS,2500 Sayles Pl E #2,Washington,"Washington, DC",20020,3,Row/Townhouse,1/17/14,Keller Williams Preferred Properties (KWPP1),"$399,900 "
1002803016,RES,CLS,2351 16th St SE #103,Washington,"Washington, DC",20020,2,Unit/Flat/Apartment,4/15/14,"Washington Area Properties, LLC (WAPT1)","$74,000 "
1002806574,RES,CLS,2116 32nd Pl SE,Washington,"Washington, DC",20020,3,Detached,6/4/14,Quick Sell Realty LLC (QUCI1),"$375,000 "
1002807570,RES,CLS,1500 Eaton Rd SE #102,Washington,"Washington, DC",20020,3,Other,7/11/14,RE/MAX United Real Estate (RMXD1),"$170,000 "
1002812104,RES,CLS,1406 22nd St SE #E,Washington,"Washington, DC",20020,3,Row/Townhouse,3/3/14,M Squared Real Estate LLC (MSQU1),"$300,700 "
1002814638,RES,CLS,2518 Q St SE,Washington,"Washington, DC",20020,4,Detached,3/14/14,RE/MAX United Real Estate (RMXD1),"$495,000 "
1002818506,RES,CLS,3024 Q St SE,Washington,"Washington, DC",20020,3,Detached,3/12/14,RE/MAX Allegiance (RMAX20),"$350,000 "
1002820034,RES,CLS,1646 40th St SE,Washington,"Washington, DC",20020,3,Row/Townhouse,7/1/14,EXIT Elite Realty (EER3),"$215,000 "
1002830074,RES,CLS,2235 Chester St SE,Washington,"Washington, DC",20020,3,Twin/Semi-Detached,3/5/14,Coldwell Banker Residential Brokerage (CBRB52),"$160,000 "
1002833160,RES,CLS,3907 Pennsylvania Ave SE #102,Washington,"Washington, DC",20020,2,Unit/Flat/Apartment,6/23/14,"Capital Structures Real Estate, LLC. (CSTU1)","$73,500 "
1002833200,RES,CLS,2016 37th St SE #102,Washington,"Washington, DC",20020,2,Unit/Flat/Apartment,5/9/14,"Long & Foster Real Estate, Inc. (LNG16)","$99,000 "
1002837362,RES,CLS,2126 15th St SE,Washington,"Washington, DC",20020,3,Twin/Semi-Detached,2/25/14,Bennett Realty Solutions (EXBR1),"$250,000 "
1002840418,RES,CLS,1384 Talbert Ct SE #A,Washington,"Washington, DC",20020,2,Unit/Flat/Apartment,6/19/14,"Long & Foster Real Estate, Inc. (LNG1)","$199,900 "
1002842026,RES,CLS,1718 22nd St SE,Washington,"Washington, DC",20020,3,Twin/Semi-Detached,6/23/14,Keller Williams Realty (KWR21),"$320,000 "
1002845856,RES,CLS,1324 Morris Rd SE,Washington,"Washington, DC",20020,3,Detached,6/16/14,RE/MAX Allegiance (RMAX20),"$271,000 "
1002850604,RES,CLS,2541 36th St SE,Washington,"Washington, DC",20020,3,Detached,6/2/14,Fairfax Realty Elite (FXR13),"$365,000 "
1002851002,RES,CLS,3931 Pennsylvania Ave SE,Washington,"Washington, DC",20020,2,End of Row/Townhouse,3/14/14,Century 21 New Millennium (CENT2030),"$82,000 "
1002855202,RES,CLS,1430 S St SE,Washington,"Washington, DC",20020,3,End of Row/Townhouse,6/12/14,Bartlett Realty (BLTR1),"$320,000 "
1002855692,RES,CLS,2053 38th St SE #B,Washington,"Washington, DC",20020,2,Row/Townhouse,7/1/14,"Long & Foster Real Estate, Inc. (LNG33)","$107,000 "
