MLS #,Cat,Status,Address,City,County,Zip,Beds,Structure Type,Status Contractual Search Date,List Office Name,Current Price
1000175248,RES,CLS,2708 Olive St NW,Washington,"Washington, DC",20007,3,Row/Townhouse,7/31/14,"The Genau Group, LLC. (GENA1)","$1,495,000 "
1000444306,RES,CLS,3734 R St NW,Washington,"Washington, DC",20007,5,End of Row/Townhouse,6/3/14,TTR Sotheby's International Realty (TTRS2),"$936,000 "
1001649087,RES,CLS,1237 31st St NW,Washington,"Washington, DC",20007,3,End of Row/Townhouse,1/16/14,"Long & Foster Real Estate, Inc. (LNG42)","$896,349 "
1001973632,RES,CLS,3251 Prospect St NW #R-402,Washington,"Washington, DC",20007,4,Unit/Flat/Apartment,8/13/14,TTR Sotheby's International Realty (TTRS2),"$2,500,000 "
1002787762,RES,CLS,5018 V St NW,Washington,"Washington, DC",20007,4,Detached,3/4/14,Century 21 Redwood Realty (RDWG3),"$934,600 "
1002787774,RES,CLS,4535 Westhall Dr NW,Washington,"Washington, DC",20007,3,Row/Townhouse,3/14/14,"McEnearney Associates, Inc. (MCE6)","$1,180,000 "
1002790438,RES,CLS,2400 41st St NW #115,Washington,"Washington, DC",20007,1,Unit/Flat/Apartment,5/21/14,Fairfax Realty Elite (FXR13),"$199,900 "
1002791256,RES,CLS,1080 Wisconsin Ave NW #1015,Washington,"Washington, DC",20007,1,Unit/Flat/Apartment,7/22/14,"Long & Foster Real Estate, Inc. (LNG90)","$480,000 "
1002797454,RES,CLS,2500 Q St NW #644,Washington,"Washington, DC",20007,1,Unit/Flat/Apartment,6/13/14,Marina E. Mulinos Real Estate (MEM1),"$370,000 "
1002799802,RES,CLS,1019 Paper Mill Ct NW #1019,Washington,"Washington, DC",20007,2,Row/Townhouse,2/21/14,Keller Williams Realty Falls Church (KWR30),"$600,000 "
1002800058,RES,CLS,3911 Highwood Ct NW,Washington,"Washington, DC",20007,3,Row/Townhouse,4/7/14,WILLIAM HUNTER SMITH (WHSM1),"$1,500,000 "
1002800512,RES,CLS,4629 Greene Pl NW,Washington,"Washington, DC",20007,4,Detached,2/7/14,"Best Address Real Estate, LLC (BSTA1)","$930,000 "
1002801384,RES,CLS,3035 Q St NW #2,Washington,"Washington, DC",20007,1,Row/Townhouse,4/4/14,"Chatel Real Estate, Inc. (CHL1)","$429,000 "
1002801842,RES,CLS,3422 Garfield St NW,Washington,"Washington, DC",20007,6,Detached,4/23/14,"Washington Fine Properties, LLC (WFP1)","$1,720,000 "
1002802382,RES,CLS,4507 Q St NW,Washington,"Washington, DC",20007,3,Detached,3/5/14,"Select Premium Properties, Inc (GRAN1)","$873,673 "
1002805548,RES,CLS,2801 New Mexico Ave NW #519,Washington,"Washington, DC",20007,2,Unit/Flat/Apartment,1/19/14,SCHLESINGER REALTY GROUP LLC (SCHRG1),"$655,000 "
1002807814,RES,CLS,3540 Winfield Ln NW,Washington,"Washington, DC",20007,2,Row/Townhouse,5/27/14,TTR Sotheby's International Realty (TTRS4),"$1,465,000 "
1002807986,RES,CLS,3859 Beecher St NW,Washington,"Washington, DC",20007,3,End of Row/Townhouse,2/11/14,Compass (LNRE1),"$705,000 "
1002809538,RES,CLS,3901 Tunlaw Rd NW #704,Washington,"Washington, DC",20007,2,Unit/Flat/Apartment,2/25/14,"Long & Foster Real Estate, Inc. (LNG44)","$328,000 "
1002812076,RES,CLS,2801 New Mexico Ave NW #702,Washington,"Washington, DC",20007,1,Unit/Flat/Apartment,5/9/14,TTR Sotheby's International Realty (TTRS2),"$349,000 "
1002812162,RES,CLS,1077 30th St NW #203,Washington,"Washington, DC",20007,2,Unit/Flat/Apartment,5/1/14,"Long & Foster Real Estate, Inc. (LNG79)","$769,900 "
