MLS #,Cat,Status,Address,City,County,Zip,Beds,Structure Type,Status Contractual Search Date,List Office Name,Current Price
1002794188,RES,CLS,1125 11th St NW #101,Washington,"Washington, DC",20001,2,Unit/Flat/Apartment,4/18/14,Coldwell Banker Residential Brokerage (CBRB106),"$529,900 "
1002794394,RES,CLS,1125 11th St NW #801,Washington,"Washington, DC",20001,2,Unit/Flat/Apartment,4/22/14,Coldwell Banker Residential Brokerage (CBRB106),"$950,000 "
1002794560,RES,CLS,811 4th St NW #522,Washington,"Washington, DC",20001,1,Unit/Flat/Apartment,2/14/14,"Washington Fine Properties, LLC (WFP1)","$329,000 "
1002795432,RES,CLS,555 Massachusetts Ave NW #317,Washington,"Washington, DC",20001,1,Unit/Flat/Apartment,2/27/14,Century 21 Redwood Realty (RDWG3),"$449,750 "
1002796894,RES,CLS,115 New York Ave NW #2,Washington,"Washington, DC",20001,2,Unit/Flat/Apartment,3/7/14,"Continental Properties, Ltd. (CPRE1)","$392,000 "
1002799032,RES,CLS,811 4th St NW #502,Washington,"Washington, DC",20001,1,Unit/Flat/Apartment,4/25/14,"City Houses, LLC (CHS1)","$424,000 "
1002799194,RES,CLS,811 4th St NW #514,Washington,"Washington, DC",20001,1,Unit/Flat/Apartment,4/25/14,TTR Sotheby's International Realty (TTRS2),"$426,000 "
1002801596,RES,CLS,929 Florida Ave NW #5003,Washington,"Washington, DC",20001,1,Unit/Flat/Apartment,2/25/14,"Long & Foster Real Estate, Inc. (LNG194)","$435,000 "
1002801688,RES,CLS,777 7th St NW #810,Washington,"Washington, DC",20001,1,Unit/Flat/Apartment,5/1/14,"Long & Foster Real Estate, Inc. (LNG54)","$409,000 "
1002802204,RES,CLS,2608 Sherman Ave NW #03,Washington,"Washington, DC",20001,1,Unit/Flat/Apartment,4/30/14,Avanti Real Estate (AVA1),"$235,000 "
1002802410,RES,CLS,811 4th St NW #1005,Washington,"Washington, DC",20001,2,Unit/Flat/Apartment,3/31/14,DCRE RESIDENTIAL LLC (DRESI1),"$650,000 "
1002802990,RES,CLS,723 Girard St NW,Washington,"Washington, DC",20001,3,Twin/Semi-Detached,3/7/14,"Weichert, REALTORS (WEI63)","$440,000 "
1002804068,RES,CLS,1607 New Jersey Ave NW,Washington,"Washington, DC",20001,4,Row/Townhouse,2/18/14,"REALTYFORCE, INC. (FORC1)","$860,000 "
1002804752,RES,CLS,1010 Massachusetts Ave NW #310,Washington,"Washington, DC",20001,2,Unit/Flat/Apartment,2/21/14,"Washington Fine Properties, LLC (WFP1)","$770,000 "
1002804886,RES,CLS,16 O St NW #B,Washington,"Washington, DC",20001,2,End of Row/Townhouse,2/27/14,Beasley Real Estate LLC (BEAS1),"$470,000 "
1002804944,RES,CLS,115 Rhode Island Ave NW #3,Washington,"Washington, DC",20001,2,Unit/Flat/Apartment,4/4/14,Coldwell Banker Residential Brokerage (CBRB52),"$432,000 "
1002806382,RES,CLS,222 Bates St NW,Washington,"Washington, DC",20001,3,Row/Townhouse,4/21/14,"Long & Foster Real Estate, Inc. (LNG54)","$491,000 "
1002806912,RES,CLS,910 M St NW #620,Washington,"Washington, DC",20001,2,Unit/Flat/Apartment,4/4/14,Keller Williams Capital Properties (KWCP1),"$599,000 "
1002808042,RES,CLS,27 N St NW #2,Washington,"Washington, DC",20001,2,Row/Townhouse,2/28/14,Coldwell Banker Residential Brokerage (CBRB106),"$599,900 "
1002808490,RES,CLS,777 7th St NW #624,Washington,"Washington, DC",20001,2,Other,1/20/14,"Washington Fine Properties, LLC (WFP1)","$549,500 "
1002809362,RES,CLS,1631 New Jersey Ave NW,Washington,"Washington, DC",20001,2,Row/Townhouse,2/28/14,"Long & Foster Real Estate, Inc. (LNG183)","$632,500 "
1002810372,RES,CLS,31 T St NW,Washington,"Washington, DC",20001,5,Row/Townhouse,2/21/14,DCRE RESIDENTIAL LLC (DRESI1),"$952,700 "
1002810570,RES,CLS,27 N St NW #1,Washington,"Washington, DC",20001,2,Row/Townhouse,3/17/14,Coldwell Banker Residential Brokerage (CBRB106),"$527,500 "
1002811016,RES,CLS,225 Rhode Island Ave NW,Washington,"Washington, DC",20001,4,Row/Townhouse,3/7/14,Capital Group Real Estate Inc. (CPGR1),"$553,600 "
1002811550,RES,CLS,1532 Marion St NW,Washington,"Washington, DC",20001,2,Row/Townhouse,2/28/14,"District One Properties, LLC. (DISO1)","$565,000 "
1002811904,RES,CLS,437 New York Ave NW #606,Washington,"Washington, DC",20001,1,Unit/Flat/Apartment,2/27/14,Coldwell Banker Residential Brokerage (CBRB52),"$418,000 "
1002812164,RES,CLS,2128 11th St NW #6,Washington,"Washington, DC",20001,2,Unit/Flat/Apartment,5/8/14,TTR Sotheby's International Realty (TTRS5),"$640,000 "
1002814426,RES,CLS,910 M St NW #606,Washington,"Washington, DC",20001,1,Unit/Flat/Apartment,2/26/14,Coldwell Banker Residential Brokerage (CBRB106),"$481,000 "
1002814596,RES,CLS,56 Bates St NW,Washington,"Washington, DC",20001,2,,8/29/14,"Weichert, REALTORS (WEI4)","$554,064 "
1002815258,RES,CLS,64 V St NW,Washington,"Washington, DC",20001,6,Row/Townhouse,4/28/14,"Tek-Align Realty, LLC (TALC1)","$1,030,000 "
1002820182,RES,CLS,400 Massachusetts Ave NW #808,Washington,"Washington, DC",20001,1,Unit/Flat/Apartment,4/4/14,Century 21 Redwood Realty (RDWG3),"$508,750 "
1002820244,RES,CLS,1326 9th St NW,Washington,"Washington, DC",20001,4,Row/Townhouse,6/24/14,"Investors Management, Inc. (IMI1)","$817,500 "
1002820328,RES,CLS,910 M St NW #204,Washington,"Washington, DC",20001,1,Unit/Flat/Apartment,4/30/14,Keller Williams Capital Properties (KWCP1),"$465,000 "
1002821668,RES,CLS,555 Massachusetts Ave NW #1007,Washington,"Washington, DC",20001,1,Unit/Flat/Apartment,7/31/14,"Long & Foster Real Estate, Inc. (LNG42)","$424,000 "
1002822450,RES,CLS,2119 Flagler Pl NW #2,Washington,"Washington, DC",20001,2,Row/Townhouse,5/2/14,Beasley Real Estate LLC (BEAS1),"$675,000 "
1002822536,RES,CLS,15 Q St NW,Washington,"Washington, DC",20001,3,Row/Townhouse,2/14/14,"Long & Foster Real Estate, Inc. (LNG36)","$465,000 "
1002822674,RES,CLS,136 Adams St NW,Washington,"Washington, DC",20001,2,End of Row/Townhouse,3/7/14,"Washingtonian Properties, LLC (WINA1)","$699,000 "
1002822700,RES,CLS,777 7th St NW #304,Washington,"Washington, DC",20001,1,Unit/Flat/Apartment,3/14/14,"United Realty, Inc. (URI1)","$389,500 "
1002823876,RES,CLS,2600 Sherman Ave NW #301,Washington,"Washington, DC",20001,1,Unit/Flat/Apartment,3/31/14,Exit Community Realty (EER1),"$250,000 "
1002824032,RES,CLS,910 M St NW #130,Washington,"Washington, DC",20001,1,Unit/Flat/Apartment,4/11/14,Realty Pros (RPA1),"$550,000 "
1002825114,RES,CLS,444 M St NW #9,Washington,"Washington, DC",20001,1,Unit/Flat/Apartment,6/6/14,Coldwell Banker Residential Brokerage (CBRB106),"$440,000 "
1002826730,RES,CLS,1243 10th St NW,Washington,"Washington, DC",20001,2,End of Row/Townhouse,7/21/14,Coldwell Banker Residential Brokerage (CBRB45),"$760,000 "
1002827128,RES,CLS,555 Massachusetts Ave NW #1206,Washington,"Washington, DC",20001,1,Unit/Flat/Apartment,6/27/14,"Long & Foster Real Estate, Inc. (LNG147)","$429,000 "
1002827190,RES,CLS,21 Rhode Island Ave NW,Washington,"Washington, DC",20001,3,Row/Townhouse,4/11/14,"John C. Formant Real Estate, Inc. (JCF1)","$699,500 "
1002827306,RES,CLS,400 Massachusetts Ave NW #612,Washington,"Washington, DC",20001,1,Unit/Flat/Apartment,3/5/14,Quick Sell Realty LLC (QUCI1),"$475,000 "
1002827806,RES,CLS,410 Oakdale Pl NW,Washington,"Washington, DC",20001,2,Row/Townhouse,3/7/14,Keller Williams Capital Properties (KWCP1),"$455,000 "
1002828100,RES,CLS,732 Girard St NW,Washington,"Washington, DC",20001,4,Row/Townhouse,4/25/14,"Bradford Real Estate Group, LLC (BRLL1)","$461,000 "
1002828774,RES,CLS,1869 3rd St NW #B,Washington,"Washington, DC",20001,2,End of Row/Townhouse,3/21/14,Compass (LNRE1),"$474,500 "
1002829028,RES,CLS,555 Massachusetts Ave NW #819,Washington,"Washington, DC",20001,1,Unit/Flat/Apartment,3/31/14,"Long & Foster Real Estate, Inc. (LNG1)","$442,500 "
1002829954,RES,CLS,440 L St NW #812,Washington,"Washington, DC",20001,1,Unit/Flat/Apartment,3/14/14,Metropol Realty (MTP1),"$445,000 "
1002830218,RES,CLS,1901 4th St NW,Washington,"Washington, DC",20001,0,End of Row/Townhouse,4/24/14,Keller Williams Capital Properties (KWCP1),"$890,000 "
1002831014,RES,CLS,42 New York Ave NW,Washington,"Washington, DC",20001,5,Row/Townhouse,7/2/14,RE/MAX All Pro (RXAP1),"$680,000 "
1002832044,RES,CLS,440 L St NW #1003,Washington,"Washington, DC",20001,2,Unit/Flat/Apartment,4/4/14,RE/MAX Allegiance (RMAX17),"$569,900 "
1002832472,RES,CLS,16 O St NW #A,Washington,"Washington, DC",20001,2,End of Row/Townhouse,4/4/14,Beasley Real Estate LLC (BEAS1),"$475,000 "
1002835172,RES,CLS,925 H St NW #703,Washington,"Washington, DC",20001,1,Unit/Flat/Apartment,2/10/14,"Metropolitan Regional Information Systems, Inc. (MRIS1)","$607,000 "
1002835438,RES,CLS,475 K St NW #720,Washington,"Washington, DC",20001,1,Unit/Flat/Apartment,3/13/14,Century 21 Redwood Realty (RDWG3),"$451,000 "
1002835992,RES,CLS,400 Massachusetts Ave NW #1004,Washington,"Washington, DC",20001,0,Unit/Flat/Apartment,2/28/14,"Long & Foster Real Estate, Inc. (LNG176)","$290,000 "
1002838118,RES,CLS,437 New York Ave NW #422,Washington,"Washington, DC",20001,1,Unit/Flat/Apartment,4/9/14,Century 21 Redwood Realty (RDWG3),"$438,000 "
1002838360,RES,CLS,301 Massachusetts Ave NW #703,Washington,"Washington, DC",20001,2,Unit/Flat/Apartment,3/21/14,Compass (LNRE1),"$745,000 "
1002838828,RES,CLS,34 Channing St NW #2,Washington,"Washington, DC",20001,2,Row/Townhouse,6/27/14,Keller Williams Capital Properties (KWCP1),"$538,000 "
1002840820,RES,CLS,440 L St NW #703,Washington,"Washington, DC",20001,2,Unit/Flat/Apartment,4/18/14,"Long & Foster Real Estate, Inc. (LNG194)","$545,000 "
1002842490,RES,CLS,249 Florida Ave NW #33,Washington,"Washington, DC",20001,1,Unit/Flat/Apartment,4/25/14,RE/MAX Allegiance (RMAX17),"$339,000 "
1002844574,RES,CLS,304 Q St NW #1,Washington,"Washington, DC",20001,1,Unit/Flat/Apartment,5/21/14,"Long & Foster Real Estate, Inc. (LNG44)","$289,900 "
1002845604,RES,CLS,777 7th St NW #726,Washington,"Washington, DC",20001,2,Unit/Flat/Apartment,4/9/14,KW Metro Center (KWR17),"$570,000 "
1002846314,RES,CLS,903 M St NW #C,Washington,"Washington, DC",20001,2,Row/Townhouse,3/18/14,"Long & Foster Real Estate, Inc. (LNG3)","$320,000 "
1002846860,RES,CLS,1124 10th St NW #4B,Washington,"Washington, DC",20001,2,Unit/Flat/Apartment,4/30/14,BUYSELLDC (KENT1),"$790,000 "
1002847216,RES,CLS,440 L St NW #409,Washington,"Washington, DC",20001,2,Unit/Flat/Apartment,3/24/14,Keller Williams Capital Properties (KWCP1),"$445,000 "
1002847316,RES,CLS,475 K St NW #611,Washington,"Washington, DC",20001,1,Unit/Flat/Apartment,3/28/14,RE/MAX Gateway (RMAX153),"$465,000 "
1002849030,RES,CLS,2119 Flagler Pl NW #1,Washington,"Washington, DC",20001,2,Row/Townhouse,3/27/14,Beasley Real Estate LLC (BEAS1),"$575,000 "
1002850598,RES,CLS,145 Adams St NW #2,Washington,"Washington, DC",20001,2,Row/Townhouse,3/28/14,Beasley Real Estate LLC (BEAS1),"$675,000 "
1002850800,RES,CLS,1404 11th St NW #201,Washington,"Washington, DC",20001,1,Unit/Flat/Apartment,4/17/14,Keller Williams Capital Properties (KWCP1),"$555,000 "
1002851066,RES,CLS,26 Bryant St NW #2,Washington,"Washington, DC",20001,3,Row/Townhouse,5/23/14,Keller Williams Capital Properties (KWCP1),"$699,900 "
1002851108,RES,CLS,67 P St NW,Washington,"Washington, DC",20001,3,Row/Townhouse,4/18/14,Keller Williams Capital Properties (KWCP1),"$590,000 "
1002851502,RES,CLS,1320 10th St NW,Washington,"Washington, DC",20001,5,Detached,8/6/14,Coldwell Banker Residential Brokerage (CBRB45),"$1,270,000 "
1002854700,RES,CLS,929 Florida Ave NW #6004,Washington,"Washington, DC",20001,1,Unit/Flat/Apartment,4/18/14,"Long & Foster Real Estate, Inc. (LNG3)","$485,000 "
1002855698,RES,CLS,2250 11th St NW ## 106,Washington,"Washington, DC",20001,2,Unit/Flat/Apartment,5/15/14,DCRE RESIDENTIAL LLC (DRESI1),"$640,000 "
1002856056,RES,CLS,18 O St NW #B,Washington,"Washington, DC",20001,2,Row/Townhouse,1/28/14,Beasley Real Estate LLC (BEAS1),"$399,900 "
1002856226,RES,CLS,150 V St NW #V206,Washington,"Washington, DC",20001,1,Unit/Flat/Apartment,4/8/14,Compass (LNRE1),"$295,000 "
1002856526,RES,CLS,115 New York Ave NW #3,Washington,"Washington, DC",20001,2,Unit/Flat/Apartment,6/30/14,Bratton Realty (BRT1),"$399,999 "
1002857322,RES,CLS,2131 10th St NW #1,Washington,"Washington, DC",20001,1,Unit/Flat/Apartment,4/11/14,Stages Premier (SRMD1),"$345,000 "
1002857400,RES,CLS,475 K St NW #821,Washington,"Washington, DC",20001,2,Unit/Flat/Apartment,3/26/14,Compass (LNRE1),"$520,000 "
1002857834,RES,CLS,929 Florida Ave NW #4002,Washington,"Washington, DC",20001,1,Unit/Flat/Apartment,4/10/14,"Washington Fine Properties, LLC (WFP1)","$475,000 "
1002859312,RES,CLS,927 French St NW,Washington,"Washington, DC",20001,3,Row/Townhouse,2/28/14,DC Home Buzz (DIST1),"$720,000 "
1002860652,RES,CLS,145 Adams St NW #1,Washington,"Washington, DC",20001,3,Row/Townhouse,4/7/14,Beasley Real Estate LLC (BEAS1),"$625,000 "
1002862870,RES,CLS,1425 11th St NW #504,Washington,"Washington, DC",20001,2,Unit/Flat/Apartment,4/22/14,Coldwell Banker Residential Brokerage (CBRB106),"$775,000 "
1002863502,RES,CLS,125 T St NW #3,Washington,"Washington, DC",20001,2,Row/Townhouse,4/11/14,Keller Williams Capital Properties (KWCP1),"$550,000 "
1002863550,RES,CLS,1618 11th St NW #301,Washington,"Washington, DC",20001,2,Unit/Flat/Apartment,4/4/14,Coldwell Banker Residential Brokerage (CBRB106),"$670,000 "
1002865012,RES,CLS,400 Massachusetts Ave NW #207,Washington,"Washington, DC",20001,2,Unit/Flat/Apartment,7/16/14,RE/MAX Allegiance (RMAX20),"$972,500 "
1002866106,RES,CLS,249 Florida Ave NW #21,Washington,"Washington, DC",20001,1,Unit/Flat/Apartment,6/23/14,RE/MAX Allegiance (RMAX20),"$327,500 "
1002868150,RES,CLS,2102 2nd St NW,Washington,"Washington, DC",20001,3,Row/Townhouse,4/14/14,Bennett Realty Solutions (EXBR1),"$597,000 "
1002868542,RES,CLS,910 M St NW #208,Washington,"Washington, DC",20001,1,Unit/Flat/Apartment,3/27/14,"Evers & Co. Real Estate, A Long & Foster Company (EVR3)","$441,251 "
1002868830,RES,CLS,555 Massachusetts Ave NW #311,Washington,"Washington, DC",20001,1,Unit/Flat/Apartment,5/19/14,Keller Williams Realty (KWR8),"$390,000 "
1002869668,RES,CLS,137 T St NW,Washington,"Washington, DC",20001,4,Twin/Semi-Detached,3/28/14,Keller Williams Capital Properties (KWCP2),"$845,000 "
1002869794,RES,CLS,20 Q St NW,Washington,"Washington, DC",20001,5,Row/Townhouse,8/29/14,CityDwellers LLC (CDL1),"$750,000 "
1002873568,RES,CLS,150 Rhode Island Ave NW #201,Washington,"Washington, DC",20001,2,Unit/Flat/Apartment,4/1/14,DC Home Buzz (DIST1),"$490,000 "
1002875396,RES,CLS,636 Columbia Rd NW,Washington,"Washington, DC",20001,3,Twin/Semi-Detached,6/12/14,"Long & Foster Real Estate, Inc. (LNG42)","$535,000 "
1002875688,RES,CLS,1325 Naylor Ct NW,Washington,"Washington, DC",20001,3,Row/Townhouse,4/10/14,Stages Premier (SRMD1),"$1,600,000 "
1002876444,RES,CLS,16 R St NW,Washington,"Washington, DC",20001,3,Row/Townhouse,4/18/14,Realty Executives Premier (RXP1),"$630,190 "
1002876676,RES,CLS,1838 11th St NW,Washington,"Washington, DC",20001,5,Unit/Flat/Apartment,4/11/14,TTR Sotheby's International Realty (TTRS2),"$1,350,000 "
1002877624,RES,CLS,1215 10th St NW #41,Washington,"Washington, DC",20001,2,Unit/Flat/Apartment,4/30/14,Keller Williams Capital Properties (KWCP2),"$516,000 "
1002878114,RES,CLS,1617 New Jersey Ave NW,Washington,"Washington, DC",20001,3,Row/Townhouse,6/13/14,Nexttier Realty LLC (NEXR1),"$270,000 "
1002878210,RES,CLS,2100 11th St NW #305,Washington,"Washington, DC",20001,2,Unit/Flat/Apartment,4/28/14,Coldwell Banker Residential Brokerage (CBRB106),"$658,750 "
1002879210,RES,CLS,25 Q St NW,Washington,"Washington, DC",20001,4,Row/Townhouse,4/18/14,"Long & Foster Real Estate, Inc. (LNG1)","$820,000 "
1002879752,RES,CLS,777 7th St NW #806,Washington,"Washington, DC",20001,2,Unit/Flat/Apartment,4/16/14,Compass (LNRE1),"$549,900 "
1002879948,RES,CLS,440 L St NW #502,Washington,"Washington, DC",20001,1,Unit/Flat/Apartment,5/12/14,Century 21 Redwood Realty (RDWG3),"$399,750 "
1002880254,RES,CLS,1839 9th St NW,Washington,"Washington, DC",20001,3,Row/Townhouse,5/2/14,Keller Williams Capital Properties (KWCP1),"$825,000 "
1002880980,RES,CLS,1509 3rd St NW,Washington,"Washington, DC",20001,3,Row/Townhouse,4/30/14,Keller Williams Realty Falls Church (KWR30),"$770,000 "
1002881704,RES,CLS,811 4th St NW #805,Washington,"Washington, DC",20001,2,Unit/Flat/Apartment,4/17/14,The Mayhood Company (MHD1),"$635,000 "
1002881918,RES,CLS,811 4th St NW #115,Washington,"Washington, DC",20001,1,Unit/Flat/Apartment,4/17/14,"Evers & Co. Real Estate, A Long & Foster Company (EVR1)","$409,900 "
1002882520,RES,CLS,301 Massachusetts Ave NW #102,Washington,"Washington, DC",20001,3,Unit/Flat/Apartment,6/16/14,DC Living Real Estate LLC (DCLR1),"$522,500 "
1002882550,RES,CLS,1133 6th St NW #2,Washington,"Washington, DC",20001,2,Row/Townhouse,4/18/14,DC Living Real Estate LLC (DCLR1),"$555,000 "
1002883290,RES,CLS,301 Massachusetts Ave NW #504,Washington,"Washington, DC",20001,1,Unit/Flat/Apartment,3/13/14,"Long & Foster Real Estate, Inc. (LNG1)","$418,000 "
1002883372,RES,CLS,161 Randolph Pl NW #1,Washington,"Washington, DC",20001,2,Unit/Flat/Apartment,5/9/14,Keller Williams Realty Centre (KWR15),"$465,000 "
1002884526,RES,CLS,2327 Sherman Ave NW,Washington,"Washington, DC",20001,2,End of Row/Townhouse,5/29/14,City Chic Real Estate (CHIC1),"$600,000 "
1002885126,RES,CLS,430 Warner St NW #1,Washington,"Washington, DC",20001,3,Row/Townhouse,5/22/14,Keller Williams Capital Properties (KWCP1),"$685,000 "
1002885216,RES,CLS,1714 5th St NW,Washington,"Washington, DC",20001,4,End of Row/Townhouse,4/14/14,"Long & Foster Real Estate, Inc. (LNG7)","$1,090,000 "
1002885490,RES,CLS,437 New York Ave NW #324,Washington,"Washington, DC",20001,1,Unit/Flat/Apartment,4/29/14,Century 21 Redwood Realty (RDWG3),"$435,000 "
1002885574,RES,CLS,201 Morgan St NW,Washington,"Washington, DC",20001,3,End of Row/Townhouse,6/12/14,KW Metro Center (KWR17),"$543,000 "
1002888796,RES,CLS,400 Massachusetts Ave NW #1008,Washington,"Washington, DC",20001,1,Unit/Flat/Apartment,5/14/14,Century 21 Redwood Realty (RDWG3),"$529,750 "
1002889014,RES,CLS,410 Elm St NW,Washington,"Washington, DC",20001,4,Row/Townhouse,5/9/14,"Long & Foster Real Estate, Inc. (LNG36)","$550,000 "
1002889072,RES,CLS,475 K St NW #902,Washington,"Washington, DC",20001,2,Unit/Flat/Apartment,3/18/14,Compass (LNRE1),"$640,000 "
1002889140,RES,CLS,440 L St NW #906,Washington,"Washington, DC",20001,1,Unit/Flat/Apartment,4/25/14,"Long & Foster Real Estate, Inc. (LNG35)","$429,900 "
1002889192,RES,CLS,475 K St NW #411,Washington,"Washington, DC",20001,1,Unit/Flat/Apartment,4/30/14,Keller Williams Capital Properties (KWCP1),"$441,000 "
1002889328,RES,CLS,2307 1st St NW,Washington,"Washington, DC",20001,5,Row/Townhouse,4/30/14,Coldwell Banker Residential Brokerage (CBRB88),"$1,215,000 "
1002889956,RES,CLS,920 I St NW #1005,Washington,"Washington, DC",20001,2,Unit/Flat/Apartment,3/19/14,"Metropolitan Regional Information Systems, Inc. (MRIS1)","$2,158,000 "
1002890180,RES,CLS,1743 11th St NW,Washington,"Washington, DC",20001,2,Row/Townhouse,5/23/14,"Weichert, REALTORS (WEI29)","$760,000 "
1002890384,RES,CLS,910 M St NW #123,Washington,"Washington, DC",20001,1,Unit/Flat/Apartment,4/14/14,Redfin Corp (REFC3),"$552,000 "
1002893658,RES,CLS,1209 4th St NW #1,Washington,"Washington, DC",20001,2,Other,4/24/14,DCRE RESIDENTIAL LLC (DRESI1),"$575,000 "
1002893996,RES,CLS,515 Q St NW #2,Washington,"Washington, DC",20001,2,Unit/Flat/Apartment,4/24/14,Coldwell Banker Residential Brokerage (CBRB106),"$630,000 "
1002894684,RES,CLS,1215 10th St NW #32,Washington,"Washington, DC",20001,1,Unit/Flat/Apartment,4/30/14,TTR Sotheby's International Realty (TTRS5),"$463,600 "
1002894906,RES,CLS,142 Bates St NW,Washington,"Washington, DC",20001,2,Row/Townhouse,4/25/14,Beasley Real Estate LLC (BEAS1),"$630,000 "
1002897218,RES,CLS,70 Rhode Island Ave NW #501,Washington,"Washington, DC",20001,1,Unit/Flat/Apartment,5/1/14,TTR Sotheby's International Realty (TTRS2),"$390,000 "
1002897700,RES,CLS,1224 11th St NW #2,Washington,"Washington, DC",20001,2,Unit/Flat/Apartment,6/2/14,TTR Sotheby's International Realty (TTRS5),"$670,000 "
1002898458,RES,CLS,440 L St NW #604,Washington,"Washington, DC",20001,2,Unit/Flat/Apartment,4/25/14,Compass (LNRE1),"$570,000 "
1002899336,RES,CLS,811 4th St NW #1114,Washington,"Washington, DC",20001,1,Unit/Flat/Apartment,7/3/14,KW Metro Center (KWR17),"$425,000 "
1002900452,RES,CLS,453 Q St NW,Washington,"Washington, DC",20001,3,Row/Townhouse,4/15/14,TTR Sotheby's International Realty (TTRS5),"$749,000 "
1002900464,RES,CLS,2120 Vermont Ave NW #304,Washington,"Washington, DC",20001,1,Unit/Flat/Apartment,4/22/14,TTR Sotheby's International Realty (TTRS5),"$421,000 "
1002900534,RES,CLS,2004 11th St NW #223,Washington,"Washington, DC",20001,2,Unit/Flat/Apartment,5/19/14,Beasley Real Estate LLC (BEAS1),"$546,000 "
1002900702,RES,CLS,150 V St NW #V207,Washington,"Washington, DC",20001,1,Unit/Flat/Apartment,4/24/14,"Evers & Co. Real Estate, A Long & Foster Company (EVR3)","$375,000 "
1002901054,RES,CLS,2600 Sherman Ave NW #204,Washington,"Washington, DC",20001,2,Unit/Flat/Apartment,6/6/14,Keller Williams Capital Properties (KWCP1),"$354,000 "
1002901544,RES,CLS,1224 11th St NW #Garden,Washington,"Washington, DC",20001,2,Unit/Flat/Apartment,5/23/14,TTR Sotheby's International Realty (TTRS5),"$570,000 "
1002902744,RES,CLS,1634 3rd St NW,Washington,"Washington, DC",20001,3,End of Row/Townhouse,7/2/14,Compass (LNRE1),"$670,000 "
1002902798,RES,CLS,1827 6th St NW #3,Washington,"Washington, DC",20001,1,Unit/Flat/Apartment,5/12/14,DC Home Buzz (DIST1),"$437,041 "
1002903230,RES,CLS,1125 11th St NW #702,Washington,"Washington, DC",20001,2,Unit/Flat/Apartment,5/15/14,Coldwell Banker Residential Brokerage (CBRB106),"$889,500 "
1002903544,RES,CLS,941 S St NW,Washington,"Washington, DC",20001,5,Row/Townhouse,7/10/14,Keller Williams Capital Properties (KWCP1),"$985,000 "
1002904058,RES,CLS,1117 10th St NW #611,Washington,"Washington, DC",20001,2,Unit/Flat/Apartment,4/30/14,Compass (LNRE1),"$588,000 "
