MLS #,Cat,Status,Address,City,County,Zip,Beds,Structure Type,Status Contractual Search Date,List Office Name,Current Price
1002802188,RES,CLS,4201 Cathedral Ave NW #1021W,Washington,"Washington, DC",20016,1,Unit/Flat/Apartment,4/25/14,City Chic Real Estate (CHIC1),"$269,500 "
1002803616,RES,CLS,3235 Sutton Pl NW #3235D,Washington,"Washington, DC",20016,2,Row/Townhouse,2/27/14,"W.C. & A.N. Miller, Realtors, A Long & Foster Co. (MIL2)","$580,000 "
1002804206,RES,CLS,4372 Westover Pl NW,Washington,"Washington, DC",20016,3,Row/Townhouse,4/25/14,Coldwell Banker Residential Brokerage (CBRB106),"$940,000 "
1002807370,RES,CLS,4201 Cathedral Ave NW #1002E,Washington,"Washington, DC",20016,2,Unit/Flat/Apartment,6/9/14,"Long & Foster Real Estate, Inc. (LNG35)","$362,500 "
1002807544,RES,CLS,4000 Cathedral Ave NW #622-623B,Washington,"Washington, DC",20016,2,Unit/Flat/Apartment,3/24/14,"Cathedral Realty, LLC. (CTH1)","$529,000 "
1002808600,RES,CLS,4433 Lowell St NW,Washington,"Washington, DC",20016,5,Detached,5/14/14,"Long & Foster Real Estate, Inc. (LNG194)","$1,895,000 "
1002811468,RES,CLS,5112 Macarthur Blvd NW #108,Washington,"Washington, DC",20016,1,Unit/Flat/Apartment,3/31/14,Coldwell Banker Residential Brokerage (CBRB45),"$270,000 "
1002811910,RES,CLS,4201 Cathedral Ave NW #617W,Washington,"Washington, DC",20016,1,Unit/Flat/Apartment,6/11/14,"Long & Foster Real Estate, Inc. (LNG14)","$256,500 "
1002811972,RES,CLS,3540 39th St NW #647,Washington,"Washington, DC",20016,2,Unit/Flat/Apartment,3/6/14,Compass (LNRE1),"$448,000 "
1002814654,RES,CLS,3880 Rodman St NW #212,Washington,"Washington, DC",20016,3,Unit/Flat/Apartment,5/14/14,TTR Sotheby's International Realty (TTRS2),"$470,000 "
1002816214,RES,CLS,4223 46th St NW,Washington,"Washington, DC",20016,5,Detached,3/14/14,"Long & Foster Real Estate, Inc. (LNG35)","$1,070,000 "
1002816216,RES,CLS,3900 Watson Pl NW #A-4G,Washington,"Washington, DC",20016,2,Unit/Flat/Apartment,5/12/14,"Washington Fine Properties, LLC (WFP1)","$405,000 "
1002820666,RES,CLS,3901 Cathedral Ave NW #67,Washington,"Washington, DC",20016,2,Unit/Flat/Apartment,4/18/14,"Weichert, REALTORS (WEI70)","$346,500 "
1002822074,RES,CLS,4535 48th St NW,Washington,"Washington, DC",20016,4,Detached,3/14/14,TTR Sotheby's International Realty (TTRS2),"$1,452,000 "
1002825412,RES,CLS,3110 Wisconsin Ave NW #601,Washington,"Washington, DC",20016,1,Unit/Flat/Apartment,3/14/14,TTR Sotheby's International Realty (TTRS5),"$344,999 "
1002825966,RES,CLS,3101 New Mexico Ave NW #819,Washington,"Washington, DC",20016,2,Unit/Flat/Apartment,4/18/14,"Long & Foster Real Estate, Inc. (LNG42)","$604,000 "
1002826334,RES,CLS,5112 Macarthur Blvd NW #301,Washington,"Washington, DC",20016,1,Unit/Flat/Apartment,3/31/14,"Evers & Co. Real Estate, A Long & Foster Company (EVR1)","$389,000 "
1002827330,RES,CLS,3219 Sutton Pl NW #3219C,Washington,"Washington, DC",20016,2,End of Row/Townhouse,3/26/14,"Washington Fine Properties, LLC (WFP1)","$625,000 "
1002829080,RES,CLS,3209 Sutton Pl NW #A,Washington,"Washington, DC",20016,2,Row/Townhouse,3/28/14,"Washington Fine Properties, LLC (WFP1)","$595,000 "
1002829880,RES,CLS,4722 Rodman St NW,Washington,"Washington, DC",20016,4,Detached,6/13/14,"Washington Fine Properties, LLC (WFP1)","$2,275,000 "
1002830106,RES,CLS,5746 Macarthur Blvd NW,Washington,"Washington, DC",20016,4,Detached,3/14/14,"Evers & Co. Real Estate, A Long & Foster Company (EVR1)","$820,000 "
1002831594,RES,CLS,3961 Langley Ct NW #E-593,Washington,"Washington, DC",20016,2,Unit/Flat/Apartment,3/21/14,"Best Address Real Estate, LLC (BSTA1)","$441,000 "
1002832340,RES,CLS,4101 Cathedral Ave NW #805,Washington,"Washington, DC",20016,3,Unit/Flat/Apartment,5/15/14,"Washington Fine Properties, LLC (WFP1)","$590,000 "
1002832410,RES,CLS,3101 New Mexico Ave NW #826,Washington,"Washington, DC",20016,2,Unit/Flat/Apartment,3/31/14,"Long & Foster Real Estate, Inc. (LNG3)","$620,000 "
1002832488,RES,CLS,3051 Idaho Ave NW #315,Washington,"Washington, DC",20016,0,Unit/Flat/Apartment,7/2/14,"Long & Foster Real Estate, Inc. (LNG194)","$180,000 "
1002836782,RES,CLS,5118 Yuma St NW,Washington,"Washington, DC",20016,6,Detached,3/27/14,"W.C. & A.N. Miller, Realtors, A Long & Foster Co. (MIL2)","$1,730,000 "
1002837950,RES,CLS,4415 49th St NW,Washington,"Washington, DC",20016,3,Detached,3/12/14,"Long & Foster Real Estate, Inc. (LNG147)","$905,000 "
1002838220,RES,CLS,5815 Sherier Pl NW,Washington,"Washington, DC",20016,3,Detached,4/17/14,"Evers & Co. Real Estate, A Long & Foster Company (EVR1)","$910,000 "
1002839324,RES,CLS,4201 Cathedral Ave NW #717E,Washington,"Washington, DC",20016,1,Unit/Flat/Apartment,4/7/14,"Long & Foster Real Estate, Inc. (LNG35)","$247,000 "
1002841132,RES,CLS,3464 Macomb St NW,Washington,"Washington, DC",20016,5,Detached,4/4/14,"Washington Fine Properties, LLC (WFP1)","$2,195,000 "
1002841810,RES,CLS,3833 Cathedral Ave NW,Washington,"Washington, DC",20016,4,Detached,4/15/14,"Long & Foster Real Estate, Inc. (LNG54)","$2,085,000 "
1002841874,RES,CLS,5149 Macarthur Blvd NW,Washington,"Washington, DC",20016,2,End of Row/Townhouse,4/29/14,"Washington Fine Properties, LLC (WFP1)","$895,000 "
1002842080,RES,CLS,4508 Alton Pl NW,Washington,"Washington, DC",20016,3,Detached,3/20/14,TTR Sotheby's International Realty (TTRS4),"$901,500 "
1002842536,RES,CLS,3400 39th St NW #720,Washington,"Washington, DC",20016,1,,2/13/14,"W.C. & A.N. Miller, Realtors, A Long & Foster Co. (MIL2)","$411,000 "
1002842700,RES,CLS,4916 Rockwood Pkwy NW,Washington,"Washington, DC",20016,5,Detached,4/14/14,"Washington Fine Properties, LLC (WFP1)","$2,300,000 "
1002844076,RES,CLS,3680 38th St NW #B242,Washington,"Washington, DC",20016,4,Unit/Flat/Apartment,4/30/14,RE/MAX Allegiance (RMAX128),"$624,900 "
1002844304,RES,CLS,3600 Macomb St NW,Washington,"Washington, DC",20016,5,Detached,5/21/14,TTR Sotheby's International Realty (TTRS2),"$4,980,000 "
1002845904,RES,CLS,5016 Lowell St NW,Washington,"Washington, DC",20016,6,Detached,6/16/14,"Washington Fine Properties, LLC (WFP1)","$3,390,500 "
1002846404,RES,CLS,3900 Cathedral Ave NW #304A,Washington,"Washington, DC",20016,2,Unit/Flat/Apartment,4/28/14,"Cathedral Realty, LLC. (CTH1)","$625,000 "
1002846618,RES,CLS,4000 Cathedral Ave NW #329B,Washington,"Washington, DC",20016,1,Unit/Flat/Apartment,5/30/14,"Washington Fine Properties, LLC (WFP1)","$265,000 "
1002847606,RES,CLS,3601 Fordham Rd NW,Washington,"Washington, DC",20016,5,Detached,3/31/14,"Washington Fine Properties, LLC (WFP1)","$1,700,250 "
1002848104,RES,CLS,3850 39th St NW #99,Washington,"Washington, DC",20016,1,Unit/Flat/Apartment,3/31/14,"Long & Foster Real Estate, Inc. (LNG42)","$391,000 "
1002852844,RES,CLS,5110 52nd Ct NW,Washington,"Washington, DC",20016,5,Detached,5/1/14,"W.C. & A.N. Miller, Realtors, A Long & Foster Co. (MIL1)","$1,449,000 "
1002855310,RES,CLS,3880 Rodman St NW #215,Washington,"Washington, DC",20016,2,Unit/Flat/Apartment,3/28/14,TTR Sotheby's International Realty (TTRS5),"$430,000 "
1002855506,RES,CLS,3410 39th St NW #712,Washington,"Washington, DC",20016,1,Unit/Flat/Apartment,3/14/14,TTR Sotheby's International Realty (TTRS2),"$399,999 "
1002855864,RES,CLS,4308 47th St NW,Washington,"Washington, DC",20016,3,Detached,4/4/14,TTR Sotheby's International Realty (TTRS4),"$1,275,000 "
1002856664,RES,CLS,4839 Western Ave NW,Washington,"Washington, DC",20016,5,Detached,2/26/14,TTR Sotheby's International Realty (TTRS4),"$1,550,000 "
1002859040,RES,CLS,4835 Sedgwick St NW,Washington,"Washington, DC",20016,5,Detached,4/2/14,TTR Sotheby's International Realty (TTRS2),"$1,300,000 "
1002859876,RES,CLS,2854 Arizona Ter NW,Washington,"Washington, DC",20016,4,Detached,4/7/14,H.A. Gill & Son (GIL1),"$934,000 "
1002864296,RES,CLS,3901 Cathedral Ave NW #514,Washington,"Washington, DC",20016,1,Unit/Flat/Apartment,4/25/14,Compass (LNRE1),"$267,000 "
1002864366,RES,CLS,4200 Cathedral Ave NW #815,Washington,"Washington, DC",20016,1,Unit/Flat/Apartment,4/30/14,"Long & Foster Real Estate, Inc. (LNG194)","$197,500 "
1002867028,RES,CLS,4000 Cathedral Ave NW #336B,Washington,"Washington, DC",20016,1,Unit/Flat/Apartment,6/13/14,"Cathedral Realty, LLC. (CTH1)","$280,000 "
1002869008,RES,CLS,4439 Alton Pl NW,Washington,"Washington, DC",20016,2,Detached,4/3/14,Washington Fine Properties (WFP7),"$730,000 "
1002869146,RES,CLS,4301 Massachusetts Ave NW #6012,Washington,"Washington, DC",20016,2,Unit/Flat/Apartment,3/31/14,"Long & Foster Real Estate, Inc. (LNG1)","$389,000 "
1002869826,RES,CLS,4101 Cathedral Ave NW #1117,Washington,"Washington, DC",20016,2,Unit/Flat/Apartment,8/15/14,"Long & Foster Real Estate, Inc. (LNG42)","$360,000 "
1002870338,RES,CLS,3101 New Mexico Ave NW #830,Washington,"Washington, DC",20016,1,Unit/Flat/Apartment,6/13/14,"Long & Foster Real Estate, Inc. (LNG3)","$515,000 "
1002871146,RES,CLS,3112 New Mexico Ave NW,Washington,"Washington, DC",20016,3,Detached,4/10/14,"Mac Realty Advisors, LLC (MRAD1)","$1,100,000 "
1002873074,RES,CLS,3731 Van Ness St NW,Washington,"Washington, DC",20016,3,Twin/Semi-Detached,5/2/14,"W.C. & A.N. Miller, Realtors, A Long & Foster Co. (MIL2)","$775,000 "
1002875384,RES,CLS,4810 Glenbrook Rd NW,Washington,"Washington, DC",20016,4,Detached,4/28/14,"W.C. & A.N. Miller, Realtors, A Long & Foster Co. (MIL2)","$1,375,000 "
1002875728,RES,CLS,4822 Tilden St NW,Washington,"Washington, DC",20016,4,Detached,6/5/14,"Long & Foster Real Estate, Inc. (LNG194)","$1,390,000 "
1002875780,RES,CLS,3900 Watson Pl NW #B-1C,Washington,"Washington, DC",20016,2,Unit/Flat/Apartment,5/2/14,"Long & Foster Real Estate, Inc. (LNG35)","$385,000 "
1002876354,RES,CLS,4101 Albemarle St NW #418,Washington,"Washington, DC",20016,1,Unit/Flat/Apartment,4/30/14,Coldwell Banker Residential Brokerage (CBRB45),"$399,999 "
1002877686,RES,CLS,3830 39th St NW #109,Washington,"Washington, DC",20016,1,Unit/Flat/Apartment,6/25/14,"Galloway Group, Inc. (GGG1)","$330,000 "
1002877720,RES,CLS,5149 Tilden St NW,Washington,"Washington, DC",20016,6,Detached,4/28/14,"First Capitol Realty, Inc (FICR1)","$2,200,000 "
1002878794,RES,CLS,4101 Albemarle St NW #652,Washington,"Washington, DC",20016,1,Unit/Flat/Apartment,5/30/14,"Stuart & Maury, Inc. (STU1)","$480,000 "
1002879466,RES,CLS,3837 Albemarle St NW,Washington,"Washington, DC",20016,3,Detached,4/23/14,Coldwell Banker Residential Brokerage (CBRB106),"$673,000 "
1002879578,RES,CLS,4201 Cathedral Ave NW #1213W,Washington,"Washington, DC",20016,1,Unit/Flat/Apartment,4/30/14,Compass (LNRE1),"$290,000 "
1002880202,RES,CLS,4101 Albemarle St NW #613,Washington,"Washington, DC",20016,1,Unit/Flat/Apartment,4/24/14,"Central Properties, LLC, (CTRP1)","$480,000 "
1002881070,RES,CLS,5015 Overlook Rd NW,Washington,"Washington, DC",20016,5,Detached,8/18/14,"Washington Fine Properties, LLC (WFP1)","$1,750,000 "
1002881284,RES,CLS,4901 Tilden St NW,Washington,"Washington, DC",20016,5,Detached,4/30/14,"Long & Foster Real Estate, Inc. (LNG194)","$1,370,000 "
1002882472,RES,CLS,3028 Wisconsin Ave NW #B8,Washington,"Washington, DC",20016,1,Unit/Flat/Apartment,4/25/14,Keller Williams Capital Properties (KWCP1),"$326,000 "
1002882488,RES,CLS,2905 University Ter NW,Washington,"Washington, DC",20016,5,Detached,6/13/14,"Long & Foster Real Estate, Inc. (LNG83)","$905,000 "
1002882708,RES,CLS,4420 Van Ness St NW,Washington,"Washington, DC",20016,5,Detached,4/30/14,"W.C. & A.N. Miller, Realtors, A Long & Foster Co. (MIL1)","$1,627,500 "
1002882958,RES,CLS,5200 Manning Pl NW,Washington,"Washington, DC",20016,4,Detached,5/22/14,TTR Sotheby's International Realty (TTRS2),"$1,475,000 "
1002882960,RES,CLS,4943 Butterworth Pl NW,Washington,"Washington, DC",20016,2,Detached,3/28/14,"W.C. & A.N. Miller, Realtors, A Long & Foster Co. (MIL6)","$730,000 "
1002884000,RES,CLS,4875 Loughboro Rd NW,Washington,"Washington, DC",20016,5,Detached,5/19/14,"Washington Fine Properties, LLC (WFP1)","$2,300,000 "
1002884664,RES,CLS,4259 Fordham Rd NW,Washington,"Washington, DC",20016,5,Twin/Semi-Detached,5/23/14,"Long & Foster Real Estate, Inc. (LNG4)","$1,125,000 "
1002884858,RES,CLS,5004 Hurst Ter NW,Washington,"Washington, DC",20016,3,Detached,4/10/14,"Forum Properties, Inc. (FRM1)","$845,000 "
1002884946,RES,CLS,4101 Cathedral Ave NW #206,Washington,"Washington, DC",20016,2,Unit/Flat/Apartment,5/15/14,"Washington Fine Properties, LLC (WFP1)","$270,000 "
1002885504,RES,CLS,4750 41st St NW #406,Washington,"Washington, DC",20016,2,Unit/Flat/Apartment,4/30/14,"Long & Foster Real Estate, Inc. (LNG1)","$595,000 "
1002890358,RES,CLS,4201 Cathedral Ave NW #1424E,Washington,"Washington, DC",20016,2,Unit/Flat/Apartment,4/11/14,"W.C. & A.N. Miller, Realtors, A Long & Foster Co. (MIL1)","$550,000 "
1002890948,RES,CLS,4201 Cathedral Ave NW #910W,Washington,"Washington, DC",20016,1,Unit/Flat/Apartment,4/15/14,RE/MAX Realty Services (RBE1),"$275,000 "
1002892432,RES,CLS,4201 Cathedral Ave NW #1201W,Washington,"Washington, DC",20016,2,Unit/Flat/Apartment,7/29/14,Brian Logan Real Estate (LGN1),"$553,000 "
1002892770,RES,CLS,4821 Upton St NW,Washington,"Washington, DC",20016,3,Detached,4/23/14,"Washington Fine Properties, LLC (WFP1)","$1,169,000 "
1002893108,RES,CLS,3101 New Mexico Ave NW #503,Washington,"Washington, DC",20016,0,Unit/Flat/Apartment,5/23/14,"Long & Foster Real Estate, Inc. (LNG3)","$220,000 "
1002893462,RES,CLS,3420 38th St NW #415,Washington,"Washington, DC",20016,4,,4/24/14,"W.C. & A.N. Miller, Realtors, A Long & Foster Co. (MIL2)","$600,415 "
1002895100,RES,CLS,4331 Cathedral Ave NW,Washington,"Washington, DC",20016,5,Detached,7/14/14,"Long & Foster Real Estate, Inc. (LNG147)","$1,645,000 "
1002895838,RES,CLS,3101 New Mexico Ave NW #521,Washington,"Washington, DC",20016,1,Unit/Flat/Apartment,6/27/14,"W.C. & A.N. Miller, Realtors, A Long & Foster Co. (MIL2)","$490,000 "
1002895924,RES,CLS,4452 Westover Pl NW,Washington,"Washington, DC",20016,3,Row/Townhouse,5/30/14,"W.C. & A.N. Miller, Realtors, A Long & Foster Co. (MIL2)","$925,000 "
1002899410,RES,CLS,4301 Massachusetts Ave NW #6009,Washington,"Washington, DC",20016,2,Unit/Flat/Apartment,5/30/14,American Realty Group (AMRG1),"$330,000 "
1002900112,RES,CLS,4101 Albemarle St NW #548,Washington,"Washington, DC",20016,1,Unit/Flat/Apartment,5/15/14,"W.C. & A.N. Miller, Realtors, A Long & Foster Co. (MIL1)","$445,000 "
1002902718,RES,CLS,4703 Brandywine St NW,Washington,"Washington, DC",20016,2,Detached,5/31/14,"Long & Foster Real Estate, Inc. (LNG3)","$1,050,000 "
1002903542,RES,CLS,3022 Wisconsin Ave NW #B14,Washington,"Washington, DC",20016,1,Unit/Flat/Apartment,6/6/14,TTR Sotheby's International Realty (TTRS2),"$297,900 "
1002904014,RES,CLS,3110 Wisconsin Ave NW #504,Washington,"Washington, DC",20016,2,Unit/Flat/Apartment,6/13/14,Century 21 Redwood Realty (RDWG3),"$515,000 "
1002905164,RES,CLS,3101 New Mexico Ave NW #831,Washington,"Washington, DC",20016,1,Unit/Flat/Apartment,5/23/14,"Long & Foster Real Estate, Inc. (LNG3)","$465,000 "
1002906232,RES,CLS,5043 Dana Pl NW,Washington,"Washington, DC",20016,2,End of Row/Townhouse,5/30/14,"McEnearney Associates, Inc. (MCE7)","$740,000 "
1002907442,RES,CLS,3101 New Mexico Ave NW #816,Washington,"Washington, DC",20016,2,Unit/Flat/Apartment,7/14/14,TTR Sotheby's International Realty (TTRS2),"$627,000 "
1002908574,RES,CLS,3900 Cathedral Ave NW #506A,Washington,"Washington, DC",20016,1,Unit/Flat/Apartment,8/1/14,Beasley Real Estate LLC (BEAS1),"$310,000 "
1002908838,RES,CLS,3211 Sutton Pl NW #3211A,Washington,"Washington, DC",20016,3,Row/Townhouse,6/2/14,"Long & Foster Real Estate, Inc. (LNG1)","$690,000 "
1002910116,RES,CLS,4715 Sedgwick St NW,Washington,"Washington, DC",20016,6,Detached,8/21/14,"Washington Fine Properties, LLC (WFP4)","$1,395,000 "
1002911932,RES,CLS,3723 Warren St NW,Washington,"Washington, DC",20016,3,Twin/Semi-Detached,5/7/14,TTR Sotheby's International Realty (TTRS2),"$1,078,000 "
1002914502,RES,CLS,5416 Sherier Pl NW,Washington,"Washington, DC",20016,7,Detached,6/12/14,TTR Sotheby's International Realty (TTRS2),"$2,995,000 "
1002916236,RES,CLS,4400 Garrison St NW,Washington,"Washington, DC",20016,3,Detached,5/28/14,"Long & Foster Real Estate, Inc. (LNG147)","$930,172 "
1002916894,RES,CLS,3841 Fessenden St NW,Washington,"Washington, DC",20016,5,Detached,6/18/14,"W.C. & A.N. Miller, Realtors, A Long & Foster Co. (MIL6)","$1,275,000 "
1002920624,RES,CLS,4937 Western Ave NW,Washington,"Washington, DC",20016,3,Detached,7/1/14,"W.C. & A.N. Miller, Realtors, A Long & Foster Co. (MIL1)","$809,500 "
1002920988,RES,CLS,4913 Rodman St NW,Washington,"Washington, DC",20016,5,Detached,6/18/14,Jack Realty Group (CGL1),"$1,228,800 "
1002921974,RES,CLS,4301 Massachusetts Ave NW #5002,Washington,"Washington, DC",20016,2,Unit/Flat/Apartment,6/6/14,"McEnearney Associates, Inc. (MCE1)","$395,900 "
1002923330,RES,CLS,4830 Davenport St NW,Washington,"Washington, DC",20016,5,Detached,5/15/14,TTR Sotheby's International Realty (TTRS4),"$1,300,000 "
1002927828,RES,CLS,3630 Fordham Rd NW,Washington,"Washington, DC",20016,6,Detached,6/3/14,TTR Sotheby's International Realty (TTRS4),"$1,900,000 "
1002930110,RES,CLS,4000 Cathedral Ave NW #238B,Washington,"Washington, DC",20016,2,Unit/Flat/Apartment,8/5/14,"Long & Foster Real Estate, Inc. (LNG54)","$399,900 "
1002930350,RES,CLS,4750 41st St NW #506,Washington,"Washington, DC",20016,3,Unit/Flat/Apartment,5/30/14,"Long & Foster Real Estate, Inc. (LNG194)","$1,440,000 "
1002930380,RES,CLS,4415 Fessenden St NW,Washington,"Washington, DC",20016,4,Twin/Semi-Detached,5/15/14,"Washington Fine Properties, LLC (WFP1)","$795,000 "
1002930758,RES,CLS,4010 Veazey St NW,Washington,"Washington, DC",20016,4,Detached,5/15/14,"Long & Foster Real Estate, Inc. (LNG194)","$1,310,000 "
1002932088,RES,CLS,4419 Fessenden St NW,Washington,"Washington, DC",20016,3,End of Row/Townhouse,6/11/14,Century 21 Redwood Realty (RDWG3),"$749,000 "
1002933872,RES,CLS,3101 New Mexico Ave NW #231,Washington,"Washington, DC",20016,1,Unit/Flat/Apartment,7/10/14,"Long & Foster Real Estate, Inc. (LNG3)","$460,000 "
1002934446,RES,CLS,4201 Cathedral Ave NW #221W,Washington,"Washington, DC",20016,1,Unit/Flat/Apartment,5/30/14,"Long & Foster Real Estate, Inc. (LNG44)","$280,000 "
1002934612,RES,CLS,4100 Cathedral Ave NW #708,Washington,"Washington, DC",20016,2,Unit/Flat/Apartment,7/30/14,"Long & Foster Real Estate, Inc. (LNG1)","$835,000 "
1002935150,RES,CLS,3023 44th St NW,Washington,"Washington, DC",20016,3,Detached,7/28/14,"Evers & Co. Real Estate, A Long & Foster Company (EVR3)","$1,400,000 "
1002940704,RES,CLS,4000 Cathedral Ave NW #731B,Washington,"Washington, DC",20016,1,Unit/Flat/Apartment,5/27/14,"Cathedral Realty, LLC. (CTH1)","$289,000 "
1002941924,RES,CLS,4620 45th St NW,Washington,"Washington, DC",20016,4,Detached,5/30/14,"Urban Brokers, LLC (UBRO1)","$942,000 "
1002942372,RES,CLS,5101 38th St NW,Washington,"Washington, DC",20016,5,Detached,7/18/14,"Washington Fine Properties, LLC (WFP1)","$1,725,000 "
1002943380,RES,CLS,4109 38th St NW,Washington,"Washington, DC",20016,4,Twin/Semi-Detached,6/9/14,"Washington Fine Properties, LLC (WFP1)","$1,125,000 "
1002948428,RES,CLS,2502 Chain Bridge Rd NW,Washington,"Washington, DC",20016,6,Detached,7/10/14,"W.C. & A.N. Miller, Realtors, A Long & Foster Co. (MIL1)","$1,920,000 "
1002949366,RES,CLS,2831 Hurst Ter NW,Washington,"Washington, DC",20016,4,Detached,6/11/14,"Washington Fine Properties, LLC (WFP1)","$975,000 "
1002949522,RES,CLS,3610 38th St NW #269,Washington,"Washington, DC",20016,1,Unit/Flat/Apartment,5/30/14,"Chatel Real Estate, Inc. (CHL1)","$445,000 "
1002949552,RES,CLS,5011 Overlook Rd NW,Washington,"Washington, DC",20016,5,Detached,6/16/14,TTR Sotheby's International Realty (TTRS2),"$1,700,000 "
1002951110,RES,CLS,4361 Westover Pl NW,Washington,"Washington, DC",20016,3,End of Row/Townhouse,6/18/14,"Washington Fine Properties, LLC (WFP1)","$1,000,000 "
1002956246,RES,CLS,4101 Cathedral Ave NW #1107,Washington,"Washington, DC",20016,1,Unit/Flat/Apartment,8/15/14,"Long & Foster Real Estate, Inc. (LNG3)","$220,000 "
1002956528,RES,CLS,3900 Watson Pl NW #B-G1E,Washington,"Washington, DC",20016,2,Unit/Flat/Apartment,6/20/14,"Urban Brokers, LLC (UBRO1)","$275,000 "
1002957524,RES,CLS,4342 River Rd NW,Washington,"Washington, DC",20016,3,Detached,6/4/14,"Gerlach real estate, inc. (KGB1)","$965,000 "
1002957554,RES,CLS,3541 39th St NW #507,Washington,"Washington, DC",20016,1,Unit/Flat/Apartment,6/25/14,"Washington Fine Properties, LLC (WFP3)","$399,999 "
1002958232,RES,CLS,5120 Upton St NW,Washington,"Washington, DC",20016,5,Detached,6/25/14,"Long & Foster Real Estate, Inc. (LNG147)","$1,560,000 "
1002958330,RES,CLS,4924 Albemarle St NW,Washington,"Washington, DC",20016,2,Detached,7/15/14,"W.C. & A.N. Miller, Realtors, A Long & Foster Co. (MIL1)","$712,000 "
