MLS #,Cat,Status,Address,City,County,Zip,Beds,Structure Type,Status Contractual Search Date,List Office Name,Current Price
1000446946,RES,CLS,6725 Piney Branch Rd NW,Washington,"Washington, DC",20012,3,Detached,4/14/14,"Washington Fine Properties, LLC (WFP3)","$300,000 "
1001655445,RES,CLS,921 Butternut St NW #303,Washington,"Washington, DC",20012,2,Unit/Flat/Apartment,3/27/14,REAL ESTATE DC LLC (RESTD1),"$359,900 "
1002787656,RES,CLS,309 Whittier St NW,Washington,"Washington, DC",20012,3,End of Row/Townhouse,2/17/14,"John C. Formant Real Estate, Inc. (JCF1)","$454,000 "
1002788944,RES,CLS,6415 2nd Pl NW,Washington,"Washington, DC",20012,5,Detached,5/16/14,RE/MAX Allegiance (RMAX52),"$550,000 "
1002790328,RES,CLS,6516 Eastern Ave NE,Washington,"Washington, DC",20012,2,Detached,2/24/14,"Daniels Realty, LLC (DANR1)","$182,000 "
1002792782,RES,CLS,554 Brummel Ct NW #554,Washington,"Washington, DC",20012,3,Row/Townhouse,2/14/14,"KL Associates, Inc. (KLAI1)","$385,000 "
1002796014,RES,CLS,7511 Morningside Dr NW,Washington,"Washington, DC",20012,3,Detached,3/19/14,Keller Williams Capital Properties (KWCP1),"$600,000 "
1002797060,RES,CLS,422 Butternut St NW #105,Washington,"Washington, DC",20012,1,Unit/Flat/Apartment,2/28/14,The Kriegsfeld Corporation (KREG1),"$335,000 "
1002805106,RES,CLS,921 Butternut St NW #101,Washington,"Washington, DC",20012,2,Unit/Flat/Apartment,3/21/14,REAL ESTATE DC LLC (RESTD1),"$294,900 "
1002805408,RES,CLS,1913 Sudbury Rd NW,Washington,"Washington, DC",20012,3,Detached,2/10/14,"Long & Foster Real Estate, Inc. (LNG194)","$699,000 "
1002822378,RES,CLS,1423 Roxanna Rd NW,Washington,"Washington, DC",20012,4,Detached,3/28/14,"Ivan Brown Realty, Inc. (IVAN1)","$622,500 "
1002823750,RES,CLS,6812 6th St NW,Washington,"Washington, DC",20012,5,Detached,2/28/14,RLAH Real Estate (RLAH1),"$800,000 "
1002825892,RES,CLS,7212 7th St NW,Washington,"Washington, DC",20012,3,Detached,3/5/14,"District One Properties, LLC. (DISO1)","$465,000 "
1002832198,RES,CLS,7518 Eastern Ave NW,Washington,"Washington, DC",20012,3,Twin/Semi-Detached,2/27/14,"Long & Foster Real Estate, Inc. (LNG33)","$238,720 "
1002834310,RES,CLS,305 Whittier St NW #102,Washington,"Washington, DC",20012,1,Unit/Flat/Apartment,3/14/14,TTR Sotheby's International Realty (TTRS5),"$250,000 "
1002843990,RES,CLS,819 Aspen St NW,Washington,"Washington, DC",20012,3,Detached,8/8/14,EXIT Elite Realty (EER3),"$580,000 "
1002847952,RES,CLS,921 Butternut St NW #202,Washington,"Washington, DC",20012,2,Unit/Flat/Apartment,4/25/14,REAL ESTATE DC LLC (RESTD1),"$340,000 "
1002854856,RES,CLS,1833 Primrose Rd NW,Washington,"Washington, DC",20012,4,Detached,4/11/14,Coldwell Banker Residential Brokerage (CBRB106),"$730,000 "
1002866574,RES,CLS,6501 3rd St NW,Washington,"Washington, DC",20012,3,Detached,4/11/14,DCRE RESIDENTIAL LLC (DRESI1),"$499,900 "
1002868618,RES,CLS,1639 Myrtle St NW,Washington,"Washington, DC",20012,3,Detached,5/9/14,"Rory S. Coakley Realty, Inc. (RSC1)","$879,900 "
1002874814,RES,CLS,1501 Van Buren St NW,Washington,"Washington, DC",20012,5,Twin/Semi-Detached,5/30/14,TTR Sotheby's International Realty (TTRS2),"$750,000 "
1002877596,RES,CLS,7947 Orchid St NW,Washington,"Washington, DC",20012,4,Detached,6/27/14,"Evers & Co. Real Estate, A Long & Foster Company (EVR3)","$925,000 "
1002877674,RES,CLS,1512 Van Buren St NW,Washington,"Washington, DC",20012,4,Twin/Semi-Detached,4/14/14,RE/MAX Specialists (RMSP1),"$500,000 "
1002877850,RES,CLS,6718 3rd St NW #105-B,Washington,"Washington, DC",20012,1,Unit/Flat/Apartment,4/29/14,The Kriegsfeld Corporation (KREG1),"$249,900 "
1002879462,RES,CLS,515 Fern Pl NW,Washington,"Washington, DC",20012,3,Detached,5/19/14,iRealty Real Estate Group (IRRE1),"$450,000 "
1002881596,RES,CLS,1651 Portal St N,Washington,"Washington, DC",20012,7,Detached,4/7/14,"W.C. & A.N. Miller, Realtors, A Long & Foster Co. (MIL6)","$1,465,000 "
1002884504,RES,CLS,1715 Tamarack St NW,Washington,"Washington, DC",20012,4,Detached,8/5/14,"Independent Realty, Inc (INDR1)","$759,000 "
1002905096,RES,CLS,1339 Kalmia Rd NW,Washington,"Washington, DC",20012,3,Detached,5/19/14,"City Houses, LLC (CHS1)","$755,000 "
1002913442,RES,CLS,7600 16th St NW,Washington,"Washington, DC",20012,5,Detached,5/29/14,"Long & Foster Real Estate, Inc. (LNG176)","$995,000 "
1002920706,RES,CLS,623 Tewkesbury Pl NW,Washington,"Washington, DC",20012,4,Twin/Semi-Detached,6/30/14,"Long & Foster Real Estate, Inc. (LNG42)","$450,000 "
1002930650,RES,CLS,7801 Morningside Dr NW,Washington,"Washington, DC",20012,4,Detached,5/14/14,Cranford & Associates (CRN1),"$764,000 "
1002931548,RES,CLS,7219 Blair Rd NW,Washington,"Washington, DC",20012,6,Detached,5/16/14,"Long & Foster Real Estate, Inc. (LNG3)","$780,000 "
1002933808,RES,CLS,1330 Tewkesbury Pl NW,Washington,"Washington, DC",20012,4,Detached,7/25/14,Bennett Realty Solutions (EXBR1),"$570,000 "
1002934038,RES,CLS,6516 Eastern Ave NE,Washington,"Washington, DC",20012,2,Detached,5/21/14,"Daniels Realty, LLC (DANR1)","$399,999 "
1002940104,RES,CLS,8142 Beach Dr NW,Washington,"Washington, DC",20012,3,Detached,4/18/14,"Evers & Co. Real Estate, A Long & Foster Company (EVR3)","$699,000 "
1002942452,RES,CLS,8030 14th St NW,Washington,"Washington, DC",20012,4,Detached,6/20/14,Coldwell Banker Residential Brokerage (CBRB45),"$660,000 "
