MLS #,Cat,Status,Address,City,County,Zip,Beds,Structure Type,Status Contractual Search Date,List Office Name,Current Price
1001845554,RES,CLS,1325 13th St NW #16,Washington,"Washington, DC",20005,2,Row/Townhouse,10/17/13,"McEnearney Associates, Inc. (MCE7)","$620,000 "
1002782654,RES,CLS,1450 Church St NW #C-01,Washington,"Washington, DC",20005,2,Unit/Flat/Apartment,3/4/14,RE/MAX Specialists (RMSP1),"$550,000 "
1002786926,RES,CLS,1245 13th St NW #602,Washington,"Washington, DC",20005,2,Unit/Flat/Apartment,2/7/14,M Squared Real Estate LLC (MSQU1),"$547,500 "
1002794666,RES,CLS,1133 14th St NW #711,Washington,"Washington, DC",20005,1,Unit/Flat/Apartment,3/7/14,TTR Sotheby's International Realty (TTRS2),"$425,000 "
1002795110,RES,CLS,1441 Rhode Island Ave NW #509,Washington,"Washington, DC",20005,1,Unit/Flat/Apartment,2/20/14,"Washington Fine Properties, LLC (WFP1)","$488,100 "
1002795956,RES,CLS,1312 Massachusetts Ave NW #403,Washington,"Washington, DC",20005,1,Unit/Flat/Apartment,1/28/14,TTR Sotheby's International Realty (TTRS2),"$385,000 "
1002803424,RES,CLS,1320 13th St NW #43,Washington,"Washington, DC",20005,2,Unit/Flat/Apartment,2/27/14,Compass (LNRE1),"$540,000 "
1002803558,RES,CLS,1245 13th St NW #104,Washington,"Washington, DC",20005,2,Unit/Flat/Apartment,5/23/14,TTR Sotheby's International Realty (TTRS5),"$445,000 "
1002806924,RES,CLS,1306 Rhode Island Ave NW #301,Washington,"Washington, DC",20005,2,Penthouse Unit/Flat/Apartment,2/21/14,Century 21 Redwood Realty (RDWG3),"$1,310,000 "
1002810756,RES,CLS,1239 Vermont Ave NW #310,Washington,"Washington, DC",20005,1,Unit/Flat/Apartment,3/11/14,Redfin Corporation (REFC1),"$311,000 "
1002811746,RES,CLS,1209 13th St NW #202,Washington,"Washington, DC",20005,2,Unit/Flat/Apartment,2/28/14,"Long & Foster Real Estate, Inc. (LNG1)","$680,000 "
1002811894,RES,CLS,7 Logan Cir NW #B1,Washington,"Washington, DC",20005,1,Unit/Flat/Apartment,5/1/14,"City Houses, LLC (CHS1)","$439,000 "
1002811902,RES,CLS,1503 12th St NW #3,Washington,"Washington, DC",20005,2,Unit/Flat/Apartment,3/25/14,"Washington Fine Properties, LLC (WFP1)","$790,000 "
1002812020,RES,CLS,1450 Church St NW #602,Washington,"Washington, DC",20005,2,Unit/Flat/Apartment,2/7/14,Washington Fine Properties (WFP9),"$938,908 "
1002812176,RES,CLS,1449 N St NW #2,Washington,"Washington, DC",20005,2,Row/Townhouse,2/19/14,RE/MAX Allegiance (RMAX52),"$673,000 "
1002815820,RES,CLS,1300 N St NW #611,Washington,"Washington, DC",20005,1,Unit/Flat/Apartment,3/7/14,"Long & Foster Real Estate, Inc. (LNG1)","$425,000 "
1002816304,RES,CLS,1211 13th St NW #804,Washington,"Washington, DC",20005,1,Unit/Flat/Apartment,2/28/14,Beasley Real Estate LLC (BEAS1),"$605,000 "
1002821548,RES,CLS,1520 O St NW #4,Washington,"Washington, DC",20005,2,Unit/Flat/Apartment,3/4/14,"Long & Foster Real Estate, Inc. (LNG183)","$508,000 "
1002824734,RES,CLS,1324 14th St NW #1,Washington,"Washington, DC",20005,2,Unit/Flat/Apartment,4/18/14,Coldwell Banker Residential Brokerage (CBRB106),"$710,000 "
1002825648,RES,CLS,1245 13th St NW #816,Washington,"Washington, DC",20005,0,Unit/Flat/Apartment,3/11/14,"Long & Foster Real Estate, Inc. (LNG44)","$294,900 "
1002828866,RES,CLS,1325 13th St NW #104,Washington,"Washington, DC",20005,1,Unit/Flat/Apartment,4/25/14,Coldwell Banker Residential Brokerage (CBRB52),"$399,900 "
1002831538,RES,CLS,1444 Church St NW #704,Washington,"Washington, DC",20005,2,Unit/Flat/Apartment,4/22/14,TTR Sotheby's International Realty (TTRS5),"$1,329,000 "
1002843272,RES,CLS,1426 Rhode Island Ave NW #E,Washington,"Washington, DC",20005,2,Row/Townhouse,4/24/14,"Long & Foster Real Estate, Inc. (LNG35)","$685,000 "
1002848096,RES,CLS,1115 12th St NW #101,Washington,"Washington, DC",20005,1,Unit/Flat/Apartment,4/2/14,"McEnearney Associates, Inc. (MCE7)","$350,000 "
1002854684,RES,CLS,1420 N St NW #1005,Washington,"Washington, DC",20005,1,Unit/Flat/Apartment,3/14/14,D.S.A. Properties & Investments LLC (DSPR1),"$325,000 "
1002859944,RES,CLS,1300 13th St NW #Ph-906,Washington,"Washington, DC",20005,2,Unit/Flat/Apartment,4/4/14,Coldwell Banker Residential Brokerage (CBRB106),"$705,000 "
1002860924,RES,CLS,1420 N St NW #809,Washington,"Washington, DC",20005,0,Unit/Flat/Apartment,3/21/14,Margaret S Lamberton Real Estate (MGSL1),"$219,500 "
1002866822,RES,CLS,1209 13th St NW #607,Washington,"Washington, DC",20005,1,Unit/Flat/Apartment,4/25/14,Century 21 Redwood Realty (RDWG3),"$569,900 "
1002867616,RES,CLS,1300 Massachusetts Ave NW #205,Washington,"Washington, DC",20005,0,Unit/Flat/Apartment,4/15/14,Keller Williams Capital Properties (KWCP2),"$224,900 "
1002872034,RES,CLS,1239 Vermont Ave NW #510,Washington,"Washington, DC",20005,1,Unit/Flat/Apartment,5/8/14,Coldwell Banker Residential Brokerage (CBRB106),"$293,000 "
1002873626,RES,CLS,1413 P St NW #302,Washington,"Washington, DC",20005,3,Unit/Flat/Apartment,4/30/14,DCRE RESIDENTIAL LLC (DRESI1),"$1,890,000 "
1002876764,RES,CLS,1245 13th St NW #903,Washington,"Washington, DC",20005,2,Unit/Flat/Apartment,4/17/14,"'Weichert, REALTORS (WEI64)","$515,000 "
1002878752,RES,CLS,1306 12th St NW #D,Washington,"Washington, DC",20005,1,Unit/Flat/Apartment,4/22/14,TTR Sotheby's International Realty (TTRS5),"$433,900 "
1002879350,RES,CLS,1150 K St NW #407,Washington,"Washington, DC",20005,1,Unit/Flat/Apartment,6/2/14,"Habitat Real Estate, Inc. (HAB1)","$425,000 "
1002880014,RES,CLS,1515 15th St NW #416,Washington,"Washington, DC",20005,2,Unit/Flat/Apartment,4/25/14,Coldwell Banker Residential Brokerage (CBRB52),"$980,000 "
1002880034,RES,CLS,1300 13th St NW #206,Washington,"Washington, DC",20005,2,Unit/Flat/Apartment,6/24/14,TTR Sotheby's International Realty (TTRS4),"$790,000 "
1002880934,RES,CLS,1325 13th St NW #206,Washington,"Washington, DC",20005,2,Unit/Flat/Apartment,4/18/14,"McEnearney Associates, Inc. (MCE7)","$562,300 "
1002883462,RES,CLS,1420 N St NW #612,Washington,"Washington, DC",20005,1,Unit/Flat/Apartment,7/17/14,"Long & Foster Real Estate, Inc. (LNG54)","$415,000 "
1002887036,RES,CLS,1211 13th St NW #601,Washington,"Washington, DC",20005,2,Unit/Flat/Apartment,5/19/14,"Premier Properties, LLC (PREM2)","$675,000 "
1002887574,RES,CLS,1534 15th St NW,Washington,"Washington, DC",20005,3,Detached,5/15/14,TTR Sotheby's International Realty (TTRS5),"$1,231,000 "
1002889360,RES,CLS,1517 Vermont Ave NW,Washington,"Washington, DC",20005,5,Row/Townhouse,5/7/14,Coldwell Banker Residential Brokerage (CBRB106),"$1,910,000 "
1002891792,RES,CLS,1300 N St NW #505,Washington,"Washington, DC",20005,2,Unit/Flat/Apartment,4/28/14,RE/MAX Town Center (RXTC2),"$573,000 "
1002894558,RES,CLS,1312 Massachusetts Ave NW #506,Washington,"Washington, DC",20005,1,Unit/Flat/Apartment,4/30/14,TTR Sotheby's International Realty (TTRS5),"$390,000 "
1002898888,RES,CLS,1212 M St NW #102,Washington,"Washington, DC",20005,2,Unit/Flat/Apartment,8/20/14,DC Living Real Estate LLC (DCLR1),"$500,000 "
1002907122,RES,CLS,1450 Church St NW #601,Washington,"Washington, DC",20005,2,Unit/Flat/Apartment,6/20/14,Washington Fine Properties (WFP9),"$959,000 "
1002910106,RES,CLS,1441 Rhode Island Ave NW #407,Washington,"Washington, DC",20005,1,Unit/Flat/Apartment,5/3/14,"Long & Foster Real Estate, Inc. (LNG42)","$491,000 "
1002912422,RES,CLS,1150 K St NW #1002,Washington,"Washington, DC",20005,2,Unit/Flat/Apartment,5/15/14,"Washington Fine Properties, LLC (WFP1)","$599,000 "
1002915658,RES,CLS,1300 13th St NW #604,Washington,"Washington, DC",20005,2,Unit/Flat/Apartment,5/29/14,TTR Sotheby's International Realty (TTRS5),"$735,000 "
1002916536,RES,CLS,1239 Vermont Ave NW #606,Washington,"Washington, DC",20005,1,Unit/Flat/Apartment,5/12/14,RE/MAX Allegiance (RMAX127),"$294,900 "
1002917692,RES,CLS,1440 N St NW #604,Washington,"Washington, DC",20005,0,Unit/Flat/Apartment,8/13/14,Margaret S Lamberton Real Estate (MGSL1),"$210,000 "
1002917964,RES,CLS,1224 13th St NW #201,Washington,"Washington, DC",20005,2,Unit/Flat/Apartment,5/23/14,Keller Williams Capital Properties (KWCP2),"$536,000 "
1002918432,RES,CLS,24 Logan Cir NW #4,Washington,"Washington, DC",20005,1,Row/Townhouse,5/8/14,Compass (LNRE1),"$454,000 "
1002920060,RES,CLS,1401 Church St NW #310,Washington,"Washington, DC",20005,1,Unit/Flat/Apartment,7/10/14,Coldwell Banker Residential Brokerage (CBRB45),"$479,900 "
1002924114,RES,CLS,1150 K St NW #707,Washington,"Washington, DC",20005,1,Unit/Flat/Apartment,6/24/14,"W.C. & A.N. Miller, Realtors, A Long & Foster Co. (MIL1)","$439,000 "
1002925100,RES,CLS,1401 Church St NW #220,Washington,"Washington, DC",20005,2,Unit/Flat/Apartment,6/5/14,TTR Sotheby's International Realty (TTRS5),"$819,000 "
1002925798,RES,CLS,1441 Rhode Island Ave NW #511,Washington,"Washington, DC",20005,1,Unit/Flat/Apartment,5/8/14,Keller Williams Capital Properties (KWCP1),"$500,000 "
1002928238,RES,CLS,1515 P St NW #3,Washington,"Washington, DC",20005,2,Row/Townhouse,5/5/14,TTR Sotheby's International Realty (TTRS2),"$962,187 "
1002929842,RES,CLS,1445 Church St NW #24,Washington,"Washington, DC",20005,2,Unit/Flat/Apartment,6/5/14,Coldwell Banker Residential Brokerage (CBRB106),"$825,000 "
1002930298,RES,CLS,1451 N St NW #2,Washington,"Washington, DC",20005,2,Row/Townhouse,5/9/14,Compass (LNRE1),"$722,700 "
1002931578,RES,CLS,1504 P St NW #3,Washington,"Washington, DC",20005,1,Row/Townhouse,5/21/14,"McEnearney Associates, Inc. (MCE1)","$425,000 "
1002931934,RES,CLS,24 Logan Cir NW #6,Washington,"Washington, DC",20005,1,Row/Townhouse,5/6/14,Beasley Real Estate LLC (BEAS1),"$505,000 "
1002935140,RES,CLS,1229 12th St NW #107,Washington,"Washington, DC",20005,2,Unit/Flat/Apartment,5/5/14,Beasley Real Estate LLC (BEAS1),"$708,000 "
1002937962,RES,CLS,1502 13th St NW #1,Washington,"Washington, DC",20005,2,Unit/Flat/Apartment,6/18/14,Beasley Real Estate LLC (BEAS1),"$500,000 "
1002939362,RES,CLS,1401 Church St NW #308,Washington,"Washington, DC",20005,1,Unit/Flat/Apartment,5/27/14,TTR Sotheby's International Realty (TTRS5),"$610,000 "
1002939996,RES,CLS,1239 Vermont Ave NW #401,Washington,"Washington, DC",20005,1,Unit/Flat/Apartment,6/30/14,"Long & Foster Real Estate, Inc. (LNG202)","$269,000 "
1002941870,RES,CLS,1300 N St NW #417,Washington,"Washington, DC",20005,1,Unit/Flat/Apartment,5/16/14,Coldwell Banker Residential Brokerage (CBRB106),"$419,000 "
1002949666,RES,CLS,1300 Massachusetts Ave NW #303,Washington,"Washington, DC",20005,1,Unit/Flat/Apartment,5/30/14,"Continental Properties, Ltd. (CPRE1)","$324,500 "
1002952446,RES,CLS,1515 15th St NW #202,Washington,"Washington, DC",20005,1,Unit/Flat/Apartment,5/12/14,Coldwell Banker Residential Brokerage (CBRB106),"$540,000 "
1002953724,RES,CLS,1445 Church St NW #23,Washington,"Washington, DC",20005,2,Detached,5/30/14,TTR Sotheby's International Realty (TTRS5),"$900,000 "
1002954556,RES,CLS,1325 13th St NW #14,Washington,"Washington, DC",20005,2,Row/Townhouse,6/13/14,Keller Williams Capital Properties (KWCP2),"$635,500 "
1002954664,RES,CLS,1312 Massachusetts Ave NW #104,Washington,"Washington, DC",20005,2,Unit/Flat/Apartment,5/20/14,"Continental Properties, Ltd. (CPRE1)","$435,000 "
1002965338,RES,CLS,1322 15th St NW #1,Washington,"Washington, DC",20005,0,Unit/Flat/Apartment,7/7/14,EJF Real Estate Services (EJF1),"$215,000 "
1002972096,RES,CLS,1420 N St NW #206,Washington,"Washington, DC",20005,1,Unit/Flat/Apartment,5/1/14,Coldwell Banker Residential Brokerage (CBRB106),"$290,000 "
1002972390,RES,CLS,1440 Church St NW #106,Washington,"Washington, DC",20005,2,Unit/Flat/Apartment,8/4/14,Coldwell Banker Residential Brokerage (CBRB106),"$799,000 "
1002973716,RES,CLS,1449 N St NW #1,Washington,"Washington, DC",20005,2,Row/Townhouse,6/13/14,"Long & Foster Real Estate, Inc. (LNG3)","$595,000 "
1002974004,RES,CLS,1300 13th St NW #706,Washington,"Washington, DC",20005,2,Unit/Flat/Apartment,6/5/14,Redfin Corp (REFC3),"$726,500 "
1002986710,RES,CLS,1239 Vermont Ave NW #803,Washington,"Washington, DC",20005,1,Unit/Flat/Apartment,6/12/14,"Stuart & Maury, Inc. (STU1)","$358,500 "
1002987566,RES,CLS,1331 Vermont Ave NW #B,Washington,"Washington, DC",20005,1,Unit/Flat/Apartment,6/13/14,"McEnearney Associates, Inc. (MCE7)","$410,000 "
1003019126,RES,CLS,1209 13th St NW #213,Washington,"Washington, DC",20005,1,Unit/Flat/Apartment,7/18/14,TTR Sotheby's International Realty (TTRS5),"$527,000 "
1003020672,RES,CLS,1515 15th St NW #709,Washington,"Washington, DC",20005,1,Unit/Flat/Apartment,6/30/14,Beasley Real Estate LLC (BEAS1),"$797,500 "
1003021880,RES,CLS,1314 Massachusetts Ave NW #504,Washington,"Washington, DC",20005,1,Unit/Flat/Apartment,7/23/14,Keller Williams Capital Properties (KWCP2),"$380,000 "
1003023964,RES,CLS,1215 N St NW #1,Washington,"Washington, DC",20005,2,Unit/Flat/Apartment,7/7/14,Century 21 Redwood Realty (RDWG3),"$439,000 "
1003024500,RES,CLS,1441 Rhode Island Ave NW #815,Washington,"Washington, DC",20005,0,Unit/Flat/Apartment,7/11/14,Beasley Real Estate LLC (BEAS1),"$340,000 "
1003024632,RES,CLS,1215 N St NW #7,Washington,"Washington, DC",20005,2,Penthouse Unit/Flat/Apartment,8/26/14,"Luxmanor Real Estate, Inc (LXRE1)","$754,000 "
1003024678,RES,CLS,1515 15th St NW #201,Washington,"Washington, DC",20005,2,Unit/Flat/Apartment,7/22/14,TTR Sotheby's International Realty (TTRS2),"$885,000 "
1003026270,RES,CLS,1225 13th St NW #112,Washington,"Washington, DC",20005,2,Unit/Flat/Apartment,7/21/14,RE/MAX Allegiance (RMAX27),"$561,000 "
1003027346,RES,CLS,1245 13th St NW #106,Washington,"Washington, DC",20005,2,Row/Townhouse,8/22/14,Beasley Real Estate LLC (BEAS1),"$465,000 "
1003034966,RES,CLS,1444 Church St NW #207,Washington,"Washington, DC",20005,2,Unit/Flat/Apartment,7/9/14,"Washington Fine Properties, LLC (WFP3)","$743,000 "
1003035718,RES,CLS,1530 15th St NW,Washington,"Washington, DC",20005,4,Detached,7/25/14,"Formant Property Group, LLC (JCF1)","$1,990,000 "
1003040504,RES,CLS,1445 N St NW #201,Washington,"Washington, DC",20005,2,Unit/Flat/Apartment,7/22/14,"Urban Brokers, LLC (UBRO1)","$470,000 "
1003042008,RES,CLS,1239 Vermont Ave NW #605,Washington,"Washington, DC",20005,2,Unit/Flat/Apartment,7/11/14,"McEnearney Associates, Inc. (MCE7)","$405,000 "
1003043592,RES,CLS,1239 Vermont Ave NW #1008,Washington,"Washington, DC",20005,2,Unit/Flat/Apartment,8/28/14,"Long & Foster Real Estate, Inc. (LNG147)","$359,000 "
1003048942,RES,CLS,20 Logan Cir NW #Ll-1,Washington,"Washington, DC",20005,2,Row/Townhouse,7/30/14,"Washington Fine Properties, LLC (WFP1)","$540,000 "
1003052844,RES,CLS,1211 13th St NW #101,Washington,"Washington, DC",20005,1,Unit/Flat/Apartment,7/17/14,Keller Williams Capital Properties (KWCP2),"$435,500 "
1003053344,RES,CLS,1300 N St NW #117,Washington,"Washington, DC",20005,1,Unit/Flat/Apartment,7/10/14,M Squared Real Estate LLC (MSQU1),"$425,102 "
1003061730,RES,CLS,1225 13th St NW #407,Washington,"Washington, DC",20005,1,Unit/Flat/Apartment,8/11/14,"Long & Foster Real Estate, Inc. (LNG1)","$365,000 "
1003062394,RES,CLS,1440 N St NW #1008,Washington,"Washington, DC",20005,0,Unit/Flat/Apartment,8/13/14,Coldwell Banker Residential Brokerage (CBRB106),"$245,000 "
1003063866,RES,CLS,1300 N St NW #718,Washington,"Washington, DC",20005,1,Unit/Flat/Apartment,7/11/14,"Long & Foster Real Estate, Inc. (LNG44)","$451,000 "
1003072076,RES,CLS,1310 Rhode Island Ave NW,Washington,"Washington, DC",20005,5,Row/Townhouse,8/27/14,TTR Sotheby's International Realty (TTRS5),"$2,435,000 "
1003075766,RES,CLS,1300 N St NW #811,Washington,"Washington, DC",20005,1,Unit/Flat/Apartment,8/28/14,"Evers & Co. Real Estate, A Long & Foster Company (EVR3)","$399,900 "
1003078286,RES,CLS,1445 N St NW #304,Washington,"Washington, DC",20005,2,Unit/Flat/Apartment,7/15/14,Coldwell Banker Residential Brokerage (CBRB52),"$515,000 "
1003079554,RES,CLS,1325 13th St NW #302,Washington,"Washington, DC",20005,2,Unit/Flat/Apartment,8/19/14,"McEnearney Associates, Inc. (MCE7)","$675,000 "
1003081616,RES,CLS,1325 13th St NW #31,Washington,"Washington, DC",20005,2,Row/Townhouse,5/29/14,"McEnearney Associates, Inc. (MCE7)","$775,000 "
1003096898,RES,CLS,1529 14th St NW #302,Washington,"Washington, DC",20005,1,Unit/Flat/Apartment,8/7/14,TTR Sotheby's International Realty (TTRS5),"$570,000 "
1003100362,RES,CLS,1531 P St NW #6,Washington,"Washington, DC",20005,1,Twin/Semi-Detached,8/27/14,Coldwell Banker Residential Brokerage (CBRB45),"$497,000 "
1003113432,RES,CLS,1325 13th St NW #301,Washington,"Washington, DC",20005,2,Unit/Flat/Apartment,8/27/14,Coldwell Banker Residential Brokerage (CBRB53),"$671,500 "
1003113750,RES,CLS,1515 15th St NW #712,Washington,"Washington, DC",20005,2,Penthouse Unit/Flat/Apartment,8/22/14,Coldwell Banker Residential Brokerage (CBRB106),"$1,120,000 "
1003113822,RES,CLS,1322 15th St NW #32,Washington,"Washington, DC",20005,1,Unit/Flat/Apartment,8/19/14,TTR Sotheby's International Realty (TTRS5),"$355,000 "
1003116662,RES,CLS,1437 Rhode Island Ave NW #401,Washington,"Washington, DC",20005,2,Unit/Flat/Apartment,8/26/14,TTR Sotheby's International Realty (TTRS5),"$560,000 "
1003117414,RES,CLS,1515 15th St NW #403,Washington,"Washington, DC",20005,1,Unit/Flat/Apartment,8/21/14,DC Living Real Estate LLC (DCLR1),"$465,000 "
