MLS #,Cat,Status,Address,City,County,Zip,Beds,Structure Type,Status Contractual Search Date,List Office Name,Current Price
1000277230,RES,CLS,1177 22nd St NW #2L,Washington,"Washington, DC",20037,2,Unit/Flat/Apartment,8/1/14,"Washington Fine Properties, LLC (WFP1)","$1,429,500 "
1001645062,RES,CLS,1177 22nd St NW #3F,Washington,"Washington, DC",20037,2,Unit/Flat/Apartment,9/30/13,"Washington Fine Properties, LLC (WFP1)","$1,295,000 "
1001654461,RES,CLS,2130 N St NW #507,Washington,"Washington, DC",20037,0,Unit/Flat/Apartment,10/31/13,Attache Real Estate LLC (ATTA1),"$252,000 "
1002785100,RES,CLS,2425 L St NW #211,Washington,"Washington, DC",20037,1,Unit/Flat/Apartment,5/2/14,1050 Real Estate (OFRE1),"$585,000 "
1002790444,RES,CLS,2425 L St NW #218,Washington,"Washington, DC",20037,1,Unit/Flat/Apartment,5/22/14,"Weichert, REALTORS (WEI59)","$520,000 "
1002795178,RES,CLS,950 25th St NW #813n,Washington,"Washington, DC",20037,0,Unit/Flat/Apartment,2/24/14,"V.I.P. Realtors, LLC (VIPR1)","$195,000 "
1002796678,RES,CLS,700 New Hampshire Ave NW #1216,Washington,"Washington, DC",20037,2,Unit/Flat/Apartment,2/28/14,"Long & Foster Real Estate, Inc. (LNG1)","$391,000 "
1002799386,RES,CLS,1111 23rd St NW #7C,Washington,"Washington, DC",20037,2,Unit/Flat/Apartment,2/6/14,TTR Sotheby's International Realty (TTRS2),"$1,425,000 "
1002800804,RES,CLS,3 Washington Cir NW #508,Washington,"Washington, DC",20037,2,Unit/Flat/Apartment,4/30/14,"W.C. & A.N. Miller, Realtors, A Long & Foster Co. (MIL6)","$662,200 "
1002805644,RES,CLS,2515 K St NW #104,Washington,"Washington, DC",20037,1,Unit/Flat/Apartment,3/7/14,"Washington Fine Properties, LLC (WFP3)","$295,000 "
1002810720,RES,CLS,1010 25th St NW #504,Washington,"Washington, DC",20037,1,Unit/Flat/Apartment,7/1/14,"Long & Foster Real Estate, Inc. (LNG211)","$290,000 "
1002814198,RES,CLS,730 24th St NW #414,Washington,"Washington, DC",20037,1,Unit/Flat/Apartment,2/28/14,"Long & Foster Real Estate, Inc. (LNG211)","$245,000 "
1002814886,RES,CLS,922 24th St NW #209,Washington,"Washington, DC",20037,0,Unit/Flat/Apartment,3/12/14,Century 21 Redwood Realty (RDWG3),"$231,000 "
1002817212,RES,CLS,1111 23rd St NW #Sph2A,Washington,"Washington, DC",20037,4,Unit/Flat/Apartment,4/17/14,"Washington Fine Properties, LLC (WFP1)","$3,450,000 "
1002820496,RES,CLS,1414 22nd St NW #33,Washington,"Washington, DC",20037,1,Unit/Flat/Apartment,2/28/14,Stages Premier (SRMD1),"$675,000 "
1002822512,RES,CLS,2141 I St NW #314,Washington,"Washington, DC",20037,1,Unit/Flat/Apartment,1/31/14,Beasley Real Estate LLC (BEAS1),"$190,000 "
1002824240,RES,CLS,1155 23rd St NW #6D,Washington,"Washington, DC",20037,2,Unit/Flat/Apartment,2/3/14,"Washington Fine Properties, LLC (WFP1)","$1,350,000 "
1002825244,RES,CLS,2510 Virginia Ave NW #705-N,Washington,"Washington, DC",20037,4,Unit/Flat/Apartment,4/15/14,"Winston Real Estate, Inc. (WAW1)","$1,270,000 "
1002829078,RES,CLS,950 25th St NW #107n,Washington,"Washington, DC",20037,1,Unit/Flat/Apartment,3/5/14,"Long & Foster Real Estate, Inc. (LNG211)","$264,500 "
1002831262,RES,CLS,2515 K St NW #204,Washington,"Washington, DC",20037,1,Unit/Flat/Apartment,6/18/14,"McEnearney Associates, Inc. (MCE3)","$310,000 "
1002843526,RES,CLS,1099 22nd St NW #1008,Washington,"Washington, DC",20037,2,Unit/Flat/Apartment,6/24/14,"Long & Foster Real Estate, Inc. (LNG194)","$995,000 "
1002844234,RES,CLS,1155 23rd St NW #N5H,Washington,"Washington, DC",20037,1,Unit/Flat/Apartment,2/18/14,"Washington Fine Properties, LLC (WFP1)","$825,000 "
1002845236,RES,CLS,2600 Pennsylvania Ave NW #702,Washington,"Washington, DC",20037,2,Unit/Flat/Apartment,6/30/14,"Long & Foster Real Estate, Inc. (LNG44)","$800,125 "
1002845496,RES,CLS,730 24th St NW #304/303,Washington,"Washington, DC",20037,2,Unit/Flat/Apartment,6/20/14,"Long & Foster Real Estate, Inc. (LNG183)","$475,000 "
1002850836,RES,CLS,1099 22nd St NW #611,Washington,"Washington, DC",20037,3,Unit/Flat/Apartment,5/21/14,"Schlosberg Properties, Inc. (KMS1)","$899,000 "
1002853246,RES,CLS,1155 23rd St NW #N6E,Washington,"Washington, DC",20037,3,Unit/Flat/Apartment,5/28/14,"Washington Fine Properties, LLC (WFP1)","$2,350,000 "
1002859636,RES,CLS,2475 Virginia Ave NW #224,Washington,"Washington, DC",20037,0,Unit/Flat/Apartment,4/25/14,"Long & Foster Real Estate, Inc. (LNG3)","$185,000 "
1002863304,RES,CLS,2311 M St NW #903,Washington,"Washington, DC",20037,1,Unit/Flat/Apartment,4/25/14,"C. H. Kay Realty, Inc. (KAY1)","$439,000 "
1002870304,RES,CLS,2475 Virginia Ave NW #918,Washington,"Washington, DC",20037,1,Unit/Flat/Apartment,5/1/14,"GreenLine Real Estate, LLC (GNLN1)","$279,000 "
1002876348,RES,CLS,2301 N St NW #405,Washington,"Washington, DC",20037,1,Unit/Flat/Apartment,4/30/14,TTR Sotheby's International Realty (TTRS5),"$397,750 "
1002879728,RES,CLS,2141 P St NW #801,Washington,"Washington, DC",20037,1,Unit/Flat/Apartment,5/5/14,"Weichert, REALTORS (WEI4)","$399,900 "
1002881082,RES,CLS,922 24th St NW #713,Washington,"Washington, DC",20037,0,Unit/Flat/Apartment,6/4/14,"Long & Foster Real Estate, Inc. (LNG211)","$235,000 "
1002881262,RES,CLS,2311 M St NW #703,Washington,"Washington, DC",20037,1,Unit/Flat/Apartment,5/16/14,Coldwell Banker Residential Brokerage (CBRB45),"$438,500 "
