MLS #,Cat,Status,Address,City,County,Zip,Beds,Structure Type,Status Contractual Search Date,List Office Name,Current Price
1005310584,RES,CLS,3014 9th St SE,Washington,"Washington, DC",20032,3,Detached,8/18/09,"Long & Foster Real Estate, Inc. (LNG1)","$135,000 "
1005311092,RES,CLS,3214 11th Pl SE,Washington,"Washington, DC",20032,4,Detached,8/12/09,Realty Advantage (FXR6),"$221,000 "
1005319554,RES,CLS,431 Lebaum St SE,Washington,"Washington, DC",20032,2,Twin/Semi-Detached,7/24/09,A.J. Billig & Company (AJB1),"$65,000 "
1005343886,RES,CLS,916 Barnaby St SE #201,Washington,"Washington, DC",20032,2,Unit/Flat/Apartment,6/1/09,"Long & Foster Real Estate, Inc. (LNG1)","$51,397 "
1005347720,RES,CLS,4249 6th St SE,Washington,"Washington, DC",20032,3,Row/Townhouse,6/26/09,Brian Logan Real Estate (LGN1),"$40,000 "
1005356718,RES,CLS,721 Brandywine St SE #301,Washington,"Washington, DC",20032,2,Unit/Flat/Apartment,8/24/09,"Long & Foster Real Estate, Inc. (LNG194)","$155,000 "
1005371632,RES,CLS,841 Marjorie Ct SE,Washington,"Washington, DC",20032,3,End of Row/Townhouse,8/7/09,EXIT Dynamic Realty (EDRL1),"$200,000 "
1005372732,RES,CLS,4041 Martin Luther King Jr Ave SW,Washington,"Washington, DC",20032,2,Twin/Semi-Detached,8/11/09,Jobin Realty (JOBN9),"$38,000 "
1005386522,RES,CLS,1210 Trenton Pl SE,Washington,"Washington, DC",20032,3,Twin/Semi-Detached,7/24/09,Brian Logan Real Estate (LGN1),"$70,000 "
1005387542,RES,CLS,239 Valley Ave SE,Washington,"Washington, DC",20032,4,Twin/Semi-Detached,8/3/09,"Long & Foster Real Estate, Inc. (LNG1)","$58,000 "
1005430212,RES,CLS,1021 Anderson Pl SE,Washington,"Washington, DC",20032,4,Detached,7/21/09,William C Smith & Co (WCS1),"$415,000 "
1005660724,RES,CLS,750 Barnaby St SE #201,Washington,"Washington, DC",20032,2,Unit/Flat/Apartment,10/30/08,Senate Realty (SENR1),"$169,500 "
1005728134,RES,CLS,715 Atlantic St SE,Washington,"Washington, DC",20032,2,Twin/Semi-Detached,8/10/09,"Ivan Brown Realty, Inc. (IVAN1)","$55,000 "
1005739708,RES,CLS,3788 1st St SE,Washington,"Washington, DC",20032,3,Twin/Semi-Detached,10/24/08,Coldwell Banker Residential Brokerage (CBRB52),"$160,000 "
1005740692,RES,CLS,1234 Barnaby Ter SE,Washington,"Washington, DC",20032,3,Row/Townhouse,11/19/08,Dominion Realty Group (DOMN1),"$232,000 "
1005750882,RES,CLS,140 Wilmington Pl SE #A,Washington,"Washington, DC",20032,4,Twin/Semi-Detached,9/12/08,RE/MAX One (RMON1),"$335,000 "
1005757206,RES,CLS,75 Danbury St SW,Washington,"Washington, DC",20032,3,Row/Townhouse,9/29/08,Keller Williams Preferred Properties (KWPP1),"$285,000 "
1005773878,RES,CLS,10 Halley Pl SE #201,Washington,"Washington, DC",20032,3,Unit/Flat/Apartment,1/16/09,RE/MAX 100 (RMAX1003),"$154,000 "
1005780464,RES,CLS,828 Wheeler Hill Dr SE #828,Washington,"Washington, DC",20032,4,Row/Townhouse,12/18/08,"Homeland Realty Services, LLC (HMLD1)","$195,000 "
1005783974,RES,CLS,114 Danbury St SW #D,Washington,"Washington, DC",20032,1,Unit/Flat/Apartment,11/5/08,"Long & Foster Real Estate, Inc. (LNG202)","$80,000 "
1005791234,RES,CLS,3513 Brothers Pl SE,Washington,"Washington, DC",20032,3,Detached,9/19/08,"Long & Foster Real Estate, Inc. (LNG150)","$249,000 "
1005802016,RES,CLS,3855 Halley Ter SE,Washington,"Washington, DC",20032,2,Twin/Semi-Detached,9/30/08,"Long & Foster Real Estate, Inc. (LNG1)","$130,000 "
1005817096,RES,CLS,550 Foxhall Pl SE,Washington,"Washington, DC",20032,3,Twin/Semi-Detached,11/18/08,"Thos D. Walsh, Inc. (TDW1)","$70,000 "
1005839246,RES,CLS,3022 8th St SE,Washington,"Washington, DC",20032,3,Detached,9/26/08,Coldwell Banker Residential Brokerage (CBRB37),"$160,000 "
1005848658,RES,CLS,350 Raleigh St SE,Washington,"Washington, DC",20032,3,Detached,9/24/08,"Apple Real Estate, Inc. (APL1)","$195,000 "
1005869240,RES,CLS,630 Milwaukee Pl SE,Washington,"Washington, DC",20032,2,Row/Townhouse,9/15/08,"NetRealtyNow.com, LLC (NRN1)","$200,000 "
1005872198,RES,CLS,708 Bonini Rd SE,Washington,"Washington, DC",20032,3,Row/Townhouse,9/24/08,"Apple Real Estate, Inc. (APL1)","$150,000 "
1005884422,RES,CLS,3214 8th St SE #2,Washington,"Washington, DC",20032,2,Unit/Flat/Apartment,10/10/08,Realty Executives Andrews/Camp Springs (REAC1),"$163,000 "
1005901476,RES,CLS,3351 Brothers Pl SE,Washington,"Washington, DC",20032,4,Detached,1/28/09,"Habitat Real Estate, Inc. (HAB1)","$171,700 "
1005902340,RES,CLS,347 Parkland Pl SE,Washington,"Washington, DC",20032,3,Twin/Semi-Detached,12/19/08,Keller Williams Realty (KWR8),"$185,000 "
1005960234,RES,CLS,917 Barnaby St SE,Washington,"Washington, DC",20032,3,Row/Townhouse,12/12/08,RE/MAX One (RMON1),"$234,000 "
1005969302,RES,CLS,137 Darrington St SW,Washington,"Washington, DC",20032,2,Twin/Semi-Detached,9/5/08,"ANR Realty, LLC (ANRR1)","$160,000 "
1005976692,RES,CLS,149 Danbury St SW,Washington,"Washington, DC",20032,2,Row/Townhouse,11/3/08,Coldwell Banker Residential Brokerage (CBRB45),"$255,000 "
1005987666,RES,CLS,912 Barnaby St SE #302,Washington,"Washington, DC",20032,1,Other,1/12/09,RE/MAX Advantage Realty (RMA5),"$79,900 "
1005995336,RES,CLS,532 Foxhall Pl SE,Washington,"Washington, DC",20032,3,End of Row/Townhouse,11/21/08,Keller Williams Preferred Properties (KWPP1),"$241,500 "
1006006486,RES,CLS,310 Atlantic St SE #301B,Washington,"Washington, DC",20032,2,Unit/Flat/Apartment,10/2/08,RE/MAX Allegiance (RMAX20),"$189,000 "
1006026982,RES,CLS,1274 Barnaby Ter SE,Washington,"Washington, DC",20032,3,Row/Townhouse,7/27/09,RE/MAX Excellence Realty (RXER1),"$122,463 "
1006029362,RES,CLS,725 Brandywine St SE #201,Washington,"Washington, DC",20032,2,Unit/Flat/Apartment,12/1/08,Senate Realty (SENR1),"$163,000 "
1006033330,RES,CLS,3218 12th St SE,Washington,"Washington, DC",20032,3,Row/Townhouse,2/11/09,RE/MAX Colonial Homes Inc. (RCH4),"$216,000 "
1006055314,RES,CLS,829 Barnaby St SE,Washington,"Washington, DC",20032,3,Twin/Semi-Detached,6/26/09,"Trademark Realty, Inc (TRA1)","$67,500 "
1006079956,RES,CLS,162 Danbury St SW,Washington,"Washington, DC",20032,3,Row/Townhouse,8/13/09,EXIT Realty Enterprises (EREN1),"$189,000 "
1006085476,RES,CLS,3210 8th St SE #5,Washington,"Washington, DC",20032,2,Unit/Flat/Apartment,5/22/09,Senate Realty (SENR1),"$64,900 "
1006085906,RES,CLS,3826 Halley Ter SE,Washington,"Washington, DC",20032,3,Twin/Semi-Detached,4/1/09,Sen Real Estate Services (SENS1),"$195,000 "
1006087384,RES,CLS,613 Atlantic St SE,Washington,"Washington, DC",20032,2,,4/21/09,RE/MAX Realty Services (RBE1),"$80,000 "
1006091910,RES,CLS,3201 8th St SE #1,Washington,"Washington, DC",20032,2,Unit/Flat/Apartment,2/6/09,Keller Williams Capital Properties (KWCP1),"$139,500 "
1006096688,RES,CLS,3836 Halley Ter SE,Washington,"Washington, DC",20032,2,Detached,4/30/09,Byron Scott Real Estate Service Group LLC (BNSR1),"$55,000 "
1006098654,RES,CLS,802 Malcolm X Ave SE,Washington,"Washington, DC",20032,3,End of Row/Townhouse,2/24/09,RE/MAX Colonial Homes Inc. (RCH4),"$70,000 "
1006102414,RES,CLS,3310 Brothers Pl SE,Washington,"Washington, DC",20032,4,Detached,8/20/09,RE/MAX Distinctive (RMAX1009),"$55,000 "
DCDC117784,RES,CLS,310 Atlantic St SE #102A,Washington,"Washington, DC",20032,2,Unit/Flat/Apartment,9/26/08,RE/MAX Allegiance (RMAX20),"$209,000 "
DCDC117818,RES,CLS,310 Atlantic St SE #201A,Washington,"Washington, DC",20032,2,Unit/Flat/Apartment,11/17/08,RE/MAX Allegiance (RMAX20),"$189,000 "
