MLS #,Cat,Status,Address,City,County,Zip,Beds,Structure Type,Status Contractual Search Date,List Office Name,Current Price
1005258570,RES,CLS,603 Girard St NE,Washington,"Washington, DC",20017,4,Row/Townhouse,8/14/09,"Daniels Realty, LLC (DANR1)","$169,900 "
1005273886,RES,CLS,907 Taylor St NE,Washington,"Washington, DC",20017,3,Twin/Semi-Detached,6/26/09,"Weichert, REALTORS (WEI4)","$299,500 "
1005280284,RES,CLS,1031 Michigan Ave NE #305,Washington,"Washington, DC",20017,1,Detached,8/28/09,"Long & Foster Real Estate, Inc. (LNG3)","$165,000 "
1005280666,RES,CLS,4708 6th Pl NE,Washington,"Washington, DC",20017,3,Twin/Semi-Detached,7/24/09,"Long & Foster Real Estate, Inc. (LNG3)","$335,400 "
1005285386,RES,CLS,4019 13th St NE,Washington,"Washington, DC",20017,4,Row/Townhouse,6/12/09,"Continental Properties, Ltd. (CPRE1)","$409,000 "
1005292590,RES,CLS,901 Jackson St NE,Washington,"Washington, DC",20017,3,Twin/Semi-Detached,6/25/09,"Long & Foster Real Estate, Inc. (LNG196)","$331,644 "
1005306370,RES,CLS,1520 Kearney St NE,Washington,"Washington, DC",20017,4,Detached,6/17/09,"Washington Fine Properties, LLC (WFP1)","$395,000 "
1005307726,RES,CLS,3107 14th St NE,Washington,"Washington, DC",20017,3,Detached,7/22/09,"Long & Foster Real Estate, Inc. (LNG194)","$255,000 "
1005314254,RES,CLS,1257 Newton St NE,Washington,"Washington, DC",20017,3,Detached,6/16/09,Keller Williams Capital Properties (KWCP1),"$453,000 "
1005320504,RES,CLS,4826 10th St NE,Washington,"Washington, DC",20017,3,Twin/Semi-Detached,8/28/09,Heritage Realty Group (HRGP1),"$210,000 "
1005323200,RES,CLS,721 Faraday Pl NE,Washington,"Washington, DC",20017,3,End of Row/Townhouse,7/30/09,"Urban Brokers, LLC (UBRO1)","$195,000 "
1005327422,RES,CLS,1210 Crittenden St NE,Washington,"Washington, DC",20017,3,Twin/Semi-Detached,8/21/09,"Long & Foster Real Estate, Inc. (LNG196)","$259,000 "
1005341310,RES,CLS,1318 Upshur St NE,Washington,"Washington, DC",20017,4,Detached,7/10/09,"Long & Foster Real Estate, Inc. (LNG196)","$340,000 "
1005355362,RES,CLS,2816 5th St NE,Washington,"Washington, DC",20017,3,Twin/Semi-Detached,7/14/09,EXIT Dynamic Realty (EDRL1),"$275,000 "
1005365632,RES,CLS,5059 6th Pl NE,Washington,"Washington, DC",20017,2,Twin/Semi-Detached,8/17/09,Coldwell Banker Residential Brokerage (CBRB62),"$203,000 "
1005371450,RES,CLS,1007 Sigsbee NE,Washington,"Washington, DC",20017,4,Detached,6/30/09,"Long & Foster Real Estate, Inc. (LNG1)","$355,000 "
1005372748,RES,CLS,2725 6th St NE,Washington,"Washington, DC",20017,3,Row/Townhouse,7/30/09,The Real Estate Store (WRTH1),"$260,000 "
1005387014,RES,CLS,3012 Gentain Ct NE #3012,Washington,"Washington, DC",20017,2,Unit/Flat/Apartment,9/1/09,"Urban Brokers, LLC (UBRO1)","$242,000 "
1005413148,RES,CLS,5049 11th St NE,Washington,"Washington, DC",20017,3,Twin/Semi-Detached,8/20/09,"Joyce Berkley Real Estate, LLC (JOYB1)","$250,000 "
1005418744,RES,CLS,1014 Hamlin St NE,Washington,"Washington, DC",20017,3,Twin/Semi-Detached,8/31/09,"Long & Foster Real Estate, Inc. (LNG196)","$240,000 "
1005440878,RES,CLS,4119 13th Pl NE,Washington,"Washington, DC",20017,3,Twin/Semi-Detached,8/17/09,Keller Williams Capital Properties (KWCP1),"$204,000 "
1005680422,RES,CLS,830 Delafield St NE,Washington,"Washington, DC",20017,3,Twin/Semi-Detached,1/5/09,"W.C. & A.N. Miller, Realtors, A Long & Foster Co. (MIL9)","$200,000 "
1005717556,RES,CLS,4314 13th Pl NE,Washington,"Washington, DC",20017,3,Twin/Semi-Detached,10/24/08,"Sawyer & Associates Real Estate, Inc. (SAW1)","$299,999 "
1005751352,RES,CLS,5051 11th St NE,Washington,"Washington, DC",20017,3,Twin/Semi-Detached,9/23/08,RE/MAX One (RMON1),"$280,000 "
1005817046,RES,CLS,1247 Kearney St NE,Washington,"Washington, DC",20017,5,Detached,9/25/08,Prudential Carruthers REALTORS (PCR4),"$450,000 "
1005843676,RES,CLS,1035 Newton St NE,Washington,"Washington, DC",20017,4,Detached,12/31/08,Fairfax Realty Premier (FXR3),"$254,225 "
1005881546,RES,CLS,928 Perry Pl NE,Washington,"Washington, DC",20017,4,Twin/Semi-Detached,8/13/09,"Weichert, REALTORS (WEI4)","$363,000 "
1005892486,RES,CLS,1034 Girard St NE,Washington,"Washington, DC",20017,3,Detached,1/30/09,"Long & Foster Real Estate, Inc. (LNG196)","$321,000 "
1005902040,RES,CLS,1011 Varnum St NE,Washington,"Washington, DC",20017,3,Detached,9/4/08,Prudential Carruthers REALTORS (PCR23),"$495,000 "
1005907838,RES,CLS,1238 Franklin St NE,Washington,"Washington, DC",20017,4,Detached,10/22/08,Keller Williams Capital Properties (KWCP1),"$350,000 "
1005915534,RES,CLS,4712 8th St NE,Washington,"Washington, DC",20017,3,Twin/Semi-Detached,12/19/08,"Long & Foster Real Estate, Inc. (LNG3)","$285,000 "
1005916780,RES,CLS,6 Hawthorne Ct NE #6,Washington,"Washington, DC",20017,2,Row/Townhouse,10/6/08,Coldwell Banker Residential Brokerage (CBRB49),"$335,000 "
1005916902,RES,CLS,49 Hawthorne Ct NE #49,Washington,"Washington, DC",20017,2,,9/30/08,"Long & Foster Real Estate, Inc. (LNG5)","$268,000 "
1005922352,RES,CLS,3000 7th St NE #323,Washington,"Washington, DC",20017,1,Unit/Flat/Apartment,12/31/08,"Daniels Realty, LLC (DANR1)","$86,000 "
1005929340,RES,CLS,713 Farragut Pl NE,Washington,"Washington, DC",20017,2,Twin/Semi-Detached,10/2/08,Exit Powerhouse Realty (EXIT6),"$247,500 "
1005935572,RES,CLS,1251 Gallatin St NE,Washington,"Washington, DC",20017,3,,9/10/08,Ernestine J. Wilson Real Estate LLC (EJWR1),"$319,000 "
1005937700,RES,CLS,632 Emerson St NE,Washington,"Washington, DC",20017,2,Twin/Semi-Detached,8/11/09,PenFed Realty LLC (PERL1),"$210,000 "
1005940628,RES,CLS,4405 7th St NE,Washington,"Washington, DC",20017,3,End of Row/Townhouse,11/26/08,Fairfax Realty Elite (FXR13),"$312,000 "
1005954676,RES,CLS,612 Emerson St NE,Washington,"Washington, DC",20017,2,Twin/Semi-Detached,10/10/08,Fairfax Realty Elite (FXR13),"$250,000 "
1005955150,RES,CLS,3725 12th St NE #208,Washington,"Washington, DC",20017,1,Unit/Flat/Apartment,6/22/09,"Long & Foster Real Estate, Inc. (LNG3)","$161,500 "
1005955980,RES,CLS,3725 12th St NE #2,Washington,"Washington, DC",20017,1,Unit/Flat/Apartment,11/21/08,Keller Williams Preferred Properties (KWPP1),"$169,900 "
1005956392,RES,CLS,2811 6th St NE,Washington,"Washington, DC",20017,4,Twin/Semi-Detached,9/12/08,"Long & Foster Real Estate, Inc. (LNG147)","$399,000 "
1005962726,RES,CLS,1011 Sigsbee Pl NE,Washington,"Washington, DC",20017,2,Detached,9/29/08,"W.C. & A.N. Miller, Realtors, A Long & Foster Co. (MIL2)","$340,500 "
1005963304,RES,CLS,1015 Quincy St NE #1015,Washington,"Washington, DC",20017,2,Row/Townhouse,4/15/09,RE/MAX Excellence Realty (RXER1),"$245,000 "
1005969368,RES,CLS,1303 Quincy St NE,Washington,"Washington, DC",20017,5,Detached,9/19/08,RE/MAX Allegiance (RMAX18),"$460,000 "
1005974468,RES,CLS,1708 Michigan Ave NE,Washington,"Washington, DC",20017,3,Detached,10/3/08,RE/MAX Allegiance (RMAX17),"$354,900 "
1005980482,RES,CLS,3008 15th St NE,Washington,"Washington, DC",20017,3,Detached,9/19/08,Keller Williams Capital Properties (KWCP1),"$380,000 "
1005984030,RES,CLS,3003 7th St NE,Washington,"Washington, DC",20017,4,Row/Townhouse,10/21/08,Keller Williams Realty Consultants (KWRC1),"$320,000 "
1005984468,RES,CLS,5119 South Dakota Ave NE,Washington,"Washington, DC",20017,3,Twin/Semi-Detached,11/12/08,"W.C. & A.N. Miller, Realtors, A Long & Foster Co. (MIL9)","$245,000 "
1005984666,RES,CLS,1338 Kearney St NE,Washington,"Washington, DC",20017,3,Twin/Semi-Detached,9/16/08,Prudential Carruthers REALTORS (PCR4),"$442,000 "
1005995696,RES,CLS,4912 11th St NE,Washington,"Washington, DC",20017,4,Twin/Semi-Detached,10/20/08,"Apple Real Estate, Inc. (APL1)","$180,000 "
1006005580,RES,CLS,4126 14th St NE,Washington,"Washington, DC",20017,3,Detached,3/16/09,"Habitat Real Estate, Inc. (HAB1)","$326,000 "
1006011432,RES,CLS,1361 Michigan Ave NE,Washington,"Washington, DC",20017,2,Row/Townhouse,3/6/09,Avalar Smart Choice Realty (AVSC1),"$300,000 "
1006013848,RES,CLS,3106 10th St NE,Washington,"Washington, DC",20017,3,Detached,10/17/08,RE/MAX Allegiance (RMAX17),"$300,000 "
1006018464,RES,CLS,3125 12th St NE,Washington,"Washington, DC",20017,3,Row/Townhouse,10/7/08,"W.C. & A.N. Miller, Realtors, A Long & Foster Co. (MIL1)","$160,000 "
1006021842,RES,CLS,5024 South Dakota Ave NE,Washington,"Washington, DC",20017,3,Twin/Semi-Detached,2/19/09,Brian Logan Real Estate (LGN1),"$184,000 "
1006028560,RES,CLS,934 Perry Pl NE,Washington,"Washington, DC",20017,3,Row/Townhouse,12/12/08,"Long & Foster Real Estate, Inc. (LNG196)","$415,000 "
1006028608,RES,CLS,4801 6th St NE,Washington,"Washington, DC",20017,3,Twin/Semi-Detached,12/12/08,"Long & Foster Real Estate, Inc. (LNG196)","$325,000 "
1006029212,RES,CLS,727 Faraday Pl NE,Washington,"Washington, DC",20017,2,Twin/Semi-Detached,1/29/09,"Long & Foster Real Estate, Inc. (LNG150)","$182,000 "
1006035538,RES,CLS,3305 7th St NE,Washington,"Washington, DC",20017,4,Detached,4/24/09,"Long & Foster Real Estate, Inc. (LNG35)","$305,000 "
1006042290,RES,CLS,4303 12th St NE,Washington,"Washington, DC",20017,3,Twin/Semi-Detached,3/1/09,Heritage Realty Group (HRGP1),"$270,000 "
1006044056,RES,CLS,657 Girard St NE,Washington,"Washington, DC",20017,3,Row/Townhouse,12/5/08,Exit Community Realty (EER1),"$200,000 "
1006058694,RES,CLS,2628 6th St NE,Washington,"Washington, DC",20017,3,Row/Townhouse,12/19/08,Precious Properties (PREP1),"$258,000 "
1006058858,RES,CLS,3073 Hawthorne Dr NE #3073,Washington,"Washington, DC",20017,2,Row/Townhouse,7/24/09,"Llewellyn, REALTORS (LLE1)","$275,000 "
1006075698,RES,CLS,3001 15th St NE,Washington,"Washington, DC",20017,3,,12/22/08,RE/MAX Advantage Realty (RMA5),"$198,900 "
1006078250,RES,CLS,3125 12th St NE,Washington,"Washington, DC",20017,3,Row/Townhouse,12/19/08,Keller Williams Realty (KWR8),"$330,000 "
1006086164,RES,CLS,4912 11th St NE,Washington,"Washington, DC",20017,3,Twin/Semi-Detached,2/20/09,Diplomat Realty 2000+ (DIPR1),"$265,000 "
1006088986,RES,CLS,1206 Kearney St NE,Washington,"Washington, DC",20017,3,Detached,4/8/09,Prudential Carruthers REALTORS (PCR23),"$225,000 "
1006090354,RES,CLS,3215 7th St NE,Washington,"Washington, DC",20017,4,Detached,4/7/09,Realty Advantage (FXR6),"$187,500 "
1006096522,RES,CLS,1313 Quincy St NE,Washington,"Washington, DC",20017,4,Detached,1/30/09,Exit Powerhouse Realty (EXIT6),"$470,000 "
1006101352,RES,CLS,1507 Monroe St NE,Washington,"Washington, DC",20017,4,Detached,2/13/09,"Weichert, REALTORS (WEI43)","$300,000 "
DCDC117666,RES,CLS,2713 6th St NE,Washington,"Washington, DC",20017,3,Row/Townhouse,10/14/08,"Long & Foster Real Estate, Inc. (LNG202)","$280,000 "
DCDC117700,RES,CLS,4940 12th St NE,Washington,"Washington, DC",20017,3,Twin/Semi-Detached,9/18/08,Keller Williams Preferred Properties (KWPP1),"$300,000 "
DCDC120742,RES,CLS,1422 Jackson St NE,Washington,"Washington, DC",20017,2,Detached,9/9/08,"RE/MAX Colonial Homes, Inc. (RCH1)","$210,000 "
