MLS #,Cat,Status,Address,City,County,Zip,Beds,Structure Type,Status Contractual Search Date,List Office Name,Current Price
1005214314,RES,CLS,217 17th St SE,Washington,"Washington, DC",20003,2,Row/Townhouse,5/14/09,KW Metro Center (KWR17),"$492,500 "
1005216980,RES,CLS,138 Kentucky Ave SE,Washington,"Washington, DC",20003,3,Row/Townhouse,6/18/09,"Long & Foster Real Estate, Inc. (LNG187)","$657,500 "
1005217190,RES,CLS,1306 Pennsylvania Ave SE #501,Washington,"Washington, DC",20003,2,Unit/Flat/Apartment,4/30/09,Hounshell Real Estate (HOU1),"$565,000 "
1005217206,RES,CLS,1306 Pennsylvania Ave SE #402,Washington,"Washington, DC",20003,2,Unit/Flat/Apartment,5/18/09,Hounshell Real Estate (HOU1),"$549,000 "
1005219704,RES,CLS,1230 G St SE,Washington,"Washington, DC",20003,2,Twin/Semi-Detached,7/17/09,Prudential Carruthers REALTORS (PCR4),"$240,000 "
1005220954,RES,CLS,205 13th St SE,Washington,"Washington, DC",20003,1,Row/Townhouse,5/8/09,"Weichert, REALTORS (WEI59)","$282,550 "
1005221032,RES,CLS,242 12th St SE,Washington,"Washington, DC",20003,6,Row/Townhouse,4/29/09,Prudential Carruthers REALTORS (PCR23),"$735,000 "
1005221986,RES,CLS,245 15th St SE #402,Washington,"Washington, DC",20003,2,Unit/Flat/Apartment,3/26/09,DCRE (DCE1),"$391,900 "
1005222408,RES,CLS,1610 A St SE,Washington,"Washington, DC",20003,3,Twin/Semi-Detached,6/1/09,Keller Williams Capital Properties (KWCP1),"$559,000 "
1005223824,RES,CLS,300 South Carolina Ave SE,Washington,"Washington, DC",20003,3,Twin/Semi-Detached,7/21/09,"McEnearney Associates, Inc. (MCE1)","$775,000 "
1005225358,RES,CLS,1391 Pennsylvania Ave SE #333,Washington,"Washington, DC",20003,3,Unit/Flat/Apartment,8/14/09,McWilliams/Ballard Inc. (MCWB1),"$585,000 "
1005225872,RES,CLS,1213 E St SE,Washington,"Washington, DC",20003,2,Twin/Semi-Detached,6/15/09,Coldwell Banker Residential Brokerage (CBRB45),"$390,000 "
1005226366,RES,CLS,1627 Massachusetts Ave SE #104,Washington,"Washington, DC",20003,1,Unit/Flat/Apartment,6/2/09,"Long & Foster Real Estate, Inc. (LNG202)","$225,000 "
1005228320,RES,CLS,1120 K St SE,Washington,"Washington, DC",20003,3,Row/Townhouse,8/31/09,Prudential Carruthers REALTORS (PCR4),"$399,999 "
1005230188,RES,CLS,529 6th St SE,Washington,"Washington, DC",20003,2,Row/Townhouse,6/19/09,Coldwell Banker Residential Brokerage (CBRB52),"$610,000 "
1005231590,RES,CLS,1527 East Capitol St SE,Washington,"Washington, DC",20003,3,Row/Townhouse,7/30/09,Keller Williams Capital Properties (KWCP1),"$557,000 "
1005232972,RES,CLS,336 12th St SE,Washington,"Washington, DC",20003,2,Row/Townhouse,6/5/09,Keller Williams Capital Properties (KWCP1),"$690,000 "
1005233620,RES,CLS,1306 Pennsylvania Ave SE #301,Washington,"Washington, DC",20003,2,Unit/Flat/Apartment,8/6/09,Hounshell Real Estate (HOU1),"$507,750 "
1005233722,RES,CLS,1317 East Capitol St SE,Washington,"Washington, DC",20003,3,Row/Townhouse,6/19/09,Prudential Carruthers REALTORS (PCR4),"$775,000 "
1005234428,RES,CLS,129 E St SE,Washington,"Washington, DC",20003,2,Row/Townhouse,5/29/09,Coldwell Banker Residential Brokerage (CBRB52),"$685,129 "
1005235178,RES,CLS,1019 South Carolina Ave SE,Washington,"Washington, DC",20003,2,End of Row/Townhouse,5/22/09,Coldwell Banker Residential Brokerage (CBRB52),"$520,000 "
1005237126,RES,CLS,707 17th St SE,Washington,"Washington, DC",20003,3,Row/Townhouse,6/17/09,Byron Scott Real Estate Service Group LLC (BNSR1),"$270,000 "
1005238982,RES,CLS,1010 Independence Ave SE,Washington,"Washington, DC",20003,3,Row/Townhouse,5/29/09,"W.C. & A.N. Miller, Realtors, A Long & Foster Co. (MIL9)","$810,000 "
1005240006,RES,CLS,253 16th St SE,Washington,"Washington, DC",20003,4,Row/Townhouse,5/15/09,Coldwell Banker Residential Brokerage (CBRB45),"$382,500 "
1005241492,RES,CLS,1000 New Jersey Ave SE #1015,Washington,"Washington, DC",20003,1,Unit/Flat/Apartment,3/13/09,McWilliams/Ballard Inc. (MCWB1),"$277,400 "
1005244994,RES,CLS,1371 K St SE,Washington,"Washington, DC",20003,2,Row/Townhouse,5/11/09,Coldwell Banker Residential Brokerage (CBRB106),"$395,000 "
1005245074,RES,CLS,308 9th St SE,Washington,"Washington, DC",20003,2,Twin/Semi-Detached,7/22/09,CENTURY 21 Home Center (HOM1),"$288,500 "
1005247016,RES,CLS,1321 East Capitol St SE,Washington,"Washington, DC",20003,3,Row/Townhouse,5/21/09,Coldwell Banker Residential Brokerage (CBRB52),"$787,500 "
1005247210,RES,CLS,306 Kentucky Ave SE,Washington,"Washington, DC",20003,3,Row/Townhouse,5/15/09,"Long & Foster Real Estate, Inc (LNG215)","$385,000 "
1005247314,RES,CLS,350 9th St SE #12,Washington,"Washington, DC",20003,2,Detached,5/28/09,RE/MAX Allegiance (RMAX17),"$617,000 "
1005252008,RES,CLS,313 13th St SE,Washington,"Washington, DC",20003,2,Row/Townhouse,5/14/09,RE/MAX Colonial Homes Inc. (RCH4),"$565,000 "
1005252092,RES,CLS,1323 K St SE #203,Washington,"Washington, DC",20003,1,Unit/Flat/Apartment,5/30/09,RE/MAX Allegiance (RMAX20),"$302,000 "
1005252162,RES,CLS,911-911 12th St SE,Washington,"Washington, DC",20003,3,Row/Townhouse,6/11/09,Keller Williams Capital Properties (KWCP1),"$430,000 "
1005253662,RES,CLS,1391 Pennsylvania Ave SE #444,Washington,"Washington, DC",20003,1,Unit/Flat/Apartment,7/10/09,McWilliams/Ballard Inc. (MCWB1),"$323,000 "
1005253664,RES,CLS,1391 Pennsylvania Ave SE #335,Washington,"Washington, DC",20003,1,Unit/Flat/Apartment,5/28/09,McWilliams/Ballard Inc. (MCWB1),"$375,000 "
1005253690,RES,CLS,1391 Pennsylvania Ave SE #361,Washington,"Washington, DC",20003,2,Unit/Flat/Apartment,5/29/09,McWilliams/Ballard Inc. (MCWB1),"$408,000 "
1005253696,RES,CLS,1391 Pennsylvania Ave SE #309,Washington,"Washington, DC",20003,2,Unit/Flat/Apartment,7/3/09,McWilliams/Ballard Inc. (MCWB1),"$455,000 "
1005254376,RES,CLS,1391 Pennsylvania Ave SE #458,Washington,"Washington, DC",20003,2,Unit/Flat/Apartment,6/12/09,McWilliams/Ballard Inc. (MCWB1),"$432,500 "
1005256010,RES,CLS,1011 South Carolina Ave SE,Washington,"Washington, DC",20003,2,Row/Townhouse,6/26/09,Prudential Carruthers REALTORS (PCR4),"$540,000 "
1005257442,RES,CLS,1337 Independence Ct SE,Washington,"Washington, DC",20003,3,End of Row/Townhouse,6/1/09,"United Realty Of Fairfax, LLC (UNRF1)","$751,400 "
1005261642,RES,CLS,1000 East Capitol St NE #6,Washington,"Washington, DC",20003,3,Twin/Semi-Detached,6/4/09,"John C. Formant Real Estate, Inc. (JCF1)","$527,500 "
1005262460,RES,CLS,208 Kentucky Ave SE,Washington,"Washington, DC",20003,3,Row/Townhouse,6/17/09,Coldwell Banker Residential Brokerage (CBRB52),"$585,000 "
1005264018,RES,CLS,101 North Carolina Ave SE #106,Washington,"Washington, DC",20003,0,Unit/Flat/Apartment,5/15/09,Keller Williams Realty (KWR14),"$138,900 "
1005266522,RES,CLS,710 4th St SE,Washington,"Washington, DC",20003,2,Row/Townhouse,7/23/09,Prudential Carruthers REALTORS (PCR4),"$461,500 "
1005267358,RES,CLS,102 6th St SE,Washington,"Washington, DC",20003,2,Row/Townhouse,6/3/09,Coldwell Banker Residential Brokerage (CBRB52),"$587,300 "
1005267750,RES,CLS,101 North Carolina Ave SE #407,Washington,"Washington, DC",20003,1,Unit/Flat/Apartment,5/29/09,Keller Williams Capital Properties (KWCP1),"$259,000 "
1005267774,RES,CLS,411 1st St SE,Washington,"Washington, DC",20003,2,Row/Townhouse,6/4/09,RE/MAX Allegiance (RMAX20),"$680,000 "
1005269526,RES,CLS,1434 A St SE,Washington,"Washington, DC",20003,3,Row/Townhouse,5/22/09,Keller Williams Capital Properties (KWCP1),"$549,000 "
1005269560,RES,CLS,1361 K St SE #202,Washington,"Washington, DC",20003,1,Unit/Flat/Apartment,8/6/09,Tenacity Real Estate LLC (TERE1),"$240,000 "
1005269816,RES,CLS,1363 K St SE #301,Washington,"Washington, DC",20003,1,Unit/Flat/Apartment,7/10/09,Tenacity Real Estate LLC (TERE1),"$240,000 "
1005270270,RES,CLS,205 18th St SE #3#,Washington,"Washington, DC",20003,3,End of Row/Townhouse,8/28/09,"Long & Foster Real Estate, Inc. (LNG150)","$473,000 "
1005271268,RES,CLS,25 19th St SE,Washington,"Washington, DC",20003,2,Row/Townhouse,6/12/09,RE/MAX Colonial Homes Inc. (RCH4),"$366,000 "
1005272286,RES,CLS,1391 Pennsylvania Ave SE #461,Washington,"Washington, DC",20003,2,Unit/Flat/Apartment,7/24/09,McWilliams/Ballard Inc. (MCWB1),"$429,000 "
1005272468,RES,CLS,1391 Pennsylvania Ave SE #441,Washington,"Washington, DC",20003,1,Unit/Flat/Apartment,5/19/09,McWilliams/Ballard Inc. (MCWB1),"$378,000 "
1005272588,RES,CLS,1391 Pennsylvania Ave SE #411,Washington,"Washington, DC",20003,2,Unit/Flat/Apartment,6/10/09,McWilliams/Ballard Inc. (MCWB1),"$475,000 "
1005273206,RES,CLS,923 12th St SE,Washington,"Washington, DC",20003,3,Row/Townhouse,6/25/09,Coldwell Banker Residential Brokerage (CBRB45),"$330,000 "
1005275926,RES,CLS,300 Kentucky Ave SE,Washington,"Washington, DC",20003,3,Twin/Semi-Detached,6/15/09,Prudential Carruthers REALTORS (PCR4),"$537,000 "
1005276342,RES,CLS,530 10th St SE,Washington,"Washington, DC",20003,2,Row/Townhouse,6/30/09,Coldwell Banker Residential Brokerage (CBRB52),"$590,000 "
1005276346,RES,CLS,317 10th St SE,Washington,"Washington, DC",20003,3,Row/Townhouse,7/10/09,Coldwell Banker Residential Brokerage (CBRB52),"$799,000 "
1005276416,RES,CLS,610 3rd St SE #10,Washington,"Washington, DC",20003,1,Other,8/3/09,"Weichert, REALTORS (WEI4)","$310,000 "
1005276580,RES,CLS,322 South Carolina Ave SE,Washington,"Washington, DC",20003,3,Row/Townhouse,6/10/09,Coldwell Banker Residential Brokerage (CBRB52),"$602,500 "
1005280554,RES,CLS,313 6th St SE #2,Washington,"Washington, DC",20003,2,Row/Townhouse,7/29/09,Coldwell Banker Residential Brokerage (CBRB52),"$530,000 "
1005285694,RES,CLS,504 3rd St SE,Washington,"Washington, DC",20003,3,Row/Townhouse,8/27/09,Coldwell Banker Residential Brokerage (CBRB52),"$769,000 "
1005286802,RES,CLS,743 Kentucky Ave SE,Washington,"Washington, DC",20003,3,Row/Townhouse,6/16/09,Keller Williams Capital Properties (KWCP1),"$626,000 "
1005293014,RES,CLS,512 15th St SE,Washington,"Washington, DC",20003,3,Row/Townhouse,8/31/09,"Help-U-Sell Federal City Realty, LLC (HFED1)","$375,000 "
1005297308,RES,CLS,1540 D St SE,Washington,"Washington, DC",20003,2,Row/Townhouse,6/26/09,RE/MAX Allegiance (RMAX20),"$425,000 "
1005298002,RES,CLS,142 F St SE,Washington,"Washington, DC",20003,3,Row/Townhouse,6/30/09,RE/MAX Allegiance (RMAX20),"$849,000 "
1005299798,RES,CLS,1391 Pennsylvania Ave SE #417,Washington,"Washington, DC",20003,2,Unit/Flat/Apartment,6/22/09,McWilliams/Ballard Inc. (MCWB1),"$465,000 "
1005299934,RES,CLS,1391 Pennsylvania Ave SE #329,Washington,"Washington, DC",20003,1,Unit/Flat/Apartment,7/2/09,McWilliams/Ballard Inc. (MCWB1),"$372,500 "
1005300802,RES,CLS,620 E St SE,Washington,"Washington, DC",20003,3,Row/Townhouse,7/31/09,"Weichert, REALTORS (WEI4)","$795,000 "
1005302004,RES,CLS,708 North Carolina Ave SE,Washington,"Washington, DC",20003,3,Row/Townhouse,7/6/09,"Help-U-Sell Federal City Realty, LLC (HFED1)","$815,000 "
1005302862,RES,CLS,619 G St SE,Washington,"Washington, DC",20003,4,End of Row/Townhouse,6/26/09,"Gerlach real estate, inc. (KGB1)","$1,044,450 "
1005306562,RES,CLS,245 15th St SE #301,Washington,"Washington, DC",20003,1,Unit/Flat/Apartment,6/22/09,DCRE (DCE1),"$355,000 "
1005308298,RES,CLS,912 G St SE,Washington,"Washington, DC",20003,2,Row/Townhouse,6/26/09,"Formant Property Group, LLC (JCF1)","$739,000 "
1005310058,RES,CLS,904 I St SE,Washington,"Washington, DC",20003,2,Row/Townhouse,7/10/09,Coldwell Banker Residential Brokerage (CBRB106),"$589,000 "
1005310674,RES,CLS,1437 D St SE,Washington,"Washington, DC",20003,3,Row/Townhouse,6/25/09,Coldwell Banker Residential Brokerage (CBRB52),"$589,000 "
1005312740,RES,CLS,724-1/2 11th St SE,Washington,"Washington, DC",20003,2,Row/Townhouse,6/18/09,Keller Williams Capital Properties (KWCP1),"$595,000 "
1005315364,RES,CLS,813 C St SE,Washington,"Washington, DC",20003,4,Row/Townhouse,7/28/09,Coldwell Banker Residential Brokerage (CBRB52),"$851,000 "
1005316138,RES,CLS,1400 E St SE,Washington,"Washington, DC",20003,3,Twin/Semi-Detached,7/17/09,Prudential Carruthers REALTORS (PCR4),"$679,000 "
1005318020,RES,CLS,1105 Capitol St SE #3,Washington,"Washington, DC",20003,1,Row/Townhouse,5/29/09,RE/MAX Allegiance (RMAX17),"$260,000 "
1005318346,RES,CLS,302 Kentucky Ave SE,Washington,"Washington, DC",20003,3,Twin/Semi-Detached,7/30/09,Century 21 New Millennium (CENT2007),"$485,000 "
1005321652,RES,CLS,707 G St SE,Washington,"Washington, DC",20003,4,Row/Townhouse,7/17/09,RE/MAX Allegiance (RMAX20),"$865,000 "
1005324750,RES,CLS,1323 Carolina Ave SE,Washington,"Washington, DC",20003,2,Other,8/1/09,RE/MAX Allegiance (RMAX20),"$290,000 "
1005327424,RES,CLS,1413 South Carolina Ave SE,Washington,"Washington, DC",20003,4,Row/Townhouse,8/31/09,Keller Williams Capital Properties (KWCP1),"$704,000 "
1005329180,RES,CLS,1354 Pennsylvania Ave SE,Washington,"Washington, DC",20003,0,Twin/Semi-Detached,6/29/09,Coldwell Banker Residential Brokerage (CBRB52),"$270,000 "
1005330160,RES,CLS,1391 Pennsylvania Ave SE #M11,Washington,"Washington, DC",20003,2,Unit/Flat/Apartment,7/10/09,McWilliams/Ballard Inc. (MCWB1),"$389,900 "
1005336108,RES,CLS,1366 G St SE,Washington,"Washington, DC",20003,4,Row/Townhouse,8/28/09,"Long & Foster Real Estate, Inc. (LNG35)","$572,500 "
1005336504,RES,CLS,300 Kentucky Ave SE,Washington,"Washington, DC",20003,2,End of Row/Townhouse,2/11/09,Prudential Carruthers REALTORS (PCR4),"$320,000 "
1005337220,RES,CLS,101 North Carolina Ave SE #106,Washington,"Washington, DC",20003,0,Unit/Flat/Apartment,6/24/09,Realty Resource (RRLC1),"$235,000 "
1005337438,RES,CLS,415 11th St SE,Washington,"Washington, DC",20003,2,Row/Townhouse,7/10/09,Coldwell Banker Residential Brokerage (CBRB52),"$519,000 "
1005338798,RES,CLS,1634 E St SE,Washington,"Washington, DC",20003,4,Row/Townhouse,7/27/09,Keller Williams Capital Properties (KWCP1),"$570,000 "
1005346828,RES,CLS,1391 Pennsylvania Ave SE #320,Washington,"Washington, DC",20003,1,Unit/Flat/Apartment,8/14/09,McWilliams/Ballard Inc. (MCWB1),"$326,700 "
