MLS #,Cat,Status,Address,City,County,Zip,Beds,Structure Type,Status Contractual Search Date,List Office Name,Current Price
1005128916,RES,CLS,350 G St SW #N-225,Washington,"Washington, DC",20024,2,Unit/Flat/Apartment,2/27/09,Fairfax Realty Premier (FXR3),"$320,000 "
1005134950,RES,CLS,1301 Delaware Ave SW #N509,Washington,"Washington, DC",20024,1,Unit/Flat/Apartment,8/14/09,"Long & Foster Real Estate, Inc. (LNG147)","$132,500 "
1005137176,RES,CLS,232 G St SW,Washington,"Washington, DC",20024,2,Row/Townhouse,8/18/09,"Long & Foster Real Estate, Inc. (LNG54)","$370,000 "
1005137564,RES,CLS,1250 4th St SW #W415,Washington,"Washington, DC",20024,1,Unit/Flat/Apartment,3/18/09,"Long & Foster Real Estate, Inc. (LNG54)","$217,500 "
1005139456,RES,CLS,1311 Delaware Ave SW #S-430,Washington,"Washington, DC",20024,0,Unit/Flat/Apartment,6/16/09,Coldwell Banker Residential Brokerage (CBRB52),"$90,000 "
1005142590,RES,CLS,350 G St SW #N306,Washington,"Washington, DC",20024,1,Unit/Flat/Apartment,4/4/09,"Monument Realty, LLC (MRLL1)","$307,000 "
1005144740,RES,CLS,510 N St SW #N322,Washington,"Washington, DC",20024,1,Unit/Flat/Apartment,5/27/09,RE/MAX Allegiance (RMAX20),"$264,000 "
1005152508,RES,CLS,292 M St SW #292,Washington,"Washington, DC",20024,2,Row/Townhouse,6/30/09,RE/MAX Allegiance (RMAX20),"$351,250 "
1005155298,RES,CLS,1301 Delaware Ave SW #N-402,Washington,"Washington, DC",20024,0,Unit/Flat/Apartment,4/10/09,"Long & Foster Real Estate, Inc. (LNG54)","$117,000 "
1005165498,RES,CLS,609 G St SW,Washington,"Washington, DC",20024,4,Row/Townhouse,3/19/09,"Long & Foster Real Estate, Inc. (LNG194)","$710,000 "
1005169334,RES,CLS,560 N St SW #N706,Washington,"Washington, DC",20024,0,Unit/Flat/Apartment,3/26/09,RE/MAX Allegiance (RMAX20),"$149,000 "
1005172200,RES,CLS,1245 4th St SW #E-310,Washington,"Washington, DC",20024,0,Other,5/18/09,Keller Williams Capital Properties (KWCP1),"$144,900 "
1005175156,RES,CLS,1322 Half St SW #202,Washington,"Washington, DC",20024,1,Unit/Flat/Apartment,4/9/09,Horizon Signature Properties (HZRE1),"$305,000 "
1005193438,RES,CLS,520 N St SW #S421,Washington,"Washington, DC",20024,2,Unit/Flat/Apartment,7/28/09,RE/MAX Allegiance (RMAX20),"$425,500 "
1005195136,RES,CLS,490 M St SW #W-205,Washington,"Washington, DC",20024,1,Unit/Flat/Apartment,6/15/09,"Long & Foster Real Estate, Inc. (LNG54)","$214,000 "
1005197058,RES,CLS,1311 Delaware Ave SW #S846,Washington,"Washington, DC",20024,1,Unit/Flat/Apartment,5/29/09,Brian Logan Real Estate (LGN1),"$160,000 "
1005205186,RES,CLS,1311 Delaware Ave SW #S147,Washington,"Washington, DC",20024,1,Unit/Flat/Apartment,6/30/09,"Long & Foster Real Estate, Inc. (LNG42)","$140,000 "
1005208710,RES,CLS,703 3rd St SW,Washington,"Washington, DC",20024,3,Row/Townhouse,6/5/09,"Long & Foster Real Estate, Inc. (LNG54)","$410,000 "
1005208748,RES,CLS,1435 4th St SW #B414,Washington,"Washington, DC",20024,1,Unit/Flat/Apartment,6/26/09,Coldwell Banker Residential Brokerage (CBRB106),"$180,000 "
1005210054,RES,CLS,350 G St SW #N-424,Washington,"Washington, DC",20024,2,Unit/Flat/Apartment,7/2/09,RE/MAX Specialists (RMSP1),"$318,000 "
1005212388,RES,CLS,1435 4th St SW #B609,Washington,"Washington, DC",20024,1,Unit/Flat/Apartment,5/22/09,"Long & Foster Real Estate, Inc. (LNG54)","$197,000 "
1005213330,RES,CLS,300 M St SW #N511,Washington,"Washington, DC",20024,1,Unit/Flat/Apartment,7/30/09,Coldwell Banker Residential Brokerage (CBRB52),"$223,000 "
1005219190,RES,CLS,560 N St SW #N504,Washington,"Washington, DC",20024,2,Unit/Flat/Apartment,7/30/09,RE/MAX Allegiance (RMAX20),"$350,000 "
1005225448,RES,CLS,520 N St SW #S028,Washington,"Washington, DC",20024,0,Unit/Flat/Apartment,6/1/09,RE/MAX Allegiance (RMAX20),"$160,000 "
1005232670,RES,CLS,1435 4th St SW #B610,Washington,"Washington, DC",20024,1,Unit/Flat/Apartment,6/1/09,"Long & Foster Real Estate, Inc. (LNG54)","$275,000 "
1005236780,RES,CLS,429 N St SW #S206,Washington,"Washington, DC",20024,2,Unit/Flat/Apartment,8/31/09,RE/MAX Allegiance (RMAX20),"$356,000 "
1005237924,RES,CLS,266 G St SW,Washington,"Washington, DC",20024,3,Row/Townhouse,8/31/09,"Long & Foster Real Estate, Inc. (LNG54)","$455,000 "
1005238220,RES,CLS,560 N St SW #N8901,Washington,"Washington, DC",20024,1,Unit/Flat/Apartment,5/15/09,RE/MAX Allegiance (RMAX20),"$373,266 "
1005248158,RES,CLS,419 N St SW #10,Washington,"Washington, DC",20024,2,End of Row/Townhouse,8/14/09,"Long & Foster Real Estate, Inc. (LNG54)","$515,000 "
