MLS #,Cat,Status,Address,City,County,Zip,Beds,Structure Type,Status Contractual Search Date,List Office Name,Current Price
1005230556,RES,CLS,1446 Montana Ave NE,Washington,"Washington, DC",20018,3,Detached,6/26/09,Coldwell Banker Residential Brokerage (CBRB45),"$225,000 "
1005231304,RES,CLS,2406 Lawrence St NE,Washington,"Washington, DC",20018,3,Detached,7/20/09,RE/MAX United Real Estate (RMXD1),"$224,900 "
1005232450,RES,CLS,3621 28th St NE,Washington,"Washington, DC",20018,3,Detached,7/28/09,"Long & Foster Real Estate, Inc. (LNG3)","$469,650 "
1005232758,RES,CLS,4310 20th St NE,Washington,"Washington, DC",20018,4,Detached,7/17/09,Coldwell Banker Residential Brokerage (CBRB106),"$469,900 "
1005235714,RES,CLS,2802 Myrtle Ave NE,Washington,"Washington, DC",20018,3,Detached,6/5/09,Jobin Realty (JOBN9),"$215,000 "
1005252988,RES,CLS,2501 Irving St NE,Washington,"Washington, DC",20018,4,Detached,5/11/09,"Long & Foster Real Estate, Inc. (LNG196)","$425,000 "
1005255494,RES,CLS,3506 18th St NE,Washington,"Washington, DC",20018,3,Row/Townhouse,8/6/09,Fairfax Realty Premier (FXR3),"$122,500 "
1005274516,RES,CLS,2234 13th St NE,Washington,"Washington, DC",20018,2,Row/Townhouse,8/21/09,Byron Scott Real Estate Service Group LLC (BNSR1),"$195,000 "
1005287382,RES,CLS,2609 Brentwood Rd NE,Washington,"Washington, DC",20018,4,Detached,6/22/09,Keller Williams of Southern Maryland (KWSM1),"$170,000 "
1005288492,RES,CLS,3104 Channing St NE,Washington,"Washington, DC",20018,3,Detached,7/17/09,"United Realty Of Fairfax, LLC (UNRF1)","$135,000 "
1005289214,RES,CLS,2404 10th St NE,Washington,"Washington, DC",20018,4,Row/Townhouse,7/10/09,Coldwell Banker Residential Brokerage (CBRB52),"$185,000 "
1005300510,RES,CLS,4213 18th St NE,Washington,"Washington, DC",20018,3,Detached,7/10/09,RE/MAX Excellence Realty (RXER1),"$195,100 "
1005314542,RES,CLS,2606 Myrtle Ave NE,Washington,"Washington, DC",20018,3,Detached,7/24/09,"Long & Foster Real Estate, Inc. (LNG3)","$339,500 "
1005317270,RES,CLS,2838 Franklin St NE,Washington,"Washington, DC",20018,5,Detached,8/21/09,"Long & Foster Real Estate, Inc. (LNG36)","$434,000 "
1005317732,RES,CLS,3031 Adams St NE,Washington,"Washington, DC",20018,3,Detached,6/28/09,"Long & Foster Real Estate, Inc. (LNG1)","$128,000 "
1005332808,RES,CLS,2925 26th St NE,Washington,"Washington, DC",20018,3,Detached,7/7/09,Keller Williams Realty (KWR8),"$325,000 "
1005360170,RES,CLS,1704 Kearney St NE,Washington,"Washington, DC",20018,3,Detached,7/31/09,Keller Williams Capital Properties (KWCP1),"$399,900 "
1005366128,RES,CLS,2628 Monroe St NE,Washington,"Washington, DC",20018,3,Detached,7/24/09,Keller Williams Capital Properties (KWCP1),"$444,000 "
1005373744,RES,CLS,2728 30th St NE,Washington,"Washington, DC",20018,3,Detached,8/19/09,Keller Williams Preferred Properties (KWPP1),"$210,000 "
1005375436,RES,CLS,1732 Girard St NE,Washington,"Washington, DC",20018,3,Twin/Semi-Detached,7/31/09,"W.C. & A.N. Miller, Realtors, A Long & Foster Co. (MIL9)","$115,000 "
1005378782,RES,CLS,3304 20th St NE,Washington,"Washington, DC",20018,4,Detached,7/16/09,RE/MAX Realty Services (RBE1),"$250,000 "
1005387086,RES,CLS,3606 20th St NE,Washington,"Washington, DC",20018,3,Twin/Semi-Detached,7/28/09,Keller Williams Capital Properties (KWCP1),"$355,000 "
1005387888,RES,CLS,3022 26th St NE,Washington,"Washington, DC",20018,3,Detached,7/31/09,Coldwell Banker Residential Brokerage (CBRB45),"$425,000 "
1005388980,RES,CLS,2714 10th St NE,Washington,"Washington, DC",20018,3,Row/Townhouse,7/23/09,RE/MAX Specialists (RMSP1),"$295,000 "
1005410070,RES,CLS,3101 South Dakota Ave NE,Washington,"Washington, DC",20018,3,Detached,8/31/09,"Long & Foster Real Estate, Inc. (LNG1)","$283,250 "
1005592766,RES,CLS,2621 Queens Chapel Rd NE,Washington,"Washington, DC",20018,3,Detached,8/14/09,Comps (COMP1),"$425,000 "
1005648606,RES,CLS,2600 Rhode Island Ave NE,Washington,"Washington, DC",20018,3,Detached,10/6/08,Rosselle Realty Services (RRS1),"$180,000 "
1005653976,RES,CLS,3816 26th St NE,Washington,"Washington, DC",20018,3,Detached,2/10/09,"Samuel C Reynolds & Company, Inc. (RECI1)","$340,000 "
1005677556,RES,CLS,2841 Belair Pl NE,Washington,"Washington, DC",20018,2,Twin/Semi-Detached,11/12/08,"Long & Foster Real Estate, Inc. (LNG33)","$75,000 "
1005682900,RES,CLS,3001 Vista St NE,Washington,"Washington, DC",20018,4,Detached,10/7/08,Fairfax Realty Elite (FXR13),"$232,600 "
1005711862,RES,CLS,2616 Myrtle Ave NE,Washington,"Washington, DC",20018,3,Detached,10/31/08,"Bradford Real Estate Group, LLC (BRLL1)","$385,000 "
1005761472,RES,CLS,2410 30th NE,Washington,"Washington, DC",20018,4,,9/30/08,Exit Premier Realty (XPR1),"$230,000 "
1005774018,RES,CLS,3143 24th St NE,Washington,"Washington, DC",20018,2,Detached,2/13/09,"Weichert, REALTORS (WEI7)","$254,900 "
1005782160,RES,CLS,2511 Queens Chapel Rd NE,Washington,"Washington, DC",20018,4,Detached,9/30/08,Coldwell Banker Residential Brokerage (CBRB62),"$326,000 "
1005784866,RES,CLS,2950 Mills Ave NE,Washington,"Washington, DC",20018,2,Detached,9/12/08,Realty Pros (RPA1),"$269,000 "
1005787802,RES,CLS,3914 18th St NE,Washington,"Washington, DC",20018,4,Detached,10/4/08,"W.C. & A.N. Miller, Realtors, A Long & Foster Co. (MIL9)","$330,000 "
1005803684,RES,CLS,2812 Rhode Island Ave NE,Washington,"Washington, DC",20018,3,Detached,1/9/09,"Long & Foster Real Estate, Inc. (LNG3)","$265,000 "
1005808758,RES,CLS,3805 22nd St NE,Washington,"Washington, DC",20018,4,Detached,2/10/09,Royal Dominion Realty (RODO1),"$370,000 "
1005835056,RES,CLS,3706 24th St NE #5/16/2008,Washington,"Washington, DC",20018,3,Detached,9/9/08,"Long & Foster Real Estate, Inc. (LNG36)","$240,000 "
1005840040,RES,CLS,2931 Yost Pl NE,Washington,"Washington, DC",20018,2,Detached,10/27/08,"Long & Foster Real Estate, Inc. (LNG194)","$240,000 "
1005856520,RES,CLS,1909 Upshur St NE,Washington,"Washington, DC",20018,3,Detached,6/12/09,"Long & Foster Real Estate, Inc. (LNG177)","$305,000 "
1005869800,RES,CLS,3105 18th St NE,Washington,"Washington, DC",20018,3,End of Row/Townhouse,9/2/08,"Long & Foster Real Estate, Inc. (LNG1)","$245,000 "
1005875904,RES,CLS,3606 20th St NE,Washington,"Washington, DC",20018,2,End of Row/Townhouse,4/21/09,"Weichert, REALTORS (WEI28)","$123,500 "
1005877552,RES,CLS,3040 Dakota Ave NE,Washington,"Washington, DC",20018,6,Detached,2/17/09,"Weichert, REALTORS (WEI28)","$340,000 "
1005906244,RES,CLS,2007 Franklin St NE,Washington,"Washington, DC",20018,3,Detached,9/25/08,"Long & Foster Real Estate, Inc. (LNG1)","$109,900 "
1005910820,RES,CLS,2200 Monroe St NE,Washington,"Washington, DC",20018,2,Detached,1/6/09,Century 21 New Millennium (CENT2007),"$300,000 "
1005913502,RES,CLS,3120 Cherry Rd NE #37,Washington,"Washington, DC",20018,3,End of Row/Townhouse,11/26/08,RE/MAX Professionals (RMXP1),"$295,000 "
1005946632,RES,CLS,3913 17th Pl NE,Washington,"Washington, DC",20018,3,Detached,11/17/08,"Long & Foster Real Estate, Inc. (LNG196)","$350,000 "
1005956616,RES,CLS,1525 Downing St NE,Washington,"Washington, DC",20018,3,Row/Townhouse,5/20/09,"Long & Foster Real Estate, Inc. (LNG1)","$160,585 "
1005956926,RES,CLS,1700 Douglas St NE,Washington,"Washington, DC",20018,5,Detached,9/17/08,GMAC Real Estate Service Center (GRSC1),"$390,000 "
1005963396,RES,CLS,3722 22nd St NE,Washington,"Washington, DC",20018,2,Detached,12/3/08,"W.C. & A.N. Miller, Realtors, A Long & Foster Co. (MIL1)","$285,000 "
1005966214,RES,CLS,3215 Theodore R. Hagans Dr NE,Washington,"Washington, DC",20018,3,Row/Townhouse,9/26/08,"Long & Foster Real Estate, Inc. (LNG42)","$429,000 "
1005968276,RES,CLS,3019 Clinton St NE,Washington,"Washington, DC",20018,3,Detached,10/22/08,"Long & Foster Real Estate, Inc. (LNG136)","$299,500 "
1005976328,RES,CLS,2214 Randolph St NE,Washington,"Washington, DC",20018,4,Detached,9/29/08,"Urbane Realty, LLC (URR1)","$505,000 "
1005979042,RES,CLS,2219 Kearney St NE,Washington,"Washington, DC",20018,3,Detached,9/30/08,Coldwell Banker Residential Brokerage (CBRB45),"$410,970 "
1005982218,RES,CLS,1015 Rhode Island Ave NE,Washington,"Washington, DC",20018,4,Detached,12/31/08,Coldwell Banker Residential Brokerage (CBRB106),"$254,000 "
1005982532,RES,CLS,4108 18th St NE,Washington,"Washington, DC",20018,3,Row/Townhouse,11/5/08,RE/MAX Allegiance (RMAX17),"$265,000 "
1006000688,RES,CLS,3922 20th St NE,Washington,"Washington, DC",20018,2,Detached,3/16/09,"Long & Foster Real Estate, Inc. (LNG44)","$362,790 "
1006001400,RES,CLS,2841 Monroe St NE,Washington,"Washington, DC",20018,4,Detached,4/27/09,"Matthew Spicer Real Estate, LLC (MSPI1)","$350,000 "
1006002276,RES,CLS,1807 Monroe St NE,Washington,"Washington, DC",20018,4,Detached,12/19/08,Coldwell Banker Residential Brokerage (CBRB53),"$399,900 "
1006007500,RES,CLS,1930 Shepherd St NE,Washington,"Washington, DC",20018,3,Detached,1/23/09,RE/MAX United Real Estate (RMXD1),"$247,500 "
1006008116,RES,CLS,2726 28th St NE,Washington,"Washington, DC",20018,6,Detached,11/14/08,Saab Realtors Corp (SARC1),"$200,000 "
1006011390,RES,CLS,3604 28th St NE,Washington,"Washington, DC",20018,4,Detached,4/13/09,"Long & Foster Real Estate, Inc. (LNG210)","$350,400 "
1006015122,RES,CLS,2015 Evarts St NE,Washington,"Washington, DC",20018,4,Detached,1/27/09,"Daniels Realty, LLC (DANR1)","$340,000 "
1006015136,RES,CLS,1417 Downing St NE,Washington,"Washington, DC",20018,4,Row/Townhouse,2/13/09,Prudential Carruthers REALTORS (PCR4),"$245,900 "
1006017378,RES,CLS,2700 10th St NE,Washington,"Washington, DC",20018,3,End of Row/Townhouse,11/30/08,"Urban Brokers, LLC (UBRO1)","$239,900 "
1006025472,RES,CLS,2831 31st Pl NE,Washington,"Washington, DC",20018,3,Row/Townhouse,7/17/09,Prudential Carruthers REALTORS (PCR4),"$206,000 "
1006027202,RES,CLS,3310 18th St NE,Washington,"Washington, DC",20018,3,Twin/Semi-Detached,5/28/09,"The Gregg Group, Inc. (TGGI1)","$239,000 "
1006029656,RES,CLS,3278 Theodore R. Hagans Dr NE,Washington,"Washington, DC",20018,3,Row/Townhouse,10/30/08,"Long & Foster Real Estate, Inc. (LNG42)","$455,900 "
1006029874,RES,CLS,1931 Otis St NE,Washington,"Washington, DC",20018,3,Twin/Semi-Detached,2/21/09,"Trademark Realty, Inc (TRA1)","$132,000 "
1006035614,RES,CLS,3502 18th St NE,Washington,"Washington, DC",20018,2,Row/Townhouse,4/10/09,"Weichert, REALTORS (WEI81)","$450,000 "
1006037362,RES,CLS,3212 Theodore R Hagans Dr NE,Washington,"Washington, DC",20018,3,Row/Townhouse,1/9/09,Meinc Realty Services (MEI1),"$415,000 "
1006039482,RES,CLS,1714 Newton St NE,Washington,"Washington, DC",20018,3,Twin/Semi-Detached,12/17/08,RE/MAX Allegiance (RMAX20),"$366,000 "
1006040258,RES,CLS,3126 Monroe St NE,Washington,"Washington, DC",20018,2,Detached,1/15/09,"Urban Brokers, LLC (UBRO1)","$160,000 "
1006042838,RES,CLS,2027 Newton St NE,Washington,"Washington, DC",20018,3,Detached,12/16/08,Keller Williams Capital Properties (KWCP1),"$356,000 "
1006048426,RES,CLS,2850 Vista St NE,Washington,"Washington, DC",20018,3,Detached,1/5/09,"Real Estate By Owner, Inc. (REBO1)","$312,840 "
1006052812,RES,CLS,2211 Franklin St NE,Washington,"Washington, DC",20018,3,Detached,3/31/09,Coldwell Banker Residential Brokerage (CBRB52),"$160,000 "
1006053974,RES,CLS,1800 Kearney St NE,Washington,"Washington, DC",20018,4,Detached,3/30/09,RE/MAX Allegiance (RMAX127),"$226,000 "
1006055246,RES,CLS,2329 13th Pl NE,Washington,"Washington, DC",20018,3,End of Row/Townhouse,6/12/09,"Long & Foster Real Estate, Inc. (LNG196)","$245,000 "
1006055812,RES,CLS,2224 13th St NE,Washington,"Washington, DC",20018,3,Row/Townhouse,4/30/09,RE/MAX United Real Estate (RMXD1),"$250,000 "
1006057012,RES,CLS,1495 Saratoga Ave NE,Washington,"Washington, DC",20018,3,Detached,3/12/09,"Long & Foster Real Estate, Inc. (LNG1)","$185,000 "
1006057136,RES,CLS,3901 22nd St NE,Washington,"Washington, DC",20018,3,Detached,3/31/09,RE/MAX Allegiance (RMAX17),"$283,000 "
1006057764,RES,CLS,1813 Hamlin St NE,Washington,"Washington, DC",20018,3,Detached,2/19/09,RE/MAX Advantage Realty (RMA5),"$130,000 "
1006080020,RES,CLS,1812 Bryant St NE,Washington,"Washington, DC",20018,2,Row/Townhouse,3/13/09,Heritage Realty Group (HRGP1),"$200,000 "
1006086828,RES,CLS,4005 22nd St NE,Washington,"Washington, DC",20018,3,Detached,3/26/09,Promised Land Realty (PLR1),"$339,900 "
1006092368,RES,CLS,1015 Bryant St NE,Washington,"Washington, DC",20018,5,Detached,1/16/09,Coldwell Banker Residential Brokerage (CBRB45),"$399,500 "
1006092808,RES,CLS,1831 Varnum St NE,Washington,"Washington, DC",20018,4,Detached,3/24/09,"John C. Formant Real Estate, Inc. (JCF1)","$569,900 "
1006094354,RES,CLS,2142 30th St NE,Washington,"Washington, DC",20018,3,Detached,7/22/09,Fairfax Realty Premier (FXR3),"$256,100 "
1006099248,RES,CLS,2504 22nd St NE #5,Washington,"Washington, DC",20018,2,Unit/Flat/Apartment,1/16/09,Vision Realty Incorporated (VIRI1),"$190,000 "
1006103038,RES,CLS,1823 Otis St NE,Washington,"Washington, DC",20018,3,Twin/Semi-Detached,5/13/09,Keller Williams Metro Team Realty (KWTR1),"$215,000 "
1006107314,RES,CLS,3284 Theodore R. Hagans Dr NE,Washington,"Washington, DC",20018,3,End of Row/Townhouse,12/30/08,"Sawyer & Associates Real Estate, Inc. (SAW1)","$461,000 "
DCDC116428,RES,CLS,2700 17th St NE,Washington,"Washington, DC",20018,6,Detached,8/27/09,Keller Williams Metro Realty (KWME1),"$355,000 "
DCDC119226,RES,CLS,2925 26th St NE,Washington,"Washington, DC",20018,3,Detached,3/13/09,"Real T Properties, Inc. (RTPI1)","$100,000 "
