Zip Code,MLS #,Cat,Status,Address,City,County,Beds,Structure Type,Status Contractual Search Date,List Office Name,Current Price
20008,DCDC436574,RES,CLS,2149 California St NW #A,Washington,"Washington, DC",1,Unit/Flat/Apartment,8/19/2019,Compass (COMPS1),"$480,000 "
20008,DCDC100045,RES,CLS,3001 Veazey Ter NW #801,Washington,"Washington, DC",2,Unit/Flat/Apartment,7/31/2019,"Long & Foster Real Estate, Inc. (LNG1)","$599,000 "
20008,DCDC436670,RES,CLS,4812 32nd St NW,Washington,"Washington, DC",4,Detached,7/25/2019,EJF Real Estate Services (EJF1),"$1,625,000 "
20008,DCDC435936,RES,CLS,2660 Connecticut Ave NW #5B,Washington,"Washington, DC",2,Unit/Flat/Apartment,7/19/2019,TTR Sotheby's International Realty (TTRS2),"$2,150,000 "
20008,DCDC435394,RES,CLS,4514 Connecticut Ave NW #401,Washington,"Washington, DC",1,Unit/Flat/Apartment,8/29/2019,TTR Sotheby's International Realty (TTRS4),"$509,000 "
20008,DCDC435700,RES,CLS,3100 Connecticut Ave NW #321,Washington,"Washington, DC",0,Unit/Flat/Apartment,7/25/2019,Compass (COMPS9),"$219,500 "
20008,DCDC434742,RES,CLS,2901 Tilden St NW,Washington,"Washington, DC",3,Twin/Semi-Detached,8/6/2019,"Evers & Co. Real Estate, A Long & Foster Company (EVR1)","$885,000 "
20008,DCDC434680,RES,CLS,3001 Veazey Ter NW #102,Washington,"Washington, DC",2,Unit/Flat/Apartment,8/21/2019,"Long & Foster Real Estate, Inc. (LNG1)","$476,551 "
20008,DCDC434884,RES,CLS,3024 Porter St NW #303,Washington,"Washington, DC",1,Unit/Flat/Apartment,8/12/2019,Redfin Corp (REFC3),"$312,500 "
20008,DCDC433896,RES,CLS,3001 Veazey Ter NW #923,Washington,"Washington, DC",1,Unit/Flat/Apartment,8/15/2019,"Long & Foster Real Estate, Inc. (LNG44)","$315,000 "
20008,DCDC434734,RES,CLS,2711 Ordway St NW #303,Washington,"Washington, DC",1,Unit/Flat/Apartment,8/29/2019,"Long & Foster Real Estate, Inc. (LNG44)","$390,000 "
20008,DCDC434310,RES,CLS,4701 Connecticut Ave NW #503,Washington,"Washington, DC",2,Unit/Flat/Apartment,8/1/2019,"Washington Fine Properties, LLC (WFP1)","$685,000 "
20008,DCDC433638,RES,CLS,2118 Bancroft Pl NW,Washington,"Washington, DC",3,Row/Townhouse,7/2/2019,TTR Sotheby's International Realty (TTRS2),"$3,450,000 "
20008,DCDC433566,RES,CLS,2501 Calvert St NW #305,Washington,"Washington, DC",1,Unit/Flat/Apartment,8/9/2019,"Long & Foster Real Estate, Inc. (LNG44)","$339,000 "
20008,DCDC432040,RES,CLS,3223 Klingle Rd NW,Washington,"Washington, DC",4,End of Row/Townhouse,8/27/2019,TTR Sotheby's International Realty (TTRS4),"$1,357,030 "
20008,DCDC433344,RES,CLS,3041 Sedgwick St NW #504D,Washington,"Washington, DC",3,Unit/Flat/Apartment,8/7/2019,"Continental Properties, Ltd. (CPRE1)","$657,000 "
20008,DCDC433072,RES,CLS,2939 Van Ness St NW #338,Washington,"Washington, DC",1,Unit/Flat/Apartment,7/29/2019,KW Metro Center (KWR19),"$269,900 "
20008,DCDC432956,RES,CLS,3225 Klingle Rd NW,Washington,"Washington, DC",5,Row/Townhouse,8/6/2019,Compass (COMPS1),"$1,569,000 "
20008,DCDC432684,RES,CLS,3039 Macomb St NW #32,Washington,"Washington, DC",1,Unit/Flat/Apartment,8/5/2019,"Washington Fine Properties ,LLC (WFP8)","$335,000 "
