Zip Code,MLS #,Cat,Status,Address,City,County,Beds,Structure Type,Status Contractual Search Date,List Office Name,Current Price
20007,DCDC448222,RES,CLS,3715 W St NW,Washington,"Washington, DC",3,Row/Townhouse,7/23/2019,Non Subscribing Office (NON1),"$1,025,000 "
20007,DCDC440218,RES,CLS,3717 S St NW,Washington,"Washington, DC",2,Row/Townhouse,8/29/2019,"Washington Fine Properties, LLC (WFP3)","$950,000 "
20007,DCDC439924,RES,CLS,3909 W St NW,Washington,"Washington, DC",3,End of Row/Townhouse,8/27/2019,Compass (COMPS1),"$930,000 "
20007,DCDC438796,RES,CLS,3026 P St NW,Washington,"Washington, DC",5,Row/Townhouse,8/16/2019,"Washington Fine Properties, LLC (WFP3)","$4,800,000 "
20007,DCDC100389,RES,CLS,4717 Macarthur Blvd NW,Washington,"Washington, DC",3,Twin/Semi-Detached,8/30/2019,"Jackson B. Prentice Real Estate Services, LLC (JACP1)","$869,000 "
20007,DCDC100249,RES,CLS,3123 Dumbarton St NW,Washington,"Washington, DC",6,Detached,8/1/2019,"Washington Fine Properties, LLC (WFP3)","$9,115,000 "
20007,DCDC100009,RES,CLS,1512 34th St NW,Washington,"Washington, DC",3,Row/Townhouse,8/30/2019,"Washington Fine Properties, LLC (WFP1)","$899,000 "
20007,DCDC436644,RES,CLS,3708 Fulton St NW,Washington,"Washington, DC",3,Row/Townhouse,8/29/2019,Brian Logan Real Estate (LGN1),"$1,125,000 "
20007,DCDC436756,RES,CLS,1409 35th St NW,Washington,"Washington, DC",3,Twin/Semi-Detached,7/25/2019,Non Subscribing Office (NON1),"$1,210,000 "
20007,DCDC436456,RES,CLS,3417 R St NW,Washington,"Washington, DC",5,Twin/Semi-Detached,8/30/2019,Compass (COMPS1),"$2,425,000 "
20007,DCDC435650,RES,CLS,2445 Tunlaw Rd NW,Washington,"Washington, DC",3,Detached,8/16/2019,Compass (COMPS2),"$1,049,000 "
20007,DCDC436286,RES,CLS,3540 W Pl NW,Washington,"Washington, DC",3,Row/Townhouse,7/22/2019,"Washington Fine Properties, LLC (WFP1)","$1,085,000 "
20007,DCDC435476,RES,CLS,2211 49th St NW,Washington,"Washington, DC",4,Detached,8/29/2019,"Washington Fine Properties, LLC (WFP3)","$2,875,000 "
20007,DCDC435886,RES,CLS,2111 Wisconsin Ave NW #521,Washington,"Washington, DC",1,Unit/Flat/Apartment,8/29/2019,"Washington Fine Properties, LLC (WFP1)","$409,000 "
20007,DCDC435620,RES,CLS,2800 Wisconsin Ave NW #611,Washington,"Washington, DC",0,Unit/Flat/Apartment,8/19/2019,TTR Sotheby's International Realty (TTRS4),"$194,000 "
20007,DCDC434328,RES,CLS,1521 Elliot Pl NW,Washington,"Washington, DC",2,Row/Townhouse,8/30/2019,"Long & Foster Real Estate, Inc. (LNG44)","$775,000 "
20007,DCDC433808,RES,CLS,4000 Tunlaw Rd NW #604,Washington,"Washington, DC",0,Unit/Flat/Apartment,8/16/2019,"Long & Foster Real Estate, Inc. (LNG191)","$177,900 "
20007,DCDC435136,RES,CLS,2306 44th St NW,Washington,"Washington, DC",2,Detached,8/13/2019,"Long & Foster Real Estate, Inc. (LNG338)","$1,650,000 "
20007,DCDC435090,RES,CLS,1524-1526 32nd St NW,Washington,"Washington, DC",2,Row/Townhouse,7/12/2019,"Washington Fine Properties, LLC (WFP1)","$1,250,000 "
20007,DCDC434974,RES,CLS,4481 Q St NW,Washington,"Washington, DC",5,Detached,8/30/2019,Compass (COMPS2),"$1,615,000 "
20007,DCDC434906,RES,CLS,2650 39th St NW #3,Washington,"Washington, DC",2,End of Row/Townhouse,8/9/2019,Compass (COMPS2),"$440,000 "
20007,DCDC434620,RES,CLS,1015 33rd St NW #608,Washington,"Washington, DC",2,Unit/Flat/Apartment,8/27/2019,"Washington Fine Properties, LLC (WFP1)","$854,000 "
20007,DCDC433654,RES,CLS,2801 New Mexico Ave NW #C-8,Washington,"Washington, DC",1,Other,7/1/2019,Non Subscribing Office (NON1),"$15,500 "
20007,DCDC434112,RES,CLS,4428 Lingan Rd NW,Washington,"Washington, DC",3,Row/Townhouse,8/12/2019,Remax Realty Services (RBE5),"$919,450 "
20007,DCDC434024,RES,CLS,4616 Garfield St NW,Washington,"Washington, DC",4,Detached,7/5/2019,TTR Sotheby's International Realty (TTRS8),"$1,800,000 "
20007,DCDC433862,RES,CLS,1045 31st St NW #505,Washington,"Washington, DC",2,Penthouse Unit/Flat/Apartment,8/20/2019,"Long & Foster Real Estate, Inc. (LNG147)","$865,000 "
20007,DCDC433950,RES,CLS,2428 39th Pl NW,Washington,"Washington, DC",3,Row/Townhouse,8/15/2019,"Long & Foster Real Estate, Inc. (LNG44)","$1,022,500 "
20007,DCDC433508,RES,CLS,5 Pomander Walk NW,Washington,"Washington, DC",1,Row/Townhouse,8/22/2019,Jack Realty Group (CGL1),"$650,000 "
20007,DCDC433222,RES,CLS,2800 Wisconsin Ave NW #211,Washington,"Washington, DC",,Unit/Flat/Apartment,7/31/2019,TTR Sotheby's International Realty (TTRS4),"$177,000 "
20007,DCDC432926,RES,CLS,3812 Garfield St NW,Washington,"Washington, DC",3,Twin/Semi-Detached,7/31/2019,Compass (COMPS1),"$1,595,000 "
20007,DCDC432806,RES,CLS,3503 Fulton St NW,Washington,"Washington, DC",7,Detached,6/26/2019,TTR Sotheby's International Realty (TTRS2),"$2,875,000 "
20007,DCDC432962,RES,CLS,2247 47th St NW,Washington,"Washington, DC",2,Detached,6/27/2019,"Long & Foster Real Estate, Inc (LNG333)","$1,425,000 "
20007,DCDC432658,RES,CLS,3011 Dent Pl NW,Washington,"Washington, DC",3,End of Row/Townhouse,6/25/2019,"Washington Fine Properties, LLC (WFP3)","$1,480,000 "
20007,DCDC432126,RES,CLS,4114 Davis Pl NW #4,Washington,"Washington, DC",1,Unit/Flat/Apartment,7/23/2019,"Washington Fine Properties, LLC (WFP1)","$380,777 "
20007,DCDC432342,RES,CLS,2500 Q St NW #240,Washington,"Washington, DC",1,Unit/Flat/Apartment,8/15/2019,TTR Sotheby's International Realty (TTRS2),"$345,000 "
20007,DCDC432108,RES,CLS,1414 Foxhall Rd NW,Washington,"Washington, DC",3,Row/Townhouse,7/26/2019,Compass (COMPS2),"$1,005,000 "
20007,DCDC431388,RES,CLS,3237 N St NW #16,Washington,"Washington, DC",1,Row/Townhouse,7/19/2019,Compass (COMPS2),"$474,900 "
20007,DCDC431520,RES,CLS,4620 Foxhall Cres NW,Washington,"Washington, DC",4,Detached,8/30/2019,TTR Sotheby's International Realty (TTRS4),"$2,295,000 "
20007,DCDC430372,RES,CLS,4570 Macarthur Blvd NW #T1,Washington,"Washington, DC",0,Unit/Flat/Apartment,6/28/2019,Jeffrey Charles and Associates INC (JCHA1),"$140,000 "
20007,DCDC431506,RES,CLS,4865 Potomac Ave NW,Washington,"Washington, DC",7,Detached,8/22/2019,TTR Sotheby's International Realty (TTRS2),"$2,600,000 "
20007,DCDC430880,RES,CLS,3900 Tunlaw Rd NW #612,Washington,"Washington, DC",1,Penthouse Unit/Flat/Apartment,8/23/2019,"Long & Foster Real Estate, Inc. (LNG338)","$236,000 "
20007,DCDC431402,RES,CLS,4649 Garfield St NW,Washington,"Washington, DC",5,Detached,8/29/2019,"Washington Fine Properties, LLC (WFP1)","$1,700,000 "
20007,DCDC430130,RES,CLS,3917 Benton St NW,Washington,"Washington, DC",5,End of Row/Townhouse,7/17/2019,Compass (COMPS2),"$1,303,000 "
