Zip Code,MLS #,Cat,Status,Address,City,County,Beds,Structure Type,Status Contractual Search Date,List Office Name,Current Price
20016,DCDC439598,RES,CLS,3101 New Mexico Ave NW #515,Washington,"Washington, DC",2,Other,5/30/19,Non Subscribing Office (NON1),"$675,000 "
20016,DCDC439476,RES,CLS,4101 Cathedral Ave NW #1207,Washington,"Washington, DC",2,Unit/Flat/Apartment,8/23/19,Compass (COMPS1),"$435,000 "
20016,DCDC437176,RES,CLS,5116 Rockwood Pkwy NW,Washington,"Washington, DC",5,Detached,8/2/19,TTR Sotheby's International Realty (TTRS4),"$2,025,000 "
20016,DCDC100379,RES,CLS,4224 45th St NW,Washington,"Washington, DC",3,Detached,6/28/19,Non Subscribing Office (NON1),"$1,110,500 "
20016,DCDC437210,RES,CLS,3900 Watson Pl NW #5D,Washington,"Washington, DC",1,Penthouse Unit/Flat/Apartment,8/30/19,"AEGIS REALTY COMPANY, LLC (DMVT1)","$280,000 "
20016,DCDC436902,RES,CLS,3848 Porter St NW #F378,Washington,"Washington, DC",2,Unit/Flat/Apartment,8/22/19,Fairfax Realty Elite (FXR13),"$487,000 "
20016,DCDC436534,RES,CLS,5304 Dorsett Pl NW,Washington,"Washington, DC",5,Detached,8/13/19,TTR Sotheby's International Realty (TTRS5),"$2,710,000 "
20016,DCDC435930,RES,CLS,3440 39th St NW #A691,Washington,"Washington, DC",1,Unit/Flat/Apartment,8/28/19,Keller Williams Capital Properties (KWCP5),"$421,000 "
20016,DCDC434320,RES,CLS,4407 Fessenden St NW,Washington,"Washington, DC",4,Twin/Semi-Detached,8/29/19,"Washington Fine Properties, LLC (WFP1)","$917,500 "
20016,DCDC435890,RES,CLS,2404 Chain Bridge Rd NW,Washington,"Washington, DC",4,Detached,8/23/19,Compass (COMPS2),"$1,175,000 "
20016,DCDC435804,RES,CLS,3901 Alton Pl NW,Washington,"Washington, DC",2,Detached,8/30/19,"Washington Fine Properties, LLC (WFP1)","$1,280,000 "
20016,DCDC434138,RES,CLS,4547 44th St NW,Washington,"Washington, DC",4,Twin/Semi-Detached,8/26/19,RE/MAX Town Center (RXTC2),"$899,900 "
20016,DCDC434596,RES,CLS,3832 Porter St NW #E389,Washington,"Washington, DC",2,Unit/Flat/Apartment,8/2/19,"Evers & Co. Real Estate, A Long & Foster Company (EVR1)","$464,000 "
20016,DCDC433814,RES,CLS,3530 39th St NW #C-651,Washington,"Washington, DC",1,Unit/Flat/Apartment,8/2/19,Berkshire Hathaway HomeServices PenFed Realty (PFED4),"$365,000 "
20016,DCDC432782,RES,CLS,3801 Porter St NW #102,Washington,"Washington, DC",1,Unit/Flat/Apartment,8/9/19,Compass (COMPS2),"$379,900 "
20016,DCDC433318,RES,CLS,3024 Wisconsin Ave NW #204,Washington,"Washington, DC",1,Unit/Flat/Apartment,7/26/19,Keller Williams Capital Properties (KWCP1),"$309,000 "
20016,DCDC432918,RES,CLS,4200 Cathedral Ave NW #312A,Washington,"Washington, DC",2,Unit/Flat/Apartment,8/26/19,"Evers & Co. Real Estate, A Long & Foster Company (EVR1)","$310,000 "
20016,DCDC431914,RES,CLS,3119 35th St NW,Washington,"Washington, DC",7,Detached,7/29/19,TTR Sotheby's International Realty (TTRS4),"$2,095,000 "
20016,DCDC432204,RES,CLS,3716 49th St NW,Washington,"Washington, DC",4,Detached,8/1/19,"Washington Fine Properties, LLC (WFP1)","$1,225,000 "
20016,DCDC432030,RES,CLS,4101 Albemarle St NW #503,Washington,"Washington, DC",1,Unit/Flat/Apartment,8/22/19,"Long & Foster Real Estate, Inc. (LNG336)","$545,000 "
20016,DCDC431590,RES,CLS,3856 Porter St NW #A367,Washington,"Washington, DC",4,Unit/Flat/Apartment,6/14/19,Keller Williams Capital Properties (KWCP5),"$689,000 "
20016,DCDC431522,RES,CLS,4101 Davenport St NW,Washington,"Washington, DC",3,Detached,7/19/19,Compass (COMPS2),"$1,251,250 "
20016,DCDC431534,RES,CLS,4535 Yuma St NW,Washington,"Washington, DC",4,Detached,8/19/19,"Long & Foster Real Estate, Inc. (LNG336)","$1,470,000 "
20016,DCDC431090,RES,CLS,4201 Cathedral Ave NW #620W,Washington,"Washington, DC",1,Unit/Flat/Apartment,8/1/19,"Long & Foster Real Estate, Inc. (LNG147)","$267,000 "
20016,DCDC430820,RES,CLS,4101 Cathedral Ave NW #510,Washington,"Washington, DC",2,Unit/Flat/Apartment,7/22/19,Compass (COMPS2),"$512,000 "
20016,DCDC430460,RES,CLS,4820 Alton Pl NW,Washington,"Washington, DC",5,Detached,8/15/19,"Washington Fine Properties, LLC (WFP1)","$1,200,000 "
20016,DCDC431352,RES,CLS,3815 Porter St NW #137,Washington,"Washington, DC",1,Unit/Flat/Apartment,7/17/19,"Long & Foster Real Estate, Inc. (LNG44)","$379,900 "
20016,DCDC431360,RES,CLS,3512 36th St NW,Washington,"Washington, DC",5,Twin/Semi-Detached,8/14/19,"Washington Fine Properties, LLC (WFP1)","$1,825,000 "
20016,DCDC430854,RES,CLS,4305 Massachusetts Ave NW,Washington,"Washington, DC",2,End of Row/Townhouse,8/15/19,TTR Sotheby's International Realty (TTRS4),"$640,000 "
20016,DCDC431200,RES,CLS,3127 51st Pl NW,Washington,"Washington, DC",5,Detached,8/23/19,TTR Sotheby's International Realty (TTRS8),"$3,298,000 "
20016,DCDC431006,RES,CLS,3750 39th NW #149,Washington,"Washington, DC",2,Unit/Flat/Apartment,7/19/19,Compass (COMPS4),"$499,000 "
20016,DCDC430704,RES,CLS,4645 Alton Pl NW,Washington,"Washington, DC",3,Detached,7/10/19,Compass (COMPS2),"$1,360,000 "
20016,DCDC430764,RES,CLS,3823 Cathedral Ave NW,Washington,"Washington, DC",4,Twin/Semi-Detached,7/12/19,"Long & Foster Real Estate, Inc. (LNG42)","$1,950,000 "
20016,DCDC430784,RES,CLS,4527 45th St NW,Washington,"Washington, DC",4,Detached,6/10/19,Non Subscribing Office (NON1),"$1,250,000 "
20016,DCDC430706,RES,CLS,5326 Sherier Pl NW,Washington,"Washington, DC",3,Detached,7/30/19,Coldwell Banker Residential Brokerage (CBRB45),"$985,000 "
20016,DCDC430104,RES,CLS,3456 Macomb St NW,Washington,"Washington, DC",5,Detached,7/31/19,TTR Sotheby's International Realty (TTRS4),"$2,160,000 "
20016,DCDC428048,RES,CLS,4721 Albemarle St NW,Washington,"Washington, DC",5,Detached,7/26/19,TTR Sotheby's International Realty (TTRS4),"$1,300,000 "
20016,DCDC430108,RES,CLS,4514 Garrison St NW,Washington,"Washington, DC",5,Detached,8/9/19,Compass (COMPS1),"$1,180,000 "
20016,DCDC429726,RES,CLS,4319 Embassy Park Dr NW,Washington,"Washington, DC",2,Row/Townhouse,7/11/19,Compass (COMPS2),"$816,000 "
20016,DCDC423882,RES,CLS,3812 Alton Pl NW,Washington,"Washington, DC",4,Detached,7/3/19,TTR Sotheby's International Realty (TTRS5),"$1,210,000 "
20016,DCDC429684,RES,CLS,3726 Albemarle St NW,Washington,"Washington, DC",3,Twin/Semi-Detached,6/28/19,"Long & Foster Real Estate, Inc. (LNG147)","$950,000 "
20016,DCDC428656,RES,CLS,2825 Arizona Ave NW,Washington,"Washington, DC",3,Detached,7/17/19,"Long & Foster Real Estate, Inc. (LNG336)","$901,000 "
20016,DCDC429494,RES,CLS,3809 47th St NW,Washington,"Washington, DC",4,Detached,6/24/19,Compass (COMPS2),"$1,363,000 "
20016,DCDC429304,RES,CLS,3101 New Mexico Ave NW #231,Washington,"Washington, DC",1,Unit/Flat/Apartment,7/3/19,Redfin Corp (REFC3),"$475,000 "
20016,DCDC428932,RES,CLS,4540 38th St NW,Washington,"Washington, DC",3,Detached,7/10/19,KW Metro Center (KWR17),"$965,000 "
20016,DCDC428830,RES,CLS,3601 Wisconsin Ave NW #710,Washington,"Washington, DC",1,Unit/Flat/Apartment,6/25/19,M Squared Real Estate LLC (MSQU1),"$331,000 "
20016,DCDC429256,RES,CLS,5014 Klingle St NW,Washington,"Washington, DC",4,Detached,6/28/19,"Washington Fine Properties, LLC (WFP1)","$1,405,000 "
20016,DCDC428800,RES,CLS,4121 48th St NW,Washington,"Washington, DC",5,Detached,7/18/19,"Washington Fine Properties, LLC (WFP1)","$1,587,500 "
20016,DCDC428326,RES,CLS,4707 47th St NW,Washington,"Washington, DC",3,Detached,7/26/19,TTR Sotheby's International Realty (TTRS4),"$985,000 "
20016,DCDC428452,RES,CLS,4424 45th St NW,Washington,"Washington, DC",4,Detached,7/5/19,Berkshire Hathaway HomeServices PenFed Realty (PFED4),"$1,565,000 "
20016,DCDC428816,RES,CLS,3010 Wisconsin Ave NW #202,Washington,"Washington, DC",1,Unit/Flat/Apartment,7/3/19,Compass (COMPS1),"$308,000 "
20016,DCDC427352,RES,CLS,4500 Davenport St NW,Washington,"Washington, DC",6,Detached,6/27/19,RLAH Real Estate (RLAH5),"$1,350,000 "
20016,DCDC429082,RES,CLS,4635 Massachusetts Ave NW,Washington,"Washington, DC",3,Detached,6/26/19,TTR Sotheby's International Realty (TTRS2),"$1,149,000 "
20016,DCDC401186,RES,CLS,3114 Wisconsin Ave NW #304,Washington,"Washington, DC",1,Unit/Flat/Apartment,7/12/19,RE/MAX Allegiance (RMAX20),"$300,000 "
20016,DCDC428786,RES,CLS,4750 41st St NW #4,Washington,"Washington, DC",3,Row/Townhouse,7/19/19,Compass (COMPS1),"$1,255,000 "
20016,DCDC428310,RES,CLS,4101 Albemarle St NW #642,Washington,"Washington, DC",1,Unit/Flat/Apartment,6/28/19,Compass (COMPS2),"$510,000 "
20016,DCDC428422,RES,CLS,4406 Fessenden St NW,Washington,"Washington, DC",3,Detached,6/28/19,Redfin Corp (REFC2),"$891,500 "
20016,DCDC426960,RES,CLS,4355 Fessenden St NW,Washington,"Washington, DC",4,Detached,7/1/19,"Long & Foster Real Estate, Inc. (LNG44)","$1,442,500 "
20016,DCDC428508,RES,CLS,3601 Porter St NW,Washington,"Washington, DC",4,Detached,5/24/19,Non Subscribing Office (NON1),"$1,789,000 "
20016,DCDC428578,RES,CLS,3401 38th St NW #121,Washington,"Washington, DC",2,Unit/Flat/Apartment,6/6/19,TTR Sothebys International Realty (TTRS3),"$430,000 "
20016,DCDC427958,RES,CLS,3880 Rodman St NW #E215,Washington,"Washington, DC",2,Unit/Flat/Apartment,7/18/19,Keller Williams Realty Falls Church (KWR30),"$544,018 "
20016,DCDC428280,RES,CLS,3743 Appleton St NW,Washington,"Washington, DC",3,Detached,7/1/19,Compass (COMPS2),"$1,170,000 "
20016,DCDC427898,RES,CLS,5320 Macarthur Blvd NW,Washington,"Washington, DC",4,End of Row/Townhouse,6/27/19,Kennedy & Co (KEND1),"$1,165,000 "
20016,DCDC424808,RES,CLS,4206 48th Pl NW,Washington,"Washington, DC",4,Twin/Semi-Detached,6/24/19,TTR Sotheby's International Realty (TTRS4),"$1,150,000 "
20016,DCDC427002,RES,CLS,3901 Cathedral Ave NW #211,Washington,"Washington, DC",0,Unit/Flat/Apartment,6/14/19,TTR Sotheby's International Realty (TTRS5),"$235,000 "
20016,DCDC427554,RES,CLS,3227 Sutton Pl NW #C,Washington,"Washington, DC",2,End of Row/Townhouse,6/7/19,Compass (COMPS1),"$700,000 "
20016,DCDC427358,RES,CLS,3861 Porter St NW #D286,Washington,"Washington, DC",2,Unit/Flat/Apartment,6/24/19,"Long & Foster Real Estate, Inc. (LNG42)","$495,000 "
20016,DCDC427218,RES,CLS,3881 Newark St NW #C477,Washington,"Washington, DC",1,Unit/Flat/Apartment,6/28/19,Redfin Corp (REFC3),"$385,000 "
20016,DCDC425848,RES,CLS,4713 46th St NW,Washington,"Washington, DC",3,Detached,7/8/19,Compass (COMPS1),"$1,200,000 "
20016,DCDC426600,RES,CLS,4101 Cathedral Ave NW #606,Washington,"Washington, DC",2,Unit/Flat/Apartment,6/28/19,Keller Williams Capital Properties (KWCP1),"$480,000 "
20016,DCDC427074,RES,CLS,3737 Chesapeake St NW,Washington,"Washington, DC",3,Detached,7/9/19,DC Living Real Estate LLC (DCLR1),"$1,250,000 "
20016,DCDC426812,RES,CLS,4221 39th St NW,Washington,"Washington, DC",4,Twin/Semi-Detached,6/21/19,Compass (COMPS2),"$935,000 "
20016,DCDC426622,RES,CLS,4301 Massachusetts Ave NW #4003,Washington,"Washington, DC",3,Unit/Flat/Apartment,7/26/19,"Washington Fine Properties, LLC (WFP1)","$699,000 "
20016,DCDC426200,RES,CLS,3722 Van Ness St NW,Washington,"Washington, DC",4,Twin/Semi-Detached,6/10/19,"Washington Fine Properties, LLC (WFP1)","$1,054,000 "
20016,DCDC425830,RES,CLS,3010 Wisconsin Ave NW #309,Washington,"Washington, DC",1,Unit/Flat/Apartment,5/31/19,"Washington Fine Properties, LLC (WFP1)","$295,000 "
20016,DCDC424534,RES,CLS,4416 Butterworth Pl NW,Washington,"Washington, DC",3,Detached,7/31/19,"McEnearney Associates, Inc. (MCE7)","$1,175,000 "
20016,DCDC400526,RES,CLS,4101 Albemarle St NW #418,Washington,"Washington, DC",1,Unit/Flat/Apartment,7/1/19,Coldwell Banker Residential Brokerage (CBRB66),"$420,000 "
20016,DCDC426126,RES,CLS,4822 Woodway Ln NW,Washington,"Washington, DC",5,Detached,7/9/19,"Washington Fine Properties, LLC (WFP1)","$1,600,000 "
20016,DCDC426166,RES,CLS,3901 Cathedral Ave NW #18 (113),Washington,"Washington, DC",1,Unit/Flat/Apartment,8/30/19,Keller Williams Capital Properties (KWCP2),"$245,000 "
20016,DCDC425556,RES,CLS,4531 43rd St NW,Washington,"Washington, DC",3,Detached,6/17/19,"Washington Fine Properties, LLC (WFP1)","$1,005,000 "
20016,DCDC422038,RES,CLS,3117 35th St NW,Washington,"Washington, DC",4,Detached,3/29/19,Non Subscribing Office (NON1),"$2,400,000 "
20016,DCDC425840,RES,CLS,4201 Cathedral Ave NW #1024W,Washington,"Washington, DC",2,Unit/Flat/Apartment,5/7/19,Pat Henryk Real Estate (PHE1),"$485,000 "
20016,DCDC425482,RES,CLS,4296 Massachusetts Ave NW,Washington,"Washington, DC",3,End of Row/Townhouse,8/16/19,"Washington Fine Properties, LLC (WFP1)","$1,177,500 "
20016,DCDC425280,RES,CLS,4423 Springdale St NW,Washington,"Washington, DC",4,Detached,7/12/19,TTR Sotheby's International Realty (TTRS4),"$1,455,000 "
20016,DCDC425318,RES,CLS,3700 Van Ness St NW,Washington,"Washington, DC",4,Detached,6/28/19,Keller Williams Capital Properties (KWCP5),"$1,350,000 "
20016,DCDC425218,RES,CLS,"3900 ""A"" Watson Pl NW #G-1H",Washington,"Washington, DC",2,Unit/Flat/Apartment,5/31/19,"Long & Foster Real Estate, Inc. (LNG336)","$390,000 "
20016,DCDC425122,RES,CLS,5020 Belt Rd NW,Washington,"Washington, DC",4,Detached,5/30/19,Compass (COMPS2),"$879,000 "
20016,DCDC425092,RES,CLS,3033 New Mexico Ave NW #105,Washington,"Washington, DC",1,Unit/Flat/Apartment,5/2/19,TTR Sotheby's International Realty (TTRS5),"$230,000 "
20016,DCDC424496,RES,CLS,4732 Ellicott St NW,Washington,"Washington, DC",4,Detached,6/3/19,"McEnearney Associates, Inc. (MCE6)","$950,000 "
20016,DCDC423434,RES,CLS,5300 Macarthur Blvd NW,Washington,"Washington, DC",4,Twin/Semi-Detached,7/22/19,TTR Sotheby's International Realty (TTRS2),"$1,200,000 "
20016,DCDC424834,RES,CLS,3911 Langley Ct NW #F564,Washington,"Washington, DC",2,Penthouse Unit/Flat/Apartment,6/7/19,Compass (COMPS1),"$540,000 "
20016,DCDC424822,RES,CLS,4539 43rd St NW,Washington,"Washington, DC",3,Detached,6/7/19,Compass (COMPS2),"$911,000 "
20016,DCDC423754,RES,CLS,4101 Albemarle St NW #421,Washington,"Washington, DC",2,Unit/Flat/Apartment,4/30/19,"Long & Foster Real Estate, Inc. (LNG336)","$795,000 "
20016,DCDC424532,RES,CLS,3024 Wisconsin Ave NW #108,Washington,"Washington, DC",1,Unit/Flat/Apartment,5/31/19,"Long & Foster Real Estate, Inc. (LNG44)","$289,000 "
20016,DCDC424500,RES,CLS,5717 Sherier Pl NW,Washington,"Washington, DC",4,Detached,5/29/19,Compass (COMPS1),"$1,530,000 "
20016,DCDC424298,RES,CLS,4201 Cathedral Ave NW #709E,Washington,"Washington, DC",1,Unit/Flat/Apartment,5/30/19,"Long & Foster Real Estate, Inc. (LNG147)","$298,000 "
20016,DCDC424266,RES,CLS,4200 Cathedral Ave NW #111,Washington,"Washington, DC",2,Unit/Flat/Apartment,6/19/19,"Continental Properties, Ltd. (CPRE1)","$270,000 "
20016,DCDC424158,RES,CLS,3211 Wisconsin Ave NW #103,Washington,"Washington, DC",2,Unit/Flat/Apartment,7/29/19,McWilliams/Ballard Inc. (MCWB1),"$510,000 "
20016,DCDC423838,RES,CLS,3719 Yuma St NW,Washington,"Washington, DC",3,Detached,5/22/19,"Long & Foster Real Estate, Inc. (LNG336)","$1,082,500 "
20016,DCDC423296,RES,CLS,3033 New Mexico Ave NW #207,Washington,"Washington, DC",1,Unit/Flat/Apartment,5/23/19,"Luxmanor Real Estate, Inc (LXRE1)","$277,100 "
20016,DCDC423996,RES,CLS,5028 Lowell St NW,Washington,"Washington, DC",5,Detached,6/5/19,"Washington Fine Properties, LLC (WFP1)","$2,150,000 "
20016,DCDC423814,RES,CLS,3207 Foxhall Rd NW,Washington,"Washington, DC",4,Detached,8/27/19,"Washington Fine Properties, LLC (WFP1)","$1,210,000 "
20016,DCDC420728,RES,CLS,4828 Alton Pl NW,Washington,"Washington, DC",4,Detached,5/29/19,"Long & Foster Real Estate, Inc. (LNG147)","$1,300,000 "
20016,DCDC420112,RES,CLS,5112 Macarthur Blvd NW #2,Washington,"Washington, DC",1,Unit/Flat/Apartment,5/28/19,"Long & Foster Real Estate, Inc. (LNG338)","$280,000 "
20016,DCDC423788,RES,CLS,3615 38th St NW #310,Washington,"Washington, DC",1,Unit/Flat/Apartment,5/9/19,RLAH Real Estate (RLAH2),"$384,000 "
20016,DCDC422742,RES,CLS,3024 Arizona Ave NW,Washington,"Washington, DC",4,Detached,6/28/19,Compass (COMPS2),"$1,160,000 "
20016,DCDC423802,RES,CLS,3721 39th St NW #A193,Washington,"Washington, DC",1,Other,6/7/19,The ONE Street Company (ONERE1),"$445,000 "
20016,DCDC421658,RES,CLS,3810 Macomb St NW,Washington,"Washington, DC",4,Detached,7/5/19,TTR Sotheby's International Realty (TTRS2),"$1,520,000 "
20016,DCDC423204,RES,CLS,3510 Overlook Ln NW,Washington,"Washington, DC",5,Detached,6/7/19,"Washington Fine Properties, LLC (WFP1)","$1,840,000 "
20016,DCDC423110,RES,CLS,4549 44th St NW,Washington,"Washington, DC",2,Twin/Semi-Detached,5/30/19,Compass (COMPS2),"$887,500 "
20016,DCDC422912,RES,CLS,2935 38th St NW,Washington,"Washington, DC",4,End of Row/Townhouse,4/23/19,TTR Sotheby's International Realty (TTRS5),"$2,400,000 "
20016,DCDC421524,RES,CLS,3841 Cathedral Ave NW,Washington,"Washington, DC",4,Detached,5/31/19,"Washington Fine Properties, LLC (WFP1)","$2,500,000 "
20016,DCDC422458,RES,CLS,3800 Rodman St NW #3,Washington,"Washington, DC",1,Unit/Flat/Apartment,7/19/19,Compass (COMPS2),"$365,000 "
20016,DCDC422250,RES,CLS,4100 Cathedral Ave NW #620,Washington,"Washington, DC",2,Unit/Flat/Apartment,7/10/19,Compass (COMPS2),"$875,000 "
20016,DCDC421400,RES,CLS,4830 Rockwood Pkwy NW,Washington,"Washington, DC",6,Detached,5/10/19,"Washington Fine Properties, LLC (WFP3)","$1,850,000 "
20016,DCDC421966,RES,CLS,4102 Ellicott St NW,Washington,"Washington, DC",3,Row/Townhouse,5/8/19,Compass (COMPS2),"$762,000 "
20016,DCDC421894,RES,CLS,4301 Massachusetts Ave NW #5002,Washington,"Washington, DC",2,Unit/Flat/Apartment,5/15/19,TTR Sotheby's International Realty (TTRS5),"$450,000 "
20016,DCDC421856,RES,CLS,5123 45th St NW,Washington,"Washington, DC",5,End of Row/Townhouse,8/9/19,Compass (COMPS4),"$1,650,000 "
20016,DCDC421926,RES,CLS,4201 Cathedral Ave NW #106W,Washington,"Washington, DC",1,Unit/Flat/Apartment,8/30/19,"Long & Foster Real Estate, Inc. (LNG1)","$235,000 "
20016,DCDC421802,RES,CLS,4504 Chesapeake St NW,Washington,"Washington, DC",4,Detached,6/28/19,Compass (COMPS1),"$1,240,000 "
20016,DCDC421774,RES,CLS,3831 Newark St NW #C447,Washington,"Washington, DC",1,Unit/Flat/Apartment,5/21/19,Compass (COMPS2),"$356,205 "
20016,DCDC421862,RES,CLS,4201 Cathedral Ave NW #915W,Washington,"Washington, DC",2,Unit/Flat/Apartment,5/24/19,Compass (COMPS1),"$474,500 "
20016,DCDC421568,RES,CLS,4101 Albemarle St NW #352,Washington,"Washington, DC",1,Unit/Flat/Apartment,6/5/19,"Long & Foster Real Estate, Inc. (LNG336)","$530,000 "
20016,DCDC420720,RES,CLS,3955 Massachusetts Ave NW,Washington,"Washington, DC",4,Detached,8/12/19,"Long & Foster Real Estate, Inc. (LNG42)","$1,650,000 "
20016,DCDC403404,RES,CLS,5021 Cathedral Ave NW,Washington,"Washington, DC",4,Detached,4/23/19,"Evers & Co. Real Estate, A Long & Foster Company (EVR1)","$1,100,000 "
20016,DCDC421540,RES,CLS,3051 Idaho Ave NW #325,Washington,"Washington, DC",2,Unit/Flat/Apartment,5/20/19,TTR Sotheby's International Realty (TTRS5),"$480,000 "
20016,DCDC421372,RES,CLS,4442 Ellicott St NW,Washington,"Washington, DC",3,Detached,6/25/19,EXP Realty (EXXPR1),"$1,180,000 "
20016,DCDC420210,RES,CLS,5056 Macarthur Blvd NW,Washington,"Washington, DC",4,Detached,6/18/19,"Long & Foster Real Estate, Inc. (LNG42)","$1,450,000 "
20016,DCDC401518,RES,CLS,4101 Albemarle St NW #442,Washington,"Washington, DC",1,Unit/Flat/Apartment,4/8/19,"Long & Foster Real Estate, Inc. (LNG336)","$545,000 "
20016,DCDC421364,RES,CLS,5132 Rockwood Pkwy NW,Washington,"Washington, DC",6,Detached,5/17/19,"Washington Fine Properties, LLC (WFP1)","$1,775,000 "
20016,DCDC421096,RES,CLS,5112 Macarthur Blvd NW #201,Washington,"Washington, DC",1,Unit/Flat/Apartment,5/15/19,TTR Sotheby's International Realty (TTRS2),"$201,000 "
20016,DCDC421090,RES,CLS,5112 Macarthur Blvd NW #202,Washington,"Washington, DC",1,Unit/Flat/Apartment,5/6/19,TTR Sotheby's International Realty (TTRS2),"$210,000 "
20016,DCDC421084,RES,CLS,4511 Cathedral Ave NW,Washington,"Washington, DC",7,Detached,7/2/19,Jack Realty Group (CGL1),"$3,400,000 "
20016,DCDC420142,RES,CLS,4920 Loughboro Rd NW,Washington,"Washington, DC",4,Detached,6/13/19,"Washington Fine Properties, LLC (WFP1)","$1,200,000 "
20016,DCDC421032,RES,CLS,3008 43rd St NW,Washington,"Washington, DC",4,Detached,5/13/19,TTR Sotheby's International Realty (TTRS2),"$1,765,000 "
20016,DCDC420870,RES,CLS,3900 Cathedral Ave NW #504A,Washington,"Washington, DC",2,Unit/Flat/Apartment,6/12/19,"Cathedral Realty, LLC. (CTH1)","$640,000 "
20016,DCDC420760,RES,CLS,4907 Tilden St NW,Washington,"Washington, DC",6,Detached,5/28/19,H.A. Gill & Son (GIL1),"$1,900,000 "
20016,DCDC420710,RES,CLS,4362 Westover Pl NW,Washington,"Washington, DC",3,End of Row/Townhouse,5/24/19,"Washington Fine Properties, LLC (WFP1)","$1,045,000 "
20016,DCDC420180,RES,CLS,2818 N Glade St NW,Washington,"Washington, DC",4,Detached,6/30/19,Redfin Corp (REFC3),"$965,000 "
20016,DCDC420606,RES,CLS,3806 Porter St NW #301,Washington,"Washington, DC",1,Other,6/21/19,TTR Sotheby's International Realty (TTRS2),"$374,000 "
20016,DCDC412714,RES,CLS,4200 Cathedral Ave NW #109,Washington,"Washington, DC",1,Unit/Flat/Apartment,5/17/19,TTR Sotheby's International Realty (TTRS5),"$250,000 "
20016,DCDC420524,RES,CLS,4201 Cathedral Ave NW #622E,Washington,"Washington, DC",1,Unit/Flat/Apartment,5/1/19,Compass (COMPS2),"$290,000 "
20016,DCDC420156,RES,CLS,3416 Porter St NW,Washington,"Washington, DC",3,Twin/Semi-Detached,4/27/19,"Washington Fine Properties, LLC (WFP3)","$1,301,000 "
20016,DCDC419906,RES,CLS,4901 43rd Pl NW,Washington,"Washington, DC",4,Detached,4/19/19,"Long & Foster Real Estate, Inc. (LNG338)","$1,045,000 "
20016,DCDC420424,RES,CLS,5043 Fulton St NW,Washington,"Washington, DC",3,Detached,4/25/19,TTR Sotheby's International Realty (TTRS8),"$825,000 "
