Zip Code,MLS #,Cat,Status,Address,City,County,Beds,Structure Type,Status Contractual Search Date,List Office Name,Current Price
20012,DCDC426284,RES,CLS,550 Brummel Ct NW #550,Washington,"Washington, DC",2,Unit/Flat/Apartment,7/18/19,"Gerlach real estate, inc. (KGB1)","$379,000 "
20012,DCDC426748,RES,CLS,614 Aspen St NW,Washington,"Washington, DC",3,Detached,6/17/19,"Long & Foster Real Estate, Inc. (LNG210)","$830,000 "
20012,DCDC426928,RES,CLS,1943 Tulip St NW,Washington,"Washington, DC",3,Detached,8/22/19,Compass (COMPS2),"$1,052,000 "
20012,DCDC426666,RES,CLS,7141 8th St NW,Washington,"Washington, DC",4,Detached,5/30/19,Keller Williams Realty Centre (KWR15),"$726,000 "
20012,DCDC426630,RES,CLS,7129 Georgia Ave NW #6,Washington,"Washington, DC",1,Row/Townhouse,7/9/19,Compass (COMPS2),"$415,000 "
20012,DCDC426460,RES,CLS,7129 Georgia Ave NW #4,Washington,"Washington, DC",1,Row/Townhouse,7/12/19,Compass (COMPS2),"$299,900 "
20012,DCDC426264,RES,CLS,7129 Georgia Ave NW #2,Washington,"Washington, DC",0,Row/Townhouse,7/6/19,Compass (COMPS2),"$250,000 "
20012,DCDC425728,RES,CLS,7801 14th St NW,Washington,"Washington, DC",4,Detached,6/28/19,Redfin Corp (REFC3),"$925,000 "
20012,DCDC424318,RES,CLS,6900 Willow St NW,Washington,"Washington, DC",2,End of Row/Townhouse,6/20/19,Fairfax Realty of Tysons (FRX2),"$480,000 "
20012,DCDC425522,RES,CLS,422 Butternut St NW #T-4,Washington,"Washington, DC",2,Unit/Flat/Apartment,6/17/19,RLAH Real Estate (RLAH1),"$410,000 "
20012,DCDC425472,RES,CLS,6747 13th Pl NW,Washington,"Washington, DC",4,Detached,6/24/19,RLAH Real Estate (RLAH1),"$735,000 "
20012,DCDC425404,RES,CLS,7708 Morningside Dr NW,Washington,"Washington, DC",5,Detached,6/28/19,RLAH Real Estate (RLAH1),"$1,185,000 "
20012,DCDC425368,RES,CLS,6424 North Capitol St NW,Washington,"Washington, DC",3,End of Row/Townhouse,6/24/19,EXIT Right Realty (EXRT1),"$452,000 "
20012,DCDC425412,RES,CLS,343 Cedar St NW #310,Washington,"Washington, DC",2,Unit/Flat/Apartment,8/20/19,"Long & Foster Real Estate, Inc. (LNG147)","$450,000 "
20012,DCDC425400,RES,CLS,7129 Georgia Ave NW #7,Washington,"Washington, DC",1,Row/Townhouse,7/6/19,Compass (COMPS2),"$424,900 "
20012,DCDC425372,RES,CLS,7129 Georgia Ave NW #1,Washington,"Washington, DC",0,Row/Townhouse,6/29/19,Compass (COMPS2),"$258,000 "
20012,DCDC424328,RES,CLS,255 Van Buren St NW,Washington,"Washington, DC",4,Detached,8/19/19,Keller Williams Preferred Properties (KWPP1),"$723,000 "
20012,DCDC423000,RES,CLS,7201 Georgia Ave NW #B,Washington,"Washington, DC",2,Row/Townhouse,4/30/19,Non Subscribing Office (NON1),"$634,900 "
20012,DCDC424740,RES,CLS,6509 Piney Branch Rd NW,Washington,"Washington, DC",4,Detached,5/24/19,Keller Williams Capital Properties (KWCP1),"$486,500 "
20012,DCDC423496,RES,CLS,1441 Whittier St NW,Washington,"Washington, DC",4,Twin/Semi-Detached,6/3/19,Redfin Corp (REFC3),"$885,000 "
20012,DCDC421558,RES,CLS,6517 Piney Branch Rd NW,Washington,"Washington, DC",2,Detached,5/17/19,"RE/MAX Gateway, LLC (RMAX154)","$425,000 "
20012,DCDC422590,RES,CLS,1314 Roxanna Rd NW,Washington,"Washington, DC",4,Detached,5/17/19,Coldwell Banker Residential Brokerage (CBRB106),"$650,000 "
20012,DCDC422824,RES,CLS,6556 N Capitol St NW,Washington,"Washington, DC",3,Twin/Semi-Detached,5/31/19,"Long & Foster Real Estate, Inc. (LNG338)","$623,000 "
20012,DCDC421804,RES,CLS,7413 Alaska Ave NW,Washington,"Washington, DC",5,Detached,5/29/19,Compass (COMPS2),"$960,000 "
20012,DCDC421990,RES,CLS,860 Whittier Pl NW,Washington,"Washington, DC",,Garage/Parking Space,8/30/19,"4J Real Estate, LLC. (JREALE)","$50,000 "
20012,DCDC421980,RES,CLS,858 Whittier Pl NW,Washington,"Washington, DC",,Garage/Parking Space,7/9/19,"4J Real Estate, LLC. (JREALE)","$65,000 "
20012,DCDC422496,RES,CLS,537 Brummel Ct NW #537,Washington,"Washington, DC",3,Row/Townhouse,7/12/19,Keller Williams Capital Properties (KWCP7),"$495,000 "
20012,DCDC422328,RES,CLS,1355 Tewkesbury Pl NW,Washington,"Washington, DC",4,Detached,6/21/19,Exit Landmark Realty (ELMR2),"$675,000 "
20012,DCDC422048,RES,CLS,7416 7th St NW,Washington,"Washington, DC",3,Detached,5/17/19,"Douglas Realty, LLC (DOGR1)","$781,600 "
20012,DCDC410940,RES,CLS,820 Tewkesbury Pl NW,Washington,"Washington, DC",3,Twin/Semi-Detached,5/17/19,"Long & Foster Real Estate, Inc. (LNG79)","$535,000 "
20012,DCDC421882,RES,CLS,7627 9th St NW,Washington,"Washington, DC",4,Row/Townhouse,7/12/19,"Washington Fine Properties, LLC (WFP1)","$579,900 "
20012,DCDC421606,RES,CLS,921 Butternut St NW #304,Washington,"Washington, DC",2,Unit/Flat/Apartment,5/14/19,City Chic Real Estate (CHIC1),"$422,000 "
20012,DCDC421388,RES,CLS,7106 9th St NW,Washington,"Washington, DC",4,Detached,11/2/18,Non Subscribing Office (NON1),"$839,750 "
20012,DCDC420896,RES,CLS,604 NW Whittier St NW,Washington,"Washington, DC",4,Detached,6/7/19,Fusion Realty (FUSI1),"$630,000 "
20012,DCDC420678,RES,CLS,1351 Underwood St NW,Washington,"Washington, DC",5,Detached,5/15/19,Coldwell Banker Residential Brokerage (CBRB45),"$880,000 "
20012,DCDC420244,RES,CLS,7760 16th St NW,Washington,"Washington, DC",5,Detached,6/21/19,All Service Real Estate (ALSE1),"$1,150,000 "
20012,DCDC409648,RES,CLS,1336 Van Buren St NW,Washington,"Washington, DC",5,Detached,4/30/19,RLAH Real Estate (RLAH1),"$925,000 "
20012,DCDC420198,RES,CLS,7709 14th St NW,Washington,"Washington, DC",4,Detached,5/3/19,Fairfax Realty Elite (FXR13),"$827,500 "
20012,DCDC420046,RES,CLS,2130 Sudbury Pl NW,Washington,"Washington, DC",5,Detached,5/24/19,"McEnearney Associates, Inc. (MCE7)","$900,000 "
20012,DCDC419970,RES,CLS,1310 Floral St NW,Washington,"Washington, DC",6,Detached,5/24/19,Coldwell Banker Residential Brokerage (CBRB106),"$925,000 "
20012,DCDC403858,RES,CLS,51 Van Buren St NW,Washington,"Washington, DC",4,Detached,4/30/19,KW Metro Center (KWR9),"$939,000 "
20012,DCDC403870,RES,CLS,522 Brummel Ct NW #522,Washington,"Washington, DC",3,Unit/Flat/Apartment,4/26/19,Compass (COMPS1),"$513,000 "
20012,DCDC402566,RES,CLS,1540 Roxanna Rd NW,Washington,"Washington, DC",4,Detached,6/7/19,RE/MAX Realty Services (RBE3),"$910,000 "
20012,DCDC403182,RES,CLS,7219 Georgia Ave NW #C,Washington,"Washington, DC",2,Row/Townhouse,8/29/19,McWilliams/Ballard Inc. (MCWB3),"$747,000 "
20012,DCDC403128,RES,CLS,7217 Georgia Ave NW #A,Washington,"Washington, DC",1,Row/Townhouse,5/31/19,McWilliams/Ballard Inc. (MCWB3),"$414,900 "
20012,DCDC403142,RES,CLS,7223-B Georgia Ave NW #15B,Washington,"Washington, DC",3,Row/Townhouse,5/4/18,Non Subscribing Office (NON1),"$607,725 "
20012,DCDC402762,RES,CLS,343 Cedar St NW #104,Washington,"Washington, DC",2,Row/Townhouse,4/12/19,RLAH Real Estate (RLAH1),"$494,000 "
20012,DCDC401966,RES,CLS,707 Hemlock St NW,Washington,"Washington, DC",4,Twin/Semi-Detached,5/6/19,RE/MAX Specialists (RMSP1),"$555,000 "
20012,DCDC402590,RES,CLS,7306 Blair Rd NW,Washington,"Washington, DC",4,Detached,5/23/19,RE/MAX Realty Group (RMX2),"$685,000 "
20012,DCDC402414,RES,CLS,1619 Roxanna Rd NW,Washington,"Washington, DC",4,Detached,4/26/19,TTR Sotheby's International Realty (TTRS4),"$935,000 "
20012,DCDC400968,RES,CLS,7437 9th St NW,Washington,"Washington, DC",3,Twin/Semi-Detached,8/2/19,"Long & Foster Real Estate, Inc. (LNG42)","$540,000 "
20012,DCDC402122,RES,CLS,6817 Laurel St NW,Washington,"Washington, DC",4,Detached,4/5/19,Keller Williams Capital Properties (KWCP4),"$585,000 "
20012,DCDC401890,RES,CLS,1833 Primrose Rd NW,Washington,"Washington, DC",4,Detached,4/18/19,"Long & Foster Real Estate, Inc. (LNG1)","$742,250 "
20012,DCDC400486,RES,CLS,1450 Roxanna Rd NW,Washington,"Washington, DC",3,Detached,5/23/19,"Weichert, REALTORS (WEI4)","$822,000 "
20012,DCDC400928,RES,CLS,1713 Verbena St NW,Washington,"Washington, DC",4,Detached,4/20/19,Compass (COMPS2),"$1,200,000 "
20012,DCDC400692,RES,CLS,7100 Blair Rd NW,Washington,"Washington, DC",6,Detached,4/5/19,Compass (COMPS2),"$1,050,000 "
20012,DCDC400672,RES,CLS,823 Tewkesbury Pl NW,Washington,"Washington, DC",3,Detached,4/10/19,Keller Williams Capital Properties (KWCP2),"$480,000 "
20012,DCDC400142,RES,CLS,6602 Blair Rd NW,Washington,"Washington, DC",2,Twin/Semi-Detached,3/22/19,"Long & Foster Real Estate, Inc. (LNG147)","$329,000 "
20012,DCDC399960,RES,CLS,208 Van Buren St NW,Washington,"Washington, DC",4,Twin/Semi-Detached,7/9/19,"RE/MAX Distinctive Real Estate, Inc. (RMAX5)","$565,000 "
20012,DCDC364746,RES,CLS,717 Tewkesbury Pl NW,Washington,"Washington, DC",4,Twin/Semi-Detached,4/12/19,Coldwell Banker Residential Brokerage (CBRB53),"$658,000 "
20012,DCDC399598,RES,CLS,343 Cedar St NW #302,Washington,"Washington, DC",2,Unit/Flat/Apartment,2/19/19,Non Subscribing Office (NON1),"$492,000 "
20012,DCDC399126,RES,CLS,6605 13th Pl NW,Washington,"Washington, DC",3,Detached,4/1/19,Keller Williams Capital Properties (KWCP2),"$640,000 "
20012,DCDC310768,RES,CLS,1725 N Portal Dr NW,Washington,"Washington, DC",4,Detached,2/14/19,RLAH Real Estate (RLAH1),"$1,049,000 "
20012,DCDC398692,RES,CLS,7101 Georgia Ave NW #8,Washington,"Washington, DC",3,Unit/Flat/Apartment,7/20/18,"Urban Pace, a Long & Foster Company (URP1)","$739,900 "
20012,DCDC347924,RES,CLS,1309 Whittier Pl NW,Washington,"Washington, DC",3,Detached,6/7/19,"Long & Foster Real Estate, Inc. (LNG147)","$625,000 "
20012,DCDC364754,RES,CLS,110 Walnut St NW,Washington,"Washington, DC",3,Detached,2/28/19,"Long & Foster Real Estate, Inc. (LNG210)","$702,000 "
20012,DCDC364692,RES,CLS,515 Brummel Ct NW #515,Washington,"Washington, DC",3,Row/Townhouse,7/22/19,Fairfax Realty Elite (FXR4),"$502,500 "
20012,DCDC363642,RES,CLS,7056-7060 Eastern Ave NW #307,Washington,"Washington, DC",3,Unit/Flat/Apartment,3/29/19,Redfin Corp (REFC3),"$285,000 "
20012,DCDC355146,RES,CLS,301 Whittier St NW #104,Washington,"Washington, DC",1,Unit/Flat/Apartment,4/3/19,Redfin Corp (REFC3),"$335,000 "
20012,DCDC364170,RES,CLS,1101 Fern St NW #102,Washington,"Washington, DC",3,Unit/Flat/Apartment,3/29/19,"Urban Pace, a Long & Foster Company (URP1)","$545,000 "
20012,DCDC310916,RES,CLS,6703 4th St NW,Washington,"Washington, DC",4,Detached,3/7/19,RLAH Real Estate (RLAH2),"$840,000 "
20012,DCDC310758,RES,CLS,6627 13th St NW,Washington,"Washington, DC",4,Detached,3/11/19,Realty Pros (RPA1),"$924,000 "
20012,DCDC310900,RES,CLS,11 Underwood Pl NE,Washington,"Washington, DC",3,Detached,2/28/19,Coldwell Banker Residential Brokerage (CBRB45),"$660,000 "
20012,DCDC310880,RES,CLS,1400 Iris St NW,Washington,"Washington, DC",6,Detached,4/1/19,"Washington Fine Properties, LLC (WFP1)","$1,650,000 "
20012,DCDC310570,RES,CLS,6621 Piney Branch Rd NW,Washington,"Washington, DC",3,Detached,5/3/19,Home Source Real Estate Solutions (HSLT1),"$446,000 "
20012,DCDC309560,RES,CLS,6420 Eastern Ave NE,Washington,"Washington, DC",3,Detached,2/22/19,Fusion Realty (FUSI1),"$510,000 "
20012,DCDC309104,RES,CLS,7119 Chestnut St NW,Washington,"Washington, DC",3,Detached,4/5/19,Fairfax Realty Premier (FXR3),"$600,000 "
20012,DCDC308756,RES,CLS,8157 E Beach Dr NW,Washington,"Washington, DC",4,Detached,2/26/19,Owners.com (RHOM1),"$815,000 "
20012,DCDC308506,RES,CLS,6523 7th St NW,Washington,"Washington, DC",3,Detached,2/15/19,Q. Williams Real Estate Associates (QWRE1),"$619,000 "
20012,DCDC308406,RES,CLS,6727 13th Pl NW,Washington,"Washington, DC",3,Detached,3/15/19,"Long & Foster Real Estate, Inc. (LNG194)","$700,000 "
20012,DCDC308338,RES,CLS,7723 Alaska Ave NW #302,Washington,"Washington, DC",2,Unit/Flat/Apartment,6/28/19,Coldwell Banker Residential Brokerage (CBRB54),"$430,000 "
20012,DCDC308328,RES,CLS,7723 Alaska Ave NW #103,Washington,"Washington, DC",1,Unit/Flat/Apartment,7/26/19,Coldwell Banker Residential Brokerage (CBRB54),"$340,000 "
20012,DCDC308262,RES,CLS,7723 Alaska Ave NW #102,Washington,"Washington, DC",0,Unit/Flat/Apartment,8/30/19,Coldwell Banker Residential Brokerage (CBRB54),"$168,900 "
20012,DCDC308260,RES,CLS,7723 Alaska Ave NW #101,Washington,"Washington, DC",1,Unit/Flat/Apartment,7/31/19,Coldwell Banker Residential Brokerage (CBRB54),"$293,500 "
20012,DCDC308248,RES,CLS,7723 Alaska Ave NW #B102,Washington,"Washington, DC",2,Unit/Flat/Apartment,8/29/19,Coldwell Banker Residential Brokerage (CBRB54),"$312,000 "
20012,DCDC308242,RES,CLS,7723 Alaska Ave NW #B101,Washington,"Washington, DC",2,Unit/Flat/Apartment,8/23/19,Coldwell Banker Residential Brokerage (CBRB54),"$332,000 "
20012,DCDC100003,RES,CLS,7058 Eastern Ave NW,Washington,"Washington, DC",2,Other,8/2/19,RE/MAX Excellence Realty (RXER1),"$229,000 "
20012,DCDC299792,RES,CLS,6420 13th St NW,Washington,"Washington, DC",4,Detached,2/11/19,Fairfax Realty Elite (FXR4),"$575,000 "
20012,DCDC258186,RES,CLS,6610 Eastern Ave NW,Washington,"Washington, DC",3,Detached,2/13/19,Compass (COMPS1),"$540,000 "
20012,DCDC101764,RES,CLS,7627 16th St NW,Washington,"Washington, DC",6,Detached,1/3/19,Keller Williams Capital Properties (KWCP1),"$1,600,000 "
20012,DCDC243626,RES,CLS,1101 Fern St NW #202,Washington,"Washington, DC",1,Unit/Flat/Apartment,1/18/19,"Urban Pace, a Long & Foster Company (URP1)","$344,900 "
20012,DCDC241270,RES,CLS,343 Cedar St NW #114,Washington,"Washington, DC",1,Unit/Flat/Apartment,2/22/19,RE/MAX Executives (RMAX203),"$321,800 "
20012,DCDC186130,RES,CLS,1347 Tewkesbury Pl NW,Washington,"Washington, DC",5,Detached,2/13/19,"Long & Foster Real Estate, Inc. (LNG1)","$765,000 "
20012,DCDC193196,RES,CLS,7423 Blair Rd NW #7423,Washington,"Washington, DC",4,Row/Townhouse,1/7/19,"Urban Brokers, LLC (UBRO1)","$545,000 "
20012,DCDC191734,RES,CLS,712 Highland Ave NW,Washington,"Washington, DC",4,Detached,1/22/19,Home Source Real Estate Solutions (HSLT1),"$810,000 "
20012,DCDC185728,RES,CLS,343 Cedar St NW #105,Washington,"Washington, DC",2,Row/Townhouse,2/6/19,"Washington Fine Properties ,LLC (WFP8)","$469,900 "
20012,DCDC185676,RES,CLS,727 Fern Pl NW,Washington,"Washington, DC",4,Detached,1/14/19,Keller Williams Capital Properties (KWCP5),"$631,500 "
20012,DCDC116898,RES,CLS,1785 Verbena St NW,Washington,"Washington, DC",5,Detached,6/15/10,"Long & Foster Real Estate, Inc. (LNG3)","$775,000 "
20012,DCDC103182,RES,CLS,7211 NW Blair Rd NW,Washington,"Washington, DC",4,Detached,12/28/18,"Long & Foster Real Estate, Inc. (LNG194)","$785,000 "
20012,DCDC102472,RES,CLS,1317 Fernway Rd NW,Washington,"Washington, DC",3,Detached,12/27/18,Realty Pros (RPA1),"$600,000 "
20012,DCDC102266,RES,CLS,1326 Tewkesbury Pl NW,Washington,"Washington, DC",4,Detached,11/30/18,Keller Williams Legacy (KWR25),"$516,500 "
20012,DCDC101574,RES,CLS,7611 14th St NW,Washington,"Washington, DC",3,Detached,1/22/19,TTR Sotheby's International Realty (TTRS4),"$870,000 "
20012,DCDC101190,RES,CLS,1663 Primrose Rd NW,Washington,"Washington, DC",4,Detached,3/11/19,Federated Realty LLC (FEDRT1),"$962,500 "
20012,DCDC100530,RES,CLS,7306 12th St NW,Washington,"Washington, DC",3,Detached,11/30/18,"Long & Foster Real Estate, Inc. (LNG44)","$608,000 "
20012,1009992048,RES,CLS,7201 Georgia Ave NW #C,Washington,"Washington, DC",3,Row/Townhouse,3/11/19,McWilliams/Ballard Inc. (MCWB1),"$755,000 "
20012,1009985016,RES,CLS,1 Walnut St NW,Washington,"Washington, DC",3,Detached,3/13/19,Gallagher & Co. Real Estate Inc. (GALC1),"$654,900 "
20012,1009964670,RES,CLS,6513 3rd St NW,Washington,"Washington, DC",3,Detached,12/7/18,Compass (COMPS1),"$740,000 "
20012,1009954738,RES,CLS,420 Whittier St NW,Washington,"Washington, DC",4,Detached,11/9/18,RLAH Real Estate* (RLVH1),"$925,000 "
20012,1009920226,RES,CLS,7960 W. Beach Dr NW,Washington,"Washington, DC",4,Detached,12/7/18,"Long & Foster Real Estate, Inc. (LNG338)","$1,069,000 "
20012,1009912896,RES,CLS,7101 Chestnut St NW,Washington,"Washington, DC",4,Detached,12/21/18,Compass (COMPS4),"$675,000 "
20012,1009912128,RES,CLS,1605 Underwood St NW,Washington,"Washington, DC",5,Detached,1/31/19,Keller Williams Capital Properties (KWCP1),"$1,289,000 "
20012,1009581356,RES,CLS,1336 Van Buren St NW,Washington,"Washington, DC",4,Detached,11/9/18,RLAH Real Estate (RLAH1),"$520,000 "
20012,1007534646,RES,CLS,7110 9th St NW,Washington,"Washington, DC",5,Detached,12/19/18,RLAH Real Estate (RLAH1),"$1,000,000 "
20012,1007458134,RES,CLS,6907 5th St NW,Washington,"Washington, DC",4,Detached,10/26/18,"Long & Foster Real Estate, Inc. (LNG194)","$766,000 "
20012,1007113890,RES,CLS,1101 Fern St NW #Ph2,Washington,"Washington, DC",1,Unit/Flat/Apartment,1/4/19,"Urban Pace, a Long & Foster Company (URP1)","$442,500 "
20012,1006227798,RES,CLS,343 Cedar St NW #108,Washington,"Washington, DC",2,Unit/Flat/Apartment,10/29/18,RLAH Real Estate (RLAH1),"$491,222 "
20012,1006156030,RES,CLS,598 Brummel Ct NW #598,Washington,"Washington, DC",2,Row/Townhouse,11/1/18,"Long & Foster Real Estate, Inc. (LNG194)","$401,000 "
20012,1006153638,RES,CLS,6516 Eastern Ave NE,Washington,"Washington, DC",2,Detached,10/19/18,Redfin Corp (REFC3),"$550,000 "
20012,1006118662,RES,CLS,1355 Jonquil St NW,Washington,"Washington, DC",4,Detached,12/9/09,"Long & Foster Real Estate, Inc. (LNG11)","$650,000 "
20012,1006116216,RES,CLS,1355 Jonquil St NW,Washington,"Washington, DC",4,Detached,5/30/11,"Metropolitan Regional Information Systems, Inc. (MRIS1)","$679,000 "
20012,1006066884,RES,CLS,921 Butternut St NW #104,Washington,"Washington, DC",2,Unit/Flat/Apartment,10/23/18,"Evers & Co. Real Estate, A Long & Foster Company (EVR1)","$395,000 "
20012,1006040056,RES,CLS,8425 Beach Dr NW,Washington,"Washington, DC",4,Detached,12/18/09,"Evelyn Jones Real Estate, Inc. (JNS1)","$500,000 "
20012,1005896902,RES,CLS,7951 Orchid St NW,Washington,"Washington, DC",4,Detached,1/8/10,"Weichert, REALTORS (WEI4)","$652,000 "
20012,1005892762,RES,CLS,825 Underwood St NW,Washington,"Washington, DC",6,Detached,9/18/09,RE/MAX Excellence Realty (RXER1),"$426,000 "
20012,1005605792,RES,CLS,1101 Fern St NW #Ph1,Washington,"Washington, DC",1,Unit/Flat/Apartment,1/4/19,"Urban Pace, a Long & Foster Company (URP1)","$433,000 "
20012,1005589700,RES,CLS,1800 Primrose Rd NW,Washington,"Washington, DC",3,Detached,6/30/10,Fairfax Realty Elite (FXR4),"$535,000 "
20012,1005585916,RES,CLS,7700 Morningside Dr NW,Washington,"Washington, DC",5,Detached,12/16/09,"Long & Foster Real Estate, Inc. (LNG194)","$820,000 "
20012,1005584282,RES,CLS,42 Underwood St NW,Washington,"Washington, DC",3,Twin/Semi-Detached,6/1/10,"Long & Foster Real Estate, Inc. (LNG1)","$200,000 "
20012,1005579356,RES,CLS,1422 Roxanna Rd NW,Washington,"Washington, DC",3,Detached,3/26/10,"Weichert, REALTORS (WEI4)","$539,000 "
20012,1005578446,RES,CLS,1213 Fern St NW,Washington,"Washington, DC",5,Detached,2/25/10,Fairfax Realty Premier (FXR3),"$560,000 "
20012,1005578338,RES,CLS,1610 Tulip St NW,Washington,"Washington, DC",4,Detached,1/29/10,"Long & Foster Real Estate, Inc. (LNG194)","$600,000 "
20012,1005578052,RES,CLS,1436 Iris St NW,Washington,"Washington, DC",4,Detached,12/30/09,"W.C. & A.N. Miller, Realtors, A Long & Foster Co. (MIL9)","$661,000 "
20012,1005576852,RES,CLS,7488 Blair Rd NW,Washington,"Washington, DC",5,Detached,3/19/10,"Thos D. Walsh, Inc. (TDW1)","$455,000 "
20012,1005576598,RES,CLS,301 Whittier St NW #105,Washington,"Washington, DC",1,Unit/Flat/Apartment,5/27/10,"Long & Foster Real Estate, Inc. (LNG176)","$209,900 "
