Zip Code,MLS #,Cat,Status,Address,City,County,Beds,Structure Type,Status Contractual Search Date,List Office Name,Current Price
20009,DCDC399528,RES,CLS,1414 Belmont St NW #412,Washington,"Washington, DC",3,Unit/Flat/Apartment,10/23/09,Non Subscribing Office (NON1),"$600,000 "
20009,DCDC118370,RES,CLS,1440 Columbia Rd NW #404,Washington,"Washington, DC",1,Unit/Flat/Apartment,9/11/09,Gallagher & Co. Real Estate Inc. (GALC1),"$265,530 "
20009,DCDC118366,RES,CLS,1440 Columbia Rd NW #304,Washington,"Washington, DC",1,Unit/Flat/Apartment,9/4/09,Gallagher & Co. Real Estate Inc. (GALC1),"$250,500 "
20009,DCDC118368,RES,CLS,1440 Columbia Rd NW #405,Washington,"Washington, DC",1,Unit/Flat/Apartment,10/23/09,Gallagher & Co. Real Estate Inc. (GALC1),"$256,950 "
20009,DCDC116380,RES,CLS,1440 Columbia Rd NW #206,Washington,"Washington, DC",1,Unit/Flat/Apartment,9/30/09,Gallagher & Co. Real Estate Inc. (GALC1),"$254,900 "
20009,DCDC116378,RES,CLS,1440 Columbia Rd NW #303,Washington,"Washington, DC",0,Unit/Flat/Apartment,9/11/09,Gallagher & Co. Real Estate Inc. (GALC1),"$169,500 "
20009,DCDC116372,RES,CLS,1440 Columbia Rd NW #205,Washington,"Washington, DC",1,Unit/Flat/Apartment,12/15/09,Gallagher & Co. Real Estate Inc. (GALC1),"$256,950 "
20009,DCDC116298,RES,CLS,1440 Columbia Rd NW #401,Washington,"Washington, DC",1,Unit/Flat/Apartment,9/30/09,Gallagher & Co. Real Estate Inc. (GALC1),"$300,000 "
20009,DCDC116294,RES,CLS,1440 Columbia Rd NW #102,Washington,"Washington, DC",0,Unit/Flat/Apartment,10/30/09,Gallagher & Co. Real Estate Inc. (GALC1),"$169,500 "
20009,DCDC116292,RES,CLS,1440 Columbia Rd NW #306,Washington,"Washington, DC",1,Unit/Flat/Apartment,9/4/09,Gallagher & Co. Real Estate Inc. (GALC1),"$263,300 "
20009,1006118708,RES,CLS,2012 Wyoming Ave NW #401,Washington,"Washington, DC",2,Unit/Flat/Apartment,5/19/10,"Metropolitan Regional Information Systems, Inc. (MRIS1)","$488,000 "
20009,1006117920,RES,CLS,1929 16th St NW #402,Washington,"Washington, DC",1,Unit/Flat/Apartment,10/28/10,"Metropolitan Regional Information Systems, Inc. (MRIS1)","$399,755 "
20009,1006117090,RES,CLS,2010 Kalorama Rd NW #406,Washington,"Washington, DC",1,Unit/Flat/Apartment,11/22/11,TTR Sotheby's International Realty (TTRS4),"$339,900 "
20009,1006093878,RES,CLS,1869 Mintwood Pl NW #41,Washington,"Washington, DC",2,Unit/Flat/Apartment,3/19/10,"Washington Fine Properties, LLC (WFP1)","$376,000 "
20009,1006084408,RES,CLS,1126 Columbia Rd NW #Unit 1,Washington,"Washington, DC",2,Unit/Flat/Apartment,9/30/09,"Long & Foster Real Estate, Inc. (LNG35)","$317,500 "
20009,1006038160,RES,CLS,1617 Swann St NW #4,Washington,"Washington, DC",2,Unit/Flat/Apartment,11/20/09,"Washington Fine Properties, LLC (WFP1)","$800,000 "
20009,1006038106,RES,CLS,1617 Swann St NW #3,Washington,"Washington, DC",2,Unit/Flat/Apartment,7/2/10,"Washington Fine Properties, LLC (WFP1)","$734,000 "
20009,1006037984,RES,CLS,1617 Swann St NW #7,Washington,"Washington, DC",2,Unit/Flat/Apartment,12/11/09,"Washington Fine Properties, LLC (WFP1)","$1,055,000 "
20009,1006037970,RES,CLS,1617 Swann St NW #2,Washington,"Washington, DC",2,Unit/Flat/Apartment,1/7/10,"Washington Fine Properties, LLC (WFP1)","$570,000 "
20009,1006037966,RES,CLS,1617 Swann St NW #5,Washington,"Washington, DC",2,Unit/Flat/Apartment,12/2/09,"Washington Fine Properties, LLC (WFP1)","$778,000 "
20009,1006021568,RES,CLS,1326 Girard St NW #Ch,Washington,"Washington, DC",1,Detached,1/22/10,RE/MAX Allegiance (RMAX17),"$505,000 "
20009,1005985572,RES,CLS,1821 15th St NW,Washington,"Washington, DC",0,Twin/Semi-Detached,9/9/09,"Evers & Co. Real Estate, A Long & Foster Company (EVR3)","$559,000 "
20009,1005981118,RES,CLS,1305 Wallach Pl NW,Washington,"Washington, DC",0,Row/Townhouse,4/27/10,"RE/MAX Supreme Properties, LLC. (RMAX115)","$495,000 "
20009,1005933012,RES,CLS,1354 Euclid St NW #303A,Washington,"Washington, DC",2,Unit/Flat/Apartment,9/4/09,Fairfax Realty Premier (FXR3),"$440,000 "
20009,1005856524,RES,CLS,1113-F Harvard St NW #1113F,Washington,"Washington, DC",2,Row/Townhouse,11/10/09,RE/MAX Specialists (RMSP1),"$360,000 "
20009,1005592790,RES,CLS,3004 13th NW #2,Washington,"Washington, DC",2,,2/25/10,Comps (COMP1),"$550,500 "
