Zip Code,MLS #,Cat,Status,Address,City,County,Beds,Structure Type,Status Contractual Search Date,List Office Name,Current Price
20002,DCDC183460,RES,CLS,827 4th St NE,Washington,"Washington, DC",5,End of Row/Townhouse,10/14/09,"Weichert, REALTORS (WEI37)","$715,000 "
20002,DCDC107542,RES,CLS,14 S St NE #203,Washington,"Washington, DC",2,Unit/Flat/Apartment,9/28/09,Cornerstone Realty Group LLC (CNRG1),"$280,000 "
20002,1006118694,RES,CLS,333 2nd St NE #101,Washington,"Washington, DC",0,Unit/Flat/Apartment,6/29/10,"Weichert, REALTORS (WEI7)","$185,000 "
20002,1006117882,RES,CLS,211 Rhode Island Ave NE,Washington,"Washington, DC",3,Row/Townhouse,11/22/11,"Metropolitan Regional Information Systems, Inc. (MRIS1)","$290,000 "
20002,1006117498,RES,CLS,1932 Capitol Ave NE,Washington,"Washington, DC",2,Row/Townhouse,9/24/10,Coldwell Banker Residential Brokerage (CBRB45),"$40,000 "
20002,1006117432,RES,CLS,922 9th St NE,Washington,"Washington, DC",3,Row/Townhouse,9/20/10,"Metropolitan Regional Information Systems, Inc. (MRIS1)","$330,000 "
20002,1006117336,RES,CLS,305 V St NE,Washington,"Washington, DC",3,Row/Townhouse,6/17/11,"Metropolitan Regional Information Systems, Inc. (MRIS1)","$195,000 "
20002,1006116552,RES,CLS,603 14th Pl NE,Washington,"Washington, DC",3,End of Row/Townhouse,10/4/11,EXIT First Realty (EXIT1),"$440,000 "
20002,1006116234,RES,CLS,1033 7th St NE,Washington,"Washington, DC",4,Row/Townhouse,5/2/11,"Metropolitan Regional Information Systems, Inc. (MRIS1)","$310,000 "
20002,1006101732,RES,CLS,1335 I St NE,Washington,"Washington, DC",4,Row/Townhouse,10/22/09,"Habitat Real Estate, Inc. (HAB1)","$125,900 "
20002,1006099454,RES,CLS,617 16th St NE,Washington,"Washington, DC",3,End of Row/Townhouse,9/28/09,"NetRealtyNow.com, LLC (NRN1)","$300,000 "
20002,1006098032,RES,CLS,1171 Morse St NE,Washington,"Washington, DC",3,Row/Townhouse,9/16/09,"Ivan Brown Realty, Inc. (IVAN1)","$189,000 "
20002,1006089748,RES,CLS,256 14th St NE,Washington,"Washington, DC",2,Row/Townhouse,9/23/09,EXIT Right Realty (EXRT1),"$145,000 "
20002,1006089204,RES,CLS,2328 2nd St NE,Washington,"Washington, DC",4,Row/Townhouse,4/6/10,"Long & Foster Real Estate, Inc. (LNG6)","$319,000 "
20002,1006085044,RES,CLS,1015 Florida Ave NE,Washington,"Washington, DC",4,Twin/Semi-Detached,1/29/10,Fairfax Realty Premier (FXR3),"$215,000 "
20002,1006079042,RES,CLS,535 Tennessee Ave NE,Washington,"Washington, DC",3,Row/Townhouse,10/27/09,Century 21 New Millennium (CENT2007),"$565,470 "
20002,1006052576,RES,CLS,621 C St NE,Washington,"Washington, DC",4,End of Row/Townhouse,10/23/09,Coldwell Banker Residential Brokerage (CBRB52),"$1,005,000 "
20002,1006038262,RES,CLS,653 K St NE,Washington,"Washington, DC",3,Row/Townhouse,10/1/09,Cosmopolitan Properties Real Estate Brokerage (CSMO1),"$579,000 "
20002,1006028886,RES,CLS,513 E St NE,Washington,"Washington, DC",4,Row/Townhouse,10/9/09,Bennett Realty Solutions (EXBR1),"$650,000 "
20002,1006015424,RES,CLS,251 8th St NE,Washington,"Washington, DC",4,End of Row/Townhouse,10/9/09,"Long & Foster Real Estate, Inc. (LNG211)","$1,000,000 "
20002,1006007428,RES,CLS,502 23rd Pl NE,Washington,"Washington, DC",2,Twin/Semi-Detached,9/18/09,Holman and Associates (HOL1),"$197,500 "
20002,1005988468,RES,CLS,1223 18th St NE,Washington,"Washington, DC",4,Row/Townhouse,10/26/09,RE/MAX United Real Estate (RMXD1),"$68,253 "
20002,1005962262,RES,CLS,624 14th St NE,Washington,"Washington, DC",4,Row/Townhouse,10/21/09,Home Source Real Estate Solutions (HSLT1),"$510,000 "
20002,1005885708,RES,CLS,308 18th Pl NE #4,Washington,"Washington, DC",2,Unit/Flat/Apartment,11/9/09,Fairfax Realty Select (FXR1),"$203,000 "
20002,1005862312,RES,CLS,1014 Florida Ave NE #1,Washington,"Washington, DC",2,Unit/Flat/Apartment,11/19/09,"Long & Foster Real Estate, Inc. (LNG150)","$259,900 "
20002,1005798818,RES,CLS,1226 16th St NE,Washington,"Washington, DC",3,Row/Townhouse,10/27/09,"Long & Foster Real Estate, Inc. (LNG1)","$70,900 "
20002,1005781640,RES,CLS,39 Florida Ave NE,Washington,"Washington, DC",2,End of Row/Townhouse,9/30/09,RE/MAX Colonial Homes Inc. (RCH4),"$170,000 "
20002,1005743286,RES,CLS,1248 Maryland Ave NE,Washington,"Washington, DC",3,Row/Townhouse,9/1/09,"Long & Foster Real Estate, Inc. (LNG3)","$799,000 "
20002,1005591608,RES,CLS,1113 C St NE,Washington,"Washington, DC",3,Row/Townhouse,2/26/10,Century 21/Advantage Realty (AVGR2),"$327,000 "
20002,1005591284,RES,CLS,152 T St NE,Washington,"Washington, DC",3,Row/Townhouse,1/29/10,RE/MAX Allegiance (RMAX17),"$299,000 "
20002,1005591202,RES,CLS,1645 Kramer St NE,Washington,"Washington, DC",3,Row/Townhouse,3/12/10,"Daniels Realty, LLC (DANR1)","$153,500 "
20002,1005590588,RES,CLS,1237 17th St NE,Washington,"Washington, DC",3,Row/Townhouse,3/31/10,Fairfax Realty Premier (FXR3),"$60,000 "
20002,1005590468,RES,CLS,2537 3rd St NE,Washington,"Washington, DC",2,Row/Townhouse,3/2/10,Keller Williams Realty (KWR8),"$299,955 "
20002,1005590388,RES,CLS,1224 Orren St NE,Washington,"Washington, DC",3,Row/Townhouse,2/4/10,"Long & Foster Real Estate, Inc. (LNG85)","$135,000 "
20002,1005590270,RES,CLS,1909 Gales St NE,Washington,"Washington, DC",3,Row/Townhouse,3/1/10,"Delta Exclusive Realty, LLC (DELE1)","$265,000 "
20002,1005589798,RES,CLS,100 U St NE,Washington,"Washington, DC",3,End of Row/Townhouse,4/15/10,Murchison-John Realty (MURJ1),"$248,325 "
20002,1005589774,RES,CLS,615 3rd St NE #4,Washington,"Washington, DC",2,Unit/Flat/Apartment,2/19/10,"John C. Formant Real Estate, Inc. (JCF1)","$411,000 "
20002,1005589596,RES,CLS,647 20th St NE,Washington,"Washington, DC",2,Row/Townhouse,6/1/10,RE/MAX Allegiance (RMAX17),"$96,000 "
20002,1005589212,RES,CLS,426 10th St NE,Washington,"Washington, DC",3,Row/Townhouse,2/19/10,Taylor Properties (TAYL1),"$440,000 "
20002,1005589186,RES,CLS,34 Rhode Island Ave NE,Washington,"Washington, DC",6,Row/Townhouse,3/24/10,CityDwellers LLC (CDL1),"$475,000 "
20002,1005588772,RES,CLS,644 Orleans Pl NE,Washington,"Washington, DC",3,Row/Townhouse,3/17/10,"Long & Foster Real Estate, Inc. (LNG196)","$340,000 "
20002,1005588208,RES,CLS,1634 Kramer St NE,Washington,"Washington, DC",3,Twin/Semi-Detached,6/4/10,Keller Williams Capital Properties (KWCP1),"$196,566 "
20002,1005588064,RES,CLS,630 Orleans Pl NE,Washington,"Washington, DC",3,Row/Townhouse,6/15/10,RE/MAX Specialists (RMSP1),"$212,000 "
20002,1005586692,RES,CLS,635 C St NE,Washington,"Washington, DC",4,Row/Townhouse,7/2/10,Coldwell Banker Residential Brokerage (CBRB52),"$845,000 "
20002,1005586480,RES,CLS,619 4th St NE,Washington,"Washington, DC",3,Row/Townhouse,2/9/10,Coldwell Banker Residential Brokerage (CBRB45),"$839,000 "
20002,1005586390,RES,CLS,1139 3rd St NE,Washington,"Washington, DC",2,Row/Townhouse,9/16/10,Coldwell Banker Residential Brokerage (CBRB106),"$300,000 "
20002,1005585954,RES,CLS,620 9th St NE,Washington,"Washington, DC",3,Row/Townhouse,1/29/10,Prudential Carruthers REALTORS (PCR4),"$405,000 "
20002,1005584868,RES,CLS,221 Seaton Pl NE,Washington,"Washington, DC",4,Row/Townhouse,3/2/10,Coldwell Banker Residential Brokerage (CBRB52),"$387,000 "
20002,1005584774,RES,CLS,1035 10th St NE,Washington,"Washington, DC",4,End of Row/Townhouse,1/28/10,"Long & Foster Real Estate, Inc. (LNG1)","$255,000 "
20002,1005584332,RES,CLS,409 I St NE,Washington,"Washington, DC",3,End of Row/Townhouse,1/20/10,RE/MAX Specialists (RMSP1),"$544,000 "
20002,1005584314,RES,CLS,437 10th St NE,Washington,"Washington, DC",5,Row/Townhouse,5/27/10,"McEnearney Associates, Inc. (MCE7)","$730,000 "
20002,1005583622,RES,CLS,1013 E St NE,Washington,"Washington, DC",4,Row/Townhouse,4/12/10,RE/MAX Allegiance (RMAX17),"$624,000 "
20002,1005583404,RES,CLS,533 3rd St NE,Washington,"Washington, DC",3,Row/Townhouse,1/15/10,TTR Sothebys International Realty (TTRS3),"$759,000 "
20002,1005583096,RES,CLS,1236 G St NE,Washington,"Washington, DC",3,Row/Townhouse,1/8/10,"McEnearney Associates, Inc. (MCE1)","$524,900 "
20002,1005583090,RES,CLS,1210 I St NE,Washington,"Washington, DC",3,End of Row/Townhouse,8/31/10,"Long & Foster Real Estate, Inc. (LNG7)","$250,000 "
20002,1005582956,RES,CLS,701 11th St NE,Washington,"Washington, DC",3,Twin/Semi-Detached,3/25/10,"Habitat Real Estate, Inc. (HAB1)","$518,000 "
20002,1005582758,RES,CLS,41 14th St NE #41,Washington,"Washington, DC",1,Unit/Flat/Apartment,1/22/10,Keller Williams Capital Properties (KWCP1),"$289,000 "
20002,1005582750,RES,CLS,1620 F St NE,Washington,"Washington, DC",2,Row/Townhouse,5/7/10,"Washington Area Properties, LLC (WAPT1)","$150,000 "
20002,1005582448,RES,CLS,129 U St NE,Washington,"Washington, DC",3,Row/Townhouse,2/22/10,"Long & Foster Real Estate, Inc. (LNG194)","$255,000 "
20002,1005582416,RES,CLS,150 Tennessee Ave NE,Washington,"Washington, DC",3,Row/Townhouse,3/9/10,"Weichert, REALTORS (WEI4)","$600,100 "
20002,1005581980,RES,CLS,15 Seaton Pl NE #1,Washington,"Washington, DC",3,Twin/Semi-Detached,6/1/10,"Long & Foster Real Estate, Inc. (LNG33)","$331,500 "
20002,1005581066,RES,CLS,22 Bryant St NE,Washington,"Washington, DC",1,Row/Townhouse,2/10/10,D.S.A. Properties & Investments LLC (DSPR1),"$175,000 "
20002,1005580806,RES,CLS,538 25th Pl NE,Washington,"Washington, DC",3,Row/Townhouse,2/26/10,Realty Advantage (FXR6),"$200,000 "
20002,1005580098,RES,CLS,300 Oklahoma Ave NE #102,Washington,"Washington, DC",1,Unit/Flat/Apartment,3/17/10,Keller Williams Capital Properties (KWCP1),"$30,001 "
20002,1005579372,RES,CLS,415 3rd St NE,Washington,"Washington, DC",2,Twin/Semi-Detached,12/29/09,Coldwell Banker Residential Brokerage (CBRB52),"$655,000 "
20002,1005579226,RES,CLS,121 U St NE,Washington,"Washington, DC",3,Row/Townhouse,4/8/10,"Long & Foster Real Estate, Inc. (LNG16)","$275,000 "
20002,1005579026,RES,CLS,719 16th St NE,Washington,"Washington, DC",3,Row/Townhouse,3/31/10,Keller Williams Capital Properties (KWCP1),"$96,500 "
20002,1005578970,RES,CLS,117 Quincy Pl NE,Washington,"Washington, DC",3,Row/Townhouse,1/19/10,Keller Williams Preferred Properties (KWPP1),"$248,000 "
20002,1005578312,RES,CLS,215 I St NE #207,Washington,"Washington, DC",1,Unit/Flat/Apartment,12/31/09,"Urban Pace, a Long & Foster Company (URP1)","$445,715 "
20002,1005577934,RES,CLS,1952 3rd St NE #101,Washington,"Washington, DC",3,Unit/Flat/Apartment,4/6/10,EXIT Right Realty (EXRT1),"$309,000 "
20002,1005577914,RES,CLS,1952 3rd St NE #202,Washington,"Washington, DC",2,Unit/Flat/Apartment,6/18/10,EXIT Right Realty (EXRT1),"$275,000 "
20002,1005577908,RES,CLS,1952 3rd St NE #201,Washington,"Washington, DC",2,Unit/Flat/Apartment,4/30/10,EXIT Right Realty (EXRT1),"$277,000 "
20002,1005577902,RES,CLS,1952 3rd St NE #102,Washington,"Washington, DC",3,Unit/Flat/Apartment,4/12/10,EXIT Right Realty (EXRT1),"$300,000 "
20002,1005577740,RES,CLS,32 Florida Ave NE,Washington,"Washington, DC",3,Row/Townhouse,11/30/10,"Essential Properties Realty Brokerage, Inc. (EPRB1)","$300,000 "
20002,1005577620,RES,CLS,1124 E St NE #B,Washington,"Washington, DC",1,Other,2/19/10,Home Source Real Estate Solutions (HSLT1),"$260,000 "
20002,1005577452,RES,CLS,223 E St NE,Washington,"Washington, DC",4,Row/Townhouse,3/31/10,Heritage Realty Group (HRGP1),"$450,000 "
20002,1005577396,RES,CLS,1955 Capitol Ave NE,Washington,"Washington, DC",4,Detached,4/14/10,Coldwell Banker Residential Brokerage (CBRB49),"$50,000 "
20002,1005576924,RES,CLS,1724 L St NE,Washington,"Washington, DC",2,Row/Townhouse,5/10/10,Keller Williams Realty (KWR8),"$180,000 "
20002,1005576704,RES,CLS,626 Morton Pl NE,Washington,"Washington, DC",3,Row/Townhouse,1/15/10,"McEnearney Associates, Inc. (MCE7)","$419,000 "
