geometry,icon,id,name,place_id,plus_code,rating,reference,types,user_ratings_total,vicinity,opening_hours,price_level,locations,Zip Code
"{'location': {'lat': 38.9086683, 'lng': -77.0641476}, 'viewport': {'northeast': {'lat': 38.9100359302915, 'lng': -77.0627402197085}, 'southwest': {'lat': 38.9073379697085, 'lng': -77.06543818029151}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,4f93b4c60662ad2a829726025a93d677670204db,DC Wisey's,ChIJQ4jcxEm2t4kRjSBlIl70QtU,"{'compound_code': 'WW5P+F8 Washington, District of Columbia, United States', 'global_code': '87C4WW5P+F8'}",4.1,ChIJQ4jcxEm2t4kRjSBlIl70QtU,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",104,"1440 Wisconsin Avenue Northwest, Washington",{'open_now': True},1,"{'Match_addr': ""Wisey's Chicken Madness"", 'LongLabel': ""Wisey's Chicken Madness, 1440 Wisconsin Ave NW, Washington, DC, 20007, USA"", 'ShortLabel': ""Wisey's Chicken Madness"", 'Addr_type': 'POI', 'Type': 'Fast Food', 'PlaceName': ""Wisey's Chicken Madness"", 'AddNum': '1440', 'Address': '1440 Wisconsin Ave NW', 'Block': '', 'Sector': '', 'Neighborhood': 'Georgetown', 'District': '', 'City': 'Washington', 'MetroArea': 'Washington DC Metro Area', 'Subregion': 'District of Columbia', 'Region': 'District of Columbia', 'Territory': '', 'Postal': '20007', 'PostalExt': '', 'CountryCode': 'USA'}",20007
"{'location': {'lat': 38.9086207, 'lng': -77.06415740000001}, 'viewport': {'northeast': {'lat': 38.9099931302915, 'lng': -77.0627350697085}, 'southwest': {'lat': 38.9072951697085, 'lng': -77.06543303029152}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,83db0f6add1f7cb904c00682078c4d36e2635854,Al Capuccino's Pizza,ChIJLdTtxEm2t4kRAyhpox1jG1w,"{'compound_code': 'WW5P+C8 Washington, District of Columbia, United States', 'global_code': '87C4WW5P+C8'}",2.8,ChIJLdTtxEm2t4kRAyhpox1jG1w,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",4,"1438 Wisconsin Avenue Northwest, Washington",{'open_now': True},1,"{'Match_addr': 'Avocado Cafe', 'LongLabel': 'Avocado Cafe, 1438 Wisconsin Ave NW, Washington, DC, 20007, USA', 'ShortLabel': 'Avocado Cafe', 'Addr_type': 'POI', 'Type': 'American Food', 'PlaceName': 'Avocado Cafe', 'AddNum': '1438', 'Address': '1438 Wisconsin Ave NW', 'Block': '', 'Sector': '', 'Neighborhood': 'Georgetown', 'District': '', 'City': 'Washington', 'MetroArea': 'Washington DC Metro Area', 'Subregion': 'District of Columbia', 'Region': 'District of Columbia', 'Territory': '', 'Postal': '20007', 'PostalExt': '', 'CountryCode': 'USA'}",20007
"{'location': {'lat': 38.933964, 'lng': -77.05712299999999}, 'viewport': {'northeast': {'lat': 38.93527703029149, 'lng': -77.05588571970848}, 'southwest': {'lat': 38.9325790697085, 'lng': -77.05858368029149}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,3817609bc133228abcb5e4ca8bb3d6b9f65e5f89,Fresh Med,ChIJRwi5pdTJt4kRp815OHmRwOY,"{'compound_code': 'WWMV+H5 Washington, District of Columbia, United States', 'global_code': '87C4WWMV+H5'}",4.4,ChIJRwi5pdTJt4kRp815OHmRwOY,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",87,"3313 Connecticut Avenue Northwest, Washington",{'open_now': True},1,"{'Match_addr': 'Fresh Med', 'LongLabel': 'Fresh Med, 3313 Connecticut Ave NW, Washington, DC, 20008, USA', 'ShortLabel': 'Fresh Med', 'Addr_type': 'POI', 'Type': 'Greek Food', 'PlaceName': 'Fresh Med', 'AddNum': '3313', 'Address': '3313 Connecticut Ave NW', 'Block': '', 'Sector': '', 'Neighborhood': 'Cleveland Park', 'District': '', 'City': 'Washington', 'MetroArea': 'Washington DC Metro Area', 'Subregion': 'District of Columbia', 'Region': 'District of Columbia', 'Territory': '', 'Postal': '20008', 'PostalExt': '', 'CountryCode': 'USA'}",20008
"{'location': {'lat': 38.9015707, 'lng': -77.0498871}, 'viewport': {'northeast': {'lat': 38.90291103029149, 'lng': -77.04865551970849}, 'southwest': {'lat': 38.9002130697085, 'lng': -77.0513534802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,ede34b911790850b4fa579c6e57527e0750af3c0,Devon & Blakely,ChIJnb8lXbG3t4kRyJWQTbTR1NU,"{'compound_code': 'WX22+J2 Washington, District of Columbia, United States', 'global_code': '87C4WX22+J2'}",4.2,ChIJnb8lXbG3t4kRyJWQTbTR1NU,"['restaurant', 'meal_delivery', 'meal_takeaway', 'food', 'point_of_interest', 'establishment']",146,"2200 Pennsylvania Avenue Northwest, Washington",{'open_now': False},2,"{'Match_addr': '901 23rd St NW, Washington, District of Columbia, 20037', 'LongLabel': '901 23rd St NW, Washington, DC, 20037, USA', 'ShortLabel': '901 23rd St NW', 'Addr_type': 'PointAddress', 'Type': '', 'PlaceName': '', 'AddNum': '901', 'Address': '901 23rd St NW', 'Block': '', 'Sector': '', 'Neighborhood': '', 'District': '', 'City': 'Washington', 'MetroArea': '', 'Subregion': 'District of Columbia', 'Region': 'District of Columbia', 'Territory': '', 'Postal': '20037', 'PostalExt': '', 'CountryCode': 'USA'}",20037
"{'location': {'lat': 38.90290590000001, 'lng': -77.0471797}, 'viewport': {'northeast': {'lat': 38.9041211802915, 'lng': -77.0458316697085}, 'southwest': {'lat': 38.90142321970851, 'lng': -77.04852963029151}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,f052ae57f6b688604a9730afcb0fe9aedd680e01,HomeSlyce DC,ChIJrc6iL7e3t4kRTPDzz6TI_ho,"{'compound_code': 'WX33+54 Washington, District of Columbia, United States', 'global_code': '87C4WX33+54'}",4.5,ChIJrc6iL7e3t4kRTPDzz6TI_ho,"['meal_delivery', 'meal_takeaway', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",217,"2121 K Street Northwest, Washington",{'open_now': True},,"{'Match_addr': 'George Washington University Student Health Service', 'LongLabel': 'George Washington University Student Health Service, 2121 K St NW, Washington, DC, 20037, USA', 'ShortLabel': 'George Washington University Student Health Service', 'Addr_type': 'POI', 'Type': 'College', 'PlaceName': 'George Washington University Student Health Service', 'AddNum': '2121', 'Address': '2121 K St NW', 'Block': '', 'Sector': '', 'Neighborhood': '', 'District': '', 'City': 'Washington', 'MetroArea': '', 'Subregion': 'District of Columbia', 'Region': 'District of Columbia', 'Territory': '', 'Postal': '20037', 'PostalExt': '', 'CountryCode': 'USA'}",20037
"{'location': {'lat': 38.9028168, 'lng': -77.046082}, 'viewport': {'northeast': {'lat': 38.9040712802915, 'lng': -77.0447353697085}, 'southwest': {'lat': 38.9013733197085, 'lng': -77.04743333029151}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,5d60ee3f151873a4724268834d948bba51ce3414,Domino's Pizza,ChIJlWlFSLe3t4kRz6T5efpRbus,"{'compound_code': 'WX33+4H Washington, District of Columbia, United States', 'global_code': '87C4WX33+4H'}",3.2,ChIJlWlFSLe3t4kRz6T5efpRbus,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",199,"2029 K Street Northwest, Washington",{'open_now': True},1,"{'Match_addr': ""Domino's"", 'LongLabel': ""Domino's, 2029 K St NW, Washington, DC, 20006, USA"", 'ShortLabel': ""Domino's"", 'Addr_type': 'POI', 'Type': 'Fast Food', 'PlaceName': ""Domino's"", 'AddNum': '2029', 'Address': '2029 K St NW', 'Block': '', 'Sector': '', 'Neighborhood': 'Connecticut Avenue/K Street', 'District': '', 'City': 'Washington', 'MetroArea': 'Washington DC Metro Area', 'Subregion': 'District of Columbia', 'Region': 'District of Columbia', 'Territory': '', 'Postal': '20006', 'PostalExt': '', 'CountryCode': 'USA'}",20006
"{'location': {'lat': 38.909459, 'lng': -77.04584299999999}, 'viewport': {'northeast': {'lat': 38.9109045802915, 'lng': -77.04449461970849}, 'southwest': {'lat': 38.9082066197085, 'lng': -77.0471925802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,89921b6e01db2272286034f98b109daa20e884f4,New Dynasty,ChIJl2JZZMi3t4kRZFkJ3rd8IsA,"{'compound_code': 'WX53+QM Washington, District of Columbia, United States', 'global_code': '87C4WX53+QM'}",4.1,ChIJl2JZZMi3t4kRZFkJ3rd8IsA,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",270,"2020 P Street Northwest, Washington",{'open_now': True},2,"{'Match_addr': ""Mark and Orlando's"", 'LongLabel': ""Mark and Orlando's, 2020 P St NW, Washington, DC, 20036, USA"", 'ShortLabel': ""Mark and Orlando's"", 'Addr_type': 'POI', 'Type': 'American Food', 'PlaceName': ""Mark and Orlando's"", 'AddNum': '2020', 'Address': '2020 P St NW', 'Block': '', 'Sector': '', 'Neighborhood': 'Dupont Circle', 'District': '', 'City': 'Washington', 'MetroArea': 'Washington DC Metro Area', 'Subregion': 'District of Columbia', 'Region': 'District of Columbia', 'Territory': '', 'Postal': '20036', 'PostalExt': '', 'CountryCode': 'USA'}",20036
"{'location': {'lat': 38.90120999999999, 'lng': -77.04405}, 'viewport': {'northeast': {'lat': 38.9026255302915, 'lng': -77.04270101970849}, 'southwest': {'lat': 38.8999275697085, 'lng': -77.04539898029151}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,081dd6379d9477673576b2a0b31be54db16853f3,Chalin's Restaurant,ChIJM41QELq3t4kREv2ymtTGF_g,"{'compound_code': 'WX24+F9 Washington, District of Columbia, United States', 'global_code': '87C4WX24+F9'}",3.8,ChIJM41QELq3t4kREv2ymtTGF_g,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",274,"1912 I Street Northwest, Washington",{'open_now': True},2,"{'Match_addr': 'Hunan House', 'LongLabel': 'Hunan House, 1912 I St NW, Washington, DC, 20006, USA', 'ShortLabel': 'Hunan House', 'Addr_type': 'POI', 'Type': 'Chinese Food', 'PlaceName': 'Hunan House', 'AddNum': '1912', 'Address': '1912 I St NW', 'Block': '', 'Sector': '', 'Neighborhood': 'Connecticut Avenue/K Street', 'District': '', 'City': 'Washington', 'MetroArea': 'Washington DC Metro Area', 'Subregion': 'District of Columbia', 'Region': 'District of Columbia', 'Territory': '', 'Postal': '20006', 'PostalExt': '', 'CountryCode': 'USA'}",20006
"{'location': {'lat': 38.9010656, 'lng': -77.0446742}, 'viewport': {'northeast': {'lat': 38.9024147802915, 'lng': -77.0434423697085}, 'southwest': {'lat': 38.8997168197085, 'lng': -77.04614033029152}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,057f97f2457420b120e189e576c8f63490e6c6ec,Penn Grill,ChIJPRlGCrq3t4kR8D2xs_cstZE,"{'compound_code': 'WX24+C4 Washington, District of Columbia, United States', 'global_code': '87C4WX24+C4'}",4.5,ChIJPRlGCrq3t4kR8D2xs_cstZE,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",128,"825 20th Street Northwest, Washington",{'open_now': False},1,"{'Match_addr': 'Penn Grille', 'LongLabel': 'Penn Grille, 825 20th St NW, Washington, DC, 20006, USA', 'ShortLabel': 'Penn Grille', 'Addr_type': 'POI', 'Type': 'Fast Food', 'PlaceName': 'Penn Grille', 'AddNum': '825', 'Address': '825 20th St NW', 'Block': '', 'Sector': '', 'Neighborhood': 'Connecticut Avenue/K Street', 'District': '', 'City': 'Washington', 'MetroArea': 'Washington DC Metro Area', 'Subregion': 'District of Columbia', 'Region': 'District of Columbia', 'Territory': '', 'Postal': '20006', 'PostalExt': '', 'CountryCode': 'USA'}",20006
"{'location': {'lat': 38.90305800000001, 'lng': -77.0437496}, 'viewport': {'northeast': {'lat': 38.90440718029151, 'lng': -77.0422539697085}, 'southwest': {'lat': 38.90170921970851, 'lng': -77.0449519302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,d8869d3eee6fb6ca84f5e1ef5d8463a9b65ac371,Rice Bar,ChIJiV8twLm3t4kRnIBFgVEeUb8,"{'compound_code': 'WX34+6G Washington, District of Columbia, United States', 'global_code': '87C4WX34+6G'}",4.5,ChIJiV8twLm3t4kRnIBFgVEeUb8,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",177,"1020 19th Street Northwest, Washington",{'open_now': False},1,"{'Match_addr': 'SunTrust', 'LongLabel': 'SunTrust, 1020 19th St NW, Washington, DC, 20036, USA', 'ShortLabel': 'SunTrust', 'Addr_type': 'POI', 'Type': 'Bank', 'PlaceName': 'SunTrust', 'AddNum': '1020', 'Address': '1020 19th St NW', 'Block': '', 'Sector': '', 'Neighborhood': 'Connecticut Avenue/K Street', 'District': '', 'City': 'Washington', 'MetroArea': 'Washington DC Metro Area', 'Subregion': 'District of Columbia', 'Region': 'District of Columbia', 'Territory': '', 'Postal': '20036', 'PostalExt': '', 'CountryCode': 'USA'}",20036
