geometry,icon,id,name,place_id,plus_code,rating,reference,types,user_ratings_total,vicinity,opening_hours,price_level,locations,Zip Code
"{'location': {'lat': 38.9371226, 'lng': -77.10726389999999}, 'viewport': {'northeast': {'lat': 38.9386514302915, 'lng': -77.1059194697085}, 'southwest': {'lat': 38.9359534697085, 'lng': -77.1086174302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png,fd46dbc38d97decad74c58803dbf86ad29f53ca4,Au Bon Pain,ChIJb-dcRAfKt4kR50cxM2W7AWY,"{'compound_code': 'WVPV+R3 Washington, District of Columbia, United States', 'global_code': '87C4WVPV+R3'}",3.4,ChIJb-dcRAfKt4kR50cxM2W7AWY,"['cafe', 'bakery', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",16,"5255 Loughboro Road Northwest, Washington",{'open_now': False},2,"{'Match_addr': '5215 Loughboro Rd NW, Washington, District of Columbia, 20016', 'LongLabel': '5215 Loughboro Rd NW, Washington, DC, 20016, USA', 'ShortLabel': '5215 Loughboro Rd NW', 'Addr_type': 'PointAddress', 'Type': '', 'PlaceName': '', 'AddNum': '5215', 'Address': '5215 Loughboro Rd NW', 'Block': '', 'Sector': '', 'Neighborhood': '', 'District': '', 'City': 'Washington', 'MetroArea': '', 'Subregion': 'District of Columbia', 'Region': 'District of Columbia', 'Territory': '', 'Postal': '20016', 'PostalExt': '', 'CountryCode': 'USA'}",20016
"{'location': {'lat': 38.9168957, 'lng': -77.0965671}, 'viewport': {'northeast': {'lat': 38.9183177802915, 'lng': -77.0951036697085}, 'southwest': {'lat': 38.9156198197085, 'lng': -77.09780163029151}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,e5e85f4052dc85eafc6734df528015695bf991c4,Little China Cafe,ChIJyWYUdQy2t4kR89qRGZQUSj4,"{'compound_code': 'WW83+Q9 Washington, District of Columbia, United States', 'global_code': '87C4WW83+Q9'}",3.8,ChIJyWYUdQy2t4kR89qRGZQUSj4,"['cafe', 'restaurant', 'food', 'point_of_interest', 'establishment']",61,"4830 MacArthur Boulevard Northwest, Washington",{'open_now': True},1,"{'Match_addr': 'Canal Express & China', 'LongLabel': 'Canal Express & China, 4830 MacArthur Blvd NW, Washington, DC, 20007, USA', 'ShortLabel': 'Canal Express & China', 'Addr_type': 'POI', 'Type': 'Chinese Food', 'PlaceName': 'Canal Express & China', 'AddNum': '4830', 'Address': '4830 MacArthur Blvd NW', 'Block': '', 'Sector': '', 'Neighborhood': 'Foxhall Crescent', 'District': '', 'City': 'Washington', 'MetroArea': 'Washington DC Metro Area', 'Subregion': 'District of Columbia', 'Region': 'District of Columbia', 'Territory': '', 'Postal': '20007', 'PostalExt': '', 'CountryCode': 'USA'}",20007
"{'location': {'lat': 38.9178727, 'lng': -77.0967806}, 'viewport': {'northeast': {'lat': 38.9191432302915, 'lng': -77.0954944697085}, 'southwest': {'lat': 38.9164452697085, 'lng': -77.0981924302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png,f6a3837425257e22e81ac539e2c83e9a233daa65,Black Coffee,ChIJ__-v-Au2t4kRWa8D2OdrFTI,"{'compound_code': 'WW93+47 Washington, District of Columbia, United States', 'global_code': '87C4WW93+47'}",4.5,ChIJ__-v-Au2t4kRWa8D2OdrFTI,"['cafe', 'restaurant', 'food', 'point_of_interest', 'establishment']",54,"4885 MacArthur Boulevard Northwest, Washington",{'open_now': False},,"{'Match_addr': '7th Hill Pizza Palisades', 'LongLabel': '7th Hill Pizza Palisades, 4885 MacArthur Blvd NW, Washington, DC, 20007, USA', 'ShortLabel': '7th Hill Pizza Palisades', 'Addr_type': 'POI', 'Type': 'Fast Food', 'PlaceName': '7th Hill Pizza Palisades', 'AddNum': '4885', 'Address': '4885 MacArthur Blvd NW', 'Block': '', 'Sector': '', 'Neighborhood': 'Foxhall Crescent', 'District': '', 'City': 'Washington', 'MetroArea': 'Washington DC Metro Area', 'Subregion': 'District of Columbia', 'Region': 'District of Columbia', 'Territory': '', 'Postal': '20007', 'PostalExt': '', 'CountryCode': 'USA'}",20007
"{'location': {'lat': 38.94526869999999, 'lng': -77.0965067}, 'viewport': {'northeast': {'lat': 38.9466627802915, 'lng': -77.0951065197085}, 'southwest': {'lat': 38.9439648197085, 'lng': -77.0978044802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,fc64779028e056d08185632437195d764bdde9cd,Le Pain Quotidien,ChIJQbG2MvfJt4kR-9kHIDkKx-0,"{'compound_code': 'WWW3+49 Washington, District of Columbia, United States', 'global_code': '87C4WWW3+49'}",3.7,ChIJQbG2MvfJt4kR-9kHIDkKx-0,"['restaurant', 'bakery', 'cafe', 'food', 'point_of_interest', 'store', 'establishment']",118,"4874 Massachusetts Avenue Northwest, Washington",{'open_now': False},2,"{'Match_addr': 'Le Pain Quotidien', 'LongLabel': 'Le Pain Quotidien, 4874 Massachusetts Ave NW, Washington, DC, 20016, USA', 'ShortLabel': 'Le Pain Quotidien', 'Addr_type': 'POI', 'Type': 'Belgian Food', 'PlaceName': 'Le Pain Quotidien', 'AddNum': '4874', 'Address': '4874 Massachusetts Ave NW', 'Block': '', 'Sector': '', 'Neighborhood': 'Spring Valley', 'District': '', 'City': 'Washington', 'MetroArea': 'Washington DC Metro Area', 'Subregion': 'District of Columbia', 'Region': 'District of Columbia', 'Territory': '', 'Postal': '20016', 'PostalExt': '', 'CountryCode': 'USA'}",20016
"{'location': {'lat': 38.9367052, 'lng': -77.0890599}, 'viewport': {'northeast': {'lat': 38.93805418029149, 'lng': -77.0877109197085}, 'southwest': {'lat': 38.9353562197085, 'lng': -77.0904088802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,9bed3761da74b5c13a6bd15a0e72bfbdfe2cf2d2,Einstein Bros. Bagels,ChIJXXlrauPJt4kRWCIewQXXPK0,"{'compound_code': 'WWP6+M9 Washington, District of Columbia, United States', 'global_code': '87C4WWP6+M9'}",3.4,ChIJXXlrauPJt4kRWCIewQXXPK0,"['bakery', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",10,"4400 Massachusetts Avenue Northwest, Washington",{'open_now': False},1,"{'Match_addr': 'American University', 'LongLabel': 'American University, 4400 Massachusetts Ave NW, Washington, DC, 20016, USA', 'ShortLabel': 'American University', 'Addr_type': 'POI', 'Type': 'College', 'PlaceName': 'American University', 'AddNum': '4400', 'Address': '4400 Massachusetts Ave NW', 'Block': '', 'Sector': '', 'Neighborhood': 'Spring Valley', 'District': '', 'City': 'Washington', 'MetroArea': 'Washington DC Metro Area', 'Subregion': 'District of Columbia', 'Region': 'District of Columbia', 'Territory': '', 'Postal': '20016', 'PostalExt': '', 'CountryCode': 'USA'}",20016
"{'location': {'lat': 38.9603265, 'lng': -77.08681849999999}, 'viewport': {'northeast': {'lat': 38.9615778302915, 'lng': -77.0853491697085}, 'southwest': {'lat': 38.9588798697085, 'lng': -77.0880471302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,7dd8a7fc67846e2aaf326ad41e08851e83997fd4,Le Pain Quotidien,ChIJc3KcGJHJt4kRC7I03aUiJOU,"{'compound_code': 'XW67+47 Chevy Chase, 7, MD, United States', 'global_code': '87C4XW67+47'}",3.6,ChIJc3KcGJHJt4kRC7I03aUiJOU,"['restaurant', 'bakery', 'cafe', 'food', 'point_of_interest', 'store', 'establishment']",89,"5310 Western Avenue Northwest, Chevy Chase",{'open_now': False},2,"{'Match_addr': '44th St NW, Washington, District of Columbia, 20015', 'LongLabel': '44th St NW, Washington, DC, 20015, USA', 'ShortLabel': '44th St NW', 'Addr_type': 'StreetName', 'Type': '', 'PlaceName': '', 'AddNum': '', 'Address': '44th St NW', 'Block': '', 'Sector': '', 'Neighborhood': 'Friendship Heights', 'District': '', 'City': 'Washington', 'MetroArea': 'Washington DC Metro Area', 'Subregion': 'District of Columbia', 'Region': 'District of Columbia', 'Territory': '', 'Postal': '20015', 'PostalExt': '', 'CountryCode': 'USA'}",20015
"{'location': {'lat': 38.9601261, 'lng': -77.0860725}, 'viewport': {'northeast': {'lat': 38.9612559802915, 'lng': -77.08427916970848}, 'southwest': {'lat': 38.95855801970851, 'lng': -77.08697713029149}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,471d7059b7f4a921669cac28fae2b1e4ae08992d,McDonald's,ChIJeX08MZHJt4kRvYLo3RT97oI,"{'compound_code': 'XW67+3H Washington, District of Columbia, United States', 'global_code': '87C4XW67+3H'}",3.6,ChIJeX08MZHJt4kRvYLo3RT97oI,"['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",203,"5300 Wisconsin Avenue, Washington",{'open_now': True},1,"{'Match_addr': 'Friendship Heights Metro Station - West Entrance', 'LongLabel': 'Friendship Heights Metro Station - West Entrance, 5391 Western Ave NW, Washington, DC, 20015, USA', 'ShortLabel': 'Friendship Heights Metro Station - West Entrance', 'Addr_type': 'POI', 'Type': 'Metro Station', 'PlaceName': 'Friendship Heights Metro Station - West Entrance', 'AddNum': '5391', 'Address': '5391 Western Ave NW', 'Block': '', 'Sector': '', 'Neighborhood': '', 'District': '', 'City': 'Washington', 'MetroArea': '', 'Subregion': 'District of Columbia', 'Region': 'District of Columbia', 'Territory': '', 'Postal': '20015', 'PostalExt': '', 'CountryCode': 'USA'}",20015
"{'location': {'lat': 38.9589, 'lng': -77.0852175}, 'viewport': {'northeast': {'lat': 38.9603079302915, 'lng': -77.0836768697085}, 'southwest': {'lat': 38.9576099697085, 'lng': -77.0863748302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png,17d25732ef82fd04f83979af65dbffc0f81a05ff,Cosi,ChIJYyK6spbJt4kRp9NyO4Sg8K0,"{'compound_code': 'XW57+HW Washington, District of Columbia, United States', 'global_code': '87C4XW57+HW'}",4.1,ChIJYyK6spbJt4kRp9NyO4Sg8K0,"['cafe', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",93,"5252 Wisconsin Avenue Northwest, Washington",{'open_now': False},1,"{'Match_addr': ""TGI Friday's"", 'LongLabel': ""TGI Friday's, 5252 Wisconsin Ave NW, Washington, DC, 20015, USA"", 'ShortLabel': ""TGI Friday's"", 'Addr_type': 'POI', 'Type': 'American Food', 'PlaceName': ""TGI Friday's"", 'AddNum': '5252', 'Address': '5252 Wisconsin Ave NW', 'Block': '', 'Sector': '', 'Neighborhood': 'Friendship Heights', 'District': '', 'City': 'Washington', 'MetroArea': 'Washington DC Metro Area', 'Subregion': 'District of Columbia', 'Region': 'District of Columbia', 'Territory': '', 'Postal': '20015', 'PostalExt': '', 'CountryCode': 'USA'}",20015
"{'location': {'lat': 38.9596843, 'lng': -77.085441}, 'viewport': {'northeast': {'lat': 38.96102078029149, 'lng': -77.08396646970849}, 'southwest': {'lat': 38.95832281970849, 'lng': -77.08666443029149}}}",https://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png,7cb1d2591e61f992b3235a161144840696f62dbb,WW Café,ChIJh3aoNpHJt4kR_zJqpUgGVYE,"{'compound_code': 'XW57+VR Washington, District of Columbia, United States', 'global_code': '87C4XW57+VR'}",4.2,ChIJh3aoNpHJt4kR_zJqpUgGVYE,"['cafe', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",24,"5300 Wisconsin Avenue, Washington",{'open_now': False},,"{'Match_addr': '5300 Wisconsin Ave NW, Washington, District of Columbia, 20015', 'LongLabel': '5300 Wisconsin Ave NW, Washington, DC, 20015, USA', 'ShortLabel': '5300 Wisconsin Ave NW', 'Addr_type': 'PointAddress', 'Type': '', 'PlaceName': '', 'AddNum': '5300', 'Address': '5300 Wisconsin Ave NW', 'Block': '', 'Sector': '', 'Neighborhood': '', 'District': '', 'City': 'Washington', 'MetroArea': '', 'Subregion': 'District of Columbia', 'Region': 'District of Columbia', 'Territory': '', 'Postal': '20015', 'PostalExt': '', 'CountryCode': 'USA'}",20015
"{'location': {'lat': 38.9544577, 'lng': -77.0830115}, 'viewport': {'northeast': {'lat': 38.9559328802915, 'lng': -77.08166341970849}, 'southwest': {'lat': 38.9532349197085, 'lng': -77.0843613802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png,80e378f7eaf6ddcb08370f91c2669c5561542412,Coffee Nature,ChIJHYqM_JTJt4kRKtA6-E-5bOg,"{'compound_code': 'XW38+QQ Washington, District of Columbia, United States', 'global_code': '87C4XW38+QQ'}",4.4,ChIJHYqM_JTJt4kRKtA6-E-5bOg,"['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",121,"4224 Fessenden Street Northwest, Washington",{'open_now': False},1,"{'Match_addr': 'Coffee Nature', 'LongLabel': 'Coffee Nature, 4224 Fessenden St NW, Washington, DC, 20016, USA', 'ShortLabel': 'Coffee Nature', 'Addr_type': 'POI', 'Type': 'Coffee Shop', 'PlaceName': 'Coffee Nature', 'AddNum': '4224', 'Address': '4224 Fessenden St NW', 'Block': '', 'Sector': '', 'Neighborhood': 'Friendship Heights', 'District': '', 'City': 'Washington', 'MetroArea': 'Washington DC Metro Area', 'Subregion': 'District of Columbia', 'Region': 'District of Columbia', 'Territory': '', 'Postal': '20016', 'PostalExt': '', 'CountryCode': 'USA'}",20016
"{'location': {'lat': 38.906878, 'lng': -77.082128}, 'viewport': {'northeast': {'lat': 38.90827713029149, 'lng': -77.0807982697085}, 'southwest': {'lat': 38.9055791697085, 'lng': -77.0834962302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,59ae2a3205d7bf54db3000f93b98c51685201021,Kristina's Cafe,ChIJ0byiLWq2t4kRXSW-sw7g5S4,"{'compound_code': 'WW49+Q4 Washington, District of Columbia, United States', 'global_code': '87C4WW49+Q4'}",4.6,ChIJ0byiLWq2t4kRXSW-sw7g5S4,"['bakery', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",117,"4418 MacArthur Boulevard Northwest, Washington",{'open_now': False},,"{'Match_addr': '4418 Macarthur Blvd NW, Washington, District of Columbia, 20007', 'LongLabel': '4418 Macarthur Blvd NW, Washington, DC, 20007, USA', 'ShortLabel': '4418 Macarthur Blvd NW', 'Addr_type': 'PointAddress', 'Type': '', 'PlaceName': '', 'AddNum': '4418', 'Address': '4418 Macarthur Blvd NW', 'Block': '', 'Sector': '', 'Neighborhood': '', 'District': '', 'City': 'Washington', 'MetroArea': '', 'Subregion': 'District of Columbia', 'Region': 'District of Columbia', 'Territory': '', 'Postal': '20007', 'PostalExt': '', 'CountryCode': 'USA'}",20007
"{'location': {'lat': 38.9492391, 'lng': -77.0806616}, 'viewport': {'northeast': {'lat': 38.9506117302915, 'lng': -77.07913466970848}, 'southwest': {'lat': 38.9479137697085, 'lng': -77.0818326302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png,fd320c97e69961ac17d1655485d76d7b1d9792c0,Dunkin',ChIJ9WMOZurJt4kRh8Njeob2f1Y,"{'compound_code': 'WWX9+MP Washington, District of Columbia, United States', 'global_code': '87C4WWX9+MP'}",3.6,ChIJ9WMOZurJt4kRh8Njeob2f1Y,"['bakery', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",99,"4530 Wisconsin Avenue Northwest, Washington",{'open_now': False},1,"{'Match_addr': ""Dunkin' Donuts"", 'LongLabel': ""Dunkin' Donuts, 4530 Wisconsin Ave NW, Washington, DC, 20016, USA"", 'ShortLabel': ""Dunkin' Donuts"", 'Addr_type': 'POI', 'Type': 'Coffee Shop', 'PlaceName': ""Dunkin' Donuts"", 'AddNum': '4530', 'Address': '4530 Wisconsin Ave NW', 'Block': '', 'Sector': '', 'Neighborhood': 'Tenleytown', 'District': '', 'City': 'Washington', 'MetroArea': 'Washington DC Metro Area', 'Subregion': 'District of Columbia', 'Region': 'District of Columbia', 'Territory': '', 'Postal': '20016', 'PostalExt': '', 'CountryCode': 'USA'}",20016
"{'location': {'lat': 38.9482016, 'lng': -77.07942899999999}, 'viewport': {'northeast': {'lat': 38.9495754802915, 'lng': -77.0779928697085}, 'southwest': {'lat': 38.9468775197085, 'lng': -77.0806908302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,ef745fdcd35be2160d381a83211119e624361925,Panera Bread,ChIJJ5skCurJt4kR7uYdtOXKoxk,"{'compound_code': 'WWXC+76 Washington, District of Columbia, United States', 'global_code': '87C4WWXC+76'}",4.2,ChIJJ5skCurJt4kR7uYdtOXKoxk,"['bakery', 'meal_takeaway', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",239,"4501 Wisconsin Avenue Northwest, Washington",{'open_now': False},2,"{'Match_addr': 'Chick-fil-A', 'LongLabel': 'Chick-fil-A, 4505 Wisconsin Ave NW, Washington, DC, 20016, USA', 'ShortLabel': 'Chick-fil-A', 'Addr_type': 'POI', 'Type': 'Chicken Restaurant', 'PlaceName': 'Chick-fil-A', 'AddNum': '4505', 'Address': '4505 Wisconsin Ave NW', 'Block': '', 'Sector': '', 'Neighborhood': 'Tenleytown', 'District': '', 'City': 'Washington', 'MetroArea': 'Washington DC Metro Area', 'Subregion': 'District of Columbia', 'Region': 'District of Columbia', 'Territory': '', 'Postal': '20016', 'PostalExt': '', 'CountryCode': 'USA'}",20016
"{'location': {'lat': 38.9490789, 'lng': -77.0792007}, 'viewport': {'northeast': {'lat': 38.9504601302915, 'lng': -77.07801521970849}, 'southwest': {'lat': 38.9477621697085, 'lng': -77.08071318029151}}}",https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,e51201d42fee78e20a256fabda3eebeb10059c52,Wawa,ChIJ0zyQlp3Jt4kRnQcUR6rcOY0,"{'compound_code': 'WWXC+J8 Washington, District of Columbia, United States', 'global_code': '87C4WWXC+J8'}",3.5,ChIJ0zyQlp3Jt4kRnQcUR6rcOY0,"['convenience_store', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",11,"4530 40th Street Northwest A, Washington",{'open_now': True},,"{'Match_addr': 'Sears', 'LongLabel': 'Sears, 4530 40th St NW, Washington, DC, 20016, USA', 'ShortLabel': 'Sears', 'Addr_type': 'POI', 'Type': 'Furniture Store', 'PlaceName': 'Sears', 'AddNum': '4530', 'Address': '4530 40th St NW', 'Block': '', 'Sector': '', 'Neighborhood': 'Tenleytown', 'District': '', 'City': 'Washington', 'MetroArea': 'Washington DC Metro Area', 'Subregion': 'District of Columbia', 'Region': 'District of Columbia', 'Territory': '', 'Postal': '20016', 'PostalExt': '', 'CountryCode': 'USA'}",20016
"{'location': {'lat': 38.9140356, 'lng': -77.07853759999999}, 'viewport': {'northeast': {'lat': 38.9153019302915, 'lng': -77.07717611970848}, 'southwest': {'lat': 38.9126039697085, 'lng': -77.0798740802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,58908e2f9d5b7bb1b3022fec4edecd391a125538,Le Café Descartes,ChIJ85kqwT-2t4kRIFogY2C1YZ8,"{'compound_code': 'WW7C+JH Washington, District of Columbia, United States', 'global_code': '87C4WW7C+JH'}",4.8,ChIJ85kqwT-2t4kRIFogY2C1YZ8,"['cafe', 'restaurant', 'food', 'point_of_interest', 'establishment']",30,"4101 Reservoir Road Northwest, Washington",{'open_now': False},,"{'Match_addr': 'ATM', 'LongLabel': 'ATM, 4101 Reservoir Rd NW, Washington, DC, 20007, USA', 'ShortLabel': 'ATM', 'Addr_type': 'POI', 'Type': 'ATM', 'PlaceName': 'ATM', 'AddNum': '4101', 'Address': '4101 Reservoir Rd NW', 'Block': '', 'Sector': '', 'Neighborhood': 'Burleith-Hillandale', 'District': '', 'City': 'Washington', 'MetroArea': 'Washington DC Metro Area', 'Subregion': 'District of Columbia', 'Region': 'District of Columbia', 'Territory': '', 'Postal': '20007', 'PostalExt': '', 'CountryCode': 'USA'}",20007
"{'location': {'lat': 38.9429773, 'lng': -77.0774167}, 'viewport': {'northeast': {'lat': 38.94439493029149, 'lng': -77.0758603197085}, 'southwest': {'lat': 38.9416969697085, 'lng': -77.0785582802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,8fc63edaebae3d7fb983803c62d01551d6e87fe2,McDonald's,ChIJS6mhbMLJt4kRTdcSxToU2J4,"{'compound_code': 'WWVF+52 Washington, District of Columbia, United States', 'global_code': '87C4WWVF+52'}",3.7,ChIJS6mhbMLJt4kRTdcSxToU2J4,"['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",996,"4130 Wisconsin Avenue Northwest, Washington",{'open_now': True},1,"{'Match_addr': ""McDonald's"", 'LongLabel': ""McDonald's, 4130 Wisconsin Ave NW, Washington, DC, 20016, USA"", 'ShortLabel': ""McDonald's"", 'Addr_type': 'POI', 'Type': 'Fast Food', 'PlaceName': ""McDonald's"", 'AddNum': '4130', 'Address': '4130 Wisconsin Ave NW', 'Block': '', 'Sector': '', 'Neighborhood': 'Cathedral Heights', 'District': '', 'City': 'Washington', 'MetroArea': 'Washington DC Metro Area', 'Subregion': 'District of Columbia', 'Region': 'District of Columbia', 'Territory': '', 'Postal': '20016', 'PostalExt': '', 'CountryCode': 'USA'}",20016
"{'location': {'lat': 38.9118423, 'lng': -77.07473089999999}, 'viewport': {'northeast': {'lat': 38.9131949802915, 'lng': -77.0733817697085}, 'southwest': {'lat': 38.9104970197085, 'lng': -77.07607973029151}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,d1bab74b459c4854e89d86c80ee8ad05fc7ba7e7,Einstein Bros. Bagels,ChIJXTEiFT-2t4kRZtcSMTtwsbY,"{'compound_code': 'WW6G+P4 Washington, District of Columbia, United States', 'global_code': '87C4WW6G+P4'}",2.8,ChIJXTEiFT-2t4kRZtcSMTtwsbY,"['bakery', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",10,"3800 Reservoir Road Northwest, Washington",{'open_now': False},1,"{'Match_addr': 'Dock', 'LongLabel': 'Dock, Washington, DC, 20007, USA', 'ShortLabel': 'Dock', 'Addr_type': 'POI', 'Type': 'Dock', 'PlaceName': 'Dock', 'AddNum': '', 'Address': '', 'Block': '', 'Sector': '', 'Neighborhood': 'Georgetown', 'District': '', 'City': 'Washington', 'MetroArea': 'Washington DC Metro Area', 'Subregion': 'District of Columbia', 'Region': 'District of Columbia', 'Territory': '', 'Postal': '20007', 'PostalExt': '', 'CountryCode': 'USA'}",20007
"{'location': {'lat': 38.91121809999999, 'lng': -77.07382009999999}, 'viewport': {'northeast': {'lat': 38.9125064802915, 'lng': -77.07255856970849}, 'southwest': {'lat': 38.9098085197085, 'lng': -77.0752565302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,c6822ff6eaa780628c8365a2b9e54da18a8f1262,Epicurean and Company,ChIJdYdXbD-2t4kRYbgesJNSosI,"{'compound_code': 'WW6G+FF Washington, District of Columbia, United States', 'global_code': '87C4WW6G+FF'}",4,ChIJdYdXbD-2t4kRYbgesJNSosI,"['cafe', 'restaurant', 'food', 'point_of_interest', 'establishment']",468,"3800 Reservoir Road Northwest, Washington",{'open_now': True},2,"{'Match_addr': 'Georgetown University Darnall Hall', 'LongLabel': 'Georgetown University Darnall Hall, 1625 Tondorf Rd NW, Washington, DC, 20007, USA', 'ShortLabel': 'Georgetown University Darnall Hall', 'Addr_type': 'POI', 'Type': 'College', 'PlaceName': 'Georgetown University Darnall Hall', 'AddNum': '1625', 'Address': '1625 Tondorf Rd NW', 'Block': '', 'Sector': '', 'Neighborhood': '', 'District': '', 'City': 'Washington', 'MetroArea': '', 'Subregion': 'District of Columbia', 'Region': 'District of Columbia', 'Territory': '', 'Postal': '20007', 'PostalExt': '', 'CountryCode': 'USA'}",20007
"{'location': {'lat': 38.9201045, 'lng': -77.07113199999999}, 'viewport': {'northeast': {'lat': 38.92126063029149, 'lng': -77.0697193697085}, 'southwest': {'lat': 38.91856266970849, 'lng': -77.0724173302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,05da576a2015a112c30dac8810697258b2ccc21e,Einstein Bros. Bagels,ChIJGabn1zq2t4kRFIFbxSV5N7E,"{'compound_code': 'WWCH+2G Washington, District of Columbia, United States', 'global_code': '87C4WWCH+2G'}",3.5,ChIJGabn1zq2t4kRFIFbxSV5N7E,"['bakery', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",115,"2233 Wisconsin Avenue Northwest Ste 101, Washington",{'open_now': False},1,"{'Match_addr': '2241 Wisconsin Ave NW, Washington, District of Columbia, 20007', 'LongLabel': '2241 Wisconsin Ave NW, Washington, DC, 20007, USA', 'ShortLabel': '2241 Wisconsin Ave NW', 'Addr_type': 'PointAddress', 'Type': '', 'PlaceName': '', 'AddNum': '2241', 'Address': '2241 Wisconsin Ave NW', 'Block': '', 'Sector': '', 'Neighborhood': '', 'District': '', 'City': 'Washington', 'MetroArea': '', 'Subregion': 'District of Columbia', 'Region': 'District of Columbia', 'Territory': '', 'Postal': '20007', 'PostalExt': '', 'CountryCode': 'USA'}",20007
"{'location': {'lat': 38.95587009999999, 'lng': -77.06999499999999}, 'viewport': {'northeast': {'lat': 38.9571717302915, 'lng': -77.06877706970849}, 'southwest': {'lat': 38.9544737697085, 'lng': -77.0714750302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png,963181aaecd82ebcc06aef2b97b9ec32909982ff,Little Red Fox,ChIJA8BAj7nJt4kRxvRXPk_xqJs,"{'compound_code': 'XW4J+82 Washington, District of Columbia, United States', 'global_code': '87C4XW4J+82'}",4.5,ChIJA8BAj7nJt4kRxvRXPk_xqJs,"['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",325,"5035 Connecticut Avenue Northwest, Washington",{'open_now': False},2,"{'Match_addr': 'Marvelous Markets', 'LongLabel': 'Marvelous Markets, 5035 Connecticut Ave NW, Washington, DC, 20008, USA', 'ShortLabel': 'Marvelous Markets', 'Addr_type': 'POI', 'Type': 'Specialty Store', 'PlaceName': 'Marvelous Markets', 'AddNum': '5035', 'Address': '5035 Connecticut Ave NW', 'Block': '', 'Sector': '', 'Neighborhood': 'Chevy Chase', 'District': '', 'City': 'Washington', 'MetroArea': 'Washington DC Metro Area', 'Subregion': 'District of Columbia', 'Region': 'District of Columbia', 'Territory': '', 'Postal': '20008', 'PostalExt': '', 'CountryCode': 'USA'}",20008
"{'location': {'lat': 38.9076111, 'lng': -77.0692584}, 'viewport': {'northeast': {'lat': 38.9090164802915, 'lng': -77.06791121970849}, 'southwest': {'lat': 38.9063185197085, 'lng': -77.0706091802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png,c1729f797bd116afc05ec8361f37907024de3af3,Saxbys,ChIJ-T5Myke2t4kRubqQXgE_YAw,"{'compound_code': 'WW5J+27 Washington, District of Columbia, United States', 'global_code': '87C4WW5J+27'}",4.3,ChIJ-T5Myke2t4kRubqQXgE_YAw,"['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",216,"3500 O Street Northwest, Washington",{'open_now': False},1,"{'Match_addr': 'Saxbys', 'LongLabel': 'Saxbys, 3500 O St NW, Washington, DC, 20007, USA', 'ShortLabel': 'Saxbys', 'Addr_type': 'POI', 'Type': 'Coffee Shop', 'PlaceName': 'Saxbys', 'AddNum': '3500', 'Address': '3500 O St NW', 'Block': '', 'Sector': '', 'Neighborhood': 'Georgetown', 'District': '', 'City': 'Washington', 'MetroArea': 'Washington DC Metro Area', 'Subregion': 'District of Columbia', 'Region': 'District of Columbia', 'Territory': '', 'Postal': '20007', 'PostalExt': '', 'CountryCode': 'USA'}",20007
