geometry,icon,id,name,place_id,plus_code,rating,reference,types,user_ratings_total,vicinity,opening_hours,price_level,locations,Zip Code
"{'location': {'lat': 38.93004199999999, 'lng': -77.106494}, 'viewport': {'northeast': {'lat': 38.9313447802915, 'lng': -77.1052719197085}, 'southwest': {'lat': 38.9286468197085, 'lng': -77.1079698802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,d9648a3b5d56eea241e245e5913fe1aedd95c275,DC Boathouse,ChIJPeGLmP61t4kRqVlMb0twRf4,"{'compound_code': 'WVJV+2C Washington, District of Columbia, United States', 'global_code': '87C4WVJV+2C'}",4.3,ChIJPeGLmP61t4kRqVlMb0twRf4,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",152,"5441 MacArthur Boulevard Northwest, Washington",{'open_now': True},2,"{'Match_addr': 'DC Boathouse', 'LongLabel': 'DC Boathouse, 5441 MacArthur Blvd NW, Washington, DC, 20016, USA', 'ShortLabel': 'DC Boathouse', 'Addr_type': 'POI', 'Type': 'American Food', 'PlaceName': 'DC Boathouse', 'AddNum': '5441', 'Address': '5441 MacArthur Blvd NW', 'Block': '', 'Sector': '', 'Neighborhood': 'Palisades', 'District': '', 'City': 'Washington', 'MetroArea': 'Washington DC Metro Area', 'Subregion': 'District of Columbia', 'Region': 'District of Columbia', 'Territory': '', 'Postal': '20016', 'PostalExt': '', 'CountryCode': 'USA'}",20016
"{'location': {'lat': 38.9178104, 'lng': -77.0965978}, 'viewport': {'northeast': {'lat': 38.9190801802915, 'lng': -77.0953529197085}, 'southwest': {'lat': 38.9163822197085, 'lng': -77.09805088029151}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,518220e8204d018612d7e39b322a9eba552dfb4b,BlackSalt Fish Market & Restaurant,ChIJg9NR4wu2t4kRyH0vH7jToiM,"{'compound_code': 'WW93+49 Washington, District of Columbia, United States', 'global_code': '87C4WW93+49'}",4.6,ChIJg9NR4wu2t4kRyH0vH7jToiM,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",513,"4883 MacArthur Boulevard Northwest, Washington",{'open_now': False},3,"{'Match_addr': 'Black Salt Fish Market', 'LongLabel': 'Black Salt Fish Market, 4883 MacArthur Blvd NW, Washington, DC, 20007, USA', 'ShortLabel': 'Black Salt Fish Market', 'Addr_type': 'POI', 'Type': 'Seafood', 'PlaceName': 'Black Salt Fish Market', 'AddNum': '4883', 'Address': '4883 MacArthur Blvd NW', 'Block': '', 'Sector': '', 'Neighborhood': 'Foxhall Crescent', 'District': '', 'City': 'Washington', 'MetroArea': 'Washington DC Metro Area', 'Subregion': 'District of Columbia', 'Region': 'District of Columbia', 'Territory': '', 'Postal': '20007', 'PostalExt': '', 'CountryCode': 'USA'}",20007
"{'location': {'lat': 38.9602829, 'lng': -77.086845}, 'viewport': {'northeast': {'lat': 38.96154043029149, 'lng': -77.0853833697085}, 'southwest': {'lat': 38.95884246970849, 'lng': -77.0880813302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,0ba373c7af1c435eff38bb7a057f1dafb29320c4,The Capital Grille,ChIJAfWQIZHJt4kRhfw5lCfNCUc,"{'compound_code': 'XW67+47 Chevy Chase, 7, MD, United States', 'global_code': '87C4XW67+47'}",4.6,ChIJAfWQIZHJt4kRhfw5lCfNCUc,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",318,"5310 Western Avenue, Chevy Chase",{'open_now': True},4,"{'Match_addr': '44th St NW, Washington, District of Columbia, 20015', 'LongLabel': '44th St NW, Washington, DC, 20015, USA', 'ShortLabel': '44th St NW', 'Addr_type': 'StreetName', 'Type': '', 'PlaceName': '', 'AddNum': '', 'Address': '44th St NW', 'Block': '', 'Sector': '', 'Neighborhood': 'Friendship Heights', 'District': '', 'City': 'Washington', 'MetroArea': 'Washington DC Metro Area', 'Subregion': 'District of Columbia', 'Region': 'District of Columbia', 'Territory': '', 'Postal': '20015', 'PostalExt': '', 'CountryCode': 'USA'}",20015
"{'location': {'lat': 38.9331358, 'lng': -77.0850105}, 'viewport': {'northeast': {'lat': 38.93439163029149, 'lng': -77.08392006970848}, 'southwest': {'lat': 38.93169366970849, 'lng': -77.0866180302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,fff82091f8abe7e1573ad775e87fc29ab27f5bd2,Al Dente Italian Restaurant D.C.,ChIJ13R98OHJt4kROygkmtfHe9g,"{'compound_code': 'WWM7+7X Washington, District of Columbia, United States', 'global_code': '87C4WWM7+7X'}",4.1,ChIJ13R98OHJt4kROygkmtfHe9g,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",126,"3201 New Mexico Avenue Northwest, Washington",{'open_now': False},2,"{'Match_addr': ""Chef Geoff's"", 'LongLabel': ""Chef Geoff's, 3201 New Mexico Ave NW, Washington, DC, 20016, USA"", 'ShortLabel': ""Chef Geoff's"", 'Addr_type': 'POI', 'Type': 'American Food', 'PlaceName': ""Chef Geoff's"", 'AddNum': '3201', 'Address': '3201 New Mexico Ave NW', 'Block': '', 'Sector': '', 'Neighborhood': 'Cathedral Heights', 'District': '', 'City': 'Washington', 'MetroArea': 'Washington DC Metro Area', 'Subregion': 'District of Columbia', 'Region': 'District of Columbia', 'Territory': '', 'Postal': '20016', 'PostalExt': '', 'CountryCode': 'USA'}",20016
"{'location': {'lat': 38.933034, 'lng': -77.08467}, 'viewport': {'northeast': {'lat': 38.9342882302915, 'lng': -77.0833169197085}, 'southwest': {'lat': 38.9315902697085, 'lng': -77.08601488029151}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,fc82475848d728510bc5280b04fd7df21c199ccc,Chef Geoff's,ChIJBQ1Z8OHJt4kRNSOUzuXn6N8,"{'compound_code': 'WWM8+64 Washington, District of Columbia, United States', 'global_code': '87C4WWM8+64'}",4.2,ChIJBQ1Z8OHJt4kRNSOUzuXn6N8,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",397,"3201 New Mexico Avenue Northwest, Washington",{'open_now': True},2,"{'Match_addr': 'American University New Mexico Building', 'LongLabel': 'American University New Mexico Building, 3201 New Mexico Ave NW, Washington, DC, 20016, USA', 'ShortLabel': 'American University New Mexico Building', 'Addr_type': 'POI', 'Type': 'College', 'PlaceName': 'American University New Mexico Building', 'AddNum': '3201', 'Address': '3201 New Mexico Ave NW', 'Block': '', 'Sector': '', 'Neighborhood': '', 'District': '', 'City': 'Washington', 'MetroArea': '', 'Subregion': 'District of Columbia', 'Region': 'District of Columbia', 'Territory': '', 'Postal': '20016', 'PostalExt': '', 'CountryCode': 'USA'}",20016
"{'location': {'lat': 38.9597197, 'lng': -77.0846863}, 'viewport': {'northeast': {'lat': 38.96097103029149, 'lng': -77.0835440697085}, 'southwest': {'lat': 38.9582730697085, 'lng': -77.0862420302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,910ebec32ab42d36ffb817f92cd41ca798d2b127,Maggiano's Little Italy,ChIJDViMz5bJt4kRAURc3kfCdsk,"{'compound_code': 'XW58+V4 Washington, District of Columbia, United States', 'global_code': '87C4XW58+V4'}",4.3,ChIJDViMz5bJt4kRAURc3kfCdsk,"['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']",717,"5333 Wisconsin Avenue Northwest, Washington",{'open_now': True},2,"{'Match_addr': ""Maggiano's"", 'LongLabel': ""Maggiano's, 5333 Wisconsin Ave NW, Washington, DC, 20015, USA"", 'ShortLabel': ""Maggiano's"", 'Addr_type': 'POI', 'Type': 'Italian Food', 'PlaceName': ""Maggiano's"", 'AddNum': '5333', 'Address': '5333 Wisconsin Ave NW', 'Block': '', 'Sector': '', 'Neighborhood': 'Friendship Heights', 'District': '', 'City': 'Washington', 'MetroArea': 'Washington DC Metro Area', 'Subregion': 'District of Columbia', 'Region': 'District of Columbia', 'Territory': '', 'Postal': '20015', 'PostalExt': '', 'CountryCode': 'USA'}",20015
"{'location': {'lat': 38.96041699999999, 'lng': -77.08490499999999}, 'viewport': {'northeast': {'lat': 38.9616619802915, 'lng': -77.08381316970849}, 'southwest': {'lat': 38.9589640197085, 'lng': -77.08651113029151}}}",https://maps.gstatic.com/mapfiles/place_api/icons/bar-71.png,35801dd7b300d80c0bc7e2968bee8126eb884fba,Civil Cigar Lounge,ChIJZYOxKpfJt4kRjHjLgsKY97I,"{'compound_code': 'XW68+52 Washington, District of Columbia, United States', 'global_code': '87C4XW68+52'}",4.5,ChIJZYOxKpfJt4kRjHjLgsKY97I,"['night_club', 'bar', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",256,"5335 Wisconsin Avenue Northwest, Washington",{'open_now': True},3,"{'Match_addr': 'Lamusa', 'LongLabel': 'Lamusa, 5345 Wisconsin Ave NW, Washington, DC, 20015, USA', 'ShortLabel': 'Lamusa', 'Addr_type': 'POI', 'Type': 'Furniture Store', 'PlaceName': 'Lamusa', 'AddNum': '5345', 'Address': '5345 Wisconsin Ave NW', 'Block': '', 'Sector': '', 'Neighborhood': 'Friendship Heights', 'District': '', 'City': 'Washington', 'MetroArea': 'Washington DC Metro Area', 'Subregion': 'District of Columbia', 'Region': 'District of Columbia', 'Territory': '', 'Postal': '20015', 'PostalExt': '', 'CountryCode': 'USA'}",20015
"{'location': {'lat': 38.9604629, 'lng': -77.08476189999999}, 'viewport': {'northeast': {'lat': 38.96166203029149, 'lng': -77.08374161970848}, 'southwest': {'lat': 38.9589640697085, 'lng': -77.0864395802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/bar-71.png,da41806115b39b73f96314619c2d66079bbad61a,Willie's Bar,ChIJQ4qdKZfJt4kRwwSzMw499qM,"{'compound_code': 'XW68+53 Washington, District of Columbia, United States', 'global_code': '87C4XW68+53'}",4,ChIJQ4qdKZfJt4kRwwSzMw499qM,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",37,"Embassy Suites by Hilton Washington D.C. at the Chevy Chase Pavilion, 4300 Military Rd NW, Washington, DC 20015, Washington",{'open_now': True},2,"{'Match_addr': '5345 Wisconsin Ave NW, Washington, District of Columbia, 20015', 'LongLabel': '5345 Wisconsin Ave NW, Washington, DC, 20015, USA', 'ShortLabel': '5345 Wisconsin Ave NW', 'Addr_type': 'PointAddress', 'Type': '', 'PlaceName': '', 'AddNum': '5345', 'Address': '5345 Wisconsin Ave NW', 'Block': '', 'Sector': '', 'Neighborhood': '', 'District': '', 'City': 'Washington', 'MetroArea': '', 'Subregion': 'District of Columbia', 'Region': 'District of Columbia', 'Territory': '', 'Postal': '20015', 'PostalExt': '', 'CountryCode': 'USA'}",20015
"{'location': {'lat': 38.9543182, 'lng': -77.08287380000002}, 'viewport': {'northeast': {'lat': 38.95572548029151, 'lng': -77.08133771970849}, 'southwest': {'lat': 38.95302751970851, 'lng': -77.0840356802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,e0ceaa3bf09c997af203178b018d947809b0806b,Matisse,ChIJ1d7K5ZTJt4kRWuxf2pDcwt8,"{'compound_code': 'XW38+PV Washington, District of Columbia, United States', 'global_code': '87C4XW38+PV'}",4.3,ChIJ1d7K5ZTJt4kRWuxf2pDcwt8,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",69,"4934 Wisconsin Avenue Northwest, Washington",{'open_now': True},3,"{'Match_addr': 'Matisse', 'LongLabel': 'Matisse, 4934 Wisconsin Ave NW, Washington, DC, 20016, USA', 'ShortLabel': 'Matisse', 'Addr_type': 'POI', 'Type': 'French Food', 'PlaceName': 'Matisse', 'AddNum': '4934', 'Address': '4934 Wisconsin Ave NW', 'Block': '', 'Sector': '', 'Neighborhood': 'Friendship Heights', 'District': '', 'City': 'Washington', 'MetroArea': 'Washington DC Metro Area', 'Subregion': 'District of Columbia', 'Region': 'District of Columbia', 'Territory': '', 'Postal': '20016', 'PostalExt': '', 'CountryCode': 'USA'}",20016
"{'location': {'lat': 38.95368089999999, 'lng': -77.08188419999999}, 'viewport': {'northeast': {'lat': 38.95500013029149, 'lng': -77.08063631970849}, 'southwest': {'lat': 38.9523021697085, 'lng': -77.0833342802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,68c74e112d40fe08857a328e56d606ab1a82b919,Le Chat Noir,ChIJiS1AIpXJt4kRrGzIFFSwQVg,"{'compound_code': 'XW39+F6 Washington, District of Columbia, United States', 'global_code': '87C4XW39+F6'}",4.3,ChIJiS1AIpXJt4kRrGzIFFSwQVg,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",225,"4907 Wisconsin Avenue Northwest, Washington",{'open_now': True},2,"{'Match_addr': 'Le Chat Noir', 'LongLabel': 'Le Chat Noir, 4907 Wisconsin Ave NW, Washington, DC, 20016, USA', 'ShortLabel': 'Le Chat Noir', 'Addr_type': 'POI', 'Type': 'French Food', 'PlaceName': 'Le Chat Noir', 'AddNum': '4907', 'Address': '4907 Wisconsin Ave NW', 'Block': '', 'Sector': '', 'Neighborhood': 'Friendship Heights', 'District': '', 'City': 'Washington', 'MetroArea': 'Washington DC Metro Area', 'Subregion': 'District of Columbia', 'Region': 'District of Columbia', 'Territory': '', 'Postal': '20016', 'PostalExt': '', 'CountryCode': 'USA'}",20016
"{'location': {'lat': 38.950078, 'lng': -77.08010829999999}, 'viewport': {'northeast': {'lat': 38.9514253802915, 'lng': -77.07885856970849}, 'southwest': {'lat': 38.9487274197085, 'lng': -77.0815565302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,6a5b6f8c213260ec2497dd22af5411f11b5cd710,Tenley Bar & Grill,ChIJNy_nherJt4kRLPfRLK5bUvI,"{'compound_code': 'XW29+2X Washington, District of Columbia, United States', 'global_code': '87C4XW29+2X'}",4.2,ChIJNy_nherJt4kRLPfRLK5bUvI,"['night_club', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",232,"4611 41st Street Northwest, Washington",{'open_now': True},2,"{'Match_addr': 'Public Bar', 'LongLabel': 'Public Bar, 4613 41st St NW, Washington, DC, 20016, USA', 'ShortLabel': 'Public Bar', 'Addr_type': 'POI', 'Type': 'American Food', 'PlaceName': 'Public Bar', 'AddNum': '4613', 'Address': '4613 41st St NW', 'Block': '', 'Sector': '', 'Neighborhood': 'Chevy Chase', 'District': '', 'City': 'Washington', 'MetroArea': 'Washington DC Metro Area', 'Subregion': 'District of Columbia', 'Region': 'District of Columbia', 'Territory': '', 'Postal': '20016', 'PostalExt': '', 'CountryCode': 'USA'}",20016
"{'location': {'lat': 38.9506239, 'lng': -77.08092880000001}, 'viewport': {'northeast': {'lat': 38.9519970802915, 'lng': -77.0794321697085}, 'southwest': {'lat': 38.9492991197085, 'lng': -77.0821301302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,dfdbe861cf6afbc62a3ae241982efbf7c5fe0684,Kitty O'Shea's,ChIJpSjhkurJt4kRvd0wESBfTfI,"{'compound_code': 'XW29+6J Washington, District of Columbia, United States', 'global_code': '87C4XW29+6J'}",4.3,ChIJpSjhkurJt4kRvd0wESBfTfI,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",159,"4624 Wisconsin Avenue Northwest, Washington",{'open_now': True},1,"{'Match_addr': 'Kitty Osheas DC', 'LongLabel': 'Kitty Osheas DC, 4624 Wisconsin Ave NW, Washington, DC, 20016, USA', 'ShortLabel': 'Kitty Osheas DC', 'Addr_type': 'POI', 'Type': 'Irish Food', 'PlaceName': 'Kitty Osheas DC', 'AddNum': '4624', 'Address': '4624 Wisconsin Ave NW', 'Block': '', 'Sector': '', 'Neighborhood': 'Tenleytown', 'District': '', 'City': 'Washington', 'MetroArea': 'Washington DC Metro Area', 'Subregion': 'District of Columbia', 'Region': 'District of Columbia', 'Territory': '', 'Postal': '20016', 'PostalExt': '', 'CountryCode': 'USA'}",20016
"{'location': {'lat': 38.950256, 'lng': -77.0800897}, 'viewport': {'northeast': {'lat': 38.9516032302915, 'lng': -77.0788516197085}, 'southwest': {'lat': 38.94890526970851, 'lng': -77.08154958029151}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,7ae2217fab1d263fa03f8f48442e699bb16c73f9,Olive Bistro,ChIJWS9GdSXJt4kRCiGPcZEYf7g,"{'compound_code': 'XW29+4X Washington, District of Columbia, United States', 'global_code': '87C4XW29+4X'}",4.7,ChIJWS9GdSXJt4kRCiGPcZEYf7g,"['restaurant', 'bar', 'food', 'point_of_interest', 'store', 'establishment']",89,"4619 41st Street Northwest, Washington",{'open_now': True},,"{'Match_addr': 'Washington Radio Terminal', 'LongLabel': 'Washington Radio Terminal, 4623 41st St NW, Washington, DC, 20016, USA', 'ShortLabel': 'Washington Radio Terminal', 'Addr_type': 'POI', 'Type': 'Building', 'PlaceName': 'Washington Radio Terminal', 'AddNum': '4623', 'Address': '4623 41st St NW', 'Block': '', 'Sector': '', 'Neighborhood': '', 'District': '', 'City': 'Washington', 'MetroArea': '', 'Subregion': 'District of Columbia', 'Region': 'District of Columbia', 'Territory': '', 'Postal': '20016', 'PostalExt': '', 'CountryCode': 'USA'}",20016
"{'location': {'lat': 38.94763639999999, 'lng': -77.0791516}, 'viewport': {'northeast': {'lat': 38.9489413302915, 'lng': -77.0779610697085}, 'southwest': {'lat': 38.9462433697085, 'lng': -77.0806590302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,dd8e159040f49a4021d4308402d22bdf022a813a,Masala Art,ChIJCcRa-8HJt4kRdLpOzeWZPwU,"{'compound_code': 'WWXC+38 Washington, District of Columbia, United States', 'global_code': '87C4WWXC+38'}",4.1,ChIJCcRa-8HJt4kRdLpOzeWZPwU,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",140,"4441 Wisconsin Avenue, Washington",{'open_now': True},2,"{'Match_addr': 'SUBWAY', 'LongLabel': 'SUBWAY, 4441 Wisconsin Ave NW, Washington, DC, 20016, USA', 'ShortLabel': 'SUBWAY', 'Addr_type': 'POI', 'Type': 'Fast Food', 'PlaceName': 'SUBWAY', 'AddNum': '4441', 'Address': '4441 Wisconsin Ave NW', 'Block': '', 'Sector': '', 'Neighborhood': 'Tenleytown', 'District': '', 'City': 'Washington', 'MetroArea': 'Washington DC Metro Area', 'Subregion': 'District of Columbia', 'Region': 'District of Columbia', 'Territory': '', 'Postal': '20016', 'PostalExt': '', 'CountryCode': 'USA'}",20016
"{'location': {'lat': 38.9634014, 'lng': -77.0750071}, 'viewport': {'northeast': {'lat': 38.9647953302915, 'lng': -77.07353081970848}, 'southwest': {'lat': 38.96209736970851, 'lng': -77.0762287802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,65e97d0424ee8a2bbb121c42d59ffae1cec773e7,Parthenon Restaurant & Chevy Chase Lounge,ChIJx1JbFKPJt4kRhCxy7EegpYA,"{'compound_code': 'XW7F+9X Washington, District of Columbia, United States', 'global_code': '87C4XW7F+9X'}",4.5,ChIJx1JbFKPJt4kRhCxy7EegpYA,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",120,"5510 Connecticut Avenue Northwest, Washington",{'open_now': True},2,"{'Match_addr': 'Pumpernickels Delicatessens', 'LongLabel': 'Pumpernickels Delicatessens, 5504 Connecticut Ave NW, Washington, DC, 20015, USA', 'ShortLabel': 'Pumpernickels Delicatessens', 'Addr_type': 'POI', 'Type': 'Sandwich Shop', 'PlaceName': 'Pumpernickels Delicatessens', 'AddNum': '5504', 'Address': '5504 Connecticut Ave NW', 'Block': '', 'Sector': '', 'Neighborhood': 'Chevy Chase', 'District': '', 'City': 'Washington', 'MetroArea': 'Washington DC Metro Area', 'Subregion': 'District of Columbia', 'Region': 'District of Columbia', 'Territory': '', 'Postal': '20015', 'PostalExt': '', 'CountryCode': 'USA'}",20015
"{'location': {'lat': 38.9636352, 'lng': -77.0753706}, 'viewport': {'northeast': {'lat': 38.9650623302915, 'lng': -77.0738002197085}, 'southwest': {'lat': 38.9623643697085, 'lng': -77.07649818029151}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,9ab69fc4eca8c21c3bf09fcce55e14dceba9d931,Macon Bistro & Larder,ChIJ4bs_E6PJt4kRn5SxeE6ME24,"{'compound_code': 'XW7F+FV Washington, District of Columbia, United States', 'global_code': '87C4XW7F+FV'}",4.3,ChIJ4bs_E6PJt4kRn5SxeE6ME24,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",123,"5520 Connecticut Avenue Northwest, Washington",{'open_now': True},3,"{'Match_addr': 'Macon Bistro & Larder', 'LongLabel': 'Macon Bistro & Larder, 5520 Connecticut Ave NW, Washington, DC, 20015, USA', 'ShortLabel': 'Macon Bistro & Larder', 'Addr_type': 'POI', 'Type': 'American Food', 'PlaceName': 'Macon Bistro & Larder', 'AddNum': '5520', 'Address': '5520 Connecticut Ave NW', 'Block': '', 'Sector': '', 'Neighborhood': 'Chevy Chase', 'District': '', 'City': 'Washington', 'MetroArea': 'Washington DC Metro Area', 'Subregion': 'District of Columbia', 'Region': 'District of Columbia', 'Territory': '', 'Postal': '20015', 'PostalExt': '', 'CountryCode': 'USA'}",20015
"{'location': {'lat': 38.9633826, 'lng': -77.07435219999999}, 'viewport': {'northeast': {'lat': 38.96468258029149, 'lng': -77.07314331970849}, 'southwest': {'lat': 38.9619846197085, 'lng': -77.0758412802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,ab622eb5a5f5af184f60d98437f94f143b4e3b1a,Blue 44 Restaurant and Bar,ChIJTUDLaaPJt4kRZDqSP1O509A,"{'compound_code': 'XW7G+97 Washington, District of Columbia, United States', 'global_code': '87C4XW7G+97'}",4.3,ChIJTUDLaaPJt4kRZDqSP1O509A,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",168,"5507 Connecticut Avenue Northwest, Washington",{'open_now': True},2,"{'Match_addr': 'Fishery', 'LongLabel': 'Fishery, 5509 Connecticut Ave NW, Washington, DC, 20015, USA', 'ShortLabel': 'Fishery', 'Addr_type': 'POI', 'Type': 'Food and Beverage Shop', 'PlaceName': 'Fishery', 'AddNum': '5509', 'Address': '5509 Connecticut Ave NW', 'Block': '', 'Sector': '', 'Neighborhood': 'Chevy Chase', 'District': '', 'City': 'Washington', 'MetroArea': 'Washington DC Metro Area', 'Subregion': 'District of Columbia', 'Region': 'District of Columbia', 'Territory': '', 'Postal': '20015', 'PostalExt': '', 'CountryCode': 'USA'}",20015
"{'location': {'lat': 38.9332939, 'lng': -77.07312399999999}, 'viewport': {'northeast': {'lat': 38.9347404302915, 'lng': -77.07177521970848}, 'southwest': {'lat': 38.9320424697085, 'lng': -77.07447318029149}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,e748c9eaaae6e2a59f503cae0bf02cb6af435fc3,La Piquette,ChIJIeYR19jJt4kRVC9tkD6116w,"{'compound_code': 'WWMG+8Q Washington, District of Columbia, United States', 'global_code': '87C4WWMG+8Q'}",4.7,ChIJIeYR19jJt4kRVC9tkD6116w,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",180,"3714 Macomb Street Northwest, Washington",{'open_now': True},2,"{'Match_addr': 'La Piquette', 'LongLabel': 'La Piquette, 3714 Macomb St NW, Washington, DC, 20016, USA', 'ShortLabel': 'La Piquette', 'Addr_type': 'POI', 'Type': 'French Food', 'PlaceName': 'La Piquette', 'AddNum': '3714', 'Address': '3714 Macomb St NW', 'Block': '', 'Sector': '', 'Neighborhood': 'McLean Gardens', 'District': '', 'City': 'Washington', 'MetroArea': 'Washington DC Metro Area', 'Subregion': 'District of Columbia', 'Region': 'District of Columbia', 'Territory': '', 'Postal': '20016', 'PostalExt': '', 'CountryCode': 'USA'}",20016
"{'location': {'lat': 38.9332105, 'lng': -77.0729728}, 'viewport': {'northeast': {'lat': 38.9346988302915, 'lng': -77.07162411970849}, 'southwest': {'lat': 38.9320008697085, 'lng': -77.07432208029151}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,fd9108b3a1f462184b043308be5ba370447bd36f,Cafe Group Inc,ChIJ_7NS2NjJt4kRGlQa8H_A7Nk,"{'compound_code': 'WWMG+7R Washington, District of Columbia, United States', 'global_code': '87C4WWMG+7R'}",4,ChIJ_7NS2NjJt4kRGlQa8H_A7Nk,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",1,"3704 Macomb Street Northwest, Washington",,,"{'Match_addr': 'Something Sweet', 'LongLabel': 'Something Sweet, 3708 Macomb St NW, Washington, DC, 20016, USA', 'ShortLabel': 'Something Sweet', 'Addr_type': 'POI', 'Type': 'Food and Beverage Shop', 'PlaceName': 'Something Sweet', 'AddNum': '3708', 'Address': '3708 Macomb St NW', 'Block': '', 'Sector': '', 'Neighborhood': 'McLean Gardens', 'District': '', 'City': 'Washington', 'MetroArea': 'Washington DC Metro Area', 'Subregion': 'District of Columbia', 'Region': 'District of Columbia', 'Territory': '', 'Postal': '20016', 'PostalExt': '', 'CountryCode': 'USA'}",20016
"{'location': {'lat': 38.934959, 'lng': -77.0729039}, 'viewport': {'northeast': {'lat': 38.9363382302915, 'lng': -77.0714451197085}, 'southwest': {'lat': 38.9336402697085, 'lng': -77.0741430802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,f186aeb3753be4ff32520e1ca42a0d6cec67d740,Silver New American Brasserie,ChIJjV4ZP9nJt4kReTBPmZzIV1w,"{'compound_code': 'WWMG+XR Washington, District of Columbia, United States', 'global_code': '87C4WWMG+XR'}",4.3,ChIJjV4ZP9nJt4kReTBPmZzIV1w,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",408,"3404 Wisconsin Avenue, Washington",{'open_now': True},2,"{'Match_addr': 'Giant Pharmacy', 'LongLabel': 'Giant Pharmacy, 3400 Wisconsin Ave NW, Washington, DC, 20016, USA', 'ShortLabel': 'Giant Pharmacy', 'Addr_type': 'POI', 'Type': 'Pharmacy', 'PlaceName': 'Giant Pharmacy', 'AddNum': '3400', 'Address': '3400 Wisconsin Ave NW', 'Block': '', 'Sector': '', 'Neighborhood': 'McLean Gardens', 'District': '', 'City': 'Washington', 'MetroArea': 'Washington DC Metro Area', 'Subregion': 'District of Columbia', 'Region': 'District of Columbia', 'Territory': '', 'Postal': '20016', 'PostalExt': '', 'CountryCode': 'USA'}",20016
"{'location': {'lat': 38.921028, 'lng': -77.0723117}, 'viewport': {'northeast': {'lat': 38.9224243802915, 'lng': -77.07083351970849}, 'southwest': {'lat': 38.9197264197085, 'lng': -77.07353148029149}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,ae0b68b99611d09b09c425bbaae11d46fa474d15,Town Hall,ChIJtQqBIzu2t4kR4J4V4r0WqjA,"{'compound_code': 'WWCH+C3 Washington, District of Columbia, United States', 'global_code': '87C4WWCH+C3'}",4.3,ChIJtQqBIzu2t4kR4J4V4r0WqjA,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",209,"2340 Wisconsin Avenue Northwest, Washington",{'open_now': True},2,"{'Match_addr': 'Town Hall', 'LongLabel': 'Town Hall, 2340 Wisconsin Ave NW, Washington, DC, 20007, USA', 'ShortLabel': 'Town Hall', 'Addr_type': 'POI', 'Type': 'American Food', 'PlaceName': 'Town Hall', 'AddNum': '2340', 'Address': '2340 Wisconsin Ave NW', 'Block': '', 'Sector': '', 'Neighborhood': 'Massachusetts Avenue Heights', 'District': '', 'City': 'Washington', 'MetroArea': 'Washington DC Metro Area', 'Subregion': 'District of Columbia', 'Region': 'District of Columbia', 'Territory': '', 'Postal': '20007', 'PostalExt': '', 'CountryCode': 'USA'}",20007
